Playtype,Team,GP,Poss,Time,Points,FGM,FGA,PPP,WorsePPP,BetterPPP,FG,aFG,FT,TO,SF,PlusOne,Score
Transition,Boston Celtics,49,737,14.110699653625,759,273,570,1.0298500061035,7,22,47.894736842105,55.350877192982,13.025780189959,11.940298507463,12.075983717775,2.3066485753053,46.675712347354
Transition,Houston Rockets,46,730,14.487000465393,877,311,591,1.2013700008392,28,1,52.622673434856,64.382402707276,11.506849315068,10.821917808219,10.41095890411,3.2876712328767,50.41095890411
Transition,Cleveland Cavaliers,46,829,16.795000076294,939,330,621,1.1326899528503,24,5,53.140096618357,60.386473429952,15.319662243667,13.027744270205,14.113389626055,3.3775633293124,51.145958986731
Isolation,Chicago Bulls,48,257,4.8896498680115,200,84,220,0.77820998430252,1,28,38.181818181818,40.227272727273,7.3929961089494,8.5603112840467,6.6147859922179,1.556420233463,37.743190661479
Isolation,Oklahoma City Thunder,48,609,11.440899848938,559,210,504,0.91789799928665,22,7,41.666666666667,45.238095238095,13.300492610837,7.0607553366174,12.47947454844,3.11986863711,43.67816091954
Isolation,Los Angeles Clippers,47,382,7.3745198249817,399,133,304,1.0444999933243,28,1,43.75,51.151315789474,14.921465968586,7.5916230366492,13.350785340314,2.0942408376963,47.120418848168
Isolation,Toronto Raptors,46,286,5.6633701324463,277,100,231,0.9685310125351,26,3,43.290043290043,46.536796536797,13.986013986014,8.041958041958,12.937062937063,2.7972027972028,45.804195804196
Isolation,New York Knicks,49,399,7.4607300758362,338,134,343,0.84711802005768,5,24,39.067055393586,42.274052478134,8.0200501253133,7.5187969924812,7.5187969924812,1.5037593984962,40.100250626566
Isolation,Los Angeles Lakers,47,344,6.3786401748657,296,113,272,0.86046499013901,8,21,41.544117647059,43.933823529412,11.918604651163,11.627906976744,11.046511627907,2.6162790697674,40.697674418605
Isolation,Sacramento Kings,48,348,6.8329100608826,330,126,289,0.94827598333359,24,5,43.598615916955,46.712802768166,13.218390804598,6.8965517241379,12.068965517241,3.1609195402299,45.977011494253
Isolation,Milwaukee Bucks,46,353,7.3495697975159,347,131,291,0.98300302028656,27,2,45.017182130584,47.766323024055,14.447592067989,8.2152974504249,13.314447592068,4.8158640226629,45.892351274788
Isolation,Miami Heat,48,294,5.8554100990295,253,97,240,0.86054402589798,9,20,40.416666666667,43.958333333333,9.8639455782313,10.544217687075,7.8231292517007,2.0408163265306,40.816326530612
Isolation,Washington Wizards,48,436,8.3301496505737,397,147,346,0.91054999828339,21,8,42.485549132948,44.219653179191,15.596330275229,8.0275229357798,14.449541284404,2.9816513761468,45.871559633028
Isolation,Indiana Pacers,48,335,6.5225901603699,301,117,283,0.89850699901581,16,13,41.342756183746,44.69964664311,10.44776119403,6.2686567164179,9.2537313432836,1.4925373134328,43.880597014925
Isolation,New Orleans Pelicans,47,387,7.4826002120972,348,136,315,0.89922499656677,17,12,43.174603174603,46.031746031746,11.627906976744,10.335917312661,10.594315245478,3.359173126615,42.894056847545
Isolation,San Antonio Spurs,50,255,4.8267998695374,215,83,202,0.84313702583313,4,25,41.089108910891,42.574257425743,12.549019607843,10.588235294118,11.372549019608,2.3529411764706,41.960784313725
Isolation,Utah Jazz,48,337,6.6666698455811,298,111,275,0.88427299261093,15,14,40.363636363636,45.818181818182,10.089020771513,11.572700296736,9.4955489614243,3.2640949554896,38.872403560831
Isolation,Atlanta Hawks,47,288,5.6415300369263,262,99,247,0.90972197055817,19,10,40.080971659919,43.117408906883,11.111111111111,5.9027777777778,9.7222222222222,2.7777777777778,42.708333333333
Isolation,Charlotte Hornets,46,274,5.3715000152588,240,93,234,0.87591201066971,12,17,39.74358974359,41.666666666667,12.043795620438,4.7445255474453,11.313868613139,2.1897810218978,43.065693430657
Isolation,Philadelphia 76ers,44,198,3.9711201190948,164,69,156,0.8282830119133,2,27,44.230769230769,44.871794871795,10.10101010101,13.131313131313,8.0808080808081,2.020202020202,42.424242424242
Isolation,Dallas Mavericks,48,515,10.300000190735,438,168,425,0.8504850268364,6,23,39.529411764706,42.0,11.26213592233,8.7378640776699,10.291262135922,2.5242718446602,40.776699029126
Isolation,Minnesota Timberwolves,51,471,8.5187196731567,403,145,382,0.85562598705292,7,22,37.958115183246,41.230366492147,12.314225053079,8.067940552017,10.828025477707,1.4861995753715,41.40127388535
Isolation,Brooklyn Nets,48,368,6.8875198364258,320,115,284,0.8695650100708,11,18,40.492957746479,43.485915492958,15.217391304348,10.869565217391,13.858695652174,3.2608695652174,42.934782608696
Isolation,Denver Nuggets,48,358,6.7636499404907,266,96,288,0.74301701784134,0,29,33.333333333333,35.763888888889,11.173184357542,9.7765363128492,10.335195530726,1.3966480446927,35.754189944134
Isolation,Orlando Magic,47,286,5.5329899787903,252,93,219,0.88111901283264,13,16,42.465753424658,44.292237442922,12.937062937063,12.587412587413,11.538461538462,2.0979020979021,43.006993006993
Isolation,Portland Trail Blazers,48,414,7.9707398414612,366,123,329,0.88405799865723,14,15,37.386018237082,41.489361702128,12.80193236715,9.4202898550725,12.07729468599,1.6908212560386,40.821256038647
Isolation,Phoenix Suns,48,343,6.361279964447,298,101,269,0.86880499124527,10,19,37.546468401487,41.263940520446,15.160349854227,7.8717201166181,14.577259475219,1.4577259475219,42.857142857143
