PLAYER_ID,NAME,TEAM,GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
203518,"Abrines, Alex",OKC,By Actual Margin,Behind 16 - 20 Points,13,2,11,0.154,24.46,4,8,0.5,3,7,0.429,3,4,0.75,0,4,4,1,0,0,0,0,2,2,14,26,0,0,10,10,5,10,10,9,9,2,9,9,4,5,5,8,9,8,9,9,10,10,5,1,2,8,9,3,10,1,1
203518,"Abrines, Alex",OKC,By Actual Margin,Behind 11 - 15 Points,24,6,18,0.25,64.8633333333,3,8,0.375,1,5,0.2,2,2,1.0,2,3,5,2,1,3,0,0,6,1,9,22,0,0,7,9,7,9,8,10,9,7,10,10,11,6,7,1,5,9,8,5,7,7,5,1,4,9,10,5,9,1,1
203518,"Abrines, Alex",OKC,By Actual Margin,Behind 6 - 10 Points,40,13,27,0.325,143.466666667,14,36,0.389,8,26,0.308,7,7,1.0,2,7,9,5,2,4,2,0,12,9,43,146,0,0,4,8,10,8,4,4,4,5,4,4,10,1,3,1,5,6,5,2,5,5,2,1,7,2,4,1,4,1,1
203518,"Abrines, Alex",OKC,By Actual Margin,Behind 1 - 5 Points,53,26,27,0.491,199.05,22,51,0.431,18,41,0.439,7,9,0.778,4,12,16,4,3,5,2,3,26,8,69,-4,0,0,2,3,10,7,2,1,2,4,1,1,3,1,1,6,3,3,3,3,4,4,2,10,10,3,1,6,2,1,1
203518,"Abrines, Alex",OKC,By Actual Margin,Tied,40,21,19,0.525,47.405,7,16,0.438,7,13,0.538,1,1,1.0,0,2,2,2,1,0,0,1,3,1,22,41,0,0,4,5,8,6,9,7,8,3,5,8,1,9,10,1,9,10,10,5,7,10,5,7,3,9,7,2,8,1,1
203518,"Abrines, Alex",OKC,By Actual Margin,Ahead 1 - 5 Points,57,33,24,0.579,217.311666667,20,52,0.385,15,39,0.385,7,9,0.778,7,18,25,6,4,6,3,0,30,13,62,-44,0,0,1,1,9,5,1,2,1,6,2,2,5,1,1,6,1,1,1,1,3,1,1,1,11,1,2,9,1,1,1
203518,"Abrines, Alex",OKC,By Actual Margin,Ahead 6 - 10 Points,44,31,13,0.705,168.991666667,16,47,0.34,12,38,0.316,2,3,0.667,3,17,20,3,2,6,1,0,13,6,46,-35,0,0,3,2,6,4,3,3,3,9,3,3,9,6,6,9,4,2,2,4,5,1,4,1,8,4,3,8,3,1,1
203518,"Abrines, Alex",OKC,By Actual Margin,Ahead 11 - 15 Points,32,24,8,0.75,94.505,9,24,0.375,6,16,0.375,7,7,1.0,5,9,14,1,1,3,0,0,13,5,31,-62,0,0,6,4,4,3,5,6,5,7,7,6,6,1,3,1,2,4,4,9,7,7,5,1,8,5,6,10,5,1,1
203518,"Abrines, Alex",OKC,By Actual Margin,Ahead 16 - 20 Points,19,15,4,0.789,76.9016666667,12,21,0.571,7,15,0.467,1,2,0.5,2,6,8,2,6,4,0,1,8,4,32,23,0,0,8,6,3,2,7,5,7,1,5,7,2,9,7,10,5,7,7,5,1,5,5,7,5,6,5,4,6,1,1
203518,"Abrines, Alex",OKC,By Actual Margin,Ahead more than 20 Points,15,14,1,0.933,82.3083333333,7,24,0.292,6,18,0.333,2,2,1.0,1,8,9,2,5,6,0,3,10,3,22,-66,0,0,9,7,1,1,6,7,5,10,7,5,7,6,7,1,8,5,5,5,2,1,5,10,6,7,7,11,7,1,1
