PLAYER_ID,NAME,TEAM,GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
1628408,"Dozier, PJ",OKC,Wins/Losses,Wins,1,1,0,1.0,0.988333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,-2,0,0,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1
1628408,"Dozier, PJ",OKC,Wins/Losses,Losses,1,0,1,0.0,2.2,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,2,-1,0,0,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1
1628408,"Dozier, PJ",OKC,Month,February,2,1,1,0.5,3.18833333333,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,0,2,-3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1628408,"Dozier, PJ",OKC,Pre/Post All-Star,Pre All-Star,2,1,1,0.5,3.18833333333,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,0,2,-3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1628408,"Dozier, PJ",OKC,Starting Position,Bench,2,1,1,0.5,3.18833333333,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,0,2,-3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1628408,"Dozier, PJ",OKC,Days Rest,0 Days Rest,1,1,0,1.0,0.988333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,-2,0,0,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1
1628408,"Dozier, PJ",OKC,Days Rest,4 Days Rest,1,0,1,0.0,2.2,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,2,-1,0,0,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1
201609,"Dragic, Goran",MIA,Location,Home,34,21,13,0.618,1068.735,207,467,0.443,50,137,0.365,88,115,0.765,24,107,131,160,79,27,4,24,79,109,552,41,1,0,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1
201609,"Dragic, Goran",MIA,Location,Road,35,15,20,0.429,1125.57166667,243,538,0.452,52,144,0.361,120,145,0.828,27,118,145,175,71,31,8,25,89,132,658,-44,1,0,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1
201609,"Dragic, Goran",MIA,Wins/Losses,Wins,36,36,0,1.0,1128.10666667,223,509,0.438,56,151,0.371,104,130,0.8,21,127,148,187,88,28,7,21,77,128,606,222,2,0,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1
201609,"Dragic, Goran",MIA,Wins/Losses,Losses,33,0,33,0.0,1066.2,227,496,0.458,46,130,0.354,104,130,0.8,30,98,128,148,62,30,5,28,91,113,604,-225,0,0,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1
201609,"Dragic, Goran",MIA,Month,October,6,2,4,0.333,208.253333333,48,95,0.505,9,23,0.391,14,18,0.778,6,18,24,25,13,4,1,4,12,17,119,-16,0,0,6,6,1,5,6,6,6,1,6,6,3,6,6,4,6,6,6,6,6,6,4,1,1,6,6,4,6,2,1
201609,"Dragic, Goran",MIA,Month,November,15,8,7,0.533,479.133333333,89,204,0.436,29,73,0.397,51,63,0.81,9,50,59,70,35,14,1,12,35,63,258,-23,0,0,1,2,5,4,1,2,2,5,1,1,2,1,1,3,2,1,1,2,1,1,4,6,6,1,1,5,1,2,1
201609,"Dragic, Goran",MIA,Month,December,12,7,5,0.583,343.591666667,64,164,0.39,10,37,0.27,28,40,0.7,9,40,49,53,29,14,5,9,25,36,166,-53,0,0,4,3,3,2,4,5,4,6,5,5,6,5,4,6,2,3,3,4,3,1,1,4,2,4,5,6,5,2,1
201609,"Dragic, Goran",MIA,Month,January,13,9,4,0.692,433.338333333,92,208,0.442,19,58,0.328,38,52,0.731,7,48,55,72,34,7,3,9,33,46,241,-1,2,0,2,1,1,1,2,1,1,4,2,2,5,3,2,5,5,2,2,1,2,4,2,4,4,3,2,3,2,1,1
201609,"Dragic, Goran",MIA,Month,February,10,3,7,0.3,318.71,72,155,0.465,19,43,0.442,32,39,0.821,11,33,44,52,14,7,2,7,29,31,195,45,0,0,5,5,5,6,5,4,5,3,2,4,1,4,5,2,1,5,5,5,5,4,3,2,3,5,4,1,4,2,1
201609,"Dragic, Goran",MIA,Month,March,13,7,6,0.538,411.28,85,179,0.475,16,47,0.34,45,48,0.938,9,36,45,63,25,12,0,8,34,48,231,45,0,0,2,3,4,3,3,3,3,2,4,3,4,2,3,1,2,4,4,3,4,3,6,3,5,2,3,1,3,2,1
201609,"Dragic, Goran",MIA,Pre/Post All-Star,Pre All-Star,53,27,26,0.509,1687.115,343,780,0.44,80,222,0.36,156,204,0.765,36,174,210,251,121,45,11,39,124,185,922,-75,2,0,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1
201609,"Dragic, Goran",MIA,Pre/Post All-Star,Post All-Star,16,9,7,0.563,507.191666667,107,225,0.476,22,59,0.373,52,56,0.929,15,51,66,84,29,13,1,10,44,56,288,72,0,0,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1
201609,"Dragic, Goran",MIA,Starting Position,Starters,69,36,33,0.522,2194.30666667,450,1005,0.448,102,281,0.363,208,260,0.8,51,225,276,335,150,58,12,49,168,241,1210,-3,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201609,"Dragic, Goran",MIA,Days Rest,0 Days Rest,10,4,6,0.4,320.146666667,68,155,0.439,13,43,0.302,26,35,0.743,9,28,37,58,14,8,4,4,34,44,175,-30,0,0,2,3,6,4,3,3,2,6,3,2,6,3,3,7,2,3,3,2,3,3,2,4,6,2,3,7,2,3,1
201609,"Dragic, Goran",MIA,Days Rest,1 Days Rest,42,24,18,0.571,1322.49333333,253,571,0.443,59,170,0.347,123,156,0.788,26,136,162,195,98,35,6,32,101,139,688,40,1,0,1,1,7,3,1,1,1,5,1,1,5,1,1,5,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1
201609,"Dragic, Goran",MIA,Days Rest,2 Days Rest,10,6,4,0.6,321.921666667,70,154,0.455,14,37,0.378,33,39,0.846,7,40,47,46,25,10,1,7,20,36,187,-13,0,0,2,2,5,2,2,2,3,4,2,3,4,2,2,4,3,2,2,3,2,2,3,6,5,3,2,4,3,3,1
201609,"Dragic, Goran",MIA,Days Rest,3 Days Rest,3,2,1,0.667,100.866666667,28,55,0.509,10,16,0.625,11,14,0.786,1,9,10,19,8,2,0,1,5,11,77,35,1,0,4,4,1,1,4,4,4,3,4,4,2,4,4,6,6,4,4,4,4,4,5,2,4,4,4,2,4,1,1
201609,"Dragic, Goran",MIA,Days Rest,4 Days Rest,1,0,1,0.0,37.2783333333,12,22,0.545,2,3,0.667,4,4,1.0,2,7,9,8,1,1,0,1,3,3,30,2,0,0,6,5,1,5,6,5,6,2,6,7,1,6,6,1,5,5,5,5,6,5,5,2,2,6,5,3,6,3,1
201609,"Dragic, Goran",MIA,Days Rest,5 Days Rest,1,0,1,0.0,31.4,8,14,0.571,3,5,0.6,4,4,1.0,1,1,2,1,3,1,0,0,3,3,23,-14,0,0,6,5,1,5,7,7,7,1,5,6,3,6,6,1,6,7,7,7,5,5,5,1,2,6,7,5,7,3,1
201609,"Dragic, Goran",MIA,Days Rest,6+ Days Rest,2,0,2,0.0,60.2,11,34,0.324,1,7,0.143,7,8,0.875,5,4,9,8,1,1,1,4,2,5,30,-23,0,0,5,5,4,5,5,6,5,7,7,5,7,5,5,3,4,6,5,5,6,5,3,4,1,5,5,6,5,3,1
203580,"Drew II, Larry",NOP,Location,Home,5,4,1,0.8,40.25,2,11,0.182,2,5,0.4,0,0,0.0,1,0,1,4,0,0,0,0,3,0,6,3,0,0,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1
203580,"Drew II, Larry",NOP,Location,Road,3,1,2,0.333,24.35,5,11,0.455,1,3,0.333,0,0,0.0,2,0,2,4,3,0,0,0,3,2,11,-11,0,0,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
203580,"Drew II, Larry",NOP,Wins/Losses,Wins,5,5,0,1.0,38.4833333333,2,11,0.182,2,4,0.5,0,0,0.0,2,0,2,4,1,0,0,0,4,0,6,-4,0,0,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1
203580,"Drew II, Larry",NOP,Wins/Losses,Losses,3,0,3,0.0,26.1166666667,5,11,0.455,1,4,0.25,0,0,0.0,1,0,1,4,2,0,0,0,2,2,11,-4,0,0,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1
203580,"Drew II, Larry",NOP,Month,January,3,2,1,0.667,14.5833333333,1,7,0.143,0,3,0.0,0,0,0.0,1,0,1,2,1,0,0,0,2,1,2,-5,0,0,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,1,1
203580,"Drew II, Larry",NOP,Month,March,5,3,2,0.6,50.0166666667,6,15,0.4,3,5,0.6,0,0,0.0,2,0,2,6,2,0,0,0,4,1,15,-3,0,0,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
203580,"Drew II, Larry",NOP,Pre/Post All-Star,Pre All-Star,3,2,1,0.667,14.5833333333,1,7,0.143,0,3,0.0,0,0,0.0,1,0,1,2,1,0,0,0,2,1,2,-5,0,0,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,1,1
203580,"Drew II, Larry",NOP,Pre/Post All-Star,Post All-Star,5,3,2,0.6,50.0166666667,6,15,0.4,3,5,0.6,0,0,0.0,2,0,2,6,2,0,0,0,4,1,15,-3,0,0,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
203580,"Drew II, Larry",NOP,Starting Position,Bench,8,5,3,0.625,64.6,7,22,0.318,3,8,0.375,0,0,0.0,3,0,3,8,3,0,0,0,6,2,17,-8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203580,"Drew II, Larry",NOP,Days Rest,0 Days Rest,2,2,0,1.0,13.1333333333,0,4,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,-2,0,0,1,1,1,1,3,3,2,3,3,5,3,1,1,1,3,1,3,3,3,1,1,1,2,2,3,3,3,1,1
203580,"Drew II, Larry",NOP,Days Rest,1 Days Rest,2,2,0,1.0,16.1333333333,2,4,0.5,2,2,1.0,0,0,0.0,2,0,2,2,1,0,0,0,2,0,6,2,0,0,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,4,2,2,2,2,1,1
203580,"Drew II, Larry",NOP,Days Rest,2 Days Rest,2,0,2,0.0,21.6333333333,5,10,0.5,1,3,0.333,0,0,0.0,1,0,1,4,2,0,0,0,2,2,11,-7,0,0,1,4,5,4,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,4,1,1,5,1,1,1
203580,"Drew II, Larry",NOP,Days Rest,3 Days Rest,1,1,0,1.0,9.21666666667,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,-4,0,0,4,3,1,1,4,3,4,3,3,2,3,1,1,1,3,1,3,3,3,1,1,1,2,2,3,4,3,1,1
203580,"Drew II, Larry",NOP,Days Rest,4 Days Rest,1,0,1,0.0,4.48333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,4,4,5,3,5,3,3,4,3,1,1,1,3,1,3,5,3,1,1,1,1,2,3,1,5,1,1
203083,"Drummond, Andre",DET,Location,Home,36,22,14,0.611,1182.16333333,189,384,0.492,0,5,0.0,113,187,0.604,180,414,594,112,90,53,65,31,111,161,491,64,25,0,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,1
203083,"Drummond, Andre",DET,Location,Road,36,11,25,0.306,1221.625,235,425,0.553,0,3,0.0,107,172,0.622,189,361,550,109,97,58,55,27,120,153,577,-132,31,0,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,1
203083,"Drummond, Andre",DET,Wins/Losses,Wins,33,33,0,1.0,1087.27333333,207,387,0.535,0,3,0.0,98,154,0.636,166,384,550,108,92,53,63,27,89,146,512,303,26,0,2,1,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1
203083,"Drummond, Andre",DET,Wins/Losses,Losses,39,0,39,0.0,1316.515,217,422,0.514,0,5,0.0,122,205,0.595,203,391,594,113,95,58,57,31,142,168,556,-371,30,0,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
203083,"Drummond, Andre",DET,Month,October,8,5,3,0.625,262.633333333,43,84,0.512,0,0,0.0,14,20,0.7,43,70,113,23,19,17,8,5,26,28,100,4,5,0,6,4,1,2,6,6,6,4,1,5,1,6,6,1,6,6,6,4,6,4,6,1,1,6,6,2,6,6,1
203083,"Drummond, Andre",DET,Month,November,12,9,3,0.75,399.508333333,71,124,0.573,0,0,0.0,44,72,0.611,62,128,190,51,47,13,15,11,38,60,186,35,9,0,3,1,1,1,5,4,5,2,1,5,1,2,2,4,5,4,4,3,1,6,5,4,3,2,4,1,5,4,1
203083,"Drummond, Andre",DET,Month,December,15,6,9,0.4,482.3,82,158,0.519,0,2,0.0,49,79,0.62,66,161,227,56,31,20,20,14,52,68,213,3,11,0,1,2,5,4,1,1,2,3,1,2,1,1,1,3,2,1,1,1,3,3,4,6,6,1,1,3,1,2,1
203083,"Drummond, Andre",DET,Month,January,12,2,10,0.167,414.286666667,81,139,0.583,0,4,0.0,36,60,0.6,64,124,188,53,32,24,23,8,39,48,198,-78,9,0,3,6,6,6,3,2,4,1,1,1,1,5,4,5,4,5,5,2,2,1,3,2,4,5,2,6,2,4,1
203083,"Drummond, Andre",DET,Month,February,12,6,6,0.5,403.53,79,161,0.491,0,1,0.0,38,58,0.655,69,143,212,20,27,21,26,12,33,52,196,-13,12,0,3,2,3,3,4,3,1,5,1,3,1,4,5,2,1,3,3,5,5,2,2,5,2,4,3,4,3,1,1
203083,"Drummond, Andre",DET,Month,March,13,5,8,0.385,441.53,68,143,0.476,0,1,0.0,39,70,0.557,65,149,214,18,31,16,28,8,43,58,175,-19,10,0,2,4,4,5,2,5,3,6,1,3,1,3,3,6,3,2,2,6,3,5,1,2,5,3,5,5,4,3,1
203083,"Drummond, Andre",DET,Pre/Post All-Star,Pre All-Star,55,27,28,0.491,1837.14833333,329,615,0.535,0,6,0.0,173,277,0.625,278,587,865,199,151,88,86,46,177,239,831,-24,42,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1
203083,"Drummond, Andre",DET,Pre/Post All-Star,Post All-Star,17,6,11,0.353,566.64,95,194,0.49,0,2,0.0,47,82,0.573,91,188,279,22,36,23,34,12,54,75,237,-44,14,0,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1
203083,"Drummond, Andre",DET,Starting Position,Starters,72,33,39,0.458,2403.78833333,424,809,0.524,0,8,0.0,220,359,0.613,369,775,1144,221,187,111,120,58,231,314,1068,-68,56,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203083,"Drummond, Andre",DET,Days Rest,0 Days Rest,11,5,6,0.455,375.483333333,68,136,0.5,0,1,0.0,34,54,0.63,59,100,159,29,34,27,18,9,38,47,170,-46,9,0,2,2,4,4,2,2,2,4,1,3,1,3,3,4,2,3,2,2,2,2,3,4,5,2,2,6,2,2,1
203083,"Drummond, Andre",DET,Days Rest,1 Days Rest,45,21,24,0.467,1523.28333333,252,504,0.5,0,5,0.0,128,213,0.601,235,499,734,147,111,64,75,37,146,194,632,-9,33,0,1,1,6,3,1,1,1,4,1,1,1,1,1,5,1,1,1,1,1,1,1,6,6,1,1,3,1,1,1
203083,"Drummond, Andre",DET,Days Rest,2 Days Rest,9,3,6,0.333,294.79,63,100,0.63,0,2,0.0,42,62,0.677,45,104,149,25,25,16,19,9,25,45,168,-30,9,0,3,3,4,5,3,3,3,2,1,2,1,2,2,3,3,2,3,3,3,3,2,4,4,3,3,4,3,2,1
203083,"Drummond, Andre",DET,Days Rest,3 Days Rest,4,3,1,0.75,127.933333333,28,44,0.636,0,0,0.0,9,22,0.409,15,49,64,11,14,2,3,2,15,19,65,43,4,0,4,3,1,1,4,4,4,1,1,4,1,4,4,6,4,4,4,4,4,4,5,3,3,4,4,1,4,4,1
203083,"Drummond, Andre",DET,Days Rest,4 Days Rest,2,1,1,0.5,53.6166666667,9,17,0.529,0,0,0.0,5,6,0.833,11,19,30,4,1,1,5,1,4,8,23,4,1,0,5,5,1,2,5,5,5,3,1,4,1,5,5,2,5,5,5,6,6,5,4,2,2,5,5,2,5,5,1
203083,"Drummond, Andre",DET,Days Rest,5 Days Rest,1,0,1,0.0,28.6816666667,4,8,0.5,0,0,0.0,2,2,1.0,4,4,8,5,2,1,0,0,3,1,10,-30,0,0,6,6,1,6,6,6,6,4,1,4,1,6,6,1,6,6,6,5,5,5,6,1,1,6,6,4,6,6,1
201162,"Dudley, Jared",PHX,Location,Home,24,3,21,0.125,326.94,19,55,0.345,12,35,0.343,12,14,0.857,4,36,40,32,14,9,4,3,43,22,62,-42,0,0,1,1,2,2,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1
201162,"Dudley, Jared",PHX,Location,Road,20,3,17,0.15,293.111666667,23,53,0.434,16,39,0.41,12,15,0.8,3,40,43,41,12,13,5,2,34,15,74,39,0,0,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1
201162,"Dudley, Jared",PHX,Wins/Losses,Wins,6,6,0,1.0,60.9016666667,2,12,0.167,2,9,0.222,0,2,0.0,0,6,6,6,2,2,3,1,10,3,6,23,0,0,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1
201162,"Dudley, Jared",PHX,Wins/Losses,Losses,38,0,38,0.0,559.15,40,96,0.417,26,65,0.4,24,27,0.889,7,70,77,67,24,20,6,4,67,34,130,-26,0,0,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1
201162,"Dudley, Jared",PHX,Month,October,1,1,0,1.0,4.68333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,2,1,1,6,6,6,6,6,6,6,5,6,5,4,6,6,6,6,5,5,1,1,6,6,5,6,1,1
201162,"Dudley, Jared",PHX,Month,November,7,0,7,0.0,112.275,10,20,0.5,7,12,0.583,4,6,0.667,4,15,19,16,4,6,2,1,15,10,31,4,0,0,4,5,3,5,3,3,3,1,2,3,1,4,3,4,1,3,2,2,3,2,2,3,4,1,3,4,3,1,1
201162,"Dudley, Jared",PHX,Month,December,7,1,6,0.143,82.3433333333,6,16,0.375,3,11,0.273,5,5,1.0,1,13,14,11,2,2,0,1,12,7,20,37,0,0,4,2,2,3,5,4,4,3,4,4,4,3,4,1,3,4,4,4,5,4,5,3,3,4,4,1,4,1,1
201162,"Dudley, Jared",PHX,Month,January,11,3,8,0.273,165.116666667,12,34,0.353,7,22,0.318,9,9,1.0,2,16,18,26,4,8,2,1,18,8,40,11,0,0,1,1,4,2,1,2,1,4,2,1,3,1,1,1,2,2,3,1,3,1,2,3,5,2,2,2,1,1,1
201162,"Dudley, Jared",PHX,Month,February,9,1,8,0.111,107.041666667,1,9,0.111,1,8,0.125,0,2,0.0,0,5,5,6,7,0,1,0,10,4,3,-61,0,0,2,2,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,2,5,4,1,2,5,5,6,5,1,1
201162,"Dudley, Jared",PHX,Month,March,9,0,9,0.0,148.591666667,13,28,0.464,10,20,0.5,6,7,0.857,0,27,27,14,8,6,4,2,22,8,42,5,0,0,2,5,6,5,2,1,2,2,1,2,2,2,2,3,4,1,1,3,1,2,1,6,6,2,1,3,2,1,1
201162,"Dudley, Jared",PHX,Pre/Post All-Star,Pre All-Star,32,5,27,0.156,444.051666667,28,78,0.359,17,52,0.327,18,20,0.9,7,48,55,57,17,16,4,3,51,28,91,-10,0,0,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
201162,"Dudley, Jared",PHX,Pre/Post All-Star,Post All-Star,12,1,11,0.083,176.0,14,30,0.467,11,22,0.5,6,9,0.667,0,28,28,16,9,6,5,2,26,9,45,7,0,0,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1
201162,"Dudley, Jared",PHX,Starting Position,Bench,44,6,38,0.136,620.051666667,42,108,0.389,28,74,0.378,24,29,0.828,7,76,83,73,26,22,9,5,77,37,136,-3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201162,"Dudley, Jared",PHX,Days Rest,0 Days Rest,4,0,4,0.0,69.5733333333,8,14,0.571,5,9,0.556,4,5,0.8,2,5,7,6,1,2,1,0,9,6,25,17,0,0,4,5,3,5,4,3,3,1,3,3,1,3,3,3,2,4,4,3,3,3,3,1,4,3,3,2,3,1,1
201162,"Dudley, Jared",PHX,Days Rest,1 Days Rest,19,1,18,0.053,293.233333333,19,51,0.373,14,37,0.378,13,14,0.929,4,30,34,35,17,9,4,1,35,19,65,-49,0,0,1,2,6,4,1,1,1,3,1,1,3,1,1,2,1,1,1,1,1,1,1,4,6,1,1,6,1,1,1
201162,"Dudley, Jared",PHX,Days Rest,2 Days Rest,10,1,9,0.1,163.016666667,12,33,0.364,6,20,0.3,6,6,1.0,1,28,29,25,6,9,2,3,22,7,36,-5,0,0,2,2,5,3,2,2,2,4,2,2,4,2,2,1,3,2,2,2,2,1,2,6,5,2,2,4,2,1,1
201162,"Dudley, Jared",PHX,Days Rest,3 Days Rest,2,1,1,0.5,17.4683333333,0,1,0.0,0,1,0.0,0,2,0.0,0,1,1,1,1,0,1,0,3,1,0,5,0,0,5,2,1,1,5,5,5,5,5,5,5,5,4,5,4,5,5,5,3,5,3,1,2,5,5,3,5,1,1
201162,"Dudley, Jared",PHX,Days Rest,4 Days Rest,1,0,1,0.0,6.55,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-13,0,0,6,5,1,5,6,5,5,5,5,5,5,5,6,5,4,6,6,6,6,5,6,1,1,6,5,5,6,1,1
201162,"Dudley, Jared",PHX,Days Rest,6+ Days Rest,8,3,5,0.375,70.21,3,8,0.375,3,6,0.5,1,2,0.5,0,12,12,6,1,2,1,1,7,4,10,42,0,0,3,1,4,2,3,4,4,2,4,4,2,4,4,4,4,3,3,3,3,3,3,4,3,4,4,1,4,1,1
1627739,"Dunn, Kris",CHI,Location,Home,26,11,15,0.423,748.488333333,143,327,0.437,21,67,0.313,46,55,0.836,12,108,120,156,71,59,13,13,86,62,353,-70,0,0,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1
1627739,"Dunn, Kris",CHI,Location,Road,26,8,18,0.308,776.345,143,339,0.422,22,67,0.328,38,60,0.633,12,89,101,154,79,45,14,23,89,51,346,-204,4,0,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1
1627739,"Dunn, Kris",CHI,Wins/Losses,Wins,19,19,0,1.0,593.126666667,123,266,0.462,20,57,0.351,43,58,0.741,7,69,76,138,47,48,11,11,71,58,309,69,2,0,2,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1
1627739,"Dunn, Kris",CHI,Wins/Losses,Losses,33,0,33,0.0,931.706666667,163,400,0.408,23,77,0.299,41,57,0.719,17,128,145,172,103,56,16,25,104,55,390,-343,2,0,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1
1627739,"Dunn, Kris",CHI,Month,October,1,0,1,0.0,22.2,4,9,0.444,0,0,0.0,0,0,0.0,1,3,4,3,4,3,1,1,5,1,8,-8,0,0,6,5,1,5,6,6,6,2,6,6,6,6,6,6,5,6,6,6,6,6,6,1,1,6,6,1,6,2,1
1627739,"Dunn, Kris",CHI,Month,November,15,2,13,0.133,406.35,78,178,0.438,16,37,0.432,12,19,0.632,11,61,72,64,48,29,3,11,47,17,184,-76,0,0,1,4,6,4,2,2,2,3,1,2,1,4,3,5,1,2,1,3,1,1,4,5,5,3,2,5,2,2,1
1627739,"Dunn, Kris",CHI,Month,December,15,9,6,0.6,462.18,93,215,0.433,8,38,0.211,29,41,0.707,7,62,69,120,39,28,7,13,51,41,223,-26,4,0,1,1,5,1,1,1,1,4,3,1,4,1,1,4,2,1,2,1,2,2,1,6,6,1,1,2,1,1,1
1627739,"Dunn, Kris",CHI,Month,January,9,4,5,0.444,294.588333333,56,132,0.424,9,27,0.333,11,14,0.786,3,36,39,67,27,22,7,4,29,25,132,-31,0,0,3,2,3,3,3,3,3,5,2,3,3,5,5,2,3,3,3,2,3,3,1,3,4,2,3,3,3,2,1
1627739,"Dunn, Kris",CHI,Month,February,5,0,5,0.0,137.233333333,20,58,0.345,2,11,0.182,14,19,0.737,0,17,17,17,16,7,7,5,16,12,56,-91,0,0,5,5,3,5,5,5,5,6,5,5,5,3,3,3,6,5,5,5,4,5,1,4,2,5,5,6,5,2,1
