Playtype,Team,Player,P,GP,Poss,Time,Points,FGM,FGA,PPP,WorsePPP,BetterPPP,FG,aFG,FT,TO,SF,PlusOne,Score
Handoff,Phoenix Suns,"Alex, Len",C,37,1,0.25773200392723,0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Handoff,Minnesota Timberwolves,"Tyus, Jones",G,43,19,6.3973097801208,11,5,18,0.5789470076561,193,23,27.777777777778,30.555555555556,0.0,5.2631578947368,0.0,0.0,26.315789473684
Handoff,Oklahoma City Thunder,"Carmelo, Anthony",F,41,22,5.3011999130249,17,4,14,0.77272701263428,145,71,28.571428571429,35.714285714286,18.181818181818,18.181818181818,18.181818181818,0.0,36.363636363636
Handoff,Oklahoma City Thunder,"Josh, Huestis",F,36,17,8.2524299621582,13,4,14,0.76470601558685,148,68,28.571428571429,28.571428571429,11.764705882353,5.8823529411765,11.764705882353,0.0,35.294117647059
Handoff,Houston Rockets,"Clint, Capela",C,35,5,1.1037499904633,5,2,4,1.0,0,0,50.0,62.5,20.0,0.0,20.0,0.0,40.0
Handoff,Oklahoma City Thunder,"Andre, Roberson",G-F,34,29,8.238639831543,20,8,25,0.68965500593185,170,45,32.0,36.0,3.448275862069,10.344827586207,3.448275862069,0.0,31.034482758621
Handoff,Chicago Bulls,"Kay, Felder",,13,3,6.9767398834229,0,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Handoff,Cleveland Cavaliers,"Tristan, Thompson",F,21,3,1.5872999429703,3,1,3,1.0,0,0,33.333333333333,50.0,0.0,0.0,0.0,0.0,33.333333333333
Handoff,Chicago Bulls,"Denzel, Valentine",G,42,33,9.375,23,8,28,0.69696998596191,168,48,28.571428571429,35.714285714286,6.0606060606061,9.0909090909091,3.030303030303,0.0,30.30303030303
Handoff,Orlando Magic,"Bismack, Biyombo",C-F,42,4,1.1527400016785,4,2,3,1.0,0,0,66.666666666667,66.666666666667,0.0,25.0,0.0,0.0,50.0
Handoff,Utah Jazz,"Donovan, Mitchell",G,39,46,9.9567098617554,43,14,36,0.93478298187256,80,136,38.888888888889,44.444444444444,13.04347826087,13.04347826087,13.04347826087,4.3478260869565,39.130434782609
Handoff,Portland Trail Blazers,"Jusuf, Nurkic",,38,6,1.0169500112534,6,2,6,1.0,0,0,33.333333333333,50.0,0.0,0.0,0.0,0.0,33.333333333333
Handoff,New York Knicks,"Jarrett, Jack",G,39,26,6.6666698455811,27,10,24,1.0384600162506,51,165,41.666666666667,52.083333333333,3.8461538461538,3.8461538461538,3.8461538461538,0.0,42.307692307692
Handoff,Minnesota Timberwolves,"Jamal, Crawford",G,43,18,10.71430015564,18,6,11,1.0,56,151,54.545454545455,63.636363636364,11.111111111111,33.333333333333,11.111111111111,5.5555555555556,38.888888888889
Handoff,New Orleans Pelicans,"Tony, Allen",G-F,22,10,10.309300422668,13,5,8,1.2999999523163,11,203,62.5,68.75,10.0,10.0,10.0,0.0,60.0
Handoff,Los Angeles Clippers,"Wesley, Johnson",F,36,27,8.4639501571655,26,9,24,0.96296298503876,70,146,37.5,45.833333333333,11.111111111111,3.7037037037037,11.111111111111,3.7037037037037,40.740740740741
Handoff,Memphis Grizzlies,"Andrew, Harrison",G,33,24,8.4805698394775,19,8,19,0.79166698455811,141,73,42.105263157895,44.736842105263,8.3333333333333,16.666666666667,8.3333333333333,4.1666666666667,37.5
Handoff,Sacramento Kings,"Skal, Labissière",F-C,36,4,1.7094000577927,8,3,4,2.0,0,0,75.0,100.0,25.0,0.0,25.0,25.0,75.0
Handoff,Detroit Pistons,"Andre, Drummond",C,38,4,0.7858549952507,0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Handoff,Phoenix Suns,"Mike, James",G,32,16,6.0836501121521,13,3,13,0.8125,127,85,23.076923076923,30.769230769231,12.5,6.25,12.5,0.0,31.25
Handoff,Miami Heat,"James, Johnson",F,33,8,2.5477700233459,2,0,6,0.25,0,0,0.0,0.0,12.5,12.5,12.5,0.0,12.5
Handoff,Washington Wizards,"Mike, Scott",F,37,3,1.2604999542236,2,1,2,0.66666698455811,0,0,50.0,50.0,0.0,33.333333333333,0.0,0.0,33.333333333333
Handoff,Denver Nuggets,"Jamal, Murray",G,41,33,7.2687201499939,30,9,26,0.90909099578857,92,123,34.615384615385,40.384615384615,15.151515151515,6.0606060606061,15.151515151515,0.0,39.393939393939
Handoff,Sacramento Kings,"Vince, Carter",G-F,25,4,3.4482800960541,5,2,3,1.25,0,0,66.666666666667,83.333333333333,0.0,25.0,0.0,0.0,50.0
Handoff,Houston Rockets,"Ryan, Anderson",F,39,11,2.8497400283813,12,5,11,1.0909099578857,41,174,45.454545454545,54.545454545455,0.0,0.0,0.0,0.0,45.454545454545
Handoff,Milwaukee Bucks,"Tony, Snell",F,35,31,8.8319101333618,25,9,21,0.80645197629929,135,81,42.857142857143,45.238095238095,12.903225806452,22.58064516129,12.903225806452,3.2258064516129,38.709677419355
Handoff,Memphis Grizzlies,"Marc, Gasol",C,40,5,0.81566101312637,4,2,4,0.80000001192093,0,0,50.0,50.0,0.0,20.0,0.0,0.0,40.0
Handoff,Miami Heat,"Goran, Dragic",G,38,22,5.9459500312805,16,7,18,0.72727298736572,156,57,38.888888888889,41.666666666667,4.5454545454545,13.636363636364,0.0,0.0,36.363636363636
Handoff,Detroit Pistons,"Anthony, Tolliver",F,37,8,2.8777000904083,7,3,8,0.875,0,0,37.5,37.5,12.5,0.0,12.5,12.5,37.5
Handoff,Golden State Warriors,"Patrick, McCaw",G,37,17,8.1339702606201,11,5,15,0.64705902338028,182,33,33.333333333333,36.666666666667,0.0,11.764705882353,0.0,0.0,29.411764705882
Handoff,Golden State Warriors,"Shaun, Livingston",G,35,21,10.5,21,8,16,1.0,56,151,50.0,59.375,4.7619047619048,19.047619047619,4.7619047619048,0.0,42.857142857143
Handoff,Atlanta Hawks,"Mike, Muscala",F-C,13,4,3.9604001045227,2,1,4,0.5,0,0,25.0,25.0,0.0,0.0,0.0,0.0,25.0
Handoff,Brooklyn Nets,"Quincy, Acy",,36,9,3.1034500598907,10,2,6,1.1111099720001,0,0,33.333333333333,50.0,22.222222222222,11.111111111111,11.111111111111,0.0,44.444444444444
Handoff,Atlanta Hawks,"Marco, Belinelli",G,41,26,9.9616899490356,26,11,21,1.0,56,151,52.380952380952,59.52380952381,3.8461538461538,15.384615384615,3.8461538461538,0.0,46.153846153846
Handoff,New Orleans Pelicans,"Darius, Miller",F,40,26,10.236200332642,17,6,23,0.65384602546692,179,37,26.086956521739,28.260869565217,11.538461538462,3.8461538461538,11.538461538462,3.8461538461538,30.769230769231
