RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Vince Carter, SG",SAC,42,17.4,-0.54,1.17,0.63,1.67
2,"Jamal Crawford, SG",MIN,64,19.5,0.23,-4.90,-4.67,-1.16
3,"Manu Ginobili, SG",SA,48,20.6,0.24,-1.52,-1.28,1.12
4,"Dirk Nowitzki, C",DAL,62,25.1,2.04,0.49,2.53,5.46
5,"Jason Terry, SG",MIL,31,13.1,-1.85,-0.78,-2.63,0.11
6,"Tyson Chandler, C",PHX,42,25.4,-2.39,2.30,-0.09,2.09
7,"Pau Gasol, C",SA,59,25.1,-0.71,2.45,1.74,4.43
8,"Richard Jefferson, SF",DEN,17,9.1,-2.47,0.23,-2.24,0.08
9,"Joe Johnson, SG",HOU/UTAH,38,22.3,-3.16,-0.89,-4.05,-0.38
10,"Tony Parker, PG",SA,36,20.5,-1.72,-0.84,-2.56,0.25
11,"Zach Randolph, PF",SAC,53,25.8,-0.35,-1.29,-1.64,1.25
12,"Nene Hilario, C",HOU,43,14.9,-0.49,2.95,2.46,2.31
13,"LeBron James, SF",CLE,62,37.2,4.88,-0.59,4.29,10.63
14,"Carmelo Anthony, PF",OKC,61,32.3,0.78,-1.13,-0.35,3.43
15,"Nick Collison, PF",OKC,10,5.8,-1.89,1.76,-0.13,0.11
16,"Dwyane Wade, SG",CLE/MIA,54,23.2,-1.30,0.62,-0.68,1.92
17,"Kyle Korver, SG",CLE,62,21.2,2.17,0.07,2.24,4.46
18,"Zaza Pachulia, C",GS,53,14.4,0.07,2.65,2.72,2.99
19,"David West, PF",GS,59,13.6,-0.39,4.57,4.18,3.68
20,"Udonis Haslem, PF",MIA,10,5.0,-2.21,1.50,-0.71,0.07
21,"Tony Allen, SG",NO,22,12.4,-2.13,0.43,-1.70,0.26
22,"Devin Harris, PG",DAL/DEN,52,18.1,0.51,0.08,0.59,2.16
23,"Dwight Howard, C",CHA,63,30.5,-1.30,1.93,0.63,4.58
24,"Andre Iguodala, SF",GS,54,25.5,-1.16,1.10,-0.06,2.71
25,"Al Jefferson, C",IND,29,13.4,-1.31,1.09,-0.22,0.71
26,"Shaun Livingston, PG",GS,54,15.4,-1.67,0.56,-1.11,1.09
27,"Emeka Okafor, C",NO,8,14.9,-1.84,1.11,-0.73,0.01
28,"Trevor Ariza, SF",HOU,49,34.6,1.22,-0.07,1.15,4.62
29,"Luol Deng, SF",LAL,1,13.0,-1.98,0.58,-1.40,0.02
30,"Jameer Nelson, PG",NO/DET,48,20.2,-2.04,-2.66,-4.70,-0.96
31,"JR Smith, SG",CLE,60,29.4,0.12,-2.11,-1.99,1.26
32,"Damien Wilkins, SG",IND,19,8.0,-1.79,0.06,-1.73,0.11
33,"Andrew Bogut, C",LAL,24,9.0,-2.18,2.31,0.13,0.47
34,"Raymond Felton, PG",OKC,65,17.2,-0.26,-0.92,-1.18,1.26
35,"Channing Frye, PF",CLE/LAL,45,12.4,-0.10,0.78,0.68,1.38
36,"Marcin Gortat, C",WSH,63,26.0,-2.32,1.93,-0.39,2.83
37,"Gerald Green, SG",HOU,24,22.3,-0.25,-0.79,-1.04,0.71
38,"Ersan Ilyasova, PF",ATL/PHI,48,25.3,0.62,0.30,0.92,3.03
39,"Jarrett Jack, PG",NY,57,25.9,-0.50,-0.63,-1.13,1.87
40,"Amir Johnson, C",PHI,56,15.4,-2.15,2.01,-0.14,1.69
41,"Ian Mahinmi, C",WSH,61,14.9,-1.23,0.94,-0.29,1.62
42,"CJ Miles, SF",TOR,51,18.4,1.54,-1.04,0.50,2.14
43,"Chris Paul, PG",HOU,44,32.0,5.05,2.04,7.09,8.83
44,"Marvin Williams, PF",CHA,59,25.9,0.27,0.62,0.89,3.91
45,"Lou Williams, SG",LAC,60,32.5,4.28,-3.44,0.84,5.06
46,"Jose Calderon, PG",CLE,41,15.0,-0.21,0.24,0.03,1.21
47,"LaMarcus Aldridge, PF",SA,57,33.6,1.50,0.55,2.05,6.18
48,"Rudy Gay, SF",SA,38,22.5,-0.72,1.21,0.49,1.89
49,"Kyle Lowry, PG",TOR,58,32.1,3.55,0.81,4.36,9.01
50,"Paul Millsap, PF",DEN,19,29.0,-1.66,2.08,0.42,1.15
51,"JJ Redick, SG",PHI,50,31.6,1.68,-1.93,-0.25,2.84
52,"Rajon Rondo, PG",NO,47,25.2,-1.18,-1.22,-2.40,0.57
53,"Thabo Sefolosha, SF",UTAH,38,21.2,-0.30,2.29,1.99,2.60
54,"PJ Tucker, SF",HOU,62,27.6,-0.16,0.53,0.37,3.74
55,"J.J. Barea, PG",DAL,58,23.5,1.56,-1.69,-0.13,2.51
56,"Arron Afflalo, SG",ORL,45,12.8,-2.50,-1.20,-3.70,-0.21
57,"Marco Belinelli, SG",ATL/PHI,59,23.5,0.09,-3.09,-3.00,0.11
58,"Corey Brewer, SF",LAL/OKC,55,12.8,-2.77,-0.61,-3.38,-0.12
59,"Aaron Brooks, PG",MIN,29,5.5,-1.79,-1.42,-3.21,-0.01
60,"Wilson Chandler, SF",DEN,57,30.8,-1.04,-0.62,-1.66,1.59
61,"Mike Conley, PG",MEM,12,31.1,-0.63,0.05,-0.58,0.58
62,"Jared Dudley, SF",PHX,36,13.3,-1.16,0.25,-0.91,0.67
63,"Kevin Durant, SF",GS,55,34.5,4.03,-0.43,3.60,8.41
64,"Marc Gasol, C",MEM,59,33.9,-0.41,1.65,1.24,5.23
65,"Jeff Green, SF",CLE,60,22.1,-0.03,-0.64,-0.67,2.07
66,"Al Horford, PF",BOS,59,31.8,1.11,2.40,3.51,7.67
67,"Josh McRoberts, PF",DAL,2,3.0,-1.97,1.11,-0.86,0.01
68,"Joakim Noah, C",NY,7,5.7,-2.33,1.47,-0.86,0.06
69,"Ramon Sessions, PG",NY,13,12.8,-2.20,0.01,-2.19,0.10
70,"Jason Smith, PF",WSH,24,9.1,-3.70,0.91,-2.79,0.05
71,"Brandan Wright, PF",HOU/MEM,28,13.6,-1.26,1.69,0.43,0.84
72,"Nick Young, SG",GS,61,14.4,0.40,-1.38,-0.98,1.22
73,"Thaddeus Young, PF",IND,62,32.7,-0.19,1.24,1.05,5.31
74,"Anthony Tolliver, PF",DET,60,21.0,0.55,-0.25,0.30,2.66
75,"Ryan Anderson, PF",HOU,57,27.5,0.85,-1.42,-0.57,2.57
76,"Darrell Arthur, PF",DEN,16,8.1,-1.94,0.48,-1.46,0.14
77,"Omer Asik, C",NO,14,8.6,-2.07,1.22,-0.85,0.17
78,"D.J. Augustin, PG",ORL,56,22.0,0.73,-0.63,0.10,2.40
79,"Nicolas Batum, SG",CHA,49,31.5,0.40,-0.68,-0.28,2.76
80,"Jerryd Bayless, PG",PHI,39,23.7,-2.11,-1.88,-3.99,-0.53
81,"Michael Beasley, SF",NY,56,21.0,-0.82,-1.11,-1.93,0.88
82,"Mario Chalmers, PG",MEM,56,22.5,-1.21,0.31,-0.90,1.67
83,"Goran Dragic, PG",MIA,58,31.9,0.69,-1.06,-0.37,3.12
84,"Danilo Gallinari, SF",LAC,19,32.4,-1.08,1.00,-0.08,1.20
85,"Eric Gordon, SG",HOU,53,31.7,2.31,-1.09,1.22,4.61
86,"George Hill, PG",CLE/SAC,51,26.9,-0.04,-1.55,-1.59,1.26
87,"Serge Ibaka, PF",TOR,56,27.6,-0.11,0.85,0.74,3.86
88,"DeAndre Jordan, C",LAC,56,31.8,-0.54,2.02,1.48,5.20
89,"Kosta Koufos, C",SAC,58,18.9,-2.22,0.63,-1.59,1.01
90,"Courtney Lee, SG",NY,63,31.6,0.72,-0.79,-0.07,3.82
91,"Robin Lopez, C",CHI,57,27.7,-2.88,0.66,-2.22,0.91
92,"Brook Lopez, C",LAL,54,21.5,-0.36,0.87,0.51,2.71
93,"Kevin Love, C",CLE,48,28.0,1.49,0.91,2.40,4.74
94,"Luc Mbah a Moute, PF",HOU,45,26.6,-0.82,3.37,2.55,4.19
95,"JaVale McGee, C",GS,47,8.5,-0.68,0.76,0.08,0.85
96,"Derrick Rose, PG",CLE,16,19.3,-1.82,-1.77,-3.59,-0.09
97,"Marreese Speights, PF",ORL,48,13.0,-0.01,1.18,1.17,1.71
98,"Russell Westbrook, PG",OKC,63,36.2,3.92,0.61,4.53,10.90
99,"Bobby Brown, PG",HOU,20,5.8,-1.65,-1.29,-2.94,0.01
100,"Omri Casspi, SF",GS,48,14.3,-0.82,1.26,0.44,1.61
101,"Bojan Bogdanovic, SF",IND,61,30.7,-0.34,-1.29,-1.63,1.76
102,"Patrick Beverley, PG",LAC,11,30.4,-1.03,0.15,-0.88,0.47
103,"DeMarre Carroll, SF",BKN,58,29.9,0.02,0.85,0.87,4.34
104,"Darren Collison, PG",IND,52,30.3,2.80,-0.64,2.16,5.32
105,"Dante Cunningham, SF",NO/BKN,58,21.8,-2.27,0.93,-1.34,1.45
106,"Stephen Curry, PG",GS,48,32.7,6.84,-1.09,5.75,9.46
107,"DeMar DeRozan, SG",TOR,61,34.0,3.45,-1.41,2.04,6.88
108,"Wayne Ellington, SG",MIA,60,26.4,1.75,-1.24,0.51,3.58
109,"Tyreke Evans, SG",MEM,49,31.0,3.15,0.54,3.69,6.29
