RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,31,35.0,5.46,4.79,10.25,7.62
2,"Giannis Antetokounmpo, PF",MIL,31,31.1,5.83,1.48,7.31,5.46
3,"James Harden, SG",HOU,32,37.7,5.78,1.10,6.88,6.36
4,"Kawhi Leonard, SF",LAC,25,31.8,2.36,3.93,6.29,3.75
5,"Jayson Tatum, PF",BOS,30,34.1,1.36,4.41,5.77,4.40
6,"Jimmy Butler, SF",MIA,28,35.4,0.71,4.37,5.08,3.78
7,"Nikola Jokic, C",DEN,31,31.3,1.60,3.15,4.75,3.36
8,"Pascal Siakam, PF",TOR,27,36.7,2.45,2.30,4.75,3.81
9,"Paul Millsap, PF",DEN,28,24.9,0.56,4.17,4.73,2.52
10,"Donte DiVincenzo, SG",MIL,31,22.3,1.46,3.19,4.66,2.52
11,"Dennis Schroder, PG",OKC,31,30.2,1.81,2.30,4.11,3.18
12,"Khris Middleton, SF",MIL,27,28.0,3.29,0.79,4.08,2.43
13,"Christian Wood, PF",DET,29,15.6,2.33,1.43,3.76,1.33
14,"Luka Doncic, SF",DAL,27,32.1,4.65,-1.11,3.54,2.52
15,"Will Barton, SG",DEN,29,33.0,0.19,3.33,3.52,2.57
16,"CJ McCollum, SG",POR,33,36.6,2.16,1.30,3.46,3.38
17,"Tobias Harris, SF",PHI,35,34.4,0.08,3.29,3.36,3.30
18,"Joel Embiid, C",PHI,29,30.9,-0.01,3.35,3.35,2.41
19,"Jalen Brunson, PG",DAL,31,18.0,1.52,1.78,3.30,1.54
20,"Damian Lillard, PG",POR,31,36.8,3.24,0.04,3.27,3.08
21,"Terence Davis, SG",TOR,32,16.3,1.03,2.24,3.26,1.40
22,"Domantas Sabonis, PF",IND,31,34.2,-0.06,3.27,3.21,2.79
23,"Rudy Gobert, C",UTAH,30,34.6,0.47,2.71,3.18,2.75
24,"De'Anthony Melton, SG",MEM,22,16.3,2.03,1.12,3.15,0.97
25,"Montrezl Harrell, PF",LAC,33,29.2,2.32,0.74,3.06,2.67
26,"David Nwaba, SG",BKN,20,13.4,0.49,2.53,3.02,0.72
27,"Dwight Powell, PF",DAL,28,25.9,0.65,2.36,3.00,1.81
28,"Ricky Rubio, PG",PHX,26,31.8,1.63,1.33,2.96,2.13
29,"Kris Dunn, PG",CHI,33,23.6,-1.33,4.29,2.96,1.97
30,"Chris Chiozza, G",WSH,10,12.3,0.21,2.65,2.86,0.31
31,"Alex Caruso, SG",LAL,30,20.1,-0.11,2.95,2.84,1.43
32,"Davis Bertans, SF",WSH,28,30.0,3.96,-1.13,2.82,2.20
33,"Bojan Bogdanovic, SF",UTAH,31,33.6,2.58,0.20,2.78,2.51
34,"Ben Simmons, PG",PHI,33,35.2,2.42,0.34,2.76,2.77
35,"Paul George, SF",LAC,23,31.2,2.79,-0.06,2.73,1.71
36,"Jaylen Brown, SG",BOS,27,33.6,1.60,1.11,2.71,2.07
37,"Patrick Beverley, PG",LAC,29,28.9,-0.81,3.51,2.70,2.00
38,"Richaun Holmes, PF",SAC,32,29.3,-0.30,2.97,2.67,2.08
39,"Jakob Poeltl, C",SA,31,18.3,1.43,1.16,2.59,1.29
40,"Ben McLemore, SG",HOU,32,23.9,2.80,-0.26,2.54,1.76
41,"Bam Adebayo, C",MIA,32,34.3,-0.36,2.85,2.49,2.38
42,"Wesley Matthews, SG",MIL,33,23.9,0.52,1.96,2.48,1.77
43,"Ivica Zubac, C",LAC,34,17.3,0.35,2.13,2.48,1.30
44,"Trey Burke, PG",PHI,16,14.8,0.25,2.21,2.46,0.46
45,"Shaquille Harrison, PG",CHI,19,8.1,-0.01,2.47,2.46,0.33
46,"Marc Gasol, C",TOR,27,28.2,-0.94,3.39,2.44,1.72
47,"Devonte' Graham, PG",CHA,34,34.7,1.40,1.04,2.44,2.50
48,"Al Horford, C",PHI,31,30.5,-0.23,2.65,2.42,2.04
49,"Denzel Valentine, SG",CHI,19,12.8,0.81,1.53,2.34,0.49
50,"Anthony Davis, PF",LAL,30,35.1,1.81,0.49,2.30,2.14
51,"Eric Bledsoe, PG",MIL,26,26.7,2.82,-0.53,2.29,1.58
52,"Kemba Walker, PG",BOS,29,32.4,3.96,-1.69,2.27,1.90
53,"Donovan Mitchell, SG",UTAH,32,35.1,1.42,0.82,2.24,2.28
54,"Jarrett Allen, C",BKN,31,26.5,0.87,1.32,2.19,1.67
55,"Enes Kanter, C",BOS,23,17.5,1.12,1.06,2.18,0.77
56,"Duncan Robinson, SF",MIA,32,27.0,0.99,1.09,2.08,1.67
57,"Kyle Lowry, PG",TOR,21,38.1,1.67,0.39,2.06,1.54
58,"Chris Paul, PG",OKC,31,31.6,0.71,1.29,2.00,1.87
59,"Karl-Anthony Towns, C",MIN,23,33.9,4.95,-2.95,2.00,1.57
60,"OG Anunoby, SF",TOR,31,29.7,0.12,1.87,1.99,1.76
61,"Jonathan Isaac, PF",ORL,30,30.5,-0.64,2.60,1.96,1.67
62,"Jamal Murray, PG",DEN,31,31.9,-0.07,1.96,1.89,1.68
63,"Gordon Hayward, SF",BOS,14,30.5,2.05,-0.21,1.84,0.72
64,"Sterling Brown, SG",MIL,25,16.9,0.05,1.78,1.83,0.76
65,"Jrue Holiday, SG",NO,31,35.7,1.33,0.49,1.82,2.00
66,"Kendrick Nunn, SG",MIA,32,30.6,-0.08,1.87,1.79,1.70
67,"Ersan Ilyasova, PF",MIL,31,17.0,1.81,-0.04,1.77,0.91
68,"E'Twaun Moore, SG",NO,21,19.8,0.48,1.29,1.77,0.70
69,"Julius Randle, PF",NY,33,32.0,-0.29,2.04,1.75,1.77
70,"Andre Drummond, C",DET,31,33.7,0.58,1.17,1.74,1.69
71,"Aaron Holiday, PG",IND,31,23.2,0.63,1.11,1.74,1.19
72,"Malcolm Brogdon, PG",IND,26,31.4,1.31,0.39,1.71,1.40
73,"Lonnie Walker IV, SG",SA,23,10.2,0.34,1.32,1.66,0.38
74,"Mason Plumlee, PF",DEN,31,17.3,0.00,1.66,1.66,0.83
75,"Spencer Dinwiddie, PG",BKN,31,30.7,2.70,-1.05,1.65,1.58
76,"Daniel Theis, PF",BOS,27,21.5,-1.41,3.06,1.64,0.93
77,"Brandon Ingram, SF",NO,29,34.0,2.18,-0.57,1.62,1.66
78,"Josh Richardson, SG",PHI,27,31.7,-0.38,1.98,1.60,1.34
79,"J.J. Barea, PG",DAL,7,13.9,0.93,0.67,1.60,0.16
80,"Justise Winslow, SF",MIA,10,33.7,-0.19,1.73,1.54,0.56
81,"Kristaps Porzingis, PF",DAL,30,31.3,-0.08,1.60,1.53,1.47
82,"Jonas Valanciunas, C",MEM,30,25.0,0.52,1.00,1.52,1.19
83,"Royce O'Neale, SF",UTAH,32,29.5,-0.35,1.86,1.51,1.47
84,"Bogdan Bogdanovic, SG",SAC,27,28.4,-0.35,1.85,1.50,1.12
85,"Patty Mills, PG",SA,31,23.0,2.36,-0.86,1.49,1.16
86,"Fred VanVleet, SG",TOR,27,36.4,0.39,1.08,1.47,1.51
87,"Deandre Ayton, C",PHX,2,29.0,1.06,0.41,1.47,0.10
88,"Chris Clemons, PG",HOU,20,8.2,1.54,-0.11,1.43,0.26
89,"George Hill, PG",MIL,32,21.5,2.23,-0.80,1.42,1.02
90,"Steven Adams, C",OKC,28,27.8,0.85,0.55,1.40,1.17
91,"Lou Williams, SG",LAC,32,30.3,2.78,-1.39,1.40,1.49
92,"Cedi Osman, SF",CLE,32,28.8,-0.57,1.91,1.34,1.32
93,"Josh Hart, SG",NO,26,27.7,0.10,1.24,1.33,1.07
94,"Doug McDermott, SF",IND,33,21.1,1.10,0.24,1.33,1.01
95,"Damion Lee, SG",GS,20,25.3,1.01,0.31,1.32,0.72
96,"Tomas Satoransky, SG",CHI,33,28.2,0.12,1.19,1.31,1.34
97,"Wendell Carter Jr., C",CHI,33,30.0,-1.92,3.21,1.29,1.39
98,"Jaxson Hayes, C",NO,30,20.7,1.40,-0.13,1.28,0.91
99,"Rudy Gay, SF",SA,31,22.8,0.31,0.96,1.27,1.01
100,"Naz Mitrou-Long, SG",IND,3,14.3,0.27,0.99,1.25,0.06
101,"Nikola Vucevic, C",ORL,21,31.1,0.30,0.93,1.23,0.87
102,"Joe Ingles, SF",UTAH,32,29.9,-0.66,1.88,1.22,1.30
103,"T.J. Warren, SF",IND,33,32.4,-1.22,2.40,1.18,1.41
104,"Mikal Bridges, SF",PHX,32,21.8,-0.58,1.73,1.15,0.94
105,"Devin Booker, SG",PHX,29,35.7,3.67,-2.52,1.15,1.39
106,"Patrick Patterson, PF",LAC,31,14.7,-0.06,1.18,1.13,0.62
107,"Gary Payton II, PG",WSH,3,31.7,0.75,0.35,1.10,0.09
108,"Delon Wright, PG",DAL,29,20.5,0.69,0.39,1.08,0.76
109,"Chris Boucher, PF",TOR,29,12.7,0.86,0.20,1.06,0.46
110,"Dorian Finney-Smith, SF",DAL,31,28.4,0.80,0.25,1.04,1.08
111,"Stephen Curry, PG",GS,4,28.0,3.55,-2.51,1.04,0.16
112,"Tim Hardaway Jr., SG",DAL,31,26.1,1.25,-0.22,1.03,1.02
113,"Gary Harris, SG",DEN,31,32.9,-1.25,2.27,1.02,1.17
114,"John Collins, PF",ATL,8,31.9,-0.09,1.07,0.98,0.28
115,"Harrison Barnes, SF",SAC,32,35.4,-1.58,2.55,0.97,1.32
116,"Boban Marjanovic, C",DAL,14,10.0,0.96,0.01,0.97,0.17
117,"Skal Labissiere, PF",POR,33,17.2,0.38,0.59,0.97,0.68
118,"Brad Wanamaker, PG",BOS,30,18.7,-0.44,1.39,0.95,0.65
119,"Marcus Morris Sr., SF",NY,30,31.5,-0.05,1.00,0.95,1.10
120,"Dwight Howard, C",LAL,32,19.6,0.14,0.78,0.92,0.69
121,"Joe Harris, SG",BKN,31,31.6,0.34,0.57,0.92,1.16
122,"Danny Green, SG",LAL,32,25.5,0.40,0.50,0.90,0.91
123,"Maxi Kleber, PF",DAL,30,24.0,-0.69,1.59,0.90,0.83
124,"Cody Martin, SF",CHA,25,15.1,0.15,0.73,0.88,0.43
125,"Meyers Leonard, PF",MIA,32,18.9,-0.78,1.63,0.85,0.65
126,"Kyrie Irving, PG",BKN,11,33.8,2.99,-2.16,0.83,0.44
127,"Robert Covington, PF",MIN,30,28.2,0.79,0.02,0.81,0.94
128,"Rajon Rondo, PG",LAL,20,21.7,0.44,0.35,0.79,0.44
129,"Terrence Ross, SG",ORL,30,24.9,-0.82,1.60,0.78,0.78
130,"Andrew Wiggins, SF",MIN,26,35.8,1.21,-0.44,0.78,1.05
131,"Jordan Clarkson, PG",CLE/UTAH,31,22.9,1.28,-0.52,0.76,0.73
132,"Norman Powell, SG",TOR,27,28.9,0.71,0.06,0.76,0.86
133,"Zach LaVine, PG",CHI,33,33.3,0.94,-0.18,0.76,1.18
134,"Damyean Dotson, SG",NY,29,17.1,0.03,0.72,0.74,0.50
135,"Russell Westbrook, PG",HOU,29,35.3,2.17,-1.44,0.73,1.12
136,"Evan Fournier, SG",ORL,32,30.8,1.17,-0.46,0.71,1.00
137,"Elfrid Payton, PG",NY,16,23.9,0.46,0.24,0.70,0.37
138,"Kyle Kuzma, PF",LAL,23,23.5,1.10,-0.40,0.70,0.54
139,"Hamidou Diallo, SG",OKC,12,21.3,-0.08,0.77,0.69,0.27
140,"Willie Cauley-Stein, C",GS,31,23.4,-1.76,2.44,0.68,0.72
141,"Ian Mahinmi, C",WSH,11,20.6,-0.43,1.06,0.63,0.20
142,"Rondae Hollis-Jefferson, SF",TOR,24,20.3,0.34,0.29,0.63,0.47
143,"Brook Lopez, C",MIL,32,26.4,-0.06,0.66,0.60,0.81
144,"Bismack Biyombo, C",CHA,32,18.8,-1.38,1.97,0.60,0.53
145,"Jevon Carter, PG",PHX,22,14.3,-0.86,1.46,0.60,0.30
146,"Hassan Whiteside, C",POR,30,29.2,0.16,0.42,0.58,0.78
147,"Grant Williams, PF",BOS,28,15.3,-1.16,1.72,0.56,0.40
148,"Luke Kennard, SG",DET,28,32.9,-0.16,0.72,0.56,0.83
149,"Bruce Brown, SG",DET,32,26.6,-1.64,2.19,0.55,0.74
150,"Trae Young, PG",ATL,31,34.9,4.26,-3.71,0.55,1.06
151,"Mike Scott, PF",PHI,35,18.7,-0.12,0.64,0.52,0.58
152,"Markelle Fultz, PG",ORL,31,26.2,-0.21,0.73,0.52,0.72
153,"Gorgui Dieng, C",MIN,27,16.2,-2.08,2.60,0.51,0.38
154,"Seth Curry, SG",DAL,29,21.7,0.26,0.24,0.50,0.55
155,"Monte Morris, PG",DEN,31,17.6,-1.12,1.57,0.46,0.44
