RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, F",LAL,51,34.9,5.30,4.86,10.16,12.95
2,"Giannis Antetokounmpo, F",MIL,48,30.9,5.40,2.35,7.75,8.93
3,"Kawhi Leonard, F",LAC,42,32.5,3.11,3.65,6.76,7.04
4,"James Harden, G",HOU,51,37.1,4.68,1.84,6.52,9.63
5,"Jayson Tatum, F",BOS,50,34.1,1.50,3.58,5.07,6.72
6,"Nikola Jokic, C",DEN,55,32.5,1.64,3.03,4.67,6.25
7,"Paul Millsap, PF",DEN,35,24.4,0.90,3.65,4.55,2.92
8,"Dennis Schroder, PG",OKC,54,31.2,1.84,2.64,4.48,6.01
9,"Donte DiVincenzo, SG",MIL,49,22.9,2.41,1.70,4.11,3.83
10,"Terence Davis, SG",TOR,55,17.3,2.99,1.10,4.09,3.00
11,"Pascal Siakam, F",TOR,44,35.0,2.56,1.52,4.08,5.12
12,"Khris Middleton, F",MIL,47,29.6,3.72,0.36,4.08,4.73
13,"Chris Paul, G",OKC,54,31.8,2.54,1.46,4.00,5.46
14,"Rudy Gobert, C",UTAH,52,34.6,0.57,3.21,3.78,5.48
15,"Duncan Robinson, SG",MIA,54,29.1,1.59,2.04,3.63,4.57
16,"Jimmy Butler, F",MIA,46,34.4,0.64,2.99,3.63,4.58
17,"De'Anthony Melton, SG",MEM,41,18.4,2.74,0.89,3.63,2.35
18,"Damian Lillard, G",POR,54,37.0,5.43,-1.92,3.51,5.72
19,"Jalen Brunson, PG",DAL,55,18.2,0.99,2.35,3.33,2.73
20,"Shaquille Harrison, PG",CHI,33,7.7,0.49,2.83,3.32,0.70
21,"Eric Bledsoe, PG",MIL,46,27.1,2.82,0.44,3.26,3.64
22,"Davis Bertans, SF",WSH,44,29.3,4.66,-1.41,3.25,3.67
23,"Devonte' Graham, G",CHA,54,35.2,1.33,1.91,3.25,4.78
24,"Patrick Beverley, PG",LAC,40,28.0,0.36,2.86,3.22,3.06
25,"Isaac Bonga, SF",WSH,48,17.7,-0.07,3.28,3.21,2.31
26,"Alex Caruso, SG",LAL,50,18.2,-0.28,3.42,3.14,2.36
27,"Zion Williamson, F",NO,10,27.4,2.90,0.22,3.12,0.76
28,"Marc Gasol, C",TOR,35,27.8,-0.07,3.18,3.11,2.58
29,"CJ McCollum, SG",POR,52,35.7,1.68,1.40,3.08,4.69
30,"Chris Chiozza, PG",BKN/WSH,14,10.4,0.60,2.44,3.04,0.38
31,"Luka Doncic, G",DAL,44,32.8,4.59,-1.59,3.00,3.68
32,"Ivica Zubac, C",LAC,55,17.8,0.25,2.71,2.96,2.49
33,"Doug McDermott, SF",IND,55,20.6,2.00,0.88,2.88,2.78
34,"Devin Booker, G",PHX,52,35.9,4.21,-1.40,2.82,4.62
35,"Bojan Bogdanovic, SF",UTAH,53,33.3,2.72,0.09,2.81,4.23
36,"Kyle Lowry, G",TOR,43,36.5,1.90,0.84,2.74,3.68
37,"Domantas Sabonis, F",IND,52,34.6,-0.22,2.94,2.73,4.14
38,"Christian Wood, PF",DET,53,19.1,1.38,1.28,2.67,2.30
39,"Kris Dunn, SF",CHI,51,24.9,-1.56,4.16,2.61,2.90
40,"Josh Hart, SG",NO,48,28.1,1.25,1.35,2.60,3.20
41,"David Nwaba, SG",BKN,20,13.4,0.43,2.17,2.60,0.62
42,"Will Barton, SF",DEN,48,33.3,0.42,2.17,2.59,3.44
43,"George Hill, PG",MIL,44,21.1,2.58,-0.01,2.57,2.10
44,"Ben Simmons, F",PHI,53,36.3,2.52,0.02,2.54,4.32
45,"Montrezl Harrell, PF",LAC,54,28.4,2.75,-0.22,2.53,3.53
46,"Joe Ingles, SG",UTAH,54,30.1,-0.43,2.94,2.51,3.55
47,"Tim Hardaway Jr., SG",DAL,52,27.4,2.14,0.34,2.48,3.13
48,"Tobias Harris, SF",PHI,55,34.3,-0.86,3.26,2.41,3.98
49,"Paul George, SG",LAC,34,29.4,2.24,0.16,2.40,2.18
50,"Robert Covington, PF",HOU/MIN,52,29.6,1.21,1.16,2.38,3.34
51,"Jamal Murray, PG",DEN,45,32.3,0.66,1.69,2.35,2.91
52,"Donovan Mitchell, G",UTAH,53,34.4,1.56,0.74,2.30,3.73
53,"Jrue Holiday, SG",NO,46,34.7,1.60,0.67,2.27,3.36
54,"Deandre Ayton, C",PHX,23,33.0,1.26,0.98,2.25,1.56
55,"Kemba Walker, G",BOS,46,32.2,3.70,-1.48,2.22,2.97
56,"Norman Powell, SG",TOR,38,28.2,1.63,0.59,2.22,2.20
57,"Ricky Rubio, PG",PHX,47,31.3,1.17,1.05,2.21,3.02
58,"Reggie Jackson, PG",DET,14,27.2,0.95,1.26,2.21,0.73
59,"Bam Adebayo, C",MIA,54,34.5,-0.31,2.47,2.16,3.59
60,"Brandon Clarke, F",MEM,47,21.8,2.28,-0.17,2.11,2.09
61,"Spencer Dinwiddie, PG",BKN,53,31.2,2.49,-0.39,2.10,3.23
62,"Jakob Poeltl, C",SA,54,17.1,2.20,-0.11,2.09,1.80
63,"Enes Kanter, C",BOS,42,18.6,1.12,0.91,2.02,1.44
64,"Derrick Favors, C",NO,36,23.9,1.47,0.54,2.01,1.65
65,"Jarrett Allen, C",BKN,53,26.6,0.44,1.55,1.99,2.65
66,"Joe Harris, SF",BKN,52,31.4,0.56,1.41,1.97,3.07
67,"Ben McLemore, SG",HOU,54,23.6,3.06,-1.12,1.94,2.39
68,"Daniel Theis, C",BOS,48,22.9,-1.09,3.02,1.93,1.97
69,"D.J. Augustin, PG",ORL,39,26.0,-1.55,3.46,1.91,1.77
70,"Jonathan Isaac, PF",ORL,32,29.7,-0.47,2.31,1.85,1.65
71,"Patty Mills, PG",SA,54,23.1,2.90,-1.06,1.84,2.23
72,"Marcus Morris Sr., SF",LAC/NY,46,32.3,0.43,1.40,1.82,2.43
73,"Kristaps Porzingis, PF",DAL,42,30.5,0.65,1.17,1.82,2.23
74,"Russell Westbrook, G",HOU,45,36.0,3.27,-1.46,1.80,2.96
75,"E'Twaun Moore, SG",NO,42,20.0,0.93,0.87,1.79,1.48
76,"Joel Embiid, C",PHI,39,30.5,-0.39,2.17,1.79,2.01
