RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Paul George, SF",OKC,72,36.8,4.63,2.70,7.33,17.72
2,"James Harden, PG",HOU,73,37.2,7.24,-0.21,7.03,16.55
3,"Giannis Antetokounmpo, PF",MIL,69,32.9,3.39,2.83,6.22,13.87
4,"Nikola Jokic, C",DEN,74,31.5,4.27,1.72,5.99,12.95
5,"Anthony Davis, PF",NO,56,33.0,2.77,2.98,5.75,10.83
6,"Stephen Curry, PG",GS,63,34.4,5.54,0.19,5.73,12.40
7,"Nikola Vucevic, C",ORL,76,31.4,1.87,3.64,5.51,12.85
8,"LeBron James, SF",LAL,55,35.2,3.81,1.68,5.49,10.93
9,"Damian Lillard, PG",POR,75,35.5,5.79,-0.64,5.15,13.32
10,"Rudy Gobert, C",UTAH,76,31.6,0.47,4.55,5.02,12.61
11,"Kevin Durant, SF",GS,72,35.3,4.26,0.67,4.93,13.00
12,"Jrue Holiday, PG",NO,67,35.9,3.64,1.17,4.81,12.60
13,"Joel Embiid, C",PHI,62,33.7,2.31,2.22,4.53,10.02
14,"Paul Millsap, PF",DEN,64,27.2,1.33,3.11,4.44,8.05
15,"Danny Green, SG",TOR,75,27.8,2.20,2.19,4.39,10.02
16,"Kyrie Irving, PG",BOS,63,33.1,3.87,0.47,4.34,9.69
17,"Kyle Lowry, PG",TOR,61,34.0,3.12,1.09,4.21,9.57
18,"Pascal Siakam, PF",TOR,75,32.0,1.94,2.27,4.21,11.29
19,"Jusuf Nurkic, C",POR,72,27.4,0.75,3.45,4.20,9.09
20,"Jimmy Butler, SG",MIN/PHI,63,33.9,2.77,1.36,4.13,9.74
21,"Karl-Anthony Towns, C",MIN,73,33.1,3.19,0.90,4.09,10.92
22,"Chris Paul, PG",HOU,53,32.4,2.35,1.57,3.92,7.39
23,"Brook Lopez, C",MIL,76,28.6,0.14,3.42,3.56,9.58
24,"Al Horford, C",BOS,64,28.9,1.37,2.12,3.49,7.65
25,"Mike Conley, PG",MEM,70,33.5,4.19,-0.72,3.47,9.52
26,"Eric Bledsoe, PG",MIL,74,29.4,2.68,0.66,3.34,9.34
27,"Kevon Looney, C",GS,73,19.0,1.26,1.99,3.25,5.62
28,"Danilo Gallinari, SF",LAC,64,30.4,3.39,-0.20,3.19,7.82
29,"Blake Griffin, PF",DET,72,35.2,2.52,0.62,3.14,9.68
30,"Joe Ingles, SF",UTAH,76,31.4,1.57,1.57,3.14,9.52
31,"Kemba Walker, PG",CHA,75,35.0,3.98,-0.93,3.05,10.16
32,"Marcus Smart, PG",BOS,76,27.6,1.24,1.76,3.00,7.84
33,"Marc Gasol, C",TOR/MEM,74,31.1,0.38,2.55,2.93,8.42
34,"Kawhi Leonard, SF",TOR,55,34.3,2.85,-0.07,2.78,7.11
35,"Davis Bertans, SF",SA,70,21.5,2.28,0.49,2.77,5.75
36,"Russell Westbrook, PG",OKC,67,35.9,2.37,0.39,2.76,9.17
37,"Rudy Gay, SF",SA,63,26.9,0.54,2.19,2.73,6.24
38,"Robert Covington, SF",MIN/PHI,35,34.4,-0.84,3.50,2.66,4.31
39,"Patrick Beverley, PG",LAC,76,27.5,1.49,1.15,2.64,7.55
40,"Derrick Favors, PF",UTAH,75,23.3,-0.20,2.83,2.63,6.44
41,"Ed Davis, PF",BKN,76,18.1,-1.64,4.25,2.61,4.91
42,"Nemanja Bjelica, PF",SAC,71,23.4,0.98,1.62,2.60,6.32
43,"Andre Drummond, C",DET,73,33.3,0.68,1.88,2.56,8.23
44,"Josh Richardson, SG",MIA,72,35.0,1.84,0.68,2.52,8.90
45,"De'Aaron Fox, PG",SAC,75,31.9,1.49,0.83,2.32,8.71
46,"Daniel Theis, PF",BOS,61,14.0,0.52,1.72,2.24,2.75
47,"Andre Iguodala, SG",GS,65,23.5,0.17,2.06,2.23,5.02
48,"Dwight Powell, PF",DAL,71,21.1,2.42,-0.25,2.17,4.99
49,"Victor Oladipo, SG",IND,36,31.9,0.91,1.17,2.08,3.64
50,"Kelly Olynyk, PF",MIA,73,22.8,1.04,1.02,2.06,5.34
51,"Thaddeus Young, PF",IND,77,30.7,0.65,1.40,2.05,7.38
52,"Monte Morris, PG",DEN,75,24.2,1.91,0.10,2.01,5.65
53,"Nerlens Noel, PF",OKC,71,13.8,-2.33,4.33,2.00,3.19
54,"DeMarcus Cousins, C",GS,25,26.0,-0.96,2.94,1.98,1.99
55,"Domantas Sabonis, PF",IND,70,24.8,0.82,1.16,1.98,5.33
56,"Derrick White, PG",SA,61,25.8,0.26,1.68,1.94,5.05
57,"Draymond Green, PF",GS,60,31.5,-1.06,2.81,1.75,5.80
58,"Willie Cauley-Stein, C",SAC,76,27.6,-0.68,2.43,1.75,6.76
59,"Mason Plumlee, PF",DEN,75,20.7,-0.28,1.99,1.71,4.58
60,"Justise Winslow, SF",MIA,61,29.7,0.21,1.48,1.69,5.45
61,"Al-Farouq Aminu, PF",POR,76,28.5,0.43,1.23,1.66,6.26
62,"Khris Middleton, SF",MIL,73,31.5,1.38,0.28,1.66,7.21
63,"Boban Marjanovic, C",LAC/PHI,52,11.4,-0.94,2.59,1.65,1.81
64,"Donovan Mitchell, SG",UTAH,72,33.6,1.34,0.31,1.65,7.40
65,"Nikola Mirotic, PF",NO/MIL,46,27.1,0.74,0.88,1.62,3.95
66,"Bradley Beal, SG",WSH,77,37.6,3.31,-1.69,1.62,8.53
67,"Ben Simmons, PG",PHI,74,34.5,1.10,0.45,1.55,7.54
68,"Myles Turner, C",IND,70,28.8,-2.07,3.60,1.53,5.65
69,"Dewayne Dedmon, C",ATL,64,25.1,-0.24,1.76,1.52,4.76
70,"Fred VanVleet, PG",TOR,59,27.6,1.59,-0.07,1.52,4.67
71,"Hassan Whiteside, C",MIA,67,23.6,-1.91,3.41,1.50,4.55
72,"D'Angelo Russell, PG",BKN,76,30.2,2.19,-0.74,1.45,6.63
73,"D.J. Augustin, PG",ORL,76,28.0,2.36,-0.92,1.44,6.03
74,"JJ Redick, SG",PHI,72,31.4,1.91,-0.48,1.43,6.54
75,"Steven Adams, C",OKC,74,33.7,-0.28,1.71,1.43,7.34
76,"Malcolm Brogdon, PG",MIL,64,28.6,1.72,-0.30,1.42,5.39
77,"Ersan Ilyasova, PF",MIL,62,18.1,-0.30,1.71,1.41,3.39
78,"Maximilian Kleber, PF",DAL,66,21.0,-0.61,1.98,1.37,3.94
79,"Luka Doncic, SF",DAL,70,32.2,2.47,-1.13,1.34,6.44
80,"Nene Hilario, C",HOU,39,13.2,-2.04,3.35,1.31,1.39
81,"Larry Nance Jr., PF",CLE,62,26.3,0.28,0.98,1.26,4.43
82,"George Hill, PG",CLE/MIL,54,21.4,-0.70,1.93,1.23,3.12
83,"Darren Collison, PG",IND,74,28.4,1.51,-0.28,1.23,5.56
84,"Marvin Williams, PF",CHA,73,28.6,0.69,0.53,1.22,5.68
85,"Montrezl Harrell, PF",LAC,77,26.4,0.86,0.31,1.17,5.54
86,"Langston Galloway, SG",DET,74,21.8,3.64,-2.48,1.16,4.11
87,"Aaron Gordon, PF",ORL,73,33.8,0.15,1.01,1.16,6.47
88,"PJ Tucker, SF",HOU,77,34.7,-0.70,1.81,1.11,6.81
89,"Thabo Sefolosha, SF",UTAH,44,10.8,-1.34,2.44,1.10,1.30
90,"David Nwaba, SG",CLE,46,19.4,-0.15,1.22,1.07,2.21
91,"Jerami Grant, SF",OKC,74,32.4,-0.36,1.42,1.06,6.48
92,"Bam Adebayo, C",MIA,76,23.1,-1.19,2.25,1.06,4.51
93,"CJ McCollum, SG",POR,68,34.1,2.26,-1.21,1.05,6.04
94,"Joakim Noah, C",MEM,42,16.5,-1.67,2.71,1.04,1.82
95,"Otto Porter Jr., SF",CHI/WSH,56,30.1,0.98,0.05,1.03,4.37
96,"Maurice Harkless, SF",POR,55,23.3,-0.75,1.76,1.01,3.12
97,"Mike Muscala, PF",LAL/PHI,58,19.7,-0.91,1.92,1.01,2.95
98,"Ricky Rubio, PG",UTAH,66,28.2,0.21,0.78,0.99,4.92
99,"Raul Neto, PG",UTAH,35,12.5,0.67,0.32,0.99,1.14
100,"Aron Baynes, C",BOS,47,15.5,-1.46,2.45,0.99,1.85
101,"Lou Williams, SG",LAC,70,26.6,3.83,-2.86,0.97,4.82
102,"DeAndre Jordan, C",DAL/NY,69,29.7,-2.03,2.98,0.95,5.31
103,"Jakob Poeltl, C",SA,71,16.4,-0.80,1.75,0.95,3.01
104,"Kevin Love, PF",CLE,21,27.9,-0.37,1.30,0.93,1.53
105,"Tobias Harris, SF",LAC/PHI,77,35.0,1.29,-0.37,0.92,6.85
106,"Cory Joseph, PG",IND,77,25.1,-0.61,1.48,0.87,4.72
107,"LaMarcus Aldridge, C",SA,75,33.3,0.65,0.18,0.83,6.17
108,"Luke Kornet, PF",NY,40,15.5,-1.45,2.26,0.81,1.47
109,"Jamal Murray, PG",DEN,69,32.8,1.98,-1.18,0.80,5.45
110,"Noah Vonleh, PF",NY,68,25.3,-0.87,1.66,0.79,4.30
111,"Tyus Jones, PG",MIN,62,22.0,0.02,0.74,0.76,3.29
112,"Reggie Jackson, PG",DET,76,28.1,1.68,-0.94,0.74,4.88
113,"Ryan Arcidiacono, PG",CHI,76,24.3,0.83,-0.09,0.74,4.36
114,"Zaza Pachulia, C",DET,63,13.1,-2.42,3.11,0.69,1.87
115,"Luol Deng, SF",MIN,22,17.8,-0.55,1.24,0.69,0.98
116,"Jarrett Allen, C",BKN,75,26.4,-0.44,1.08,0.64,4.66
117,"Jayson Tatum, SF",BOS,75,31.2,-0.11,0.74,0.63,5.36
118,"Gary Harris, SG",DEN,50,28.7,-0.06,0.66,0.60,3.28
119,"Clint Capela, C",HOU,62,34.0,-0.89,1.49,0.60,4.65
