RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,32,35.0,5.10,4.68,9.79,7.72
2,"Giannis Antetokounmpo, PF",MIL,31,31.1,5.62,1.46,7.08,5.23
3,"James Harden, SG",HOU,32,37.7,5.63,1.26,6.89,6.49
4,"Kawhi Leonard, SF",LAC,25,31.8,2.15,3.79,5.94,3.67
5,"Jayson Tatum, PF",BOS,30,34.1,1.25,4.20,5.45,4.26
6,"Jimmy Butler, SF",MIA,28,35.4,0.76,4.29,5.05,3.85
7,"Paul Millsap, PF",DEN,28,24.9,0.54,4.26,4.81,2.50
8,"Pascal Siakam, PF",TOR,27,36.7,2.47,2.31,4.77,3.75
9,"Nikola Jokic, C",DEN,32,31.2,1.82,2.93,4.75,3.51
10,"Donte DiVincenzo, SG",MIL,31,22.3,1.49,3.14,4.63,2.56
11,"Dennis Schroder, PG",OKC,31,30.2,1.80,2.25,4.05,3.07
12,"Khris Middleton, SF",MIL,27,28.0,3.08,0.80,3.88,2.38
13,"Christian Wood, PF",DET,29,15.6,2.07,1.36,3.42,1.27
14,"Will Barton, SG",DEN,30,32.9,0.32,3.10,3.42,2.63
15,"Terence Davis, SG",TOR,33,16.6,1.24,2.13,3.37,1.52
16,"CJ McCollum, SG",POR,33,36.6,2.06,1.30,3.36,3.32
17,"De'Anthony Melton, SG",MEM,23,16.6,2.24,1.07,3.31,1.09
18,"Alex Caruso, SG",LAL,31,20.0,-0.20,3.44,3.24,1.64
19,"Joel Embiid, C",PHI,29,30.9,0.05,3.19,3.24,2.37
20,"Domantas Sabonis, PF",IND,31,34.2,-0.08,3.28,3.20,2.79
21,"Luka Doncic, SF",DAL,28,32.0,4.37,-1.20,3.17,2.41
22,"Jalen Brunson, PG",DAL,32,17.6,1.53,1.64,3.16,1.50
23,"Tobias Harris, SF",PHI,35,34.4,-0.05,3.19,3.14,3.12
24,"Damian Lillard, PG",POR,31,36.8,3.03,-0.01,3.01,2.91
25,"David Nwaba, SG",BKN,20,13.4,0.44,2.56,3.00,0.70
26,"Rudy Gobert, C",UTAH,30,34.6,0.38,2.61,2.98,2.62
27,"Montrezl Harrell, PF",LAC,33,29.2,2.32,0.65,2.97,2.53
28,"Ricky Rubio, PG",PHX,26,31.8,1.65,1.30,2.95,2.14
29,"Kris Dunn, PG",CHI,33,23.6,-1.33,4.20,2.87,1.94
30,"Chris Chiozza, G",WSH,10,12.3,0.18,2.59,2.77,0.29
31,"Bojan Bogdanovic, SF",UTAH,31,33.6,2.54,0.22,2.76,2.49
