RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Vince Carter, SG",SAC,58,17.7,-1.15,0.94,-0.21,1.86
2,"Jamal Crawford, SG",MIN,80,20.7,-0.06,-5.37,-5.43,-2.41
3,"Manu Ginobili, SG",SA,65,20.0,0.68,-1.64,-0.96,1.78
4,"Dirk Nowitzki, C",DAL,77,24.7,1.40,0.49,1.89,6.06
5,"Jason Terry, SG",MIL,51,16.0,-1.36,0.26,-1.10,1.04
6,"Tyson Chandler, C",PHX,46,25.0,-2.28,2.02,-0.26,2.14
7,"Pau Gasol, C",SA,77,23.5,-1.07,2.08,1.01,4.73
8,"Richard Jefferson, SF",DEN,20,8.2,-2.35,0.12,-2.23,0.09
9,"Joe Johnson, SG",HOU/UTAH,55,21.9,-3.16,-0.89,-4.05,-0.38
10,"Tony Parker, PG",SA,55,19.5,-2.16,-1.49,-3.65,-0.35
11,"Zach Randolph, PF",SAC,59,25.6,-0.83,-1.94,-2.77,0.33
12,"Nene Hilario, C",HOU,52,14.6,-0.54,3.37,2.83,2.96
13,"LeBron James, SF",CLE,82,36.9,5.64,-0.68,4.96,15.86
14,"Carmelo Anthony, PF",OKC,78,32.1,0.49,-1.25,-0.76,3.81
15,"Nick Collison, F",OKC,15,5.0,-1.94,1.59,-0.35,0.14
16,"Dwyane Wade, SG",CLE/MIA,67,22.9,-1.83,0.23,-1.60,1.51
17,"Kyle Korver, SG",CLE,73,21.6,1.87,0.83,2.70,5.99
18,"Zaza Pachulia, C",GS,69,14.1,-0.32,1.78,1.46,2.99
19,"Kendrick Perkins, C",CLE,1,15.0,-1.69,1.50,-0.19,0.03
20,"David West, PF",GS,73,13.7,-1.25,3.63,2.38,3.51
21,"Udonis Haslem, PF",MIA,14,5.1,-2.50,1.39,-1.11,0.09
22,"Tony Allen, SG",NO,22,12.4,-2.13,0.43,-1.70,0.26
23,"Devin Harris, PG",DAL/DEN,71,18.9,1.00,-0.69,0.31,2.93
24,"Dwight Howard, C",CHA,81,30.4,-1.11,1.75,0.64,5.99
25,"Andre Iguodala, SF",GS,64,25.4,-0.88,2.29,1.41,4.81
26,"Al Jefferson, C",IND,36,13.4,-1.78,0.96,-0.82,0.70
27,"Shaun Livingston, PG",GS,71,15.9,-1.63,-0.21,-1.84,0.95
28,"Emeka Okafor, C",NO,26,13.6,-1.84,1.11,-0.73,0.01
29,"Trevor Ariza, SF",HOU,67,33.9,0.51,1.15,1.66,7.02
30,"Luol Deng, SF",LAL,1,13.0,-1.99,0.62,-1.37,0.02
31,"Jameer Nelson, PG",NO/DET,50,20.3,-2.67,-2.60,-5.27,-1.37
32,"JR Smith, SG",CLE,80,28.1,-0.06,-2.23,-2.29,1.20
33,"Damien Wilkins, SG",IND,19,8.0,-1.79,0.06,-1.73,0.11
34,"Andrew Bogut, C",LAL,24,9.0,-2.18,2.31,0.13,0.47
35,"Raymond Felton, PG",OKC,82,16.6,-0.50,-1.06,-1.56,1.28
36,"Channing Frye, PF",CLE/LAL,53,13.1,-0.04,0.67,0.63,1.70
37,"Marcin Gortat, C",WSH,82,25.3,-2.12,2.05,-0.07,4.02
38,"Gerald Green, SG",HOU,41,22.7,0.01,-0.78,-0.77,1.40
39,"Ersan Ilyasova, PF",ATL/PHI,69,25.1,0.62,0.30,0.92,3.03
40,"Jarrett Jack, PG",NY,62,25.0,-0.44,-0.40,-0.84,2.25
41,"Amir Johnson, C",PHI,74,15.8,-1.27,3.05,1.78,3.85
42,"Ian Mahinmi, C",WSH,77,14.9,-1.99,1.45,-0.54,1.89
43,"CJ Miles, SF",TOR,70,19.1,0.89,-1.24,-0.35,2.36
44,"Chris Paul, PG",HOU,58,31.8,5.36,1.63,6.99,11.75
45,"Marvin Williams, PF",CHA,78,25.7,0.47,1.05,1.52,6.05
46,"Lou Williams, SG",LAC,79,32.8,4.25,-3.64,0.61,6.42
47,"Jose Calderon, PG",CLE,57,16.0,0.28,0.52,0.80,2.27
48,"LaMarcus Aldridge, PF",SA,75,33.5,1.90,1.24,3.14,9.79
49,"Rudy Gay, SF",SA,57,21.6,-0.54,0.81,0.27,2.62
50,"Kyle Lowry, PG",TOR,78,32.2,4.15,1.03,5.18,13.59
51,"Paul Millsap, PF",DEN,38,30.1,-0.60,2.14,1.54,3.35
52,"JJ Redick, SG",PHI,70,30.2,2.47,-1.92,0.55,5.15
53,"Rajon Rondo, PG",NO,65,26.2,-0.60,-0.37,-0.97,2.46
54,"Thabo Sefolosha, SF",UTAH,38,21.2,-0.64,1.97,1.33,2.26
55,"PJ Tucker, SF",HOU,82,27.8,0.06,1.15,1.21,6.27
56,"J.J. Barea, PG",DAL,69,23.2,1.45,-2.28,-0.83,2.32
57,"Arron Afflalo, SG",ORL,53,12.9,-2.93,-1.37,-4.30,-0.51
58,"Marco Belinelli, SG",ATL/PHI,80,24.3,1.14,-2.85,-1.71,1.79
59,"Corey Brewer, SG",LAL/OKC,72,16.8,-2.77,-0.61,-3.38,-0.12
60,"Aaron Brooks, PG",MIN,32,5.9,-1.86,-1.54,-3.40,-0.03
61,"Wilson Chandler, SF",DEN,74,31.6,-0.79,-0.35,-1.14,2.95
62,"Mike Conley, PG",MEM,12,31.1,-0.66,0.00,-0.66,0.56
63,"Jared Dudley, SF",PHX,48,14.3,-0.89,0.81,-0.08,1.36
64,"Kevin Durant, SF",GS,68,34.2,4.26,-0.65,3.61,10.51
65,"Marc Gasol, C",MEM,73,33.0,-0.15,1.70,1.55,6.91
66,"Jeff Green, SF",CLE,78,23.4,0.12,0.12,0.24,4.00
67,"Al Horford, PF",BOS,72,31.6,1.21,2.68,3.89,10.05
68,"Josh McRoberts, PF",DAL,2,3.0,-1.97,1.11,-0.86,0.01
69,"Joakim Noah, C",NY,7,5.7,-2.28,1.49,-0.79,0.06
70,"Ramon Sessions, PG",NY/WSH,28,14.0,-2.20,0.01,-2.19,0.10
71,"Jason Smith, PF",WSH,33,8.6,-3.60,0.15,-3.45,-0.06
72,"Brandan Wright, F",HOU/MEM,28,13.6,-1.28,1.77,0.49,0.85
73,"Nick Young, SG",GS,80,17.4,-0.05,-2.40,-2.45,0.62
74,"Thaddeus Young, PF",IND,81,32.2,-0.46,1.55,1.09,6.97
75,"Anthony Tolliver, PF",DET,79,22.2,1.23,-0.53,0.70,4.24
76,"Ryan Anderson, PF",HOU,66,26.1,0.64,-1.96,-1.32,2.00
77,"Darrell Arthur, PF",DEN,19,7.4,-1.98,0.35,-1.63,0.14
78,"Omer Asik, C",NO/CHI,18,10.1,-2.61,0.81,-1.80,0.15
79,"D.J. Augustin, PG",ORL,75,23.5,0.68,-0.67,0.01,3.55
80,"Nicolas Batum, SG",CHA,64,31.0,0.57,-1.07,-0.50,3.38
81,"Jerryd Bayless, PG",PHI,39,23.7,-2.56,-1.86,-4.42,-0.79
82,"Michael Beasley, SF",NY,74,22.3,-0.42,-1.04,-1.46,1.76
83,"Mario Chalmers, PG",MEM,66,21.5,-1.11,1.01,-0.10,2.71
84,"Goran Dragic, PG",MIA,75,31.7,1.25,-0.85,0.40,5.30
85,"Danilo Gallinari, SF",LAC,21,32.0,-1.39,1.11,-0.28,1.21
86,"Eric Gordon, SG",HOU,69,31.2,2.75,-0.76,1.99,7.06
87,"George Hill, PG",CLE/SAC,67,27.0,0.87,-0.42,0.45,4.08
88,"Serge Ibaka, PF",TOR,76,27.5,-0.29,0.95,0.66,5.17
89,"DeAndre Jordan, C",LAC,77,31.5,-0.75,1.32,0.57,5.79
