RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Vince Carter, SG",SAC,33,16.6,-0.93,0.71,-0.22,1.00
2,"Jamal Crawford, SG",MIN,54,18.9,0.01,-4.33,-4.32,-0.76
3,"Manu Ginobili, SG",SA,41,20.8,0.34,-1.16,-0.82,1.24
4,"Dirk Nowitzki, PF",DAL,53,24.9,1.45,0.16,1.61,3.94
5,"Jason Terry, SG",MIL,21,10.2,-2.09,-0.40,-2.49,0.09
6,"Tyson Chandler, C",PHX,40,25.5,-2.43,2.08,-0.35,1.83
7,"Pau Gasol, C",SA,52,25.1,-0.57,2.48,1.91,4.13
8,"Richard Jefferson, SF",DEN,16,8.6,-2.31,0.05,-2.26,0.08
9,"Joe Johnson, SG",UTAH,30,22.0,-3.16,-0.89,-4.05,-0.38
10,"Tony Parker, PG",SA,29,20.9,-2.13,-0.72,-2.85,0.10
11,"Zach Randolph, PF",SAC,45,25.4,-0.60,-1.05,-1.65,1.05
12,"Nene Hilario, C",HOU,35,14.8,-0.15,2.12,1.97,1.77
13,"LeBron James, SF",CLE,51,36.9,4.42,-0.64,3.78,8.38
14,"Carmelo Anthony, PF",OKC,53,32.7,1.05,-0.67,0.38,3.86
15,"Nick Collison, PF",OKC,8,5.5,-1.46,1.75,0.29,0.10
16,"Dwyane Wade, SG",CLE,45,23.2,-0.99,0.70,-0.29,1.94
17,"Kyle Korver, SG",CLE,51,21.4,2.05,-0.65,1.40,3.19
18,"Zaza Pachulia, C",GS,43,15.0,0.10,2.79,2.89,2.65
19,"David West, PF",GS,49,13.4,-0.46,3.86,3.40,2.72
20,"Udonis Haslem, PF",MIA,8,5.6,-1.89,1.34,-0.55,0.07
21,"Tony Allen, SG",NO,22,12.4,-2.13,0.43,-1.70,0.26
22,"Devin Harris, PG",DAL,43,18.3,0.29,0.33,0.62,1.86
23,"Dwight Howard, C",CHA,52,31.1,-1.59,2.33,0.74,4.02
24,"Andre Iguodala, SF",GS,44,25.6,-1.76,1.04,-0.72,1.77
25,"Al Jefferson, C",IND,25,13.7,-1.70,1.34,-0.36,0.60
26,"Shaun Livingston, PG",GS,45,15.6,-1.27,0.09,-1.18,0.89
27,"Trevor Ariza, SF",HOU,44,35.0,1.39,-0.26,1.13,4.27
28,"Luol Deng, SF",LAL,1,13.0,-1.83,0.43,-1.40,0.02
29,"Jameer Nelson, PG",NO,43,20.9,-1.33,-2.36,-3.69,-0.32
30,"JR Smith, SG",CLE,50,29.7,-0.43,-1.65,-2.08,1.00
31,"Damien Wilkins, SG",IND,19,8.0,-1.79,0.06,-1.73,0.11
32,"Andrew Bogut, C",LAL,24,9.0,-2.18,2.31,0.13,0.47
33,"Raymond Felton, PG",OKC,54,16.7,-0.55,-0.65,-1.20,1.08
34,"Channing Frye, PF",CLE,42,12.3,0.20,1.08,1.28,1.49
35,"Marcin Gortat, C",WSH,52,26.4,-2.19,1.99,-0.20,2.59
36,"Gerald Green, SG",HOU,15,25.4,-0.35,-0.69,-1.04,0.51
37,"Ersan Ilyasova, PF",ATL,41,25.8,0.31,-0.19,0.12,2.18
38,"Jarrett Jack, PG",NY,52,26.6,-0.38,-0.52,-0.90,1.96
39,"Amir Johnson, PF",PHI,47,15.3,-1.78,1.97,0.19,1.59
40,"Ian Mahinmi, C",WSH,50,14.4,-1.11,0.89,-0.22,1.33
41,"CJ Miles, SF",TOR,42,18.5,0.23,-0.70,-0.47,1.33
42,"Chris Paul, PG",HOU,33,31.9,4.94,1.61,6.55,6.48
43,"Marvin Williams, PF",CHA,49,26.1,0.93,0.42,1.35,3.68
44,"Lou Williams, SG",LAC,50,32.5,4.14,-3.41,0.73,4.15
45,"Jose Calderon, PG",CLE,36,16.2,-0.30,0.33,0.03,1.15
