RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,36,35.0,6.46,5.11,11.57,10.41
2,"Giannis Antetokounmpo, PF",MIL,36,31.0,6.84,1.91,8.75,7.53
3,"James Harden, SG",HOU,36,37.4,6.82,1.61,8.43,8.70
4,"Kawhi Leonard, SF",LAC,28,31.9,2.19,4.25,6.44,4.53
5,"Nikola Jokic, C",DEN,37,31.1,2.50,3.03,5.53,4.77
6,"Jimmy Butler, SF",MIA,32,35.2,0.79,4.52,5.32,4.68
7,"Pascal Siakam, PF",TOR,27,36.7,2.98,1.95,4.92,3.98
8,"Jayson Tatum, PF",BOS,36,34.2,0.92,3.62,4.54,4.41
9,"Dennis Schroder, PG",OKC,37,30.5,1.75,2.61,4.36,3.99
10,"Donte DiVincenzo, SG",MIL,35,22.6,1.50,2.82,4.31,2.86
11,"Joel Embiid, C",PHI,31,31.1,0.43,3.67,4.09,3.22
12,"Damian Lillard, PG",POR,37,36.7,3.99,0.06,4.05,4.36
13,"Luka Doncic, SF",DAL,33,32.9,5.38,-1.38,4.00,3.65
14,"Rudy Gobert, C",UTAH,35,34.3,-0.15,4.10,3.94,3.95
15,"Paul Millsap, PF",DEN,32,24.9,0.03,3.85,3.88,2.48
16,"De'Anthony Melton, SG",MEM,27,16.9,2.58,1.20,3.78,1.53
17,"Domantas Sabonis, PF",IND,36,34.4,-0.03,3.77,3.74,3.85
18,"Khris Middleton, SF",MIL,32,28.5,2.98,0.54,3.52,2.78
19,"CJ McCollum, SG",POR,38,36.2,2.36,1.15,3.51,3.91
20,"Will Barton, SG",DEN,34,33.1,0.63,2.88,3.51,3.20
21,"Terence Davis, SG",TOR,38,17.1,1.79,1.71,3.51,1.82
22,"Tobias Harris, SF",PHI,39,34.0,0.20,3.29,3.50,3.82
23,"Alex Caruso, SG",LAL,34,19.4,-0.35,3.77,3.43,1.92
24,"Ivica Zubac, C",LAC,38,17.3,0.32,3.02,3.34,1.94
25,"Davis Bertans, SF",WSH,28,30.0,4.31,-1.01,3.30,2.53
26,"Kyle Lowry, PG",TOR,27,38.4,2.09,1.12,3.21,2.83
