RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Paul George, SF",OKC,77,36.9,4.48,3.08,7.56,19.73
2,"James Harden, PG",HOU,78,36.8,7.38,0.03,7.41,18.53
3,"Giannis Antetokounmpo, PF",MIL,72,32.8,3.27,3.24,6.51,14.94
4,"Stephen Curry, PG",GS,69,33.8,5.78,0.68,6.46,14.66
5,"Nikola Jokic, C",DEN,80,31.3,3.67,2.46,6.13,14.36
6,"Anthony Davis, PF",NO,56,33.0,2.51,3.20,5.71,10.78
7,"Nikola Vucevic, C",ORL,80,31.4,1.84,3.60,5.44,13.59
8,"Joel Embiid, C",PHI,64,33.7,2.38,2.98,5.36,11.49
9,"LeBron James, SF",LAL,55,35.2,3.48,1.84,5.32,10.89
10,"Damian Lillard, PG",POR,80,35.5,5.70,-0.49,5.21,14.75
11,"Kevin Durant, SF",GS,78,34.6,4.58,0.62,5.20,14.52
12,"Danny Green, SG",TOR,80,27.7,2.80,2.19,4.99,11.60
13,"Kyle Lowry, PG",TOR,65,34.0,2.92,1.88,4.80,11.18
14,"Rudy Gobert, C",UTAH,81,31.8,0.25,4.44,4.69,13.18
15,"Jrue Holiday, PG",NO,67,35.9,3.37,1.23,4.60,12.26
16,"Chris Paul, PG",HOU,58,32.0,2.40,2.14,4.54,8.91
17,"Paul Millsap, PF",DEN,70,27.1,1.47,2.87,4.34,8.81
18,"Al Horford, C",BOS,68,29.0,1.84,2.50,4.34,9.40
19,"Brook Lopez, C",MIL,81,28.7,0.67,3.61,4.28,11.39
20,"Kyrie Irving, PG",BOS,67,33.0,3.77,0.48,4.25,10.37
21,"Pascal Siakam, PF",TOR,80,31.9,1.92,2.25,4.17,11.91
22,"Jimmy Butler, SG",MIN/PHI,65,33.6,2.33,1.79,4.12,10.15
23,"Jusuf Nurkic, C",POR,72,27.4,0.72,3.16,3.88,8.69
24,"Karl-Anthony Towns, C",MIN,77,33.1,2.98,0.84,3.82,11.30
25,"Marc Gasol, C",TOR/MEM,79,30.8,0.87,2.87,3.74,10.26
26,"Eric Bledsoe, PG",MIL,78,29.1,2.78,0.86,3.64,10.23
27,"Danilo Gallinari, SF",LAC,68,30.3,3.49,0.06,3.55,8.65
28,"Kevon Looney, C",GS,80,18.5,1.27,2.12,3.39,6.18
29,"Kawhi Leonard, SF",TOR,60,34.0,3.29,-0.11,3.18,8.21
30,"Mike Conley, PG",MEM,70,33.5,3.54,-0.45,3.09,9.13
31,"Davis Bertans, SF",SA,76,21.5,2.46,0.51,2.97,6.39
32,"Draymond Green, PF",GS,66,31.3,-0.41,3.38,2.97,8.09
33,"Joe Ingles, SF",UTAH,82,31.3,1.62,1.31,2.93,10.07
34,"Blake Griffin, PF",DET,75,35.0,2.46,0.45,2.91,9.66
35,"Ed Davis, PF",BKN,81,17.9,-1.43,4.20,2.77,5.41
36,"Robert Covington, SF",MIN/PHI,35,34.4,-0.80,3.53,2.73,4.36
37,"Patrick Beverley, PG",LAC,78,27.4,1.35,1.36,2.71,7.82
38,"Kemba Walker, PG",CHA,82,34.9,4.16,-1.46,2.70,10.58
39,"DeMarcus Cousins, C",GS,30,25.7,-0.83,3.45,2.62,2.80
40,"Derrick Favors, PF",UTAH,76,23.2,-0.51,3.11,2.60,6.52
41,"Russell Westbrook, PG",OKC,73,36.0,2.57,-0.05,2.52,9.78
42,"Marcus Smart, PG",BOS,80,27.5,1.09,1.35,2.44,7.69
43,"Andre Drummond, C",DET,79,33.5,0.54,1.82,2.36,8.79
44,"Andre Iguodala, SG",GS,68,23.2,0.50,1.79,2.29,5.32
45,"Rudy Gay, SF",SA,69,26.7,0.42,1.85,2.27,6.27
46,"Dwight Powell, PF",DAL,77,21.6,2.22,0.04,2.26,5.65
47,"Victor Oladipo, SG",IND,36,31.9,0.90,1.30,2.20,3.72
48,"Al-Farouq Aminu, PF",POR,81,28.3,0.44,1.67,2.11,7.46
49,"Kelly Olynyk, PF",MIA,79,22.9,0.71,1.36,2.07,5.90
50,"Justise Winslow, SF",MIA,66,29.7,0.16,1.89,2.05,6.28
51,"Derrick White, PG",SA,67,25.8,0.52,1.48,2.00,5.62
52,"Clint Capela, C",HOU,67,33.6,-0.03,2.03,2.00,7.02
53,"Donovan Mitchell, SG",UTAH,77,33.7,1.69,0.31,2.00,8.67
54,"Monte Morris, PG",DEN,82,24.0,1.98,-0.02,1.96,6.11
55,"Khris Middleton, SF",MIL,77,31.1,1.78,0.13,1.91,7.94
56,"Thaddeus Young, PF",IND,81,30.7,0.55,1.32,1.87,7.68
57,"George Hill, PG",CLE/MIL,60,21.7,-0.06,1.90,1.84,4.08
58,"Steven Adams, C",OKC,80,33.4,-0.31,2.14,1.83,8.67
59,"Nemanja Bjelica, PF",SAC,77,23.2,0.70,1.11,1.81,5.84
60,"Willie Cauley-Stein, C",SAC,81,27.3,-0.76,2.57,1.81,7.24
61,"Ben Simmons, PG",PHI,79,34.2,1.36,0.43,1.79,8.56
62,"Josh Richardson, SG",MIA,73,34.8,1.44,0.34,1.78,7.79
63,"De'Aaron Fox, PG",SAC,81,31.4,1.28,0.48,1.76,8.38
