RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,33,35.1,5.44,4.82,10.25,8.08
2,"Giannis Antetokounmpo, PF",MIL,33,31.0,5.82,1.44,7.25,5.52
3,"James Harden, SG",HOU,33,37.5,5.72,1.53,7.25,6.98
4,"Kawhi Leonard, SF",LAC,27,31.7,2.03,4.08,6.11,3.94
5,"Jayson Tatum, PF",BOS,31,34.2,1.30,4.38,5.68,4.60
6,"Jimmy Butler, SF",MIA,30,35.4,0.82,4.34,5.16,4.08
7,"Paul Millsap, PF",DEN,30,25.0,0.49,4.32,4.80,2.61
8,"Nikola Jokic, C",DEN,34,31.0,1.83,2.89,4.72,3.62
9,"Pascal Siakam, PF",TOR,27,36.7,2.43,2.17,4.60,3.65
10,"Donte DiVincenzo, SG",MIL,33,22.5,1.45,2.93,4.38,2.54
11,"Dennis Schroder, PG",OKC,33,30.3,1.72,2.41,4.13,3.24
12,"Joel Embiid, C",PHI,29,30.9,0.32,3.64,3.96,2.82
13,"Khris Middleton, SF",MIL,29,28.2,3.09,0.68,3.77,2.44
14,"Domantas Sabonis, PF",IND,33,34.2,0.20,3.43,3.63,3.20
15,"Will Barton, SG",DEN,32,33.0,0.30,3.29,3.59,2.86
16,"Alex Caruso, SG",LAL,32,19.5,-0.08,3.48,3.40,1.72
17,"Damian Lillard, PG",POR,33,36.8,3.27,0.11,3.38,3.32
18,"Christian Wood, PF",DET,31,16.3,1.85,1.50,3.35,1.33
19,"Terence Davis, SG",TOR,35,16.8,1.36,1.94,3.30,1.57
20,"De'Anthony Melton, SG",MEM,24,16.8,2.19,1.01,3.20,1.07
21,"Tobias Harris, SF",PHI,36,34.1,-0.07,3.24,3.17,3.23
22,"Rudy Gobert, C",UTAH,32,34.6,0.36,2.79,3.15,2.85
23,"Ricky Rubio, PG",PHX,28,31.8,1.93,1.16,3.09,2.33
24,"Luka Doncic, SF",DAL,30,32.4,4.31,-1.26,3.05,2.45
25,"Eric Bledsoe, PG",MIL,28,26.0,2.88,0.16,3.04,1.96
26,"Ivica Zubac, C",LAC,36,17.5,0.42,2.55,2.97,1.58
27,"CJ McCollum, SG",POR,35,36.5,2.07,0.89,2.96,3.10
28,"Chris Chiozza, G",WSH,10,12.3,0.25,2.67,2.92,0.31
29,"Jalen Brunson, PG",DAL,34,17.6,1.37,1.52,2.89,1.46
30,"David Nwaba, SG",BKN,20,13.4,0.35,2.51,2.85,0.67
31,"Montrezl Harrell, PF",LAC,35,29.0,2.21,0.63,2.84,2.51
32,"Kris Dunn, PG",CHI,35,23.7,-1.54,4.36,2.82,1.98
33,"Enes Kanter, C",BOS,24,17.7,1.30,1.43,2.74,0.98
34,"Chris Paul, PG",OKC,34,31.8,0.93,1.73,2.65,2.40
35,"Paul George, SF",LAC,25,30.9,2.23,0.42,2.65,1.80
36,"Dwight Powell, PF",DAL,31,26.1,0.34,2.30,2.64,1.80
37,"Patrick Beverley, PG",LAC,29,28.9,-0.59,3.20,2.61,1.95
38,"Marc Gasol, C",TOR,27,28.2,-0.90,3.49,2.59,1.75
39,"Bojan Bogdanovic, SF",UTAH,33,33.7,2.37,0.21,2.58,2.46
40,"Richaun Holmes, PF",SAC,35,29.5,-0.29,2.86,2.58,2.18
41,"E'Twaun Moore, SG",NO,22,20.0,0.98,1.56,2.54,0.99
42,"Donovan Mitchell, SG",UTAH,34,35.0,1.23,1.28,2.52,2.57
43,"Davis Bertans, SF",WSH,28,30.0,3.73,-1.23,2.51,1.96
44,"Anthony Davis, PF",LAL,32,35.2,1.86,0.64,2.50,2.38
45,"Ben McLemore, SG",HOU,34,23.9,2.73,-0.23,2.50,1.85
46,"Shaquille Harrison, PG",CHI,21,7.9,-0.21,2.62,2.41,0.33
47,"Jaylen Brown, SG",BOS,27,33.6,1.52,0.87,2.39,1.91
48,"Jrue Holiday, SG",NO,32,35.7,1.75,0.58,2.33,2.45
49,"Ben Simmons, PG",PHI,34,35.1,2.28,0.04,2.32,2.52
50,"Trey Burke, PG",PHI,17,14.8,0.29,2.00,2.29,0.49
51,"Wesley Matthews, SG",MIL,33,23.9,0.51,1.77,2.29,1.67
52,"Devonte' Graham, PG",CHA,37,35.0,1.14,1.14,2.28,2.45
53,"Deandre Ayton, C",PHX,4,27.3,1.40,0.85,2.25,0.17
54,"Kemba Walker, PG",BOS,30,32.3,3.83,-1.74,2.09,1.87
55,"Jakob Poeltl, C",SA,33,18.2,1.21,0.86,2.07,1.14
56,"Kyle Lowry, PG",TOR,24,38.1,1.82,0.25,2.07,1.71
57,"OG Anunoby, SF",TOR,34,29.8,-0.00,2.05,2.05,1.89
58,"Al Horford, C",PHI,32,30.5,-0.34,2.38,2.04,1.85
59,"Bam Adebayo, C",MIA,34,34.4,-0.60,2.62,2.02,2.11
60,"Jonathan Isaac, PF",ORL,32,29.7,-0.50,2.48,1.98,1.75
61,"Jonas Valanciunas, C",MEM,32,25.1,0.80,1.16,1.96,1.45
62,"Julius Randle, PF",NY,34,32.0,-0.18,2.11,1.93,1.91
63,"Mikal Bridges, SF",PHX,34,22.1,-0.36,2.26,1.90,1.35
64,"Aaron Holiday, PG",IND,33,23.3,0.55,1.32,1.87,1.33
65,"Denzel Valentine, SG",CHI,21,12.7,0.44,1.43,1.87,0.46
66,"Ersan Ilyasova, PF",MIL,33,17.0,2.06,-0.21,1.85,0.99
67,"Jarrett Allen, C",BKN,33,26.5,0.78,1.03,1.81,1.51
68,"Justise Winslow, SF",MIA,10,33.7,-0.16,1.96,1.79,0.60
69,"Gordon Hayward, SF",BOS,15,30.7,1.93,-0.14,1.78,0.80
70,"Sterling Brown, SG",MIL,25,16.9,0.10,1.68,1.77,0.73
71,"Brandon Goodwin, PG",ATL,5,10.8,0.60,1.17,1.77,0.10
72,"Duncan Robinson, SF",MIA,34,26.9,0.97,0.78,1.75,1.52
73,"Spencer Dinwiddie, PG",BKN,33,30.7,2.53,-0.79,1.74,1.71
74,"Royce O'Neale, SF",UTAH,34,29.3,-0.26,1.95,1.69,1.62
75,"J.J. Barea, PG",DAL,9,14.6,1.14,0.55,1.69,0.18
76,"Lonnie Walker IV, SG",SA,25,10.6,0.55,1.09,1.65,0.41
77,"Robert Covington, PF",MIN,33,28.6,0.83,0.81,1.64,1.48
78,"Kristaps Porzingis, PF",DAL,31,31.2,0.08,1.55,1.63,1.58
79,"Andre Drummond, C",DET,33,33.6,0.27,1.35,1.61,1.67
80,"Nikola Vucevic, C",ORL,23,31.3,0.54,1.07,1.61,1.10
81,"Patty Mills, PG",SA,33,23.3,2.29,-0.70,1.59,1.24
82,"Joe Ingles, SF",UTAH,34,30.0,-0.65,2.24,1.59,1.57
83,"Karl-Anthony Towns, C",MIN,23,33.9,4.79,-3.20,1.59,1.29
84,"Josh Hart, SG",NO,27,27.7,0.13,1.43,1.56,1.22
85,"Fred VanVleet, SG",TOR,30,36.3,0.37,1.20,1.56,1.67
86,"George Hill, PG",MIL,34,21.5,2.09,-0.56,1.53,1.10
87,"Brad Wanamaker, PG",BOS,31,18.7,-0.41,1.91,1.50,0.87
88,"Daniel Theis, PF",BOS,28,21.5,-1.36,2.82,1.46,0.89
89,"Jamal Murray, PG",DEN,34,32.1,-0.13,1.58,1.45,1.50
90,"Bogdan Bogdanovic, SG",SAC,30,28.1,-0.36,1.81,1.45,1.17
91,"John Collins, PF",ATL,9,31.9,0.01,1.41,1.42,0.43
92,"Kendrick Nunn, SG",MIA,34,30.9,-0.19,1.61,1.42,1.48
93,"Steven Adams, C",OKC,31,27.8,0.78,0.64,1.41,1.20
94,"Tomas Satoransky, SG",CHI,35,28.3,0.13,1.27,1.40,1.42
95,"Mason Plumlee, PF",DEN,34,17.4,-0.03,1.41,1.38,0.79
96,"Brandon Ingram, SF",NO,30,34.1,2.10,-0.72,1.38,1.54
97,"Gary Payton II, PG",WSH,5,23.8,0.89,0.47,1.36,0.16
98,"T.J. Warren, SF",IND,35,32.5,-0.88,2.23,1.35,1.55
99,"Delon Wright, PG",DAL,32,20.6,0.67,0.66,1.33,0.92
100,"Malcolm Brogdon, PG",IND,27,30.5,1.24,0.09,1.33,1.15
101,"Gorgui Dieng, C",MIN,30,17.4,-1.96,3.25,1.29,0.65
102,"Damion Lee, SG",GS,22,26.0,0.90,0.38,1.28,0.77
103,"Rudy Gay, SF",SA,33,22.6,0.36,0.90,1.26,1.02
104,"Danny Green, SG",LAL,34,25.3,0.48,0.74,1.22,1.09
105,"Wendell Carter Jr., C",CHI,35,30.1,-1.87,3.07,1.20,1.35
