RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,47,34.8,5.56,4.95,10.51,11.99
2,"Giannis Antetokounmpo, PF",MIL,46,30.7,5.61,2.14,7.75,8.27
3,"Kawhi Leonard, SF",LAC,38,32.2,3.21,3.85,7.05,6.53
4,"James Harden, SG",HOU,47,37.2,4.77,1.72,6.48,8.67
5,"Jayson Tatum, PF",BOS,45,33.6,1.24,3.80,5.04,5.90
6,"Dennis Schroder, PG",OKC,49,31.1,2.12,2.51,4.63,5.61
7,"Donte DiVincenzo, SG",MIL,45,22.6,2.44,2.03,4.47,3.63
8,"Terence Davis, SG",TOR,50,16.8,2.93,1.45,4.39,2.77
9,"Nikola Jokic, C",DEN,51,32.2,1.56,2.82,4.37,5.30
10,"Pascal Siakam, PF",TOR,39,34.8,2.48,1.78,4.25,4.66
11,"Damian Lillard, PG",POR,49,37.0,5.61,-1.46,4.15,5.82
12,"Khris Middleton, SF",MIL,43,29.2,3.47,0.50,3.97,4.02
13,"Chris Paul, PG",OKC,49,31.6,2.12,1.82,3.94,4.85
14,"Paul Millsap, PF",DEN,32,24.9,0.35,3.54,3.89,2.38
15,"Rudy Gobert, C",UTAH,47,34.3,0.75,3.13,3.87,5.00
16,"Jimmy Butler, SF",MIA,43,34.7,0.78,2.87,3.65,4.31
17,"Davis Bertans, SF",WSH,40,29.3,4.83,-1.37,3.45,3.49
18,"Eric Bledsoe, PG",MIL,42,26.7,2.74,0.66,3.40,3.27
19,"De'Anthony Melton, SG",MEM,37,17.8,2.84,0.51,3.36,1.90
20,"Patrick Beverley, PG",LAC,39,28.2,0.47,2.71,3.18,2.96
21,"Bojan Bogdanovic, SF",UTAH,48,33.2,2.82,0.33,3.14,4.17
22,"Alex Caruso, SG",LAL,46,18.4,-0.27,3.41,3.14,2.17
23,"Jalen Brunson, PG",DAL,50,17.4,1.37,1.76,3.13,2.25
24,"Devonte' Graham, PG",CHA,51,35.2,1.22,1.83,3.04,4.17
25,"Will Barton, SF",DEN,48,33.3,0.66,2.29,2.95,3.74
26,"Kemba Walker, PG",BOS,42,32.1,3.89,-1.00,2.89,3.30
27,"Marc Gasol, C",TOR,35,27.8,0.03,2.85,2.89,2.42
28,"Luka Doncic, SG",DAL,43,32.8,4.62,-1.74,2.88,3.47
29,"Ivica Zubac, C",LAC,50,17.8,0.03,2.82,2.85,2.19
30,"Chris Chiozza, PG",BKN/WSH,13,10.6,0.33,2.50,2.83,0.34
31,"CJ McCollum, SG",POR,47,35.6,1.63,1.19,2.82,3.83
32,"Bam Adebayo, PF",MIA,49,34.6,0.07,2.72,2.79,3.93
33,"Ben McLemore, SG",HOU,50,23.8,3.39,-0.65,2.74,2.80
34,"Josh Hart, SG",NO,44,28.2,0.73,1.99,2.72,2.95
35,"Zion Williamson, SF",NO,7,27.1,2.80,-0.12,2.68,0.38
36,"Donovan Mitchell, SG",UTAH,48,34.3,1.77,0.91,2.68,3.76
37,"Duncan Robinson, SG",MIA,49,28.4,1.43,1.24,2.67,3.13
38,"Jakob Poeltl, C",SA,50,17.5,2.41,0.23,2.64,2.00
39,"Ben Simmons, PG",PHI,49,36.1,2.37,0.27,2.63,4.06
40,"Domantas Sabonis, PF",IND,47,34.5,-0.09,2.72,2.63,3.60
41,"Patty Mills, PG",SA,50,23.2,3.05,-0.43,2.62,2.67
42,"Shaquille Harrison, PG",CHI,30,7.2,0.18,2.43,2.61,0.48
43,"Paul George, SG",LAC,29,30.2,2.07,0.53,2.60,2.03
44,"Joe Ingles, SG",UTAH,49,30.0,0.07,2.52,2.59,3.27
45,"David Nwaba, G",BKN,20,13.4,0.45,2.07,2.52,0.60
46,"George Hill, PG",MIL,44,21.1,2.62,-0.11,2.51,2.05
47,"Kris Dunn, PG",CHI,51,24.9,-1.50,3.99,2.49,2.78
48,"Kyle Lowry, PG",TOR,39,36.6,1.39,0.95,2.35,2.93
49,"Montrezl Harrell, PF",LAC,49,28.6,2.48,-0.15,2.33,3.01
50,"Tobias Harris, SF",PHI,51,34.3,-1.04,3.32,2.28,3.51
51,"Devin Booker, SG",PHX,47,35.9,4.01,-1.73,2.28,3.53
52,"Doug McDermott, SF",IND,50,20.9,1.71,0.50,2.21,2.08
53,"Deandre Ayton, C",PHX,20,32.7,0.98,1.23,2.21,1.33
54,"Jamal Murray, PG",DEN,41,31.7,0.09,2.06,2.15,2.37
