RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,51,34.9,5.37,5.17,10.54,13.16
2,"Giannis Antetokounmpo, PF",MIL,48,30.9,5.42,2.50,7.92,9.18
3,"Kawhi Leonard, SF",LAC,42,32.5,3.14,3.70,6.84,6.92
4,"James Harden, SG",HOU,51,37.1,4.73,1.75,6.47,9.65
5,"Jayson Tatum, PF",BOS,50,34.1,1.55,3.72,5.27,6.82
6,"Nikola Jokic, C",DEN,55,32.5,1.75,3.12,4.87,6.42
7,"Dennis Schroder, PG",OKC,54,31.2,2.01,2.69,4.70,6.24
8,"Paul Millsap, PF",DEN,35,24.4,0.93,3.61,4.54,2.88
9,"Pascal Siakam, PF",TOR,44,35.0,2.68,1.60,4.28,5.28
10,"Donte DiVincenzo, SG",MIL,49,22.9,2.38,1.79,4.17,3.82
11,"Terence Davis, SG",TOR,55,17.3,3.05,1.08,4.12,3.01
12,"Khris Middleton, SF",MIL,47,29.6,3.76,0.31,4.08,4.67
13,"Rudy Gobert, C",UTAH,52,34.6,0.63,3.17,3.81,5.48
14,"Duncan Robinson, SG",MIA,54,29.1,1.64,2.07,3.72,4.63
15,"De'Anthony Melton, SG",MEM,41,18.4,2.72,0.90,3.62,2.29
16,"Damian Lillard, PG",POR,54,37.0,5.47,-1.89,3.57,5.77
17,"Chris Paul, PG",OKC,54,31.8,2.31,1.25,3.56,4.92
18,"Jimmy Butler, SF",MIA,46,34.4,0.56,2.97,3.53,4.44
19,"Eric Bledsoe, PG",MIL,46,27.1,2.95,0.50,3.45,3.78
20,"Jalen Brunson, PG",DAL,55,18.2,1.06,2.33,3.40,2.78
21,"Devonte' Graham, PG",CHA,54,35.2,1.26,2.12,3.39,4.92
22,"Shaquille Harrison, PG",CHI,33,7.7,0.48,2.80,3.28,0.70
23,"CJ McCollum, SG",POR,52,35.7,1.72,1.52,3.24,4.85
24,"Chris Chiozza, PG",BKN/WSH,14,10.4,0.65,2.56,3.21,0.40
25,"Patrick Beverley, PG",LAC,40,28.0,0.35,2.83,3.17,3.07
26,"Alex Caruso, SG",LAL,50,18.2,-0.37,3.53,3.16,2.36
27,"Marc Gasol, C",TOR,35,27.8,-0.06,3.19,3.13,2.64
28,"Ivica Zubac, C",LAC,55,17.8,0.30,2.82,3.12,2.60
29,"Davis Bertans, SF",WSH,44,29.3,4.63,-1.53,3.11,3.51
30,"Zion Williamson, SF",NO,10,27.4,2.78,0.30,3.08,0.68
31,"Isaac Bonga, SF",WSH,48,17.7,-0.25,3.20,2.95,2.15
32,"Domantas Sabonis, PF",IND,52,34.6,-0.13,3.05,2.92,4.37
33,"Luka Doncic, SG",DAL,44,32.8,4.62,-1.70,2.92,3.57
34,"Reggie Jackson, PG",DET,14,27.2,1.15,1.72,2.87,0.82
35,"Doug McDermott, SF",IND,55,20.6,1.96,0.90,2.86,2.79
36,"Paul George, SG",LAC,34,29.4,2.47,0.39,2.86,2.51
37,"Devin Booker, SG",PHX,52,35.9,4.23,-1.40,2.83,4.62
38,"Josh Hart, SG",NO,48,28.1,1.06,1.76,2.82,3.40
39,"Kris Dunn, SF",CHI,51,24.9,-1.50,4.30,2.79,3.12
40,"Bojan Bogdanovic, SF",UTAH,53,33.3,2.66,0.12,2.79,4.19
41,"Christian Wood, PF",DET,53,19.1,1.39,1.33,2.72,2.29
42,"Joe Ingles, SG",UTAH,54,30.1,-0.36,3.07,2.72,3.77
43,"Kyle Lowry, PG",TOR,43,36.5,1.91,0.79,2.71,3.61
44,"Tobias Harris, SF",PHI,55,34.3,-0.75,3.42,2.68,4.39
45,"Will Barton, SF",DEN,48,33.3,0.44,2.13,2.57,3.49
46,"George Hill, PG",MIL,44,21.1,2.49,0.06,2.55,2.13
47,"David Nwaba, G",BKN,20,13.4,0.42,2.04,2.46,0.61
48,"Jamal Murray, PG",DEN,45,32.3,0.59,1.85,2.43,2.95
49,"Tim Hardaway Jr., SG",DAL,52,27.4,2.07,0.37,2.43,3.07
50,"Jrue Holiday, SG",NO,46,34.7,1.49,0.94,2.42,3.51
51,"Ben Simmons, PG",PHI,53,36.3,2.47,-0.07,2.40,4.22
52,"Robert Covington, PF",HOU/MIN,52,29.6,1.20,1.17,2.38,3.41
53,"Montrezl Harrell, PF",LAC,54,28.4,2.53,-0.23,2.31,3.25
54,"Deandre Ayton, C",PHX,23,33.0,1.33,0.95,2.28,1.61
55,"Bam Adebayo, PF",MIA,54,34.5,-0.30,2.56,2.26,3.71
56,"Derrick Favors, C",NO,36,23.9,1.41,0.82,2.22,1.77
57,"Norman Powell, SG",TOR,38,28.2,1.67,0.52,2.19,2.23
58,"Donovan Mitchell, SG",UTAH,53,34.4,1.45,0.67,2.13,3.52
59,"Jakob Poeltl, C",SA,54,17.1,2.15,-0.03,2.12,1.86
60,"Jarrett Allen, C",BKN,53,26.6,0.51,1.60,2.10,2.78
61,"Enes Kanter, C",BOS,42,18.6,1.14,0.92,2.06,1.46
62,"Brandon Clarke, SF",MEM,47,21.8,2.23,-0.19,2.05,2.05
63,"Ricky Rubio, PG",PHX,47,31.3,1.08,0.97,2.04,2.86
64,"Kemba Walker, PG",BOS,46,32.2,3.56,-1.54,2.02,2.75
65,"D.J. Augustin, PG",ORL,39,26.0,-1.56,3.54,1.98,1.85
66,"Spencer Dinwiddie, PG",BKN,53,31.2,2.48,-0.50,1.98,3.10
67,"Kristaps Porzingis, PF",DAL,42,30.5,0.68,1.30,1.98,2.36
68,"Joe Harris, SF",BKN,52,31.4,0.51,1.44,1.95,3.04
69,"Joel Embiid, C",PHI,39,30.5,-0.35,2.25,1.90,2.15
70,"Daniel Theis, C",BOS,48,22.9,-1.04,2.93,1.89,1.94
71,"Dwight Powell, C",DAL,40,26.5,0.01,1.86,1.87,1.89
72,"Ben McLemore, SG",HOU,54,23.6,3.02,-1.18,1.84,2.35
73,"Malcolm Brogdon, PG",IND,41,30.8,0.17,1.66,1.83,2.16
74,"E'Twaun Moore, SG",NO,42,20.0,1.04,0.78,1.83,1.50
75,"Russell Westbrook, PG",HOU,45,36.0,3.29,-1.47,1.82,3.05
76,"Jonathan Isaac, PF",ORL,32,29.7,-0.47,2.27,1.80,1.66
77,"Goran Dragic, PG",MIA,43,28.3,2.73,-0.93,1.79,2.06
78,"Richaun Holmes, C",SAC,37,29.4,-0.84,2.62,1.79,1.85
79,"Marcus Morris Sr., SF",LAC/NY,46,32.3,0.52,1.24,1.76,2.35
80,"Patty Mills, PG",SA,54,23.1,2.83,-1.11,1.72,2.18
81,"Josh Richardson, SG",PHI,41,30.8,-0.53,2.22,1.69,2.04
82,"Karl-Anthony Towns, C",MIN,35,33.9,5.19,-3.52,1.68,2.07
83,"Denzel Valentine, SG",CHI,30,12.2,0.06,1.59,1.66,0.60
84,"Anthony Davis, PF",LAL,46,34.7,1.67,-0.05,1.62,2.55
85,"Trae Young, PG",ATL,50,35.2,6.47,-4.84,1.62,2.97
86,"Grant Williams, PF",BOS,52,15.6,-0.41,2.02,1.62,1.31
87,"Naz Reid, C",MIN,19,11.4,1.30,0.30,1.61,0.33
88,"Justise Winslow, SF",MIA,11,32.0,0.02,1.58,1.60,0.59
89,"JaVale McGee, C",LAL,51,16.8,0.24,1.36,1.60,1.36
90,"Dillon Brooks, SG",MEM,54,28.3,0.45,1.14,1.59,2.50
91,"Al Horford, PF",PHI,50,30.9,-0.49,2.03,1.54,2.45
92,"Nemanja Bjelica, PF",SAC,54,28.4,0.19,1.34,1.53,2.33
93,"Gordon Hayward, SF",BOS,37,33.2,1.76,-0.24,1.52,1.88
94,"Dion Waiters, G",MIA,3,14.0,1.56,-0.05,1.51,0.07
95,"Julius Randle, PF",NY,53,32.8,-0.65,2.14,1.49,2.53
96,"Jaylen Brown, SG",BOS,44,33.6,0.31,1.18,1.49,2.28
97,"Fred VanVleet, SG",TOR,45,36.0,-0.07,1.51,1.44,2.42
98,"Hassan Whiteside, C",POR,51,30.8,0.92,0.50,1.41,2.23
99,"Rondae Hollis-Jefferson, SF",TOR,43,19.6,-0.32,1.73,1.41,1.21
100,"Steven Adams, C",OKC,49,27.0,0.21,1.19,1.40,1.89
101,"Dorian Finney-Smith, SF",DAL,55,29.7,0.70,0.69,1.39,2.37
102,"Justin Holiday, SF",IND,55,25.4,1.06,0.33,1.39,2.04
103,"Stephen Curry, PG",GS,4,28.0,3.63,-2.24,1.39,0.18
104,"Lonzo Ball, PG",NO,47,32.0,0.90,0.50,1.39,2.27
105,"Jonas Valanciunas, C",MEM,51,26.0,0.20,1.18,1.38,1.96
106,"Ja Morant, PG",MEM,48,29.9,0.76,0.62,1.37,2.11
107,"Trey Burke, G",PHI,25,13.2,0.56,0.81,1.37,0.45
108,"Wendell Carter Jr., C",CHI,37,30.0,-2.24,3.59,1.34,1.60
109,"Danny Green, SG",LAL,52,25.0,0.55,0.78,1.33,1.83
110,"Kyrie Irving, PG",BKN,20,32.9,4.08,-2.76,1.32,0.98
111,"Boban Marjanovic, C",DAL,28,9.1,1.97,-0.66,1.31,0.35
112,"Seth Curry, SG",DAL,51,23.6,1.06,0.24,1.30,1.64
113,"Marcus Smart, PG",BOS,43,31.6,-0.42,1.71,1.29,1.88
114,"Wesley Matthews, SG",MIL,51,24.6,-0.30,1.57,1.27,1.80
115,"Brandon Ingram, SF",NO,47,34.1,2.13,-0.88,1.25,2.32
116,"Justin James, SG",SAC,31,7.0,-0.01,1.26,1.24,0.30
117,"Ersan Ilyasova, PF",MIL,50,16.2,2.01,-0.77,1.24,1.14
118,"Patrick Patterson, PF",LAC,45,12.8,-0.14,1.36,1.22,0.81
119,"Dwight Howard, C",LAL,53,19.8,0.26,0.94,1.20,1.33
120,"Trey Lyles, C",SA,54,18.4,0.71,0.48,1.19,1.34
121,"Bruno Fernando, PF",ATL,45,12.2,-0.73,1.90,1.17,0.74
122,"Daniel Gafford, PF",CHI,33,12.7,-0.10,1.27,1.17,0.56
123,"Lou Williams, SG",LAC,52,30.0,2.59,-1.46,1.13,2.06
124,"Naz Mitrou-Long, SG",IND,3,14.3,0.34,0.79,1.12,0.06
125,"Nikola Vucevic, C",ORL,44,32.2,0.67,0.45,1.12,1.77
126,"Furkan Korkmaz, SG",PHI,54,21.3,0.52,0.60,1.12,1.51
127,"Lonnie Walker IV, SG",SA,46,13.8,-0.22,1.34,1.12,0.82
128,"Mike Scott, PF",PHI,55,17.2,0.14,0.98,1.12,1.22
129,"Chris Boucher, PF",TOR,47,12.9,0.02,1.07,1.09,0.75
130,"Damyean Dotson, SG",NY,45,17.4,-0.05,1.13,1.08,0.94
131,"Garrison Mathews, SG",WSH,16,12.6,1.02,0.03,1.06,0.26
132,"Tomas Satoransky, SG",CHI,55,28.6,-0.02,1.05,1.04,1.97
133,"Gorgui Dieng, C",MIN/MEM,47,16.8,-2.08,3.09,1.01,0.96
134,"Adam Mokoka, SG",CHI,6,3.7,0.86,0.15,1.01,0.03
135,"T.J. Warren, SF",IND,52,32.3,-0.51,1.49,0.98,1.94
136,"Malik Beasley, SG",DEN/MIN,44,19.2,1.12,-0.15,0.98,0.97
