RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"James Harden, PG",HOU,53,37.4,7.77,0.35,8.12,13.26
2,"Paul George, SF",OKC,55,36.2,4.68,3.38,8.06,14.17
3,"Anthony Davis, PF",NO,44,36.4,3.64,3.14,6.78,10.19
4,"Nikola Jokic, C",DEN,55,31.5,4.88,1.69,6.57,10.20
5,"Giannis Antetokounmpo, PF",MIL,52,33.1,2.99,2.76,5.75,9.60
6,"Stephen Curry, PG",GS,45,34.3,6.06,-0.52,5.54,8.48
7,"Kyrie Irving, PG",BOS,47,32.5,4.61,0.79,5.40,8.05
8,"Kevin Durant, SF",GS,56,35.4,4.61,0.68,5.29,10.44
9,"Rudy Gobert, C",UTAH,57,31.6,0.44,4.66,5.10,9.54
10,"LeBron James, SF",LAL,39,34.9,3.34,1.64,4.98,7.13
11,"Kyle Lowry, PG",TOR,46,34.4,3.44,1.50,4.94,7.93
12,"Eric Bledsoe, PG",MIL,55,29.3,3.33,1.38,4.71,8.15
13,"Nikola Vucevic, C",ORL,57,31.2,1.64,3.04,4.68,8.64
14,"Joel Embiid, C",PHI,53,33.7,2.04,2.51,4.55,8.30
15,"Jusuf Nurkic, C",POR,55,27.3,0.48,3.68,4.16,6.72
16,"Jrue Holiday, PG",NO,58,36.3,3.46,0.67,4.13,9.87
17,"Mike Conley, PG",MEM,55,33.6,3.87,0.19,4.06,8.18
18,"Damian Lillard, PG",POR,55,35.4,5.05,-1.10,3.95,8.34
19,"Jimmy Butler, SG",MIN/PHI,45,33.4,2.79,1.15,3.94,6.55
20,"Marcus Smart, PG",BOS,56,26.9,1.65,2.14,3.79,6.27
21,"Pascal Siakam, PF",TOR,57,31.5,1.80,1.84,3.64,7.62
22,"Karl-Anthony Towns, C",MIN,56,33.1,2.53,1.02,3.55,7.80
23,"Danny Green, SG",TOR,56,28.7,1.43,2.07,3.50,6.76
24,"Kevon Looney, C",GS,56,20.7,1.37,2.10,3.47,4.84
25,"Daniel Theis, PF",BOS,43,15.2,1.30,2.05,3.35,2.51
26,"Paul Millsap, PF",DEN,45,25.6,0.70,2.56,3.26,4.49
27,"Marc Gasol, C",TOR/MEM,55,33.3,0.61,2.46,3.07,6.82
28,"Joe Ingles, SF",UTAH,57,31.1,1.20,1.82,3.02,6.93
29,"Blake Griffin, PF",DET,53,36.3,2.67,0.33,3.00,7.02
30,"Chris Paul, PG",HOU,33,32.4,2.07,0.92,2.99,3.91
31,"Brook Lopez, C",MIL,56,27.8,0.53,2.45,2.98,6.02
32,"Kawhi Leonard, SF",TOR,43,34.8,2.78,0.09,2.87,5.56
33,"Draymond Green, PF",GS,41,31.1,-1.13,3.97,2.84,4.68
34,"Robert Covington, SF",MIN/PHI,35,34.4,-0.36,3.09,2.73,4.36
35,"Andre Iguodala, SG",GS,50,23.5,0.14,2.56,2.70,4.11
36,"Dwight Powell, PF",DAL,52,17.3,1.56,1.07,2.63,3.16
37,"Davis Bertans, SF",SA,53,21.3,2.17,0.42,2.59,4.07
38,"Russell Westbrook, PG",OKC,48,35.5,2.23,0.29,2.52,6.17
39,"Thaddeus Young, PF",IND,57,30.1,1.15,1.36,2.51,5.82
40,"Nemanja Bjelica, PF",SAC,55,23.4,0.70,1.80,2.50,4.77
41,"Kemba Walker, PG",CHA,56,34.5,3.97,-1.51,2.46,6.68
42,"Danilo Gallinari, SF",LAC,47,30.9,3.11,-0.69,2.42,5.03
43,"Hassan Whiteside, C",MIA,49,25.4,-1.95,4.34,2.39,4.23
44,"Monte Morris, PG",DEN,56,25.0,2.61,-0.31,2.30,4.66
45,"Luka Doncic, SF",DAL,54,32.2,2.91,-0.64,2.27,5.94
46,"Rudy Gay, SF",SA,48,27.3,0.81,1.44,2.25,4.32
47,"Ed Davis, PF",BKN,57,18.2,-1.45,3.65,2.20,3.42
48,"Josh Richardson, SG",MIA,53,34.7,1.68,0.49,2.17,5.95
49,"Victor Oladipo, SG",IND,36,31.9,1.30,0.85,2.15,3.69
50,"Marvin Williams, PF",CHA,55,28.4,1.44,0.66,2.10,5.04
