RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,44,34.8,5.15,4.40,9.55,10.47
2,"Giannis Antetokounmpo, PF",MIL,43,30.7,5.49,2.05,7.54,7.69
3,"Kawhi Leonard, SF",LAC,36,32.4,2.98,3.87,6.85,6.08
4,"James Harden, SG",HOU,44,37.1,4.63,1.38,6.00,7.57
5,"Jayson Tatum, PF",BOS,43,33.7,0.92,4.07,4.99,5.54
6,"Dennis Schroder, PG",OKC,48,31.2,2.17,2.56,4.73,5.52
7,"Rudy Gobert, C",UTAH,46,34.4,0.79,3.54,4.33,5.18
8,"Terence Davis, SG",TOR,48,16.7,2.48,1.70,4.19,2.53
9,"Donte DiVincenzo, SG",MIL,43,22.8,2.11,1.99,4.10,3.31
10,"Nikola Jokic, C",DEN,48,32.0,1.61,2.45,4.06,4.66
11,"Khris Middleton, SF",MIL,40,28.8,3.27,0.71,3.97,3.80
12,"De'Anthony Melton, SG",MEM,35,17.9,2.96,0.95,3.91,2.07
13,"Chris Paul, PG",OKC,48,31.6,2.05,1.85,3.90,4.66
14,"Pascal Siakam, PF",TOR,37,34.9,2.39,1.47,3.86,4.01
15,"Paul Millsap, PF",DEN,32,24.9,0.39,3.45,3.84,2.37
16,"Damian Lillard, PG",POR,46,37.1,4.60,-1.09,3.51,4.74
17,"Jimmy Butler, SF",MIA,41,34.8,0.62,2.87,3.49,4.01
18,"Alex Caruso, SG",LAL,43,18.9,-0.41,3.78,3.37,2.24
19,"Ben Simmons, PG",PHI,47,36.1,2.41,0.82,3.23,4.50
20,"Marc Gasol, C",TOR,35,27.8,0.06,3.10,3.16,2.62
21,"Domantas Sabonis, PF",IND,45,34.4,0.08,3.08,3.15,3.92
22,"Ivica Zubac, C",LAC,48,17.7,0.16,2.95,3.12,2.19
23,"Bojan Bogdanovic, SF",UTAH,47,33.3,2.65,0.39,3.04,3.85
24,"Jalen Brunson, PG",DAL,47,16.9,1.17,1.86,3.03,2.01
25,"Kemba Walker, PG",BOS,42,32.1,3.98,-0.97,3.01,3.35
26,"Eric Bledsoe, PG",MIL,39,26.3,2.58,0.42,3.00,2.80
27,"Luka Doncic, SG",DAL,43,32.8,4.79,-1.79,3.00,3.60
28,"Davis Bertans, SF",WSH,38,29.2,4.67,-1.68,2.99,2.88
29,"CJ McCollum, SG",POR,44,35.7,1.90,1.03,2.94,3.69
30,"Devin Booker, SG",PHX,44,36.0,4.25,-1.48,2.77,3.89
31,"Malcolm Brogdon, PG",IND,34,30.3,0.68,2.07,2.75,2.34
32,"Patrick Beverley, PG",LAC,37,28.2,0.21,2.53,2.74,2.45
33,"Donovan Mitchell, SG",UTAH,47,34.3,1.77,0.97,2.74,3.63
34,"Chris Chiozza, PG",BKN/WSH,12,11.3,0.30,2.42,2.72,0.32
35,"David Nwaba, G",BKN,20,13.4,0.46,2.20,2.66,0.63
36,"Joe Ingles, SG",UTAH,48,30.0,0.06,2.52,2.59,3.09
37,"Will Barton, SF",DEN,45,33.4,0.03,2.54,2.58,3.15
38,"Devonte' Graham, PG",CHA,48,35.1,1.03,1.48,2.52,3.39
39,"Reggie Jackson, PG",DET,6,21.7,2.54,-0.03,2.51,0.23
40,"Joel Embiid, C",PHI,33,31.0,-0.01,2.51,2.50,2.14
41,"Tobias Harris, SF",PHI,49,34.5,-0.62,3.11,2.49,3.58
42,"Bam Adebayo, PF",MIA,47,34.5,-0.20,2.63,2.43,3.41
43,"Lonnie Walker IV, SG",SA,39,12.7,0.62,1.79,2.41,1.03
44,"Isaac Bonga, SF",WSH,42,17.5,-0.17,2.56,2.39,1.52
45,"Josh Hart, SG",NO,41,28.2,0.68,1.69,2.37,2.54
46,"Kris Dunn, PG",CHI,50,25.4,-1.32,3.67,2.35,2.65
47,"Ricky Rubio, PG",PHX,40,32.1,1.34,0.97,2.32,2.75
48,"Kyle Lowry, PG",TOR,37,36.9,1.53,0.76,2.29,2.70
49,"Jakob Poeltl, C",SA,47,17.6,1.99,0.30,2.29,1.68
50,"Duncan Robinson, SG",MIA,47,28.4,1.01,1.28,2.29,2.69
51,"George Hill, PG",MIL,44,21.1,2.53,-0.27,2.27,1.92
