RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,46,34.8,5.43,4.77,10.20,11.34
2,"Giannis Antetokounmpo, PF",MIL,44,30.7,5.44,2.11,7.54,7.81
3,"Kawhi Leonard, SF",LAC,37,32.2,3.21,3.69,6.90,6.05
4,"James Harden, SG",HOU,45,37.1,4.54,1.37,5.91,7.71
5,"Jayson Tatum, PF",BOS,44,33.6,1.02,4.06,5.08,5.64
6,"Dennis Schroder, PG",OKC,49,31.1,2.15,2.38,4.53,5.42
7,"Donte DiVincenzo, SG",MIL,43,22.8,2.24,2.13,4.37,3.43
8,"Pascal Siakam, PF",TOR,38,34.9,2.54,1.74,4.28,4.52
9,"Damian Lillard, PG",POR,48,37.1,5.37,-1.12,4.25,5.74
10,"Rudy Gobert, C",UTAH,47,34.3,0.75,3.24,3.99,4.96
11,"Chris Paul, PG",OKC,49,31.6,2.12,1.83,3.95,4.79
12,"Terence Davis, SG",TOR,49,16.6,2.44,1.45,3.89,2.38
13,"Paul Millsap, PF",DEN,32,24.9,0.46,3.39,3.85,2.33
14,"De'Anthony Melton, SG",MEM,36,17.9,3.23,0.58,3.81,2.04
15,"Nikola Jokic, C",DEN,49,32.0,1.30,2.35,3.65,4.37
16,"Khris Middleton, SF",MIL,41,29.0,3.28,0.35,3.63,3.56
17,"Jimmy Butler, SF",MIA,42,34.8,0.68,2.90,3.58,4.01
18,"Davis Bertans, SF",WSH,39,29.3,4.84,-1.60,3.23,3.08
19,"Alex Caruso, SG",LAL,45,18.6,-0.26,3.47,3.21,2.13
20,"Luka Doncic, SG",DAL,43,32.8,4.76,-1.56,3.20,3.70
21,"Ben Simmons, PG",PHI,48,36.2,2.42,0.76,3.17,4.44
22,"Bojan Bogdanovic, SF",UTAH,48,33.2,2.82,0.33,3.15,4.03
23,"Jalen Brunson, PG",DAL,49,17.2,1.31,1.74,3.05,2.03
24,"Eric Bledsoe, PG",MIL,40,26.5,2.61,0.40,3.01,2.82
25,"Ivica Zubac, C",LAC,49,17.7,0.05,2.93,2.97,2.11
26,"Marc Gasol, C",TOR,35,27.8,0.14,2.75,2.89,2.37
27,"CJ McCollum, SG",POR,46,35.7,1.65,1.18,2.84,3.69
28,"Kemba Walker, PG",BOS,42,32.1,3.90,-1.10,2.81,3.16
29,"Patrick Beverley, PG",LAC,38,28.2,0.31,2.49,2.80,2.48
30,"Chris Chiozza, PG",BKN/WSH,12,11.3,0.33,2.44,2.77,0.31
31,"Domantas Sabonis, PF",IND,46,34.4,-0.18,2.94,2.76,3.51
32,"Will Barton, SF",DEN,46,33.4,0.28,2.44,2.73,3.36
33,"Devin Booker, SG",PHX,45,36.1,4.17,-1.48,2.69,3.78
34,"Donovan Mitchell, SG",UTAH,48,34.3,1.79,0.90,2.68,3.63
35,"George Hill, PG",MIL,44,21.1,2.68,-0.04,2.64,2.10
36,"Jakob Poeltl, C",SA,48,17.6,2.26,0.38,2.64,1.87
37,"Lonnie Walker IV, SG",SA,40,12.9,0.80,1.80,2.60,1.10
38,"David Nwaba, G",BKN,20,13.4,0.48,2.10,2.58,0.60
39,"Zion Williamson, SF",NO,5,25.0,2.59,-0.03,2.57,0.28
40,"Patty Mills, PG",SA,48,23.3,2.86,-0.30,2.56,2.47
41,"Devonte' Graham, PG",CHA,49,35.2,1.17,1.40,2.56,3.41
42,"Joe Ingles, SG",UTAH,49,30.0,0.03,2.51,2.53,3.09
43,"Josh Hart, SG",NO,42,28.2,0.88,1.60,2.48,2.61
44,"Shaquille Harrison, PG",CHI,29,7.3,0.25,2.20,2.45,0.44
45,"Ben McLemore, SG",HOU,48,23.5,2.93,-0.49,2.43,2.44
46,"Bam Adebayo, PF",MIA,48,34.6,-0.32,2.75,2.43,3.31
47,"Duncan Robinson, SG",MIA,48,28.3,1.18,1.22,2.40,2.71
48,"Kris Dunn, PG",CHI,51,24.9,-1.47,3.83,2.36,2.61
49,"Malcolm Brogdon, PG",IND,35,30.4,0.42,1.93,2.34,2.07
50,"Paul George, SG",LAC,28,30.1,2.05,0.27,2.32,1.69
51,"Montrezl Harrell, PF",LAC,48,28.7,2.68,-0.40,2.28,2.79
52,"Robert Covington, PF",MIN,47,29.4,1.49,0.75,2.24,2.72
53,"Isaac Bonga, SF",WSH,43,17.8,-0.19,2.42,2.23,1.45
54,"Deandre Ayton, C",PHX,18,32.7,1.10,1.13,2.23,1.18
55,"Ricky Rubio, PG",PHX,41,32.0,1.29,0.93,2.22,2.64
56,"Kyle Lowry, PG",TOR,38,36.8,1.33,0.88,2.21,2.67
57,"Trae Young, PG",ATL,45,34.9,6.38,-4.18,2.20,3.14
58,"Doug McDermott, SF",IND,49,20.9,1.67,0.50,2.17,1.93
59,"Norman Powell, SG",TOR,38,28.2,1.76,0.40,2.16,2.09
60,"Kyrie Irving, PG",BKN,20,32.9,4.40,-2.26,2.14,1.24
61,"Enes Kanter, C",BOS,36,18.5,1.42,0.70,2.12,1.24
62,"Jrue Holiday, SG",NO,40,35.3,1.37,0.73,2.10,2.70
63,"Karl-Anthony Towns, C",MIN,31,33.5,5.16,-3.10,2.06,1.91
64,"Hassan Whiteside, C",POR,46,30.8,1.02,0.99,2.01,2.39
65,"Anthony Davis, PF",LAL,41,34.6,1.66,0.33,2.00,2.48
66,"Derrick Favors, C",NO,30,24.2,1.42,0.56,1.97,1.32
67,"E'Twaun Moore, SG",NO,36,20.5,1.03,0.94,1.97,1.34
68,"Joel Embiid, C",PHI,34,30.8,-0.34,2.30,1.96,1.79
69,"Marcus Morris Sr., SF",NY,42,32.2,0.26,1.70,1.96,2.18
70,"Tobias Harris, SF",PHI,50,34.4,-0.96,2.89,1.93,2.92
71,"Brandon Clarke, SF",MEM,42,21.7,2.22,-0.32,1.91,1.67
72,"Al Horford, PF",PHI,45,31.1,-0.29,2.18,1.89,2.36
73,"Jarrett Allen, C",BKN,48,27.3,0.49,1.36,1.85,2.22
74,"Dwight Powell, C",DAL,40,26.5,0.18,1.67,1.85,1.77
75,"Steven Adams, C",OKC,44,26.7,0.35,1.48,1.83,1.94
76,"Gordon Hayward, SF",BOS,32,32.6,1.93,-0.12,1.81,1.71
77,"Trey Burke, PG",PHI,24,13.2,0.65,1.16,1.81,0.49
78,"Boban Marjanovic, C",DAL,24,9.8,1.87,-0.08,1.79,0.38
79,"Reggie Jackson, PG",DET,7,22.9,1.48,0.27,1.74,0.26
80,"Spencer Dinwiddie, PG",BKN,48,31.1,2.52,-0.82,1.70,2.37
81,"Denzel Valentine, SG",CHI,29,12.1,0.20,1.49,1.70,0.55
82,"Jamal Murray, PG",DEN,40,32.0,-0.03,1.72,1.69,1.93
83,"Richaun Holmes, C",SAC,37,29.4,-0.89,2.55,1.66,1.66
84,"Tim Hardaway Jr., SG",DAL,46,26.6,1.79,-0.16,1.63,1.88
85,"Christian Wood, PF",DET,46,17.3,1.43,0.20,1.62,1.23
86,"D.J. Augustin, PG",ORL,39,26.0,-1.55,3.16,1.62,1.51
87,"Jonathan Isaac, PF",ORL,32,29.7,-0.42,2.03,1.61,1.44
88,"Danny Green, SG",LAL,47,25.0,0.58,1.03,1.61,1.74
89,"Russell Westbrook, PG",HOU,41,35.9,3.08,-1.49,1.60,2.38
90,"Aaron Holiday, PG",IND,45,23.4,1.26,0.31,1.57,1.55
91,"Trevor Ariza, SF",POR/SAC,37,26.0,-0.77,2.29,1.52,1.37
92,"Rondae Hollis-Jefferson, SF",TOR,38,19.7,-0.31,1.81,1.50,1.06
93,"Stephen Curry, PG",GS,4,28.0,3.65,-2.17,1.49,0.18
94,"Dion Waiters, SG",MIA,3,14.0,1.55,-0.08,1.46,0.06
95,"Justise Winslow, SF",MIA,11,32.0,0.02,1.39,1.41,0.50
96,"JaVale McGee, C",LAL,46,16.9,0.27,1.13,1.40,1.05
97,"Mike Scott, PF",PHI,50,17.7,0.21,1.19,1.40,1.19
98,"Damyean Dotson, SG",NY,43,17.7,0.02,1.36,1.38,0.95
99,"Derrick Rose, PG",DET,43,26.7,3.23,-1.87,1.37,1.56
100,"Brandon Ingram, SF",NO,44,34.2,2.35,-1.00,1.34,2.12
101,"Lou Williams, SG",LAC,46,30.0,2.73,-1.38,1.34,1.89
102,"Grant Williams, PF",BOS,46,15.1,-0.45,1.78,1.33,0.92
103,"Nikola Vucevic, C",ORL,38,31.7,0.67,0.62,1.29,1.52
104,"Naz Reid, C",MIN,15,10.5,1.09,0.18,1.27,0.21
105,"Patrick Patterson, PF",LAC,44,13.0,-0.02,1.28,1.26,0.76
106,"Garrison Mathews, SG",WSH,15,13.1,1.15,0.09,1.24,0.26
107,"Julius Randle, PF",NY,48,32.4,-0.49,1.70,1.21,1.83
108,"Skal Labissiere, PF",POR,33,17.2,0.46,0.74,1.20,0.70
109,"Naz Mitrou-Long, SG",IND,3,14.3,0.36,0.84,1.20,0.05
110,"Fred VanVleet, SG",TOR,39,35.9,-0.50,1.69,1.19,1.76
111,"Joe Harris, SF",BKN,47,31.5,0.21,0.97,1.19,1.85
112,"Kristaps Porzingis, PF",DAL,37,30.5,0.23,0.96,1.18,1.41
113,"John Collins, PF",ATL,24,30.5,-0.27,1.43,1.16,0.89
114,"Dillon Brooks, SG",MEM,49,28.3,0.67,0.49,1.16,1.75
115,"Josh Richardson, SG",PHI,38,31.5,-0.53,1.69,1.16,1.44
116,"Jaylen Brown, SG",BOS,40,33.6,0.38,0.76,1.13,1.57
117,"Ryan Broekhoff, SG",DAL,13,9.8,1.61,-0.49,1.13,0.13
118,"Michael Carter-Williams, PG",ORL,26,16.9,0.05,1.07,1.12,0.48
119,"Daniel Gafford, PF",CHI,32,12.8,0.07,1.04,1.11,0.49
120,"Ersan Ilyasova, PF",MIL,44,16.5,1.97,-0.85,1.11,0.90
121,"Chris Boucher, PF",TOR,41,12.9,0.01,1.10,1.11,0.61
122,"Mikal Bridges, SF",PHX,48,24.5,0.10,1.00,1.10,1.43
123,"Jonas Valanciunas, C",MEM,46,25.7,0.34,0.75,1.09,1.43
124,"Kendrick Nunn, SG",MIA,45,30.3,-0.42,1.50,1.09,1.55
125,"Maxi Kleber, PF",DAL,48,24.7,-0.32,1.40,1.07,1.35
126,"Justin Holiday, SF",IND,49,25.2,0.58,0.48,1.06,1.41
127,"Goran Dragic, PG",MIA,37,28.1,2.47,-1.45,1.02,1.13
128,"J.J. Barea, PG",DAL,15,15.9,1.30,-0.30,1.00,0.26
129,"Marcus Smart, PG",BOS,39,31.5,-0.54,1.54,1.00,1.34
130,"Daniel Theis, C",BOS,44,22.7,-1.28,2.28,0.99,1.07
131,"Yogi Ferrell, PG",SAC,38,11.4,-0.63,1.60,0.97,0.46
132,"Danilo Gallinari, PF",OKC,42,30.6,1.54,-0.58,0.96,1.39
133,"Lonzo Ball, PG",NO,41,31.4,0.91,0.04,0.96,1.45
134,"Isaiah Hartenstein, C",HOU,20,12.4,1.78,-0.84,0.95,0.27
135,"Nemanja Bjelica, PF",SAC,49,28.2,0.08,0.86,0.93,1.41
136,"Ja Morant, PG",MEM,43,29.8,0.79,0.10,0.90,1.37
137,"Charlie Brown Jr., SG",ATL,9,4.4,0.34,0.55,0.89,0.04
138,"Justin James, SG",SAC,29,7.3,-0.20,1.05,0.85,0.22
139,"Wesley Matthews, SG",MIL,45,24.3,-0.06,0.89,0.84,1.14
140,"John Henson, PF",CLE,27,13.4,-0.24,1.06,0.82,0.35
141,"Wendell Carter Jr., C",CHI,37,30.0,-2.20,3.01,0.82,1.10
142,"Nerlens Noel, C",OKC,41,19.1,0.02,0.78,0.80,0.77
143,"Derrick White, PG",SA,46,23.8,0.14,0.65,0.79,1.06
144,"Trey Lyles, C",SA,48,17.5,0.21,0.57,0.78,0.79
145,"Rodions Kurucs, SF",BKN,30,13.1,0.23,0.54,0.77,0.39
146,"Brook Lopez, C",MIL,46,26.3,-0.46,1.23,0.77,1.20
147,"Tomas Satoransky, SG",CHI,51,28.6,-0.38,1.14,0.75,1.40
148,"Dorian Finney-Smith, SF",DAL,49,29.5,0.61,0.14,0.74,1.33
149,"Mason Plumlee, PF",DEN,43,17.4,0.63,0.11,0.74,0.68
150,"Zach LaVine, PG",CHI,51,34.5,1.48,-0.76,0.72,1.63
151,"Seth Curry, SG",DAL,47,22.9,-0.01,0.72,0.72,0.97
152,"Jaylen Nowell, SG",MIN,7,11.6,0.34,0.37,0.71,0.08
153,"Shabazz Napier, PG",MIN,35,23.7,0.26,0.44,0.70,0.75
154,"Jake Layman, SF",MIN,14,26.4,0.79,-0.10,0.69,0.36
155,"Bruno Fernando, PF",ATL,42,12.5,-0.75,1.43,0.68,0.48
156,"De'Aaron Fox, PG",SAC,31,31.4,2.74,-2.07,0.67,0.85
157,"Damion Lee, SG",GS,34,27.7,0.83,-0.18,0.65,0.83
158,"Luke Kennard, SG",DET,28,32.9,0.41,0.19,0.60,0.74
159,"Jaylen Hoard, SF",POR,12,7.8,0.64,-0.07,0.58,0.08
160,"Elfrid Payton, PG",NY,31,26.6,0.45,0.12,0.57,0.64
161,"Tremont Waters, PG",BOS,6,9.3,1.16,-0.61,0.55,0.05
162,"D'Angelo Russell, SG",GS,32,32.1,2.66,-2.15,0.51,0.80
163,"Andre Drummond, C",DET,46,33.7,-0.73,1.22,0.49,1.15
164,"Bogdan Bogdanovic, SG",SAC,38,28.0,-0.95,1.42,0.48,0.76
165,"Michael Porter Jr., PF",DEN,39,14.3,2.47,-1.99,0.48,0.42
166,"Willie Cauley-Stein, C",DAL/GS,44,22.5,-2.69,3.16,0.47,0.73
167,"Sterling Brown, SG",MIL,33,15.1,-0.62,1.07,0.45,0.38
168,"Mfiondu Kabengele, PF",LAC,10,4.4,0.58,-0.14,0.44,0.03
169,"Chris Clemons, PG",HOU,26,8.9,1.33,-0.89,0.44,0.17
170,"Gary Harris, SG",DEN,40,32.2,-1.96,2.40,0.43,0.89
171,"Bismack Biyombo, C",CHA,43,19.1,-1.97,2.40,0.42,0.52
172,"T.J. Warren, SF",IND,49,32.2,-0.69,1.10,0.41,1.09
173,"Meyers Leonard, C",MIA,48,20.2,-1.38,1.79,0.41,0.66
174,"Markelle Fultz, PG",ORL,48,27.7,-0.14,0.55,0.41,0.92
175,"Moritz Wagner, SF",WSH,21,20.4,1.54,-1.14,0.40,0.32
176,"Jarrett Culver, SG",MIN,47,24.7,-0.73,1.13,0.39,0.83
177,"Rodney Hood, SF",POR,21,29.5,0.68,-0.29,0.39,0.45
178,"Romeo Langford, SG",BOS,14,8.4,-0.68,1.07,0.39,0.08
179,"Frank Mason III, PG",MIL,4,4.5,0.40,-0.02,0.38,0.01
180,"Quinn Cook, PG",LAL,32,11.8,0.20,0.17,0.36,0.26
181,"Jaxson Hayes, C",NO,46,19.1,1.24,-0.89,0.35,0.63
182,"Javonte Green, SG",BOS,38,9.0,0.88,-0.56,0.32,0.22
183,"Josh Jackson, SG",MEM,2,17.0,0.76,-0.45,0.32,0.02
184,"Monte Morris, PG",DEN,49,20.1,-0.84,1.15,0.31,0.61
185,"Chimezie Metu, PF",SA,14,4.3,0.03,0.28,0.31,0.04
186,"Jabari Parker, PF",ATL,32,26.2,2.35,-2.06,0.30,0.55
187,"OG Anunoby, SF",TOR,48,29.2,-0.61,0.90,0.29,0.87
188,"Justin Robinson, G",WSH,9,5.4,-0.19,0.42,0.24,0.03
189,"Shake Milton, SG",PHI,17,14.1,0.29,-0.06,0.23,0.12
190,"Gorgui Dieng, C",MIN,44,17.2,-2.42,2.65,0.23,0.45
191,"Jaren Jackson Jr., PF",MEM,47,28.0,1.17,-0.97,0.20,0.79
192,"Furkan Korkmaz, SG",PHI,49,20.9,0.04,0.16,0.20,0.58
193,"Buddy Hield, SG",SAC,49,33.7,2.03,-1.83,0.20,0.93
194,"Malik Beasley, SG",DEN,39,17.9,0.57,-0.38,0.19,0.40
195,"Dwight Howard, C",LAL,48,19.9,-0.50,0.69,0.19,0.51
196,"Louis King, SF",DET,8,6.3,-0.13,0.32,0.19,0.03
197,"Serge Ibaka, C",TOR,39,26.5,0.22,-0.06,0.16,0.55
