RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Vince Carter, SG",SAC,31,16.6,-0.62,0.89,0.27,1.06
2,"Jamal Crawford, SG",MIN,52,18.9,0.00,-4.17,-4.17,-0.62
3,"Manu Ginobili, SG",SA,39,20.7,0.33,-0.90,-0.57,1.26
4,"Dirk Nowitzki, PF",DAL,52,24.9,1.54,0.33,1.87,3.92
5,"Jason Terry, SG",MIL,20,10.7,-2.12,-0.58,-2.70,0.05
6,"Tyson Chandler, C",PHX,38,25.4,-2.23,2.09,-0.14,1.82
7,"Pau Gasol, C",SA,50,25.3,-0.51,2.69,2.18,4.14
8,"Richard Jefferson, SF",DEN,16,8.6,-2.25,-0.11,-2.36,0.06
9,"Joe Johnson, SG",UTAH,29,22.0,-3.47,-0.99,-4.46,-0.51
10,"Tony Parker, PG",SA,27,21.0,-2.12,-0.74,-2.86,0.09
11,"Zach Randolph, PF",SAC,43,25.5,-0.87,-1.13,-2.00,0.74
12,"Nene Hilario, C",HOU,33,14.8,-0.28,2.23,1.95,1.62
13,"LeBron James, SF",CLE,50,37.0,4.73,-0.60,4.13,8.26
14,"Carmelo Anthony, PF",OKC,50,32.6,1.39,-0.50,0.89,4.05
15,"Nick Collison, PF",OKC,8,5.5,-1.42,1.76,0.34,0.10
16,"Dwyane Wade, SG",CLE,44,23.3,-0.92,0.57,-0.35,1.76
17,"Kyle Korver, SG",CLE,50,21.6,2.22,-0.54,1.68,3.20
18,"Zaza Pachulia, C",GS,41,14.7,0.08,2.66,2.74,2.34
19,"David West, PF",GS,49,13.4,-0.30,3.93,3.63,2.74
20,"Udonis Haslem, PF",MIA,8,5.6,-1.86,1.33,-0.53,0.07
21,"Tony Allen, SG",NO,22,12.4,-2.11,0.39,-1.72,0.25
22,"Devin Harris, PG",DAL,42,18.3,0.39,0.14,0.53,1.69
23,"Dwight Howard, C",CHA,50,31.0,-1.70,2.67,0.97,3.89
24,"Andre Iguodala, SF",GS,43,25.7,-1.77,1.04,-0.73,1.70
25,"Al Jefferson, C",IND,23,14.3,-1.79,1.03,-0.76,0.49
26,"Shaun Livingston, PG",GS,44,15.6,-1.09,0.15,-0.94,0.97
27,"Trevor Ariza, SF",HOU,44,35.0,1.64,-0.17,1.47,4.61
28,"Luol Deng, SF",LAL,1,13.0,-1.82,0.38,-1.44,0.02
29,"Jameer Nelson, PG",NO,43,20.9,-1.49,-2.35,-3.84,-0.39
30,"JR Smith, SG",CLE,49,29.8,-0.36,-1.68,-2.04,0.98
31,"Damien Wilkins, SG",IND,19,8.0,-1.79,0.06,-1.73,0.11
32,"Andrew Bogut, C",LAL,24,9.0,-2.18,2.31,0.13,0.47
33,"Raymond Felton, PG",OKC,51,16.8,-0.50,-0.97,-1.47,0.87
34,"Channing Frye, PF",CLE,41,12.1,0.07,0.89,0.96,1.21
35,"Marcin Gortat, C",WSH,50,26.5,-2.23,1.79,-0.44,2.24
36,"Gerald Green, SG",HOU,13,24.7,-0.24,-0.86,-1.10,0.37
37,"Ersan Ilyasova, PF",ATL,40,25.8,0.42,-0.29,0.13,2.02
38,"Jarrett Jack, PG",NY,50,26.5,-0.29,-0.66,-0.95,1.77
39,"Amir Johnson, PF",PHI,45,15.3,-1.85,1.88,0.03,1.40
40,"Ian Mahinmi, C",WSH,48,14.2,-1.24,0.90,-0.34,1.19
41,"CJ Miles, SF",TOR,41,18.6,0.43,-0.94,-0.51,1.29
42,"Chris Paul, PG",HOU,31,32.1,4.94,1.33,6.27,5.95
43,"Marvin Williams, PF",CHA,49,26.1,1.51,0.25,1.76,3.93
44,"Lou Williams, SG",LAC,49,32.4,4.39,-3.48,0.91,4.14
45,"Jose Calderon, PG",CLE,35,16.6,-0.25,0.20,-0.05,1.11
46,"LaMarcus Aldridge, PF",SA,50,34.1,1.39,0.33,1.72,5.02
47,"Rudy Gay, SF",SA,34,22.7,-0.58,0.91,0.33,1.67
48,"Kyle Lowry, PG",TOR,46,32.8,3.25,0.88,4.13,7.06
49,"Paul Millsap, PF",DEN,16,29.7,-1.10,1.71,0.61,1.15
50,"JJ Redick, SG",PHI,37,32.4,1.62,-1.98,-0.36,2.12
51,"Rajon Rondo, PG",NO,36,24.1,-1.05,-1.80,-2.85,0.15
52,"Thabo Sefolosha, SF",UTAH,38,21.2,0.07,2.34,2.41,2.81
53,"PJ Tucker, SF",HOU,49,27.1,-0.72,0.84,0.12,2.69
54,"J.J. Barea, PG",DAL,48,22.9,1.01,-1.74,-0.73,1.64
55,"Arron Afflalo, SG",ORL,37,12.8,-2.34,-1.25,-3.59,-0.13
56,"Marco Belinelli, SG",ATL,50,23.4,0.23,-2.90,-2.67,0.33
57,"Corey Brewer, SF",LAL,46,12.7,-2.58,-0.54,-3.12,0.00
58,"Aaron Brooks, PG",MIN,24,6.4,-1.63,-1.44,-3.07,0.00
59,"Wilson Chandler, SF",DEN,45,30.6,-1.59,-0.45,-2.04,0.95
60,"Mike Conley, PG",MEM,12,31.1,-0.49,-0.19,-0.68,0.56
61,"Jared Dudley, SF",PHX,26,14.0,-0.42,1.14,0.72,0.78
62,"Kevin Durant, SF",GS,43,34.7,3.69,0.06,3.75,6.71
63,"Marc Gasol, C",MEM,49,34.2,-0.13,1.03,0.90,4.01
64,"Jeff Green, SF",CLE,50,22.1,0.15,-1.10,-0.95,1.50
65,"Al Horford, PF",BOS,47,32.5,1.63,2.59,4.22,6.75
66,"Josh McRoberts, PF",DAL,2,3.0,-1.84,1.05,-0.79,0.01
67,"Joakim Noah, C",NY,7,5.7,-2.14,1.33,-0.81,0.06
68,"Ramon Sessions, PG",NY,13,12.8,-2.20,0.01,-2.19,0.10
69,"Jason Smith, PF",WSH,21,9.2,-3.56,1.06,-2.50,0.08
70,"Brandan Wright, PF",MEM,26,13.5,-1.43,1.48,0.05,0.66
71,"Nick Young, SG",GS,49,14.4,0.43,-1.87,-1.44,0.77
72,"Thaddeus Young, PF",IND,52,32.8,-0.08,1.07,0.99,4.27
73,"Anthony Tolliver, PF",DET,46,20.8,0.23,0.49,0.72,2.22
74,"Ryan Anderson, PF",HOU,48,28.3,0.06,-1.42,-1.36,1.50
75,"Darrell Arthur, PF",DEN,8,8.6,-2.40,-0.05,-2.45,0.02
76,"Omer Asik, C",NO,14,8.6,-1.89,1.25,-0.64,0.15
77,"D.J. Augustin, PG",ORL,43,20.2,0.67,-1.07,-0.40,1.42
78,"Nicolas Batum, SG",CHA,36,31.4,-0.82,-0.06,-0.88,1.53
79,"Jerryd Bayless, PG",PHI,35,24.9,-1.64,-1.79,-3.43,-0.17
80,"Michael Beasley, SF",NY,45,19.7,-0.09,-1.39,-1.48,0.88
81,"Mario Chalmers, PG",MEM,45,22.6,-0.69,0.60,-0.09,1.93
82,"Goran Dragic, PG",MIA,46,31.8,0.07,-1.72,-1.65,1.31
83,"Danilo Gallinari, SF",LAC,12,31.3,-2.24,0.43,-1.81,0.29
84,"Eric Gordon, SG",HOU,47,32.2,2.89,-1.10,1.79,4.76
85,"George Hill, PG",SAC,40,27.0,0.13,-2.00,-1.87,0.81
86,"Serge Ibaka, PF",TOR,44,28.1,-0.35,0.81,0.46,2.84
87,"DeAndre Jordan, C",LAC,45,32.1,-0.46,1.35,0.89,3.64
88,"Kosta Koufos, C",SAC,47,19.1,-2.77,0.09,-2.68,0.24
89,"Courtney Lee, SG",NY,52,32.9,1.31,-0.87,0.44,3.71
90,"Robin Lopez, C",CHI,51,27.9,-2.95,0.51,-2.44,0.61
91,"Brook Lopez, C",LAL,42,20.6,-0.84,0.87,0.03,1.82
92,"Kevin Love, PF",CLE,48,28.0,1.91,0.61,2.52,4.82
93,"Luc Mbah a Moute, PF",HOU,32,26.2,-1.33,3.36,2.03,2.60
94,"JaVale McGee, C",GS,35,8.1,-0.59,-0.34,-0.93,0.40
95,"Derrick Rose, PG",CLE,13,20.3,-1.44,-1.83,-3.27,-0.03
96,"Marreese Speights, PF",ORL,40,13.1,-0.68,1.15,0.47,1.10
97,"Russell Westbrook, PG",OKC,51,36.0,4.46,0.68,5.14,9.51
98,"Bobby Brown, PG",HOU,20,5.8,-1.65,-1.29,-2.94,0.01
99,"Omri Casspi, SF",GS,39,15.6,-0.27,1.00,0.73,1.53
100,"Bojan Bogdanovic, SF",IND,51,30.3,-0.81,-1.55,-2.36,0.73
101,"Patrick Beverley, PG",LAC,11,30.4,-0.90,0.16,-0.74,0.50
102,"DeMarre Carroll, SF",BKN,47,29.2,-0.23,1.34,1.11,3.57
103,"Darren Collison, PG",IND,50,30.2,3.24,-0.47,2.77,5.46
104,"Dante Cunningham, SF",NO,49,21.6,-1.80,-0.02,-1.82,0.88
105,"Stephen Curry, PG",GS,36,33.0,7.20,-0.76,6.44,7.64
106,"DeMar DeRozan, SG",TOR,49,34.5,3.47,-1.45,2.02,5.57
107,"Wayne Ellington, SG",MIA,51,26.2,2.35,-1.58,0.77,3.09
108,"Tyreke Evans, SG",MEM,46,31.1,3.22,-0.11,3.11,5.39
109,"Taj Gibson, PF",MIN,54,33.6,-0.14,0.98,0.84,4.38
110,"Danny Green, SG",SA,42,26.0,-1.41,2.19,0.78,2.59
111,"Blake Griffin, PF",LAC,33,34.5,1.99,-0.75,1.24,3.25
112,"James Harden, PG",HOU,42,36.1,6.55,-0.56,5.99,8.68
113,"Jrue Holiday, PG",NO,50,36.9,1.81,0.87,2.68,6.78
