RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,37,34.9,5.43,5.05,10.48,9.31
2,"Giannis Antetokounmpo, PF",MIL,37,30.9,5.57,1.48,7.05,6.03
3,"James Harden, SG",HOU,36,37.4,5.36,1.35,6.71,7.02
4,"Kawhi Leonard, SF",LAC,29,32.1,1.96,4.15,6.11,4.19
5,"Jimmy Butler, SF",MIA,33,35.2,0.74,3.93,4.67,4.03
6,"Donte DiVincenzo, SG",MIL,36,22.7,1.64,2.95,4.60,2.89
7,"Dennis Schroder, PG",OKC,37,30.5,1.55,3.00,4.55,4.07
8,"Pascal Siakam, PF",TOR,27,36.7,2.61,1.81,4.42,3.48
9,"Nikola Jokic, C",DEN,37,31.1,1.99,2.43,4.41,3.78
10,"Jayson Tatum, PF",BOS,36,34.2,0.74,3.35,4.09,3.98
11,"Paul Millsap, PF",DEN,32,24.9,0.21,3.77,3.98,2.42
12,"De'Anthony Melton, SG",MEM,28,16.9,2.77,1.02,3.79,1.46
13,"Rudy Gobert, C",UTAH,36,34.2,0.09,3.61,3.71,3.58
14,"Alex Caruso, SG",LAL,35,19.6,-0.01,3.61,3.60,1.90
15,"Domantas Sabonis, PF",IND,36,34.4,0.12,3.34,3.46,3.43
16,"Terence Davis, SG",TOR,38,17.1,1.65,1.75,3.41,1.69
17,"Damian Lillard, PG",POR,37,36.7,3.51,-0.11,3.40,3.68
18,"Khris Middleton, SF",MIL,33,28.5,2.86,0.42,3.28,2.50
19,"Luka Doncic, SF",DAL,34,32.9,4.83,-1.55,3.28,2.95
20,"Davis Bertans, SF",WSH,29,29.7,4.02,-0.76,3.27,2.38
21,"Will Barton, SG",DEN,34,33.1,0.37,2.73,3.10,2.75
22,"Joel Embiid, C",PHI,31,31.1,0.02,3.03,3.05,2.41
23,"Bojan Bogdanovic, SF",UTAH,37,33.1,2.27,0.73,3.00,3.02
24,"Ricky Rubio, PG",PHX,32,32.1,1.72,1.14,2.85,2.47
25,"Ivica Zubac, C",LAC,39,17.3,0.32,2.53,2.85,1.62
26,"Ben Simmons, PG",PHI,37,35.5,2.51,0.31,2.82,3.17
27,"Chris Paul, PG",OKC,38,31.8,1.32,1.49,2.82,2.85
28,"Nikola Vucevic, C",ORL,28,31.3,0.85,1.96,2.81,2.00
29,"David Nwaba, G",BKN,20,13.4,0.46,2.31,2.77,0.65
