RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,44,34.8,5.12,4.33,9.44,10.41
2,"Giannis Antetokounmpo, PF",MIL,43,30.7,5.56,1.99,7.55,7.74
3,"Kawhi Leonard, SF",LAC,36,32.4,2.97,3.60,6.57,5.89
4,"James Harden, SG",HOU,43,37.0,4.63,1.39,6.02,7.64
5,"Jayson Tatum, PF",BOS,42,34.0,1.02,3.70,4.71,5.32
6,"Dennis Schroder, PG",OKC,47,31.2,2.05,2.58,4.63,5.46
7,"Donte DiVincenzo, SG",MIL,43,22.8,2.15,2.08,4.23,3.34
8,"Nikola Jokic, C",DEN,47,32.0,1.53,2.59,4.12,4.63
9,"Khris Middleton, SF",MIL,40,28.8,3.20,0.80,4.00,3.72
10,"Terence Davis, SG",TOR,47,16.9,2.54,1.44,3.98,2.36
11,"De'Anthony Melton, SG",MEM,35,17.9,2.99,0.97,3.96,2.11
12,"Rudy Gobert, C",UTAH,44,34.4,0.64,3.31,3.95,4.84
13,"Chris Paul, PG",OKC,47,31.7,2.11,1.76,3.87,4.67
14,"Pascal Siakam, PF",TOR,36,35.0,2.35,1.41,3.77,3.87
15,"Paul Millsap, PF",DEN,32,24.9,0.45,3.30,3.74,2.34
16,"Ben Simmons, PG",PHI,46,36.0,2.42,1.19,3.61,4.88
17,"Damian Lillard, PG",POR,45,37.0,4.44,-0.87,3.57,4.84
18,"Jimmy Butler, SF",MIA,41,34.8,0.69,2.80,3.49,3.94
19,"Alex Caruso, SG",LAL,43,18.9,-0.37,3.83,3.45,2.31
20,"Davis Bertans, SF",WSH,37,29.3,4.60,-1.38,3.22,3.01
21,"Dion Waiters, SG",MIA,3,14.0,3.33,-0.12,3.21,0.06
22,"Luka Doncic, SG",DAL,43,32.8,4.94,-1.78,3.16,3.72
23,"Eric Bledsoe, PG",MIL,39,26.3,2.60,0.56,3.16,2.86
24,"Jalen Brunson, PG",DAL,47,16.9,1.22,1.91,3.13,2.03
25,"Ivica Zubac, C",LAC,47,17.6,0.22,2.87,3.09,2.20
26,"Marc Gasol, C",TOR,35,27.8,0.02,3.05,3.07,2.54
27,"Kemba Walker, PG",BOS,41,32.1,4.13,-1.07,3.07,3.34
28,"Donovan Mitchell, SG",UTAH,45,34.4,1.74,1.25,2.99,3.94
29,"Zion Williamson, SF",NO,4,24.0,3.11,-0.14,2.98,0.17
30,"Domantas Sabonis, PF",IND,44,34.3,0.03,2.82,2.85,3.65
31,"CJ McCollum, SG",POR,43,35.6,2.01,0.82,2.83,3.63
32,"Devin Booker, SG",PHX,44,36.0,4.26,-1.50,2.76,3.84
33,"Patrick Beverley, PG",LAC,36,28.3,0.13,2.62,2.76,2.49
34,"David Nwaba, G",BKN,20,13.4,0.54,2.18,2.73,0.65
35,"Bojan Bogdanovic, SF",UTAH,45,33.2,2.60,0.09,2.69,3.53
36,"Will Barton, SF",DEN,44,33.3,0.20,2.44,2.64,3.18
37,"Joe Ingles, SG",UTAH,46,29.9,0.16,2.45,2.61,3.15
38,"Chris Chiozza, F",BKN/WSH,12,11.3,0.23,2.38,2.60,0.31
39,"George Hill, PG",MIL,44,21.1,2.74,-0.16,2.58,2.09
40,"Devonte' Graham, PG",CHA,47,35.1,1.08,1.48,2.57,3.40
41,"Malcolm Brogdon, PG",IND,33,30.1,0.75,1.80,2.55,2.23
42,"Bam Adebayo, PF",MIA,47,34.5,-0.24,2.78,2.55,3.51
43,"Duncan Robinson, SG",MIA,47,28.4,1.08,1.45,2.53,2.86
44,"Josh Hart, SG",NO,41,28.2,0.76,1.72,2.48,2.61
45,"Joel Embiid, C",PHI,32,30.9,-0.09,2.55,2.45,2.08
46,"Tobias Harris, SF",PHI,48,34.5,-0.67,3.12,2.45,3.49
47,"Ricky Rubio, PG",PHX,40,32.1,1.40,0.97,2.37,2.77
48,"Kris Dunn, PG",CHI,49,25.6,-1.31,3.64,2.33,2.67
49,"Enes Kanter, C",BOS,36,18.5,1.52,0.74,2.26,1.36
50,"Lonnie Walker IV, SG",SA,38,12.6,0.53,1.71,2.24,0.99
51,"Paul George, SG",LAC,26,30.7,2.13,0.08,2.20,1.67
52,"Doug McDermott, SF",IND,47,21.1,1.82,0.37,2.19,2.00
53,"Ben McLemore, SG",HOU,46,23.7,2.56,-0.38,2.18,2.27
54,"Robert Covington, PF",MIN,46,29.3,1.36,0.80,2.16,2.77
55,"Montrezl Harrell, PF",LAC,46,28.7,2.42,-0.26,2.16,2.74
56,"Kyle Lowry, PG",TOR,36,36.9,1.42,0.74,2.15,2.54
57,"Anthony Davis, PF",LAL,39,34.6,1.30,0.82,2.12,2.64
58,"E'Twaun Moore, SG",NO,35,20.6,0.99,1.10,2.09,1.43
59,"Isaac Bonga, SF",WSH,41,17.2,-0.18,2.23,2.06,1.34
60,"Patty Mills, PG",SA,46,23.4,2.47,-0.45,2.02,2.11
61,"Norman Powell, SG",TOR,36,28.3,2.00,0.02,2.02,1.93
62,"Shaquille Harrison, PG",CHI,28,7.2,-0.17,2.16,1.99,0.37
63,"Jakob Poeltl, C",SA,46,17.5,1.81,0.13,1.94,1.51
64,"Marcus Morris Sr., SF",NY,40,32.3,0.45,1.49,1.94,2.17
65,"Karl-Anthony Towns, C",MIN,30,33.5,4.85,-2.93,1.93,1.91
66,"Steven Adams, C",OKC,42,26.8,0.67,1.23,1.91,2.02
67,"Trey Burke, PG",PHI,23,13.6,0.68,1.22,1.89,0.53
68,"Reggie Jackson, PG",DET,5,20.6,1.47,0.39,1.86,0.19
69,"Jamal Murray, PG",DEN,40,32.0,0.04,1.81,1.85,2.17
70,"Dwight Powell, C",DAL,40,26.5,0.22,1.62,1.84,1.86
71,"Al Horford, PF",PHI,44,31.1,-0.38,2.19,1.81,2.35
72,"Brandon Clarke, SF",MEM,41,21.6,2.19,-0.38,1.81,1.61
73,"Deandre Ayton, C",PHX,17,32.3,0.91,0.87,1.79,0.93
74,"Richaun Holmes, C",SAC,37,29.4,-0.71,2.46,1.76,1.82
75,"Denzel Valentine, SG",CHI,27,11.6,0.73,0.99,1.72,0.53
76,"Trae Young, PG",ATL,43,35.0,6.02,-4.31,1.71,2.61
77,"Jrue Holiday, SG",NO,39,35.5,1.22,0.47,1.69,2.33
78,"Derrick Favors, C",NO,29,24.3,1.32,0.37,1.69,1.17
79,"Rondae Hollis-Jefferson, SF",TOR,38,19.7,-0.30,1.99,1.69,1.21
80,"Tim Hardaway Jr., SG",DAL,44,26.5,1.63,0.04,1.67,1.93
81,"D.J. Augustin, PG",ORL,39,26.0,-1.58,3.24,1.66,1.63
82,"Boban Marjanovic, C",DAL,24,9.8,1.83,-0.18,1.65,0.37
83,"Kristaps Porzingis, PF",DAL,36,30.3,0.31,1.33,1.65,1.78
84,"Fred VanVleet, SG",TOR,37,35.9,-0.25,1.88,1.63,2.14
85,"Christian Wood, PF",DET,44,17.3,1.29,0.34,1.63,1.24
86,"Danny Green, SG",LAL,45,25.1,0.61,1.01,1.62,1.82
87,"Kyrie Irving, PG",BKN,17,33.2,3.55,-1.97,1.59,0.94
88,"Jonathan Isaac, PF",ORL,32,29.7,-0.45,2.01,1.56,1.50
89,"Jarrett Allen, C",BKN,45,27.2,0.42,1.12,1.53,1.96
90,"JaVale McGee, C",LAL,44,17.0,0.41,1.05,1.45,1.12
91,"Stephen Curry, PG",GS,4,28.0,3.65,-2.20,1.45,0.19
92,"Justise Winslow, SF",MIA,11,32.0,-0.08,1.52,1.44,0.55
93,"Mike Scott, PF",PHI,48,17.6,0.16,1.27,1.43,1.24
94,"Gordon Hayward, SF",BOS,30,32.4,1.77,-0.35,1.42,1.43
95,"Aaron Holiday, PG",IND,45,23.4,1.04,0.38,1.42,1.54
96,"Russell Westbrook, PG",HOU,39,35.7,2.96,-1.55,1.41,2.20
97,"Patrick Patterson, PF",LAC,42,13.3,0.24,1.17,1.40,0.85
98,"Spencer Dinwiddie, PG",BKN,45,31.2,2.19,-0.81,1.38,2.10
99,"Derrick Rose, PG",DET,41,26.6,3.27,-1.89,1.38,1.59
100,"Julius Randle, PF",NY,46,32.3,-0.35,1.72,1.37,2.01
101,"Nemanja Bjelica, PF",SAC,46,28.3,0.49,0.88,1.37,1.85
102,"J.J. Barea, PG",DAL,14,15.5,1.24,0.12,1.36,0.28
103,"Joe Harris, SF",BKN,44,31.7,0.24,1.12,1.36,2.08
104,"Dillon Brooks, SG",MEM,47,28.2,0.51,0.84,1.35,1.93
105,"Lou Williams, SG",LAC,44,30.0,2.68,-1.34,1.34,1.97
106,"Daniel Theis, C",BOS,42,22.5,-1.00,2.30,1.30,1.28
107,"Nikola Vucevic, C",ORL,37,31.6,0.78,0.50,1.28,1.62
108,"Hassan Whiteside, C",POR,43,30.7,0.79,0.49,1.28,1.76
109,"Kendrick Nunn, SG",MIA,44,30.6,-0.33,1.58,1.25,1.82
110,"Brandon Ingram, SF",NO,43,34.5,2.39,-1.14,1.25,2.08
111,"Jonas Valanciunas, C",MEM,44,25.6,0.36,0.86,1.23,1.52
112,"Garrison Mathews, SG",WSH,15,13.1,1.10,0.11,1.20,0.27
113,"Mikal Bridges, SF",PHX,47,24.3,0.18,1.00,1.17,1.50
114,"Skal Labissiere, PF",POR,33,17.2,0.42,0.74,1.16,0.73
115,"Damyean Dotson, SG",NY,41,17.3,-0.13,1.28,1.15,0.85
116,"Naz Mitrou-Long, SG",IND,3,14.3,0.29,0.86,1.15,0.06
117,"Jaylen Brown, SG",BOS,38,33.7,0.30,0.82,1.11,1.58
118,"Michael Carter-Williams, PG",ORL,25,16.7,0.27,0.83,1.10,0.51
119,"Tomas Satoransky, SG",CHI,49,28.4,-0.27,1.36,1.09,1.79
120,"Mason Plumlee, PF",DEN,43,17.4,0.79,0.30,1.09,0.92
121,"Naz Reid, C",MIN,14,11.1,1.03,0.05,1.09,0.20
122,"Zach LaVine, PG",CHI,49,34.2,1.56,-0.48,1.08,2.12
123,"Wesley Matthews, SG",MIL,44,24.2,0.03,1.02,1.05,1.33
124,"Daniel Gafford, PF",CHI,32,12.8,0.07,0.97,1.04,0.51
125,"Isaiah Hartenstein, C",HOU,20,12.4,1.79,-0.76,1.03,0.31
126,"Grant Williams, PF",BOS,44,15.0,-0.75,1.75,1.00,0.78
127,"Trey Lyles, C",SA,46,17.4,0.29,0.67,0.96,0.95
128,"John Collins, PF",ATL,22,30.3,-0.42,1.38,0.96,0.77
129,"Charlie Brown Jr., SG",ATL,8,4.6,0.27,0.66,0.93,0.04
130,"Bogdan Bogdanovic, SG",SAC,35,28.1,-0.75,1.68,0.93,1.10
131,"Lonzo Ball, PG",NO,40,31.3,0.87,0.04,0.91,1.45
132,"John Henson, PF",CLE,25,13.5,-0.11,1.02,0.91,0.36
133,"OG Anunoby, SF",TOR,46,29.2,-0.24,1.15,0.91,1.49
134,"Josh Richardson, SG",PHI,38,31.5,-0.59,1.48,0.89,1.33
135,"Rodions Kurucs, SF",BKN,29,13.5,0.26,0.61,0.86,0.46
136,"Justin Holiday, SF",IND,47,25.1,0.53,0.33,0.86,1.32
137,"Shabazz Napier, PG",MIN,34,23.3,0.35,0.51,0.86,0.91
138,"Bruno Fernando, PF",ATL,42,12.5,-0.71,1.56,0.85,0.59
139,"Brook Lopez, C",MIL,45,26.4,-0.48,1.25,0.78,1.26
140,"Ersan Ilyasova, PF",MIL,43,16.7,1.83,-1.06,0.77,0.76
