RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,46,34.8,5.36,4.71,10.07,11.52
2,"Giannis Antetokounmpo, PF",MIL,45,30.7,5.52,1.99,7.51,7.84
3,"Kawhi Leonard, SF",LAC,38,32.2,3.13,3.80,6.93,6.25
4,"James Harden, SG",HOU,46,37.1,4.63,1.48,6.11,8.03
5,"Jayson Tatum, PF",BOS,45,33.6,0.92,4.07,4.99,5.72
6,"Donte DiVincenzo, SG",MIL,44,22.8,2.43,2.21,4.64,3.66
7,"Dennis Schroder, PG",OKC,49,31.1,2.12,2.41,4.53,5.50
8,"Pascal Siakam, PF",TOR,39,34.8,2.55,1.88,4.43,4.72
9,"Terence Davis, SG",TOR,50,16.8,2.72,1.59,4.32,2.64
10,"Nikola Jokic, C",DEN,50,32.2,1.43,2.79,4.22,5.02
11,"Damian Lillard, PG",POR,48,37.1,5.32,-1.17,4.15,5.82
12,"Chris Paul, PG",OKC,49,31.6,2.14,1.81,3.95,4.86
13,"Paul Millsap, PF",DEN,32,24.9,0.47,3.44,3.92,2.39
14,"Rudy Gobert, C",UTAH,47,34.3,0.68,3.22,3.90,5.03
15,"Khris Middleton, SF",MIL,42,29.1,3.37,0.43,3.80,3.76
16,"De'Anthony Melton, SG",MEM,37,17.8,3.15,0.57,3.71,2.03
17,"Jimmy Butler, SF",MIA,43,34.7,0.64,2.84,3.48,4.06
18,"Davis Bertans, SF",WSH,40,29.3,4.73,-1.51,3.22,3.21
19,"Alex Caruso, SG",LAL,45,18.6,-0.19,3.36,3.17,2.19
20,"Eric Bledsoe, PG",MIL,41,26.6,2.64,0.50,3.14,2.97
21,"Jalen Brunson, PG",DAL,50,17.4,1.38,1.70,3.08,2.15
22,"Luka Doncic, SG",DAL,43,32.8,4.74,-1.65,3.08,3.66
23,"Bojan Bogdanovic, SF",UTAH,48,33.2,2.87,0.19,3.07,4.09
24,"Ben Simmons, PG",PHI,49,36.1,2.36,0.68,3.03,4.45
25,"Zion Williamson, SF",NO,6,26.3,2.95,0.07,3.02,0.33
26,"Domantas Sabonis, PF",IND,47,34.5,-0.07,2.98,2.91,3.82
27,"Marc Gasol, C",TOR,35,27.8,0.07,2.82,2.89,2.42
28,"Will Barton, SF",DEN,47,33.5,0.41,2.45,2.86,3.57
29,"Patrick Beverley, PG",LAC,39,28.2,0.36,2.49,2.85,2.64
30,"Kemba Walker, PG",BOS,42,32.1,3.92,-1.08,2.84,3.25
31,"CJ McCollum, SG",POR,46,35.7,1.66,1.11,2.78,3.78
32,"Ivica Zubac, C",LAC,50,17.8,-0.03,2.79,2.76,2.08
33,"Shaquille Harrison, PG",CHI,30,7.2,0.24,2.46,2.70,0.49
34,"Devin Booker, SG",PHX,47,35.9,4.26,-1.56,2.70,3.87
35,"Donovan Mitchell, SG",UTAH,48,34.3,1.76,0.90,2.66,3.75
36,"Ben McLemore, SG",HOU,49,23.5,3.21,-0.55,2.66,2.67
37,"Chris Chiozza, PG",BKN/WSH,13,10.6,0.21,2.44,2.65,0.31
38,"Reggie Jackson, PG",DET,9,24.2,2.14,0.45,2.59,0.36
39,"David Nwaba, G",BKN,20,13.4,0.48,2.10,2.58,0.61
40,"Joe Ingles, SG",UTAH,49,30.0,0.09,2.47,2.56,3.24
41,"Jakob Poeltl, C",SA,49,17.6,2.22,0.33,2.55,1.91
42,"Patty Mills, PG",SA,49,23.3,2.84,-0.30,2.54,2.54
43,"Devonte' Graham, PG",CHA,50,35.2,1.09,1.44,2.53,3.53
44,"Bam Adebayo, PF",MIA,49,34.6,-0.31,2.82,2.51,3.55
45,"Duncan Robinson, SG",MIA,49,28.4,1.14,1.28,2.42,2.83
46,"George Hill, PG",MIL,44,21.1,2.52,-0.11,2.41,1.99
47,"Derrick Favors, C",NO,31,24.2,1.51,0.87,2.38,1.56
48,"Kris Dunn, PG",CHI,51,24.9,-1.48,3.86,2.37,2.68
49,"Lonnie Walker IV, SG",SA,41,13.0,0.76,1.61,2.37,1.09
50,"Kyle Lowry, PG",TOR,39,36.6,1.45,0.86,2.30,2.83
51,"Isaac Bonga, SF",WSH,44,17.6,-0.07,2.35,2.29,1.58
52,"Malcolm Brogdon, PG",IND,36,30.4,0.37,1.91,2.28,2.14
53,"Josh Hart, SG",NO,43,28.2,0.67,1.61,2.27,2.50
54,"Ricky Rubio, PG",PHX,42,31.7,1.23,0.99,2.22,2.70
55,"Paul George, SG",LAC,29,30.2,2.07,0.14,2.21,1.72
56,"Enes Kanter, C",BOS,37,18.5,1.44,0.74,2.18,1.30
57,"Montrezl Harrell, PF",LAC,49,28.6,2.51,-0.38,2.13,2.76
58,"Jrue Holiday, SG",NO,41,35.2,1.31,0.81,2.12,2.79
59,"Trae Young, PG",ATL,46,34.9,6.14,-4.03,2.12,3.17
60,"Deandre Ayton, C",PHX,20,32.7,1.10,1.01,2.11,1.16
61,"Doug McDermott, SF",IND,50,20.9,1.61,0.47,2.09,1.95
62,"Kyrie Irving, PG",BKN,20,32.9,4.26,-2.20,2.06,1.29
63,"Robert Covington, PF",MIN,48,29.4,1.38,0.67,2.05,2.68
64,"Norman Powell, SG",TOR,38,28.2,1.76,0.28,2.04,2.06
65,"Joel Embiid, C",PHI,35,30.9,-0.36,2.37,2.01,1.91
66,"Hassan Whiteside, C",POR,46,30.8,0.98,1.00,1.98,2.49
67,"Dwight Powell, C",DAL,40,26.5,0.17,1.80,1.97,1.91
68,"Tobias Harris, SF",PHI,51,34.3,-0.93,2.88,1.95,3.08
69,"Karl-Anthony Towns, C",MIN,32,33.7,4.93,-3.03,1.91,1.92
70,"E'Twaun Moore, SG",NO,37,20.4,1.10,0.80,1.90,1.34
71,"Marcus Morris Sr., SF",NY,43,32.3,0.29,1.60,1.89,2.24
72,"Brandon Clarke, SF",MEM,43,21.7,2.22,-0.35,1.88,1.70
73,"Anthony Davis, PF",LAL,41,34.6,1.61,0.26,1.87,2.48
74,"Steven Adams, C",OKC,44,26.7,0.40,1.46,1.86,2.02
75,"Jamal Murray, PG",DEN,40,32.0,-0.03,1.86,1.83,2.10
76,"Al Horford, PF",PHI,46,30.9,-0.36,2.13,1.78,2.36
77,"Jarrett Allen, C",BKN,49,27.2,0.49,1.28,1.77,2.25
78,"Richaun Holmes, C",SAC,37,29.4,-0.85,2.57,1.72,1.75
79,"Jonathan Isaac, PF",ORL,32,29.7,-0.41,2.12,1.70,1.55
80,"D.J. Augustin, PG",ORL,39,26.0,-1.46,3.15,1.70,1.61
81,"Spencer Dinwiddie, PG",BKN,49,31.1,2.50,-0.83,1.67,2.47
82,"Trey Burke, PG",PHI,25,13.2,0.57,1.09,1.66,0.48
83,"Christian Wood, PF",DET,48,17.7,1.40,0.26,1.65,1.28
84,"Aaron Holiday, PG",IND,46,23.4,1.25,0.40,1.64,1.65
85,"Boban Marjanovic, C",DAL,24,9.8,1.79,-0.15,1.64,0.37
86,"Danny Green, SG",LAL,47,25.0,0.54,1.09,1.63,1.84
87,"Dion Waiters, SG",MIA,3,14.0,1.62,-0.00,1.61,0.07
88,"Gordon Hayward, SF",BOS,33,32.6,1.74,-0.15,1.59,1.66
89,"Tim Hardaway Jr., SG",DAL,47,26.8,1.68,-0.15,1.53,1.90
90,"Rondae Hollis-Jefferson, SF",TOR,38,19.7,-0.33,1.85,1.52,1.10
91,"Russell Westbrook, PG",HOU,42,35.9,3.01,-1.52,1.49,2.35
92,"Trevor Ariza, SF",POR/SAC,37,26.0,-0.77,2.25,1.48,1.42
93,"JaVale McGee, C",LAL,46,16.9,0.29,1.19,1.48,1.15
94,"Chris Boucher, PF",TOR,42,13.2,0.21,1.22,1.43,0.75
95,"Denzel Valentine, SG",CHI,30,12.2,0.05,1.36,1.42,0.50
96,"Justise Winslow, SF",MIA,11,32.0,-0.02,1.41,1.40,0.52
97,"Lou Williams, SG",LAC,47,29.8,2.69,-1.31,1.38,2.04
98,"Mike Scott, PF",PHI,51,17.7,0.23,1.15,1.38,1.25
99,"Stephen Curry, PG",GS,4,28.0,3.58,-2.20,1.38,0.18
100,"Damyean Dotson, SG",NY,44,17.6,-0.01,1.38,1.37,1.02
101,"Nikola Vucevic, C",ORL,39,31.8,0.67,0.70,1.37,1.68
102,"Fred VanVleet, SG",TOR,40,35.9,-0.35,1.70,1.35,1.98
103,"Grant Williams, PF",BOS,47,15.3,-0.48,1.81,1.33,0.97
104,"Ersan Ilyasova, PF",MIL,45,16.5,2.06,-0.74,1.32,1.04
105,"Kristaps Porzingis, PF",DAL,38,30.6,0.34,0.96,1.30,1.56
106,"Brandon Ingram, SF",NO,45,34.3,2.22,-0.93,1.29,2.13
107,"Naz Reid, C",MIN,15,10.5,1.05,0.24,1.29,0.22
108,"Dillon Brooks, SG",MEM,50,28.3,0.72,0.56,1.27,1.93
109,"Mikal Bridges, SF",PHX,50,24.9,0.09,1.18,1.26,1.62
110,"Garrison Mathews, SG",WSH,15,13.1,1.20,0.06,1.26,0.27
111,"Daniel Theis, C",BOS,45,22.6,-1.10,2.36,1.26,1.32
112,"Josh Richardson, SG",PHI,38,31.5,-0.50,1.76,1.26,1.58
113,"Julius Randle, PF",NY,49,32.5,-0.47,1.73,1.25,1.98
114,"Joe Harris, SF",BKN,48,31.5,0.22,1.03,1.25,2.02
115,"Patrick Patterson, PF",LAC,44,13.0,-0.00,1.23,1.23,0.78
116,"Daniel Gafford, PF",CHI,33,12.7,-0.02,1.21,1.18,0.53
117,"Lonzo Ball, PG",NO,42,31.5,0.91,0.26,1.16,1.70
118,"Michael Carter-Williams, PG",ORL,27,17.0,0.13,1.03,1.16,0.54
119,"Jonas Valanciunas, C",MEM,47,25.8,0.37,0.78,1.14,1.53
120,"Naz Mitrou-Long, SG",IND,3,14.3,0.37,0.77,1.14,0.05
121,"Derrick Rose, PG",DET,44,26.4,3.25,-2.11,1.14,1.43
122,"John Collins, PF",ATL,25,30.8,-0.17,1.30,1.13,0.95
123,"Jaylen Brown, SG",BOS,41,33.5,0.39,0.73,1.12,1.66
124,"Skal Labissiere, PF",POR,33,17.2,0.40,0.67,1.07,0.67
125,"Justin Holiday, SF",IND,50,25.2,0.51,0.54,1.05,1.48
