RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Anthony Davis, PF",NO,27,37.0,3.87,3.36,7.23,6.78
2,"James Harden, PG",HOU,25,36.1,7.44,-0.64,6.80,5.30
3,"Nikola Jokic, C",DEN,29,30.8,4.24,2.52,6.76,5.45
4,"Paul George, SF",OKC,28,35.1,4.11,2.64,6.75,6.32
5,"Stephen Curry, PG",GS,19,33.6,5.29,0.18,5.47,3.80
6,"LeBron James, SF",LAL,30,34.7,4.34,1.12,5.46,6.02
7,"Kyrie Irving, PG",BOS,27,31.7,4.52,0.92,5.44,4.78
8,"Kyle Lowry, PG",TOR,29,34.2,4.06,1.26,5.32,5.51
9,"Nikola Vucevic, C",ORL,29,30.8,2.02,2.94,4.96,4.61
10,"Marc Gasol, C",MEM,29,34.7,1.32,3.61,4.93,4.87
11,"Kevin Durant, SF",GS,30,35.7,4.32,0.51,4.83,5.54
12,"Giannis Antetokounmpo, PF",MIL,26,34.0,2.43,2.36,4.79,4.67
13,"Mike Conley, PG",MEM,29,34.1,4.48,0.28,4.76,4.76
14,"Damian Lillard, PG",POR,29,35.2,5.78,-1.71,4.07,4.52
15,"Pascal Siakam, PF",TOR,31,29.9,2.01,2.01,4.02,4.32
16,"Joe Ingles, SF",UTAH,30,31.4,1.19,2.77,3.96,4.29
17,"Jimmy Butler, SG",MIN/PHI,24,33.4,3.12,0.66,3.78,3.63
18,"Danilo Gallinari, SF",LAC,28,31.5,3.88,-0.11,3.77,3.78
19,"Robert Covington, SF",MIN/PHI,27,33.9,-0.12,3.86,3.74,3.85
20,"Rudy Gobert, C",UTAH,30,30.9,0.41,3.33,3.74,4.12
21,"Eric Bledsoe, PG",MIL,28,29.9,3.39,0.33,3.72,3.82
22,"Danny Green, SG",TOR,32,29.9,1.47,2.10,3.57,4.20
23,"Jrue Holiday, PG",NO,31,36.7,3.01,0.48,3.49,5.00
24,"Nemanja Bjelica, PF",SAC,29,24.6,1.72,1.77,3.49,3.14
25,"Chris Paul, PG",HOU,23,34.1,2.33,1.15,3.48,3.09
26,"Kemba Walker, PG",CHA,29,34.7,4.58,-1.39,3.19,4.12
27,"Paul Millsap, PF",DEN,25,26.8,0.43,2.72,3.15,2.63
28,"Kawhi Leonard, SF",TOR,24,35.0,2.94,0.17,3.11,3.40
29,"Dwight Powell, PF",DAL,25,16.6,0.84,2.26,3.10,1.63
30,"Victor Oladipo, SG",IND,19,32.3,2.08,1.00,3.08,2.24
31,"Boban Marjanovic, C",LAC,22,11.3,0.14,2.89,3.03,0.99
32,"Jusuf Nurkic, C",POR,29,26.6,0.32,2.70,3.02,2.98
33,"Joel Embiid, C",PHI,30,34.2,1.69,1.29,2.98,3.92
34,"Brook Lopez, C",MIL,28,28.0,0.70,2.19,2.89,3.15
35,"Marcus Smart, PG",BOS,29,25.2,1.02,1.74,2.76,2.77
36,"Noah Vonleh, PF",NY,31,26.3,0.35,2.38,2.73,3.06
37,"Rudy Gay, SF",SA,26,27.2,1.06,1.61,2.67,2.53
38,"Kelly Olynyk, PF",MIA,28,20.8,1.24,1.40,2.64,2.16
39,"Mason Plumlee, PF",DEN,29,18.4,-0.56,3.04,2.48,1.83
40,"Blake Griffin, PF",DET,26,35.7,1.80,0.65,2.45,3.38
41,"Ben Simmons, PG",PHI,30,33.4,0.65,1.58,2.23,3.42
42,"Russell Westbrook, PG",OKC,20,34.1,1.59,0.62,2.21,2.39
43,"Juan Hernangomez, PF",DEN,28,27.5,1.14,0.91,2.05,2.39
44,"De'Aaron Fox, PG",SAC,29,32.4,2.43,-0.38,2.05,3.28
45,"Domantas Sabonis, PF",IND,28,24.7,0.54,1.48,2.02,2.19
46,"Jarrett Allen, C",BKN,29,27.3,0.15,1.84,1.99,2.40
47,"Monte Morris, PG",DEN,29,24.9,1.91,0.02,1.93,2.26
48,"Khris Middleton, SF",MIL,26,30.8,1.52,0.39,1.91,2.71
49,"Bam Adebayo, C",MIA,29,21.0,-0.81,2.59,1.78,1.89
50,"Thaddeus Young, PF",IND,30,29.5,-0.45,2.12,1.67,2.56
51,"Karl-Anthony Towns, C",MIN,29,33.8,0.76,0.83,1.59,2.93
52,"Kevon Looney, SF",GS,30,20.3,0.32,1.19,1.51,1.83
53,"Josh Richardson, SG",MIA,28,34.7,1.62,-0.12,1.50,2.81
54,"Joe Harris, SF",BKN,28,29.5,2.04,-0.57,1.47,2.27
55,"Steven Adams, C",OKC,27,33.5,0.09,1.36,1.45,2.69
56,"Cody Zeller, C",CHA,28,24.7,0.01,1.41,1.42,2.04
57,"Daniel Theis, PF",BOS,19,14.4,-0.33,1.74,1.41,0.81
58,"Al-Farouq Aminu, PF",POR,29,30.1,-0.52,1.91,1.39,2.40
59,"Jonas Valanciunas, C",TOR,30,18.8,-0.44,1.83,1.39,1.71
60,"Jerami Grant, SF",OKC,28,30.3,-0.42,1.79,1.37,2.47
61,"Maximilian Kleber, PF",DAL,25,17.8,-0.42,1.77,1.35,1.26
62,"Cory Joseph, PG",IND,30,26.2,-0.33,1.67,1.34,2.22
63,"Al Horford, C",BOS,22,30.0,-0.85,2.16,1.31,1.88
64,"Jonas Jerebko, PF",GS,30,20.5,0.79,0.51,1.30,1.75
65,"Derrick Favors, PF",UTAH,29,23.1,-0.22,1.52,1.30,1.91
66,"Nikola Mirotic, PF",NO,25,30.0,0.90,0.40,1.30,2.23
67,"Tobias Harris, SF",LAC,29,34.7,1.28,0.00,1.28,2.77
68,"Marvin Williams, PF",CHA,28,25.6,0.36,0.91,1.27,2.04
69,"Josh Hart, SG",LAL,30,25.2,0.37,0.90,1.27,2.25
70,"Davis Bertans, SF",SA,26,17.3,1.04,0.17,1.21,1.22
71,"Draymond Green, PF",GS,16,30.1,-1.64,2.85,1.21,1.36
72,"Jayson Tatum, SF",BOS,29,31.2,0.45,0.74,1.19,2.50
73,"Montrezl Harrell, PF",LAC,29,25.3,0.65,0.49,1.14,2.02
74,"Donovan Mitchell, SG",UTAH,26,32.0,1.00,0.12,1.12,2.29
75,"Ed Davis, PF",BKN,31,17.8,-0.71,1.80,1.09,1.41
76,"Nerlens Noel, PF",OKC,27,14.1,-1.45,2.54,1.09,1.05
77,"DeMar DeRozan, SG",SA,30,35.3,1.81,-0.75,1.06,2.72
78,"Darren Collison, PG",IND,30,27.8,0.48,0.56,1.04,2.10
79,"Gordon Hayward, SF",BOS,25,26.4,0.26,0.76,1.02,1.78
80,"Larry Nance Jr., PF",CLE,28,24.5,-0.06,1.08,1.02,1.83
81,"Devin Booker, SG",PHX,20,35.3,2.32,-1.31,1.01,1.83
82,"D.J. Augustin, PG",ORL,29,27.6,1.86,-0.87,0.99,2.10
83,"Ryan Arcidiacono, PG",CHI,29,28.5,0.37,0.62,0.99,2.20
84,"D'Angelo Russell, PG",BKN,31,29.0,2.40,-1.42,0.98,2.23
85,"Serge Ibaka, PF",TOR,31,27.9,0.21,0.75,0.96,2.28
86,"Mike Muscala, PF",PHI,24,23.8,-0.67,1.61,0.94,1.45
87,"DeAndre Jordan, C",DAL,28,31.4,-2.45,3.38,0.93,2.29
88,"Aron Baynes, C",BOS,24,14.8,-1.06,1.98,0.92,0.95
89,"Willie Cauley-Stein, C",SAC,29,28.6,-0.49,1.41,0.92,2.26
90,"Pau Gasol, C",SA,9,17.4,-1.21,2.10,0.89,0.35
91,"Jaren Jackson Jr., PF",MEM,29,25.3,-1.36,2.25,0.89,1.81
92,"John Wall, PG",WSH,28,34.8,2.21,-1.33,0.88,2.52
93,"Marcus Morris, PF",BOS,28,27.1,1.69,-0.81,0.88,1.96
94,"Taj Gibson, PF",MIN,28,25.6,-0.21,1.08,0.87,1.81
95,"Otto Porter Jr., SF",WSH,25,29.5,0.42,0.45,0.87,1.91
96,"Bogdan Bogdanovic, SG",SAC,18,27.7,1.58,-0.71,0.87,1.31
97,"Hassan Whiteside, C",MIA,24,26.5,-2.31,3.11,0.80,1.56
98,"Jakob Poeltl, C",SA,26,14.2,0.14,0.64,0.78,0.89
99,"Fred VanVleet, PG",TOR,27,24.9,1.26,-0.50,0.76,1.70
100,"Wesley Matthews, SG",DAL,24,30.8,1.39,-0.65,0.74,1.83
101,"Zaza Pachulia, C",DET,26,12.9,-1.59,2.32,0.73,0.84
102,"Luka Doncic, SF",DAL,27,32.4,1.16,-0.47,0.69,2.16
103,"Meyers Leonard, PF",POR,26,12.5,0.07,0.61,0.68,0.76
104,"Doug McDermott, SF",IND,30,17.5,0.89,-0.21,0.68,1.24
105,"Ricky Rubio, PG",UTAH,30,29.5,0.02,0.57,0.59,2.14
106,"Aaron Gordon, PF",ORL,27,32.6,0.08,0.50,0.58,2.05
107,"JJ Redick, SG",PHI,31,31.1,2.33,-1.83,0.50,2.20
108,"Bradley Beal, SG",WSH,30,36.0,1.70,-1.21,0.49,2.53
109,"Gary Harris, SG",DEN,21,32.3,0.85,-0.38,0.47,1.54
110,"Jeremy Lamb, SG",CHA,29,28.4,1.24,-0.82,0.42,1.87
111,"David Nwaba, SG",CLE,17,16.5,-0.43,0.84,0.41,0.61
112,"T.J. Warren, SF",PHX,24,29.3,1.32,-0.92,0.40,1.61
113,"Justin Holiday, SF",CHI,30,35.2,0.31,0.07,0.38,2.38
114,"Tomas Satoransky, SG",WSH,30,18.6,-0.16,0.52,0.36,1.25
115,"Pat Connaughton, SG",MIL,23,19.2,-0.04,0.39,0.35,1.00
116,"Jamal Murray, PG",DEN,29,34.4,1.08,-0.77,0.31,2.12
117,"Derrick Rose, PG",MIN,27,29.5,3.09,-2.81,0.28,1.72
118,"Nene Hilario, C",HOU,7,14.4,-1.55,1.81,0.26,0.18
119,"Evan Fournier, SG",ORL,28,30.5,0.26,-0.08,0.18,1.79
120,"Thomas Bryant, C",WSH,20,14.2,-1.33,1.46,0.13,0.63
121,"Kosta Koufos, C",SAC,15,14.8,-1.61,1.72,0.11,0.47
122,"Damian Jones, C",GS,24,17.1,-0.74,0.84,0.10,0.83
123,"Malcolm Brogdon, PG",MIL,27,30.0,1.22,-1.14,0.08,1.73
124,"Omri Casspi, SF",MEM,23,12.0,-1.02,1.08,0.06,0.56
125,"Buddy Hield, SG",SAC,29,31.1,1.14,-1.09,0.05,1.92
126,"CJ McCollum, SG",POR,28,34.4,2.00,-1.97,0.03,1.86
127,"Frank Kaminsky, PF",CHA,18,12.6,-0.99,1.02,0.03,0.47
128,"Devin Harris, PG",DAL,18,15.6,-0.34,0.35,0.01,0.55
129,"Iman Shumpert, SG",SAC,24,25.8,0.69,-0.70,-0.01,1.31
130,"Salah Mejri, C",DAL,9,6.2,-1.86,1.84,-0.02,0.11
131,"Patty Mills, PG",SA,30,24.9,1.77,-1.80,-0.03,1.44
132,"Andre Drummond, C",DET,27,33.0,-1.10,1.03,-0.07,1.72
133,"Michael Kidd-Gilchrist, SF",CHA,22,19.5,-0.82,0.74,-0.08,0.82
134,"Jae Crowder, PF",UTAH,30,27.5,0.95,-1.05,-0.10,1.61
135,"Marcin Gortat, C",LAC,23,17.9,-2.04,1.93,-0.11,0.79
136,"Ersan Ilyasova, PF",MIL,24,19.9,-1.01,0.90,-0.11,0.96
137,"Tyreke Evans, SG",IND,28,21.9,-0.83,0.72,-0.11,1.16
