RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,39,34.9,5.40,4.41,9.81,9.48
2,"Giannis Antetokounmpo, PF",MIL,40,30.8,5.70,1.89,7.59,7.15
3,"James Harden, SG",HOU,39,37.2,5.32,1.40,6.71,7.56
4,"Kawhi Leonard, SF",LAC,32,32.0,2.63,3.32,5.95,4.68
5,"Nikola Jokic, C",DEN,41,31.4,2.11,2.50,4.60,4.41
6,"Dennis Schroder, PG",OKC,41,30.9,1.84,2.73,4.57,4.46
7,"Jimmy Butler, SF",MIA,36,35.1,0.85,3.31,4.15,3.97
8,"Terence Davis, SG",TOR,41,17.1,2.32,1.81,4.13,2.08
9,"Pascal Siakam, PF",TOR,30,35.8,2.52,1.54,4.06,3.44
10,"De'Anthony Melton, SG",MEM,31,17.4,2.88,1.17,4.05,1.76
11,"Jayson Tatum, PF",BOS,39,34.1,0.69,3.35,4.03,4.27
12,"Alex Caruso, SG",LAL,38,19.2,-0.29,4.12,3.83,2.21
13,"Donte DiVincenzo, SG",MIL,39,22.7,1.84,1.95,3.79,2.76
14,"Paul Millsap, PF",DEN,32,24.9,0.31,3.47,3.77,2.31
15,"Rudy Gobert, C",UTAH,39,34.4,0.34,3.29,3.63,3.93
16,"Domantas Sabonis, PF",IND,39,34.1,-0.02,3.50,3.49,3.64
17,"Luka Doncic, SF",DAL,38,32.8,4.92,-1.59,3.33,3.34
18,"Ben Simmons, PG",PHI,41,35.8,2.32,0.96,3.28,3.90
19,"Khris Middleton, SF",MIL,36,28.4,2.94,0.28,3.22,2.78
20,"Ivica Zubac, C",LAC,42,17.5,0.52,2.61,3.13,1.95
21,"Davis Bertans, SF",WSH,32,29.3,3.97,-0.88,3.10,2.48
22,"Ricky Rubio, PG",PHX,34,32.3,1.79,1.16,2.95,2.81
23,"Damian Lillard, PG",POR,41,36.7,3.57,-0.63,2.94,3.56
24,"Marc Gasol, C",TOR,29,28.3,-0.18,3.02,2.84,1.93
25,"Eric Bledsoe, PG",MIL,35,25.9,2.73,0.08,2.81,2.32
26,"Donovan Mitchell, SG",UTAH,40,34.7,1.73,1.05,2.77,3.26
27,"Tobias Harris, SF",PHI,43,34.2,-0.30,3.06,2.76,3.33
28,"Ben McLemore, SG",HOU,40,24.2,2.90,-0.15,2.75,2.35
29,"Jalen Brunson, PG",DAL,42,16.8,0.84,1.90,2.74,1.59
30,"Kris Dunn, PG",CHI,43,24.7,-1.19,3.86,2.67,2.42
31,"David Nwaba, G",BKN,20,13.4,0.50,2.16,2.66,0.63
32,"Patrick Beverley, PG",LAC,34,28.7,-0.01,2.64,2.63,2.24
33,"CJ McCollum, SG",POR,42,35.6,1.82,0.80,2.62,3.23
34,"Chris Paul, PG",OKC,42,31.9,1.37,1.25,2.62,2.92
35,"Will Barton, SG",DEN,38,33.4,0.28,2.34,2.62,2.72
36,"Devonte' Graham, PG",CHA,44,35.2,1.24,1.35,2.59,3.20
37,"E'Twaun Moore, SG",NO,30,21.6,0.77,1.82,2.59,1.46
38,"Montrezl Harrell, PF",LAC,41,28.8,2.40,0.18,2.58,2.74
39,"Joel Embiid, C",PHI,31,31.1,0.05,2.47,2.52,2.07
40,"Bojan Bogdanovic, SF",UTAH,40,33.4,2.19,0.31,2.50,2.90
41,"Lonnie Walker IV, SG",SA,32,11.9,0.47,2.01,2.47,0.80
42,"Anthony Davis, PF",LAL,35,35.2,1.52,0.90,2.42,2.59
43,"Chris Chiozza, PG",WSH,10,12.3,0.26,2.10,2.35,0.26
44,"Malcolm Brogdon, PG",IND,30,30.7,1.07,1.26,2.33,1.81
45,"Paul George, SF",LAC,26,30.7,2.07,0.20,2.27,1.66
46,"Kemba Walker, PG",BOS,36,31.9,3.87,-1.66,2.21,2.27
47,"Karl-Anthony Towns, C",MIN,24,33.6,5.05,-2.88,2.17,1.58
48,"George Hill, PG",MIL,40,21.3,2.30,-0.14,2.15,1.66
49,"Kyle Lowry, PG",TOR,30,37.7,1.30,0.85,2.15,2.09
50,"Devin Booker, SG",PHX,38,35.8,3.63,-1.51,2.12,2.69
51,"Enes Kanter, C",BOS,33,18.4,1.20,0.92,2.12,1.14
52,"Deandre Ayton, C",PHX,11,30.9,1.34,0.77,2.11,0.67
53,"Danny Green, SG",LAL,40,25.1,0.56,1.53,2.09,1.86
54,"Al Horford, C",PHI,39,31.0,-0.25,2.31,2.06,2.20
