RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Vince Carter, SG",SAC,36,16.7,-1.36,0.89,-0.47,1.00
2,"Jamal Crawford, SG",MIN,57,18.9,0.16,-4.39,-4.23,-0.75
3,"Manu Ginobili, SG",SA,44,20.7,0.51,-1.11,-0.60,1.45
4,"Dirk Nowitzki, PF",DAL,56,25.0,1.83,0.12,1.95,4.48
5,"Jason Terry, SG",MIL,24,11.0,-2.02,-0.38,-2.40,0.12
6,"Tyson Chandler, C",PHX,42,25.4,-2.34,2.32,-0.02,2.14
7,"Pau Gasol, C",SA,55,24.9,-0.66,2.64,1.98,4.40
8,"Richard Jefferson, SF",DEN,16,8.6,-2.38,0.10,-2.28,0.07
9,"Joe Johnson, SG",UTAH,32,21.9,-3.16,-0.89,-4.05,-0.38
10,"Tony Parker, PG",SA,31,20.7,-1.97,-0.37,-2.34,0.31
11,"Zach Randolph, PF",SAC,48,25.6,-0.45,-1.05,-1.50,1.25
12,"Nene Hilario, C",HOU,38,14.9,-0.23,2.31,2.08,1.96
13,"LeBron James, SF",CLE,55,37.0,4.65,-0.57,4.08,9.42
14,"Carmelo Anthony, PF",OKC,54,32.2,0.86,-0.69,0.17,3.65
15,"Nick Collison, PF",OKC,9,5.8,-1.72,1.75,0.03,0.11
16,"Dwyane Wade, SG",CLE/MIA,47,23.2,-1.25,0.78,-0.47,1.89
17,"Kyle Korver, SG",CLE,55,21.5,2.19,-0.28,1.91,3.84
18,"Zaza Pachulia, C",GS,47,14.9,-0.03,2.62,2.59,2.73
19,"David West, PF",GS,53,13.6,0.00,4.50,4.50,3.49
20,"Udonis Haslem, PF",MIA,8,5.6,-2.01,1.37,-0.64,0.07
21,"Tony Allen, SG",NO,22,12.4,-2.13,0.43,-1.70,0.26
22,"Devin Harris, PG",DAL/DEN,45,18.4,0.47,0.57,1.04,2.19
23,"Dwight Howard, C",CHA,56,31.0,-1.56,1.99,0.43,3.95
24,"Andre Iguodala, SF",GS,48,25.5,-1.52,1.19,-0.33,2.23
25,"Al Jefferson, C",IND,28,13.6,-1.46,1.22,-0.24,0.69
26,"Shaun Livingston, PG",GS,49,15.5,-1.27,0.53,-0.74,1.19
27,"Emeka Okafor, C",NO,3,14.3,-1.84,1.11,-0.73,0.01
28,"Trevor Ariza, SF",HOU,44,35.0,1.17,-0.15,1.02,4.16
29,"Luol Deng, SF",LAL,1,13.0,-1.90,0.48,-1.42,0.02
