RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"James Harden, PG",HOU,44,37.3,8.21,0.03,8.24,11.20
2,"Paul George, SF",OKC,47,35.9,4.09,3.07,7.16,10.94
3,"Anthony Davis, PF",NO,41,37.0,3.85,2.75,6.60,9.63
4,"Nikola Jokic, C",DEN,46,31.2,4.67,1.81,6.48,8.44
5,"Stephen Curry, PG",GS,37,34.3,6.09,-0.05,6.04,7.49
6,"Kyrie Irving, PG",BOS,42,32.5,4.92,0.94,5.86,7.47
7,"Kyle Lowry, PG",TOR,39,34.2,3.59,1.68,5.27,7.27
8,"Giannis Antetokounmpo, PF",MIL,43,33.1,2.43,2.79,5.22,7.80
9,"Kevin Durant, SF",GS,48,35.5,4.37,0.72,5.09,8.81
10,"Rudy Gobert, C",UTAH,49,31.6,0.42,4.66,5.08,8.32
11,"LeBron James, SF",LAL,34,34.6,3.34,1.51,4.85,6.32
12,"Nikola Vucevic, C",ORL,47,31.1,1.77,2.85,4.62,7.11
13,"Jusuf Nurkic, C",POR,50,27.3,0.64,3.96,4.60,6.45
14,"Marcus Smart, PG",BOS,47,26.5,1.70,2.58,4.28,5.58
15,"Joel Embiid, C",PHI,46,33.5,2.08,2.17,4.25,7.12
16,"Eric Bledsoe, PG",MIL,46,29.3,3.06,1.15,4.21,6.50
17,"Jrue Holiday, PG",NO,49,36.8,3.32,0.62,3.94,8.18
18,"Damian Lillard, PG",POR,50,35.3,5.16,-1.28,3.88,7.46
19,"Danny Green, SG",TOR,48,29.2,1.39,2.19,3.58,6.14
20,"Pascal Siakam, PF",TOR,49,31.2,1.80,1.70,3.50,6.56
21,"Draymond Green, PF",GS,34,31.2,-1.25,4.65,3.40,4.29
22,"Mike Conley, PG",MEM,47,33.6,3.64,-0.32,3.32,6.25
23,"Marc Gasol, C",MEM,47,33.9,0.76,2.40,3.16,6.12
24,"Kawhi Leonard, SF",TOR,36,35.0,3.09,0.03,3.12,5.08
25,"Karl-Anthony Towns, C",MIN,48,33.3,1.86,1.19,3.05,6.20
26,"Davis Bertans, SF",SA,44,20.1,2.11,0.91,3.02,3.49
27,"Blake Griffin, PF",DET,45,36.2,2.55,0.44,2.99,6.20
28,"Paul Millsap, PF",DEN,38,25.8,0.37,2.61,2.98,3.70
29,"Russell Westbrook, PG",OKC,40,35.4,2.32,0.63,2.95,5.43
30,"Jimmy Butler, SG",MIN/PHI,38,33.1,2.49,0.46,2.95,4.91
31,"Joe Ingles, SF",UTAH,49,31.1,1.03,1.83,2.86,5.88
32,"Brook Lopez, C",MIL,46,27.8,0.58,2.24,2.82,5.01
33,"Robert Covington, SF",MIN/PHI,35,34.4,-0.03,2.82,2.79,4.41
34,"Nemanja Bjelica, PF",SAC,47,23.9,0.94,1.71,2.65,4.27
35,"Kemba Walker, PG",CHA,47,34.3,3.92,-1.29,2.63,5.94
36,"Domantas Sabonis, PF",IND,45,25.0,1.36,1.24,2.60,4.00
37,"Victor Oladipo, SG",IND,36,31.9,1.81,0.77,2.58,3.99
38,"Chris Paul, PG",HOU,26,33.2,1.38,1.19,2.57,2.97
39,"Kevon Looney, C",GS,48,21.1,1.06,1.50,2.56,3.65
40,"Danilo Gallinari, SF",LAC,44,31.3,3.43,-1.03,2.40,4.83
41,"Josh Richardson, SG",MIA,44,34.5,2.09,0.18,2.27,5.08
42,"Donovan Mitchell, SG",UTAH,45,33.0,1.45,0.78,2.23,5.18
43,"Rudy Gay, SF",SA,39,26.9,0.61,1.61,2.22,3.50
44,"Tobias Harris, SF",LAC,48,34.5,2.02,0.19,2.21,5.67
45,"Ben Simmons, PG",PHI,48,33.3,1.04,1.15,2.19,5.46
46,"De'Aaron Fox, PG",SAC,47,31.5,1.89,0.28,2.17,5.27
47,"Luka Doncic, SF",DAL,46,32.0,2.73,-0.58,2.15,5.03
48,"Dwight Powell, PF",DAL,43,16.2,0.97,1.12,2.09,2.33
49,"Nerlens Noel, PF",OKC,44,13.7,-1.40,3.44,2.04,1.95
50,"Al Horford, C",BOS,38,28.2,0.27,1.72,1.99,3.41
51,"Thaddeus Young, PF",IND,47,30.2,0.83,1.16,1.99,4.45
52,"JJ Redick, SG",PHI,47,31.1,2.60,-0.68,1.92,4.66
53,"Daniel Theis, PF",BOS,36,15.2,0.49,1.37,1.86,1.62
54,"Khris Middleton, SF",MIL,44,31.0,1.68,0.17,1.85,4.46
55,"Maximilian Kleber, PF",DAL,42,18.9,-0.49,2.34,1.85,2.52
56,"Montrezl Harrell, PF",LAC,48,25.7,0.96,0.89,1.85,4.01
57,"Darren Collison, PG",IND,47,27.6,0.90,0.88,1.78,3.95
58,"Al-Farouq Aminu, PF",POR,50,29.7,0.32,1.46,1.78,4.40
59,"Larry Nance Jr., PF",CLE,39,25.6,0.07,1.67,1.74,3.10
60,"Marvin Williams, PF",CHA,46,27.5,1.11,0.62,1.73,3.93
61,"Steven Adams, C",OKC,47,34.2,0.12,1.61,1.73,4.97
62,"DeAndre Jordan, C",DAL,47,31.2,-2.22,3.93,1.71,4.56
63,"Taj Gibson, PF",MIN,47,25.6,0.19,1.50,1.69,3.65
64,"D'Angelo Russell, PG",BKN,48,29.7,2.35,-0.69,1.66,4.26
65,"Ed Davis, PF",BKN,48,18.2,-1.26,2.91,1.65,2.59
66,"Mike Muscala, PF",PHI,42,21.9,-0.19,1.84,1.65,2.78
67,"Noah Vonleh, PF",NY,46,26.5,-0.14,1.79,1.65,3.78
68,"Thomas Bryant, C",WSH,37,18.6,-0.35,1.98,1.63,1.94
69,"Mason Plumlee, PF",DEN,46,19.6,-0.13,1.73,1.60,2.60
70,"Kelly Olynyk, PF",MIA,43,20.0,0.62,0.97,1.59,2.55
71,"Nikola Mirotic, PF",NO,32,28.9,0.59,0.99,1.58,2.91
72,"Zaza Pachulia, C",DET,37,14.9,-1.74,3.28,1.54,1.64
73,"Jarrett Allen, C",BKN,47,26.9,-0.17,1.69,1.52,3.63
74,"Monte Morris, PG",DEN,46,24.0,1.84,-0.39,1.45,3.12
75,"Boban Marjanovic, C",LAC,32,10.3,-0.98,2.37,1.39,0.98
76,"Bradley Beal, SG",WSH,47,37.1,2.21,-0.85,1.36,4.79
77,"Otto Porter Jr., SF",WSH,35,29.1,0.41,0.93,1.34,2.79
78,"D.J. Augustin, PG",ORL,47,28.0,2.69,-1.40,1.29,3.63
79,"Ivica Zubac, C",LAL,28,14.3,-0.63,1.92,1.29,1.03
80,"Jerami Grant, SF",OKC,48,32.0,-0.28,1.54,1.26,4.27
81,"Andre Iguodala, SG",GS,43,23.3,-0.41,1.66,1.25,2.64
82,"Aron Baynes, C",BOS,30,14.9,-1.20,2.45,1.25,1.27
83,"Jonas Valanciunas, C",TOR,30,18.8,-0.78,2.02,1.24,1.65
84,"Joe Harris, SF",BKN,45,29.8,2.06,-0.89,1.17,3.56
85,"Marcus Morris, PF",BOS,44,27.3,1.53,-0.38,1.15,3.20
86,"Willie Cauley-Stein, C",SAC,48,28.4,-0.53,1.61,1.08,3.82
87,"Derrick Favors, PF",UTAH,48,23.1,-0.62,1.69,1.07,2.99
88,"Tyson Chandler, C",LAL/PHX,43,17.6,-2.27,3.30,1.03,2.08
89,"Myles Turner, C",IND,42,28.2,-2.52,3.54,1.02,3.05
90,"Fred VanVleet, PG",TOR,44,27.0,1.08,-0.09,0.99,3.19
91,"Aaron Gordon, PF",ORL,44,33.3,0.43,0.53,0.96,3.70
92,"D.J. Wilson, PF",MIL,18,18.1,-0.72,1.65,0.93,0.84
93,"Cody Zeller, C",CHA,35,24.5,-0.56,1.46,0.90,2.23
94,"Luke Kornet, PF",NY,23,15.2,-0.23,1.13,0.90,0.90
95,"Ryan Arcidiacono, PG",CHI,47,25.7,0.66,0.22,0.88,3.06
96,"Josh Hart, SG",LAL,49,27.0,-0.77,1.63,0.86,3.50
97,"Richaun Holmes, PF",PHX,45,15.9,-0.09,0.94,0.85,1.81
98,"Hassan Whiteside, C",MIA,40,25.9,-2.70,3.54,0.84,2.56
99,"Malcolm Brogdon, PG",MIL,43,29.4,1.40,-0.57,0.83,3.28
