RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Vince Carter, SG",SAC,29,16.3,-1.11,0.87,-0.24,0.85
2,"Jamal Crawford, SG",MIN,50,18.9,-0.05,-4.18,-4.23,-0.62
3,"Manu Ginobili, SG",SA,37,20.5,0.23,-0.74,-0.51,1.25
4,"Dirk Nowitzki, PF",DAL,50,24.8,1.71,0.29,2.00,3.87
5,"Jason Terry, SG",MIL,18,9.9,-2.38,-0.31,-2.69,0.04
6,"Tyson Chandler, C",PHX,36,25.3,-2.22,2.11,-0.11,1.79
7,"Pau Gasol, C",SA,48,25.3,-0.41,2.74,2.33,4.11
8,"Richard Jefferson, SF",DEN,15,8.9,-2.21,-0.13,-2.34,0.07
9,"Joe Johnson, SG",UTAH,28,22.1,-3.32,-1.15,-4.47,-0.50
10,"Tony Parker, PG",SA,25,21.1,-1.92,-0.63,-2.55,0.18
11,"Zach Randolph, PF",SAC,41,25.1,-1.00,-1.41,-2.41,0.45
12,"Nene Hilario, C",HOU,31,14.8,-0.23,2.40,2.17,1.60
13,"LeBron James, SF",CLE,47,37.0,4.74,-0.80,3.94,7.68
14,"Carmelo Anthony, PF",OKC,48,32.6,1.31,-0.45,0.86,3.76
15,"Nick Collison, PF",OKC,8,5.5,-1.35,1.76,0.41,0.10
16,"Dwyane Wade, SG",CLE,42,23.1,-0.86,0.63,-0.23,1.83
17,"Kyle Korver, SG",CLE,47,21.6,2.25,-0.76,1.49,2.97
18,"Zaza Pachulia, C",GS,40,14.6,0.05,2.90,2.95,2.30
19,"David West, PF",GS,48,13.3,0.11,3.89,4.00,2.77
20,"Udonis Haslem, PF",MIA,8,5.6,-1.80,1.34,-0.46,0.07
21,"Tony Allen, SG",NO,22,12.4,-2.08,0.37,-1.71,0.26
22,"Devin Harris, PG",DAL,40,18.3,0.39,0.09,0.48,1.67
23,"Dwight Howard, C",CHA,48,30.8,-1.85,2.57,0.72,3.48
24,"Andre Iguodala, SF",GS,42,25.8,-1.96,0.90,-1.06,1.39
25,"Al Jefferson, C",IND,23,14.3,-1.68,1.25,-0.43,0.51
26,"Shaun Livingston, PG",GS,43,15.7,-0.95,0.27,-0.68,1.03
27,"Trevor Ariza, SF",HOU,43,35.8,1.80,-0.19,1.61,4.65
28,"Luol Deng, SF",LAL,1,13.0,-1.78,0.37,-1.41,0.02
29,"Jameer Nelson, PG",NO,41,21.2,-1.50,-2.24,-3.74,-0.33
30,"JR Smith, SG",CLE,46,29.9,-0.85,-1.70,-2.55,0.49
31,"Damien Wilkins, SG",IND,19,8.0,-1.79,0.06,-1.73,0.11
32,"Andrew Bogut, C",LAL,24,9.0,-2.18,2.31,0.13,0.47
33,"Raymond Felton, PG",OKC,49,17.0,-0.43,-0.58,-1.01,1.05
34,"Channing Frye, PF",CLE,38,11.4,0.12,0.93,1.05,1.14
35,"Marcin Gortat, C",WSH,49,26.5,-2.06,1.45,-0.61,2.03
36,"Gerald Green, SG",HOU,11,24.6,-0.26,-0.81,-1.07,0.36
37,"Ersan Ilyasova, PF",ATL,38,25.8,0.11,-0.06,0.05,1.86
38,"Jarrett Jack, PG",NY,48,26.8,-0.23,-0.80,-1.03,1.64
39,"Amir Johnson, PF",PHI,42,15.4,-1.70,2.06,0.36,1.48
40,"Ian Mahinmi, C",WSH,47,14.3,-1.30,0.90,-0.40,1.12
41,"CJ Miles, SF",TOR,40,18.5,0.22,-0.75,-0.53,1.21
42,"Chris Paul, PG",HOU,30,32.3,4.47,1.41,5.88,5.40
43,"Marvin Williams, PF",CHA,48,26.1,1.25,0.22,1.47,3.56
