RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"James Harden, G",HOU,37,37.2,7.95,-0.21,7.74,8.33
2,"Anthony Davis, F",NO,37,37.0,3.76,3.38,7.14,8.71
3,"Paul George, F",OKC,39,35.4,3.91,3.12,7.03,8.82
4,"Nikola Jokic, C",DEN,39,31.3,4.61,2.05,6.66,6.86
5,"Kyrie Irving, G",BOS,36,32.0,4.88,0.90,5.78,5.87
6,"LeBron James, F",LAL,34,34.6,3.89,1.54,5.43,6.78
7,"Nikola Vucevic, C",ORL,40,30.8,2.09,3.29,5.38,6.31
8,"Stephen Curry, G",GS,30,34.8,5.08,0.01,5.09,5.61
9,"Kyle Lowry, G",TOR,32,34.0,3.42,1.66,5.08,5.68
10,"Kevin Durant, F",GS,41,35.8,4.25,0.29,4.54,7.14
11,"Giannis Antetokounmpo, F",MIL,38,33.6,2.27,2.21,4.48,5.96
12,"Jusuf Nurkic, C",POR,42,27.0,1.01,3.43,4.44,5.09
13,"Rudy Gobert, C",UTAH,42,31.2,0.28,3.76,4.04,5.81
14,"Paul Millsap, F",DEN,31,26.1,0.59,3.19,3.78,3.21
15,"Mike Conley, G",MEM,40,33.9,3.72,0.06,3.78,5.48
16,"Joel Embiid, C",PHI,40,33.7,1.73,2.04,3.77,5.49
17,"Joe Ingles, F",UTAH,42,31.1,0.92,2.78,3.70,5.45
18,"Marcus Smart, G",BOS,40,26.0,1.19,2.45,3.64,4.02
19,"Marc Gasol, C",MEM,41,34.2,0.81,2.80,3.61,5.47
20,"Damian Lillard, G",POR,42,35.4,4.88,-1.32,3.56,5.74
21,"Danilo Gallinari, F",LAC,39,31.6,3.96,-0.45,3.51,5.08
22,"Jimmy Butler, G",MIN/PHI,33,33.0,2.66,0.79,3.45,4.28
23,"Eric Bledsoe, G",MIL,40,29.5,2.63,0.76,3.39,4.77
24,"Jrue Holiday, G",NO,42,36.5,3.35,0.02,3.37,6.28
25,"Pascal Siakam, F",TOR,42,30.7,2.04,1.33,3.37,5.32
26,"Robert Covington, F",MIN/PHI,35,34.4,0.51,2.78,3.29,4.78
27,"Russell Westbrook, G",OKC,32,34.9,1.88,1.37,3.25,4.46
28,"Danny Green, G",TOR,41,29.4,0.94,2.21,3.15,4.98
29,"Chris Paul, G",HOU,26,33.2,1.81,1.28,3.09,3.24
30,"Victor Oladipo, G",IND,30,32.7,2.14,0.88,3.02,3.39
31,"Nemanja Bjelica, F",SAC,41,24.9,1.28,1.64,2.92,3.89
32,"Kawhi Leonard, F",TOR,33,34.8,3.16,-0.26,2.90,4.37
33,"Rudy Gay, F",SA,35,26.7,1.02,1.86,2.88,3.49
34,"Karl-Anthony Towns, F",MIN,41,33.6,1.77,1.09,2.86,5.15
35,"Kemba Walker, G",CHA,40,34.3,4.15,-1.34,2.81,5.09
36,"Noah Vonleh, F",NY,41,26.7,0.22,2.52,2.74,3.96
37,"Davis Bertans, F",SA,38,19.0,1.95,0.75,2.70,2.54
38,"Blake Griffin, F",DET,38,35.9,2.06,0.49,2.55,4.63
39,"Ben Simmons, F",PHI,41,33.2,0.81,1.71,2.52,4.63
40,"Kelly Olynyk, F",MIA,38,21.0,1.25,1.26,2.51,2.76
41,"Khris Middleton, F",MIL,38,31.2,2.14,0.36,2.50,4.08
42,"Dwight Powell, F",DAL,37,16.5,0.70,1.80,2.50,2.07
43,"Brook Lopez, C",MIL,40,27.7,0.63,1.86,2.49,3.82
44,"Al Horford, C",BOS,31,28.2,-0.10,2.23,2.13,2.69
45,"Boban Marjanovic, C",LAC,29,10.9,-0.49,2.60,2.11,1.09
46,"Draymond Green, F",GS,27,31.7,-1.85,3.88,2.03,2.75
47,"Luka Doncic, G",DAL,40,32.0,2.59,-0.59,2.00,4.01
48,"Nerlens Noel, C",OKC,39,13.7,-1.33,3.30,1.97,1.73
49,"Thaddeus Young, F",IND,41,30.3,-0.05,1.96,1.91,3.60
50,"Larry Nance Jr., F",CLE,39,25.6,0.41,1.49,1.90,3.18
51,"Maximilian Kleber, F",DAL,36,18.2,-0.47,2.37,1.90,1.97
52,"Domantas Sabonis, F",IND,39,25.4,0.90,0.99,1.89,2.85
53,"Marvin Williams, F",CHA,39,27.5,1.28,0.57,1.85,3.30
54,"DeAndre Jordan, C",DAL,41,31.2,-2.18,4.02,1.84,3.88
55,"Kevon Looney, F",GS,41,20.8,0.67,1.17,1.84,2.67
56,"Josh Richardson, G",MIA,38,34.8,1.76,0.07,1.83,3.99
57,"Ed Davis, PF",BKN,42,18.3,-0.71,2.53,1.82,2.19
58,"De'Aaron Fox, G",SAC,41,31.7,2.14,-0.39,1.75,4.06
59,"Tobias Harris, F",LAC,40,34.2,1.78,-0.09,1.69,4.12
60,"Steven Adams, C",OKC,39,33.8,0.02,1.67,1.69,4.02
61,"Monte Morris, G",DEN,39,24.3,1.47,0.22,1.69,2.67
62,"JJ Redick, G",PHI,40,31.0,2.54,-0.86,1.68,3.71
63,"Thomas Bryant, C",WSH,32,17.8,0.12,1.53,1.65,1.61
64,"Mason Plumlee, C",DEN,39,20.0,-0.43,2.04,1.61,2.17
65,"Derrick Favors, F",UTAH,41,23.3,-0.24,1.84,1.60,2.75
66,"Jonas Valanciunas, C",TOR,30,18.8,-0.50,2.07,1.57,1.78
67,"DeMar DeRozan, G",SA,42,35.0,1.60,-0.06,1.54,4.08
68,"Donovan Mitchell, G",UTAH,38,32.8,0.76,0.69,1.45,3.49
69,"Juan Hernangomez, F",DEN,38,26.5,0.91,0.50,1.41,2.65
70,"Jerami Grant, F",OKC,40,31.2,-0.28,1.66,1.38,3.55
71,"D'Angelo Russell, PG",BKN,42,29.4,2.13,-0.79,1.34,3.24
72,"Montrezl Harrell, F",LAC,40,25.2,0.93,0.40,1.33,2.86
73,"Daniel Theis, C",BOS,30,15.9,0.13,1.19,1.32,1.13
74,"Taj Gibson, F",MIN,40,25.5,0.01,1.30,1.31,2.81
75,"Al-Farouq Aminu, F",POR,42,30.1,-0.06,1.36,1.30,3.20
76,"Zaza Pachulia, C",DET,32,13.1,-1.51,2.73,1.22,1.16
77,"Jonas Jerebko, F",GS,41,20.0,0.85,0.32,1.17,2.24
78,"Jeremy Lamb, G",CHA,37,29.2,1.51,-0.35,1.16,2.84
79,"Fred VanVleet, G",TOR,38,27.0,1.37,-0.21,1.16,2.76
80,"Otto Porter Jr., F",WSH,30,28.3,0.34,0.80,1.14,2.19
81,"Nene Hilario, F",HOU,16,13.9,-1.38,2.51,1.13,0.52
82,"D.J. Augustin, G",ORL,40,27.9,2.26,-1.13,1.13,2.86
83,"Jakob Poeltl, F",SA,38,15.6,0.17,0.96,1.13,1.48
84,"Nikola Mirotic, F",NO,26,29.7,0.35,0.76,1.11,2.14
85,"Bradley Beal, G",WSH,42,36.6,2.21,-1.14,1.07,3.87
86,"Marcus Morris, F",BOS,36,27.2,1.91,-0.85,1.06,2.40
87,"Joe Harris, SF",BKN,39,29.6,2.03,-0.97,1.06,2.85
88,"Jaren Jackson Jr., F",MEM,41,25.4,-1.34,2.39,1.05,2.59
89,"Aaron Gordon, F",ORL,39,33.4,0.27,0.77,1.04,3.19
90,"Aron Baynes, C",BOS,25,14.2,-1.14,2.16,1.02,0.97
91,"Cory Joseph, G",IND,41,25.8,-0.71,1.72,1.01,2.60
92,"Darren Collison, G",IND,41,27.5,0.52,0.48,1.00,2.73
93,"Josh Hart, G",LAL,42,27.1,-0.47,1.47,1.00,2.99
94,"Devin Booker, G",PHX,31,35.2,3.32,-2.33,0.99,2.77
95,"Hassan Whiteside, C",MIA,34,26.1,-2.76,3.73,0.97,2.22
96,"Danuel House Jr., F",HOU,22,23.9,0.95,-0.01,0.94,1.15
97,"Ivica Zubac, C",LAL,21,13.2,-1.40,2.33,0.93,0.64
98,"Cody Zeller, C",CHA,35,24.5,-0.57,1.47,0.90,2.23
99,"Richaun Holmes, F",PHX,41,15.9,-0.15,1.04,0.89,1.53
100,"Bam Adebayo, F",MIA,39,21.3,-1.09,1.98,0.89,2.04
101,"Pau Gasol, C",SA,12,15.9,-1.33,2.19,0.86,0.36
102,"Jarrett Allen, C",BKN,41,26.6,-0.45,1.31,0.86,2.51
103,"Luke Kornet, F",NY,19,13.4,-0.12,0.97,0.85,0.54
104,"Myles Turner, F",IND,37,27.9,-2.39,3.20,0.81,2.50
105,"Justise Winslow, F",MIA,34,28.5,-0.54,1.33,0.79,2.31
106,"D.J. Wilson, F",MIL,12,17.7,-1.02,1.80,0.78,0.51
107,"Jayson Tatum, F",BOS,40,31.1,-0.13,0.83,0.70,2.73
108,"Derrick White, G",SA,33,23.1,-0.53,1.10,0.57,1.70
109,"Ryan Arcidiacono, G",CHI,40,27.0,0.07,0.49,0.56,2.47
110,"Willie Cauley-Stein, C",SAC,41,28.6,-0.58,1.14,0.56,2.75
111,"Meyers Leonard, C",POR,39,14.3,-0.07,0.62,0.55,1.13
112,"Ricky Rubio, G",UTAH,40,29.2,-0.26,0.80,0.54,2.79
113,"Gordon Hayward, F",BOS,36,26.6,0.75,-0.21,0.54,2.00
114,"Andre Iguodala, F",GS,36,23.3,-0.87,1.39,0.52,1.85
115,"Jae Crowder, F",UTAH,41,27.4,1.42,-0.90,0.52,2.50
116,"T.J. Warren, F",PHX,37,31.5,1.74,-1.23,0.51,2.50
117,"Tyus Jones, G",MIN,40,20.4,-0.74,1.25,0.51,1.84
118,"Omri Casspi, F",MEM,29,12.3,-0.86,1.33,0.47,0.74
119,"Salah Mejri, C",DAL,13,6.4,-1.46,1.93,0.47,0.20
120,"Dewayne Dedmon, C",ATL,33,24.4,-1.66,2.10,0.44,1.81
121,"George Hill, G",CLE/MIL,28,23.9,0.60,-0.18,0.42,1.34
122,"Malcolm Brogdon, G",MIL,37,29.6,1.46,-1.05,0.41,2.36
123,"Ekpe Udoh, C",UTAH,26,5.7,-1.17,1.56,0.39,0.33
124,"Serge Ibaka, F",TOR,39,28.2,0.13,0.20,0.33,2.38
125,"Bogdan Bogdanovic, G",SAC,29,28.2,1.61,-1.28,0.33,1.69
126,"Gary Harris, G",DEN,25,31.3,0.70,-0.41,0.29,1.61
127,"Andre Drummond, C",DET,39,33.2,-1.34,1.62,0.28,2.56
128,"Tyson Chandler, C",LAL/PHX,37,18.5,-2.58,2.83,0.25,1.50
129,"Ian Mahinmi, C",WSH,23,15.1,-2.22,2.46,0.24,0.60
130,"CJ McCollum, G",POR,41,34.3,1.98,-1.78,0.20,2.68
131,"Thabo Sefolosha, G",UTAH,26,11.1,-1.15,1.30,0.15,0.62
132,"PJ Tucker, F",HOU,40,35.4,-1.49,1.62,0.13,2.54
133,"Jamal Murray, G",DEN,39,34.3,1.34,-1.21,0.13,2.54
134,"Mike Muscala, C",PHI,35,22.3,-0.78,0.90,0.12,1.52
135,"Jeff Teague, G",MIN,26,31.0,0.44,-0.35,0.09,1.60
136,"Wesley Matthews, G",DAL,35,30.3,0.80,-0.72,0.08,2.06
137,"Marcin Gortat, C",LAC,33,17.0,-2.17,2.24,0.07,1.12
138,"Patty Mills, G",SA,42,23.9,1.56,-1.50,0.06,1.90
139,"Damian Jones, C",GS,24,17.1,-0.74,0.79,0.05,0.81
140,"Drew Eubanks, F",SA,10,4.2,-1.25,1.30,0.05,0.06
141,"Pat Connaughton, G",MIL,26,18.7,-0.46,0.47,0.01,1.01
142,"Jahlil Okafor, C",NO,23,9.3,-0.72,0.73,0.01,0.36
143,"Tony Snell, F",MIL,40,17.4,0.30,-0.32,-0.02,1.33
144,"Mitchell Robinson, C",NY,28,17.2,-1.19,1.17,-0.02,0.96
145,"Tomas Satoransky, G",WSH,42,21.7,-0.22,0.19,-0.03,1.66
146,"Iman Shumpert, G",SAC,31,25.7,0.45,-0.50,-0.05,1.64
147,"Kyle Kuzma, F",LAL,40,32.7,0.44,-0.52,-0.08,2.53
148,"Mikal Bridges, F",PHX,43,26.2,-0.68,0.58,-0.10,2.07
149,"Tyreke Evans, G",IND,37,20.7,-0.73,0.58,-0.15,1.35
150,"Doug McDermott, F",IND,41,17.6,0.25,-0.41,-0.16,1.27
151,"Bryn Forbes, G",SA,42,27.9,0.81,-0.97,-0.16,2.04
152,"Thomas Welsh, C",DEN,8,3.1,-1.43,1.27,-0.16,0.05
153,"Eric Moreland, C",PHX,1,5.0,-1.71,1.54,-0.17,0.01
154,"Derrick Rose, G",MIN,32,29.8,2.52,-2.71,-0.19,1.78
155,"Buddy Hield, G",SAC,41,31.4,1.62,-1.81,-0.19,2.39
156,"Lou Williams, G",LAC,36,25.3,2.72,-2.93,-0.21,1.71
157,"Ersan Ilyasova, F",MIL,28,19.2,-1.17,0.94,-0.23,0.99
158,"Thon Maker, F",MIL,31,12.3,-1.64,1.41,-0.23,0.65
159,"John Collins, F",ATL,25,29.8,0.67,-0.93,-0.26,1.29
160,"David Nwaba, G",CLE,21,16.4,-0.93,0.64,-0.29,0.60
161,"John Henson, F",MIL,14,13.4,-1.58,1.27,-0.31,0.36
162,"Frank Kaminsky, F",CHA,22,11.6,-1.03,0.72,-0.31,0.46
163,"Derrick Jones Jr., F",MIA,28,18.2,-1.02,0.70,-0.32,0.89
164,"LaMarcus Aldridge, F",SA,42,32.2,-0.15,-0.19,-0.34,2.23
165,"Kent Bazemore, G",ATL,35,27.4,-1.00,0.65,-0.35,1.86
166,"Tyler Lydon, F",DEN,12,3.5,-1.44,1.09,-0.35,0.07
167,"Kyle Korver, G",CLE/UTAH,36,17.5,0.17,-0.53,-0.36,1.05
168,"Gerald Green, G",HOU,36,20.1,0.25,-0.64,-0.39,1.08
169,"Maurice Harkless, F",POR,26,21.6,-1.67,1.28,-0.39,0.90
170,"Julius Randle, F",NO,41,29.3,1.21,-1.60,-0.39,2.04
171,"Jeff Green, F",WSH,40,27.0,0.52,-0.92,-0.40,1.70
172,"Kyle O'Quinn, F",IND,20,8.2,-1.63,1.22,-0.41,0.23
173,"Cheick Diallo, F",NO,29,9.4,-1.68,1.27,-0.41,0.47
174,"Kyle Anderson, F",MEM,40,30.2,-2.21,1.78,-0.43,1.91
175,"Malik Beasley, G",DEN,39,21.4,1.04,-1.48,-0.44,1.28
176,"Dwight Howard, C",WSH,9,25.6,-1.78,1.33,-0.45,0.37
177,"Henry Ellenson, F",DET,2,12.5,-1.49,1.04,-0.45,0.03
178,"Shabazz Napier, PG",BKN,32,16.6,0.78,-1.24,-0.46,0.75
179,"Semi Ojeleye, F",BOS,30,11.4,-1.44,0.96,-0.48,0.53
180,"Patrick Beverley, G",LAC,40,24.8,0.10,-0.59,-0.49,1.67
181,"Langston Galloway, G",DET,38,22.4,1.25,-1.74,-0.49,1.36
182,"Bojan Bogdanovic, F",IND,41,31.8,0.81,-1.31,-0.50,2.00
183,"Luc Mbah a Moute, F",LAC,4,15.3,-1.80,1.29,-0.51,0.11
184,"Garrett Temple, G",MEM,41,31.9,-1.44,0.93,-0.51,2.00
185,"Rodney Hood, G",CLE,34,28.0,0.79,-1.30,-0.51,1.55
186,"Tyler Davis, C",OKC,1,1.0,-1.68,1.17,-0.51,0.00
187,"Rajon Rondo, G",LAL,14,24.4,-0.65,0.12,-0.53,0.61
188,"Chris Boucher, F",TOR,11,4.7,-1.38,0.84,-0.54,0.08
189,"Jeremy Lin, G",ATL,37,19.3,1.20,-1.75,-0.55,1.17
190,"Christian Wood, C",MIL,6,6.2,-1.58,1.03,-0.55,0.04
191,"Spencer Dinwiddie, PG",BKN,43,28.6,3.16,-3.72,-0.56,1.81
192,"Terry Rozier, G",BOS,40,22.9,-0.43,-0.14,-0.57,1.37
193,"Sam Dekker, F",CLE/WSH,24,17.3,-0.83,0.24,-0.59,0.63
194,"Kevin Love, F",CLE,4,34.0,-1.92,1.31,-0.61,0.23
195,"Quincy Pondexter, G",SA,31,5.9,-1.13,0.52,-0.61,0.27
196,"Chasson Randle, G",WSH,12,16.1,-0.09,-0.52,-0.61,0.23
197,"Michael Kidd-Gilchrist, F",CHA,33,19.1,-1.22,0.60,-0.62,0.97
198,"John Wall, G",WSH,32,34.5,0.94,-1.59,-0.65,1.74
199,"Wilson Chandler, F",PHI,27,25.6,-1.12,0.46,-0.66,0.97
200,"Kentavious Caldwell-Pope, G",LAL,42,23.2,1.45,-2.11,-0.66,1.50
201,"Lauri Markkanen, F",CHI,18,31.3,-1.28,0.62,-0.66,0.81
202,"Zach Collins, F",POR,42,18.9,-1.53,0.87,-0.66,1.08
203,"Luol Deng, F",MIN,4,8.0,-1.87,1.20,-0.67,0.06
204,"Tyler Johnson, G",MIA,32,25.0,-0.53,-0.14,-0.67,1.16
205,"Raul Neto, G",UTAH,19,12.0,0.14,-0.81,-0.67,0.27
206,"Jason Smith, C",MIL/WSH,15,10.2,-2.32,1.64,-0.68,0.25
207,"Justin Holiday, G",CHI/MEM,41,33.6,-0.83,0.15,-0.68,2.09
208,"Udonis Haslem, F",MIA,3,4.7,-2.03,1.32,-0.71,0.02
209,"Troy Daniels, G",PHX,19,14.3,-0.66,-0.08,-0.74,0.39
210,"Ike Anigbogu, F",IND,3,2.0,-1.80,1.06,-0.74,0.01
211,"Evan Fournier, G",ORL,40,30.4,0.39,-1.14,-0.75,1.72
212,"Ryan Broekhoff, G",DAL,17,6.0,-1.06,0.30,-0.76,0.15
213,"Norman Powell, G",TOR,21,18.1,-0.30,-0.48,-0.78,0.54
214,"Reggie Jackson, G",DET,39,28.2,1.15,-1.94,-0.79,1.49
215,"Darius Miller, F",NO,37,23.3,-0.14,-0.65,-0.79,1.17
216,"Amile Jefferson, F",ORL,1,4.0,-1.63,0.84,-0.79,0.01
217,"Ray Spalding, F",DAL,1,1.0,-1.77,0.97,-0.80,0.00
218,"Emmanuel Mudiay, G",NY,34,26.6,0.55,-1.37,-0.82,1.25
219,"Tim Hardaway Jr., G",NY,38,33.0,1.60,-2.44,-0.84,1.78
220,"Jake Layman, F",POR,31,14.7,-1.44,0.60,-0.84,0.57
221,"Johnathan Motley, F",LAC,3,2.0,-1.51,0.67,-0.84,0.00
222,"Kenneth Faried, PF",BKN,11,9.6,-1.43,0.58,-0.85,0.11
223,"Devin Harris, G",DAL,30,15.2,-0.55,-0.31,-0.86,0.62
224,"J.J. Barea, G",DAL,37,19.7,0.83,-1.70,-0.87,1.02
225,"Marco Belinelli, G",SA,41,21.9,1.06,-1.93,-0.87,1.21
226,"James Ennis III, F",HOU,27,23.1,-0.61,-0.26,-0.87,0.80
227,"Isaiah Hartenstein, F",HOU,22,8.1,-1.43,0.56,-0.87,0.25
228,"Zhou Qi, C",HOU,1,1.0,-1.80,0.92,-0.88,0.00
229,"JaVale McGee, C",LAL,35,23.3,-2.45,1.56,-0.89,1.17
230,"Seth Curry, G",POR,36,17.4,-0.73,-0.16,-0.89,0.75
231,"Caris LeVert, SG",BKN,14,29.7,0.00,-0.89,-0.89,0.53
232,"Miles Plumlee, C",ATL,18,9.6,-1.29,0.39,-0.90,0.27
233,"Joakim Noah, C",MEM,16,11.6,-2.98,2.07,-0.91,0.23
234,"Elfrid Payton, G",NO,11,26.0,-0.22,-0.69,-0.91,0.36
235,"Matthew Dellavedova, G",CLE/MIL,25,13.9,-0.49,-0.43,-0.92,0.44
236,"Michael Beasley, F",LAL,14,9.4,-1.85,0.92,-0.93,0.13
237,"Will Barton, G",DEN,2,27.0,-1.20,0.26,-0.94,0.07
238,"DeMarre Carroll, SF",BKN,31,24.1,-0.60,-0.36,-0.96,0.97
239,"Alex Len, C",ATL,37,20.2,-1.90,0.93,-0.97,1.06
240,"Brad Wanamaker, G",BOS,17,7.7,-1.03,0.05,-0.98,0.17
241,"Tony Bradley, F",UTAH,1,9.0,-1.80,0.82,-0.98,0.01
242,"Vincent Edwards, F",HOU,1,4.0,-1.60,0.61,-0.99,0.00
243,"Jonah Bolden, F",PHI,17,12.2,-2.19,1.20,-0.99,0.26
244,"Ivan Rabb, F",MEM,14,6.2,-1.65,0.66,-0.99,0.11
245,"Aaron Holiday, G",IND,23,11.7,-0.60,-0.39,-0.99,0.37
246,"Jared Dudley, SF",BKN,43,22.0,-1.18,0.17,-1.01,1.15
247,"Moritz Wagner, F",LAL,12,6.7,-1.92,0.91,-1.01,0.10
248,"Harrison Barnes, F",DAL,37,32.0,0.13,-1.16,-1.03,1.51
249,"Goran Dragic, G",MIA,14,29.1,-0.92,-0.14,-1.06,0.54
250,"Kris Dunn, G",CHI,15,30.7,-0.63,-0.43,-1.06,0.53
251,"Willy Hernangomez, C",CHA,32,13.7,-0.42,-0.67,-1.09,0.56
252,"T.J. Leaf, F",IND,21,7.3,-2.01,0.92,-1.09,0.16
253,"Deandre Ayton, C",PHX,43,31.0,-0.91,-0.18,-1.09,1.63
254,"Mike Scott, F",LAC,40,14.8,-1.86,0.75,-1.11,0.81
255,"Yuta Watanabe, F",MEM,4,4.8,-1.90,0.79,-1.11,0.02
