RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,43,34.8,5.46,4.48,9.94,10.30
2,"Giannis Antetokounmpo, PF",MIL,42,30.6,5.65,1.84,7.49,7.41
3,"James Harden, SG",HOU,42,37.1,4.95,1.47,6.41,7.78
4,"Kawhi Leonard, SF",LAC,34,32.2,2.68,3.20,5.88,4.94
5,"Jayson Tatum, PF",BOS,42,34.0,0.93,3.92,4.85,5.35
6,"Dennis Schroder, PG",OKC,44,31.0,1.97,2.35,4.32,4.69
7,"Rudy Gobert, C",UTAH,42,34.2,0.73,3.54,4.27,4.80
8,"Nikola Jokic, C",DEN,44,31.6,1.93,2.32,4.25,4.41
9,"Terence Davis, SG",TOR,44,16.9,2.33,1.77,4.10,2.29
10,"Donte DiVincenzo, SG",MIL,41,22.7,1.86,2.04,3.91,2.98
11,"Paul Millsap, PF",DEN,32,24.9,0.37,3.38,3.74,2.29
12,"Khris Middleton, SF",MIL,38,28.4,3.03,0.69,3.73,3.33
13,"Pascal Siakam, PF",TOR,33,35.2,2.17,1.50,3.67,3.51
14,"Jimmy Butler, SF",MIA,38,35.0,0.83,2.82,3.64,3.83
15,"Davis Bertans, SF",WSH,35,29.2,4.27,-0.66,3.62,3.05
16,"Ben Simmons, PG",PHI,44,36.1,2.36,1.18,3.54,4.58
17,"Alex Caruso, SG",LAL,42,18.9,-0.39,3.87,3.48,2.19
18,"Chris Paul, PG",OKC,45,31.8,1.81,1.68,3.48,4.01
19,"Domantas Sabonis, PF",IND,42,34.1,-0.04,3.46,3.42,3.90
20,"De'Anthony Melton, SG",MEM,33,17.7,2.46,0.88,3.33,1.67
21,"Damian Lillard, PG",POR,44,37.0,3.96,-0.72,3.25,4.16
22,"Luka Doncic, SG",DAL,40,32.9,5.14,-1.90,3.24,3.43
23,"Bojan Bogdanovic, SF",UTAH,43,33.2,2.64,0.40,3.05,3.61
24,"Ivica Zubac, C",LAC,45,17.5,0.36,2.66,3.02,2.01
25,"Patrick Beverley, PG",LAC,36,28.3,0.26,2.76,3.02,2.61
26,"Jalen Brunson, PG",DAL,44,16.8,0.91,2.03,2.94,1.76
27,"Donovan Mitchell, SG",UTAH,43,34.3,1.73,1.15,2.89,3.54
28,"Eric Bledsoe, PG",MIL,37,26.1,2.46,0.43,2.88,2.51
29,"Marc Gasol, C",TOR,32,27.8,0.04,2.72,2.77,2.12
30,"Kemba Walker, PG",BOS,38,31.7,4.02,-1.26,2.76,2.81
31,"CJ McCollum, SG",POR,42,35.6,1.78,0.90,2.68,3.30
32,"Joel Embiid, C",PHI,31,31.1,0.18,2.47,2.66,2.14
33,"Chris Chiozza, PG",BKN/WSH,12,11.3,0.19,2.45,2.63,0.29
34,"David Nwaba, G",BKN,20,13.4,0.50,2.08,2.58,0.61
35,"Will Barton, SF",DEN,41,33.6,0.14,2.40,2.54,2.86
36,"Devonte' Graham, PG",CHA,45,35.2,1.01,1.43,2.43,3.09
37,"George Hill, PG",MIL,42,21.0,2.43,0.01,2.43,1.89
38,"Lonnie Walker IV, SG",SA,35,12.3,0.35,2.03,2.38,0.91
39,"Joe Ingles, SG",UTAH,44,29.9,0.02,2.35,2.37,2.70
40,"Paul George, SG",LAC,26,30.7,2.19,0.17,2.37,1.70
41,"Shaquille Harrison, PG",CHI,27,7.1,-0.01,2.35,2.34,0.39
42,"Kris Dunn, PG",CHI,46,25.2,-1.23,3.54,2.31,2.38
43,"Anthony Davis, PF",LAL,38,34.5,1.32,0.98,2.30,2.58
44,"Devin Booker, SG",PHX,41,35.9,3.99,-1.71,2.28,3.04
45,"Ben McLemore, SG",HOU,43,23.9,2.62,-0.35,2.27,2.13
46,"Ricky Rubio, PG",PHX,37,32.2,1.55,0.71,2.26,2.46
47,"Bam Adebayo, PF",MIA,44,34.5,-0.35,2.59,2.23,2.94
48,"Malcolm Brogdon, PG",IND,33,30.1,0.91,1.32,2.23,1.95
49,"Tobias Harris, SF",PHI,46,34.3,-0.58,2.80,2.23,3.07
50,"Steven Adams, C",OKC,40,27.0,0.83,1.36,2.19,2.07
51,"Enes Kanter, C",BOS,36,18.5,1.45,0.68,2.13,1.26
52,"Josh Hart, SG",NO,38,28.4,0.55,1.52,2.07,2.09
53,"E'Twaun Moore, SG",NO,33,21.2,0.96,1.07,2.03,1.31
54,"Richaun Holmes, C",SAC,37,29.4,-0.67,2.68,2.01,1.93
55,"Karl-Anthony Towns, C",MIN,27,33.4,4.81,-2.85,1.96,1.67
56,"Montrezl Harrell, PF",LAC,44,28.8,2.35,-0.39,1.95,2.36
57,"Patty Mills, PG",SA,43,23.2,2.60,-0.66,1.94,1.83
58,"Reggie Jackson, PG",DET,3,18.3,1.33,0.60,1.94,0.10
59,"Jamal Murray, PG",DEN,40,32.0,-0.09,2.02,1.93,2.16
60,"Trey Burke, PG",PHI,22,14.1,0.65,1.26,1.91,0.51
61,"Norman Powell, SG",TOR,33,28.7,1.95,-0.04,1.90,1.71
62,"Isaac Bonga, SF",WSH,39,17.5,-0.45,2.34,1.89,1.17
63,"Fred VanVleet, SG",TOR,34,35.9,-0.01,1.90,1.89,2.15
64,"Kyle Lowry, PG",TOR,33,37.1,1.21,0.64,1.85,2.07
65,"Robert Covington, PF",MIN,43,29.1,1.11,0.72,1.83,2.20
66,"Kristaps Porzingis, PF",DAL,33,30.9,-0.02,1.80,1.78,1.67
67,"Doug McDermott, SF",IND,45,20.9,1.46,0.30,1.77,1.56
68,"Danny Green, SG",LAL,44,25.0,0.59,1.17,1.76,1.76
69,"Jakob Poeltl, C",SA,43,17.3,1.46,0.30,1.76,1.25
70,"Dwight Powell, C",DAL,40,26.5,0.15,1.59,1.75,1.72
71,"Denzel Valentine, SG",CHI,24,11.4,0.51,1.23,1.74,0.44
72,"Derrick Rose, PG",DET,39,26.2,3.32,-1.59,1.74,1.66
73,"Trae Young, PG",ATL,40,35.1,5.53,-3.80,1.74,2.41
74,"Russell Westbrook, PG",HOU,37,35.5,3.06,-1.34,1.72,2.28
75,"Duncan Robinson, SG",MIA,44,27.9,0.70,0.97,1.67,1.93
76,"Lou Williams, SG",LAC,42,30.1,2.89,-1.23,1.66,2.10
77,"Nikola Vucevic, C",ORL,34,31.6,0.99,0.65,1.64,1.68
78,"Jarrett Allen, C",BKN,43,26.8,0.54,1.07,1.61,1.79
79,"Spencer Dinwiddie, PG",BKN,43,31.0,2.45,-0.86,1.60,2.06
80,"Tim Hardaway Jr., SG",DAL,41,26.2,1.61,-0.05,1.56,1.62
81,"J.J. Barea, PG",DAL,13,15.0,1.02,0.54,1.56,0.29
82,"Al Horford, PF",PHI,42,31.0,-0.53,2.08,1.55,1.97
83,"Boban Marjanovic, C",DAL,22,10.2,1.75,-0.32,1.44,0.31
84,"Marcus Morris Sr., SF",NY,37,32.0,0.18,1.26,1.44,1.59
85,"D.J. Augustin, PG",ORL,39,26.0,-1.74,3.17,1.43,1.41
86,"Stephen Curry, PG",GS,4,28.0,3.63,-2.23,1.40,0.17
87,"Gordon Hayward, SF",BOS,27,31.9,1.65,-0.26,1.39,1.23
88,"Andre Drummond, C",DET,42,33.5,-0.21,1.58,1.37,1.89
89,"Mike Scott, PF",PHI,46,18.0,0.03,1.33,1.37,1.14
90,"Jonas Valanciunas, C",MEM,41,25.4,0.82,0.54,1.36,1.48
91,"Rondae Hollis-Jefferson, SF",TOR,36,20.1,-0.26,1.62,1.35,0.97
92,"Jaylen Brown, SG",BOS,36,33.4,0.53,0.79,1.32,1.62
93,"Zach LaVine, PG",CHI,46,34.1,1.74,-0.42,1.32,2.15
94,"Justise Winslow, SF",MIA,11,32.0,-0.17,1.47,1.29,0.49
95,"Rudy Gay, SF",SA,40,22.2,0.22,1.07,1.29,1.22
96,"Kendrick Nunn, SG",MIA,44,30.6,-0.24,1.52,1.27,1.75
97,"Mason Plumlee, PF",DEN,43,17.4,0.75,0.52,1.27,0.96
98,"Hassan Whiteside, C",POR,42,30.5,0.60,0.66,1.27,1.57
99,"Brandon Ingram, SF",NO,40,34.7,2.30,-1.04,1.26,1.90
100,"John Collins, PF",ATL,19,30.7,-0.34,1.59,1.25,0.79
101,"JaVale McGee, C",LAL,44,17.0,0.33,0.92,1.25,0.97
102,"Isaiah Hartenstein, C",HOU,19,12.7,1.77,-0.53,1.25,0.32
103,"Trey Lyles, C",SA,43,17.4,0.44,0.79,1.23,0.98
104,"Jonathan Isaac, PF",ORL,32,29.7,-0.66,1.89,1.23,1.22
105,"Wesley Matthews, SG",MIL,42,24.3,0.03,1.18,1.21,1.36
106,"Aaron Holiday, PG",IND,43,23.1,0.76,0.45,1.21,1.25
107,"Ersan Ilyasova, PF",MIL,41,16.6,1.99,-0.79,1.20,0.90
108,"Lonzo Ball, PG",NO,37,31.1,1.06,0.11,1.17,1.50
109,"Deandre Ayton, C",PHX,14,31.8,1.02,0.15,1.17,0.57
110,"OG Anunoby, SF",TOR,43,29.5,-0.24,1.38,1.14,1.54
111,"Christian Wood, PF",DET,41,16.9,1.36,-0.22,1.14,0.86
112,"Garrison Mathews, SG",WSH,15,13.1,1.09,0.05,1.13,0.25
113,"Mikal Bridges, SF",PHX,44,23.9,0.11,1.01,1.12,1.31
114,"Julius Randle, PF",NY,43,32.1,-0.47,1.56,1.09,1.58
115,"Naz Mitrou-Long, SG",IND,3,14.3,0.33,0.74,1.07,0.05
116,"Damyean Dotson, SG",NY,38,16.9,-0.22,1.28,1.06,0.72
117,"Jrue Holiday, SG",NO,36,35.5,1.07,-0.02,1.05,1.55
118,"Tomas Satoransky, SG",CHI,46,28.5,-0.23,1.24,1.01,1.52
119,"Derrick Favors, C",NO,26,24.2,1.30,-0.29,1.01,0.74
120,"Naz Reid, C",MIN,12,12.3,0.98,0.03,1.01,0.18
121,"Kyrie Irving, PG",BKN,16,32.8,3.22,-2.22,1.00,0.58
122,"Joe Harris, SF",BKN,42,31.6,0.13,0.87,1.00,1.52
123,"Skal Labissiere, PF",POR,33,17.2,0.36,0.63,1.00,0.63
124,"Markelle Fultz, PG",ORL,44,27.5,0.09,0.89,0.98,1.36
125,"Brandon Clarke, SF",MEM,38,21.5,1.75,-0.77,0.98,0.97
126,"Daniel Theis, C",BOS,39,21.8,-0.96,1.93,0.97,0.94
127,"Daniel Gafford, PF",CHI,32,12.8,-0.03,0.99,0.95,0.46
128,"Shabazz Napier, PG",MIN,31,22.7,0.35,0.56,0.92,0.80
129,"Jaxson Hayes, C",NO,42,19.8,1.33,-0.42,0.92,0.96
130,"Josh Richardson, SG",PHI,38,31.5,-0.61,1.52,0.91,1.27
131,"Chris Clemons, PG",HOU,25,9.0,1.84,-0.94,0.91,0.25
132,"Maxi Kleber, PF",DAL,43,25.2,-0.34,1.24,0.89,1.13
133,"Chris Boucher, PF",TOR,38,12.7,-0.01,0.80,0.80,0.47
134,"Gorgui Dieng, C",MIN,40,18.1,-1.90,2.69,0.79,0.73
135,"Charlie Brown Jr., SG",ATL,5,5.4,-0.06,0.85,0.79,0.03
136,"Royce O'Neale, SF",UTAH,44,29.5,-0.53,1.30,0.77,1.26
137,"Dillon Brooks, SG",MEM,44,27.9,0.39,0.35,0.74,1.22
138,"Bruno Fernando, PF",ATL,40,12.3,-0.72,1.44,0.72,0.47
