RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,44,34.8,5.18,4.48,9.66,10.56
2,"Giannis Antetokounmpo, PF",MIL,43,30.7,5.65,1.85,7.50,7.63
3,"Kawhi Leonard, SF",LAC,36,32.4,2.86,3.66,6.51,5.79
4,"James Harden, SG",HOU,43,37.0,4.70,1.30,6.00,7.54
5,"Jayson Tatum, PF",BOS,42,34.0,0.96,4.01,4.97,5.50
6,"Dennis Schroder, PG",OKC,47,31.2,1.98,2.63,4.61,5.23
7,"Nikola Jokic, C",DEN,46,31.8,1.78,2.57,4.35,4.79
8,"Rudy Gobert, C",UTAH,44,34.4,0.75,3.35,4.10,4.78
9,"Donte DiVincenzo, SG",MIL,42,22.8,1.84,2.15,3.99,3.14
10,"Paul Millsap, PF",DEN,32,24.9,0.44,3.37,3.81,2.34
11,"Terence Davis, SG",TOR,46,16.7,2.30,1.49,3.78,2.23
12,"Chris Paul, PG",OKC,47,31.7,2.00,1.75,3.75,4.48
13,"De'Anthony Melton, SG",MEM,35,17.9,2.74,0.95,3.69,1.96
14,"Jimmy Butler, SF",MIA,40,34.8,0.77,2.91,3.68,3.97
15,"Ben Simmons, PG",PHI,45,36.2,2.31,1.36,3.67,4.87
16,"Pascal Siakam, PF",TOR,35,35.2,2.23,1.43,3.66,3.73
17,"Khris Middleton, SF",MIL,39,28.6,2.81,0.72,3.53,3.31
18,"Damian Lillard, PG",POR,45,37.0,4.22,-0.83,3.39,4.57
19,"Alex Caruso, SG",LAL,43,18.9,-0.40,3.74,3.34,2.21
20,"Luka Doncic, SG",DAL,42,33.0,4.87,-1.74,3.13,3.55
21,"Jalen Brunson, PG",DAL,46,16.7,1.09,2.04,3.13,1.95
22,"Ivica Zubac, C",LAC,47,17.6,0.30,2.81,3.11,2.17
23,"Davis Bertans, SF",WSH,36,29.3,4.00,-0.96,3.04,2.83
24,"Domantas Sabonis, PF",IND,44,34.3,0.15,2.83,2.98,3.72
25,"Donovan Mitchell, SG",UTAH,45,34.4,1.69,1.24,2.94,3.71
26,"Eric Bledsoe, PG",MIL,38,26.2,2.35,0.52,2.87,2.60
27,"Marc Gasol, C",TOR,34,28.1,0.02,2.80,2.83,2.34
28,"Patrick Beverley, PG",LAC,36,28.3,0.19,2.61,2.81,2.48
29,"Chris Chiozza, PG",BKN/WSH,12,11.3,0.30,2.48,2.78,0.32
30,"Joe Ingles, SG",UTAH,46,29.9,0.17,2.58,2.75,3.13
31,"Bojan Bogdanovic, SF",UTAH,45,33.2,2.49,0.20,2.70,3.38
32,"CJ McCollum, SG",POR,43,35.6,1.89,0.80,2.69,3.42
33,"Bam Adebayo, PF",MIA,46,34.5,-0.11,2.79,2.69,3.52
34,"Josh Hart, SG",NO,40,28.4,0.86,1.79,2.65,2.69
35,"Kemba Walker, PG",BOS,40,32.0,3.88,-1.26,2.62,2.90
36,"Devonte' Graham, PG",CHA,46,35.2,1.03,1.51,2.53,3.30
37,"Will Barton, SF",DEN,43,33.4,0.21,2.31,2.52,3.00
38,"Malcolm Brogdon, PG",IND,33,30.1,0.77,1.70,2.47,2.13
39,"Joel Embiid, C",PHI,31,31.1,0.20,2.26,2.46,2.04
40,"Tobias Harris, SF",PHI,47,34.4,-0.54,2.98,2.45,3.41
41,"David Nwaba, G",BKN,20,13.4,0.43,2.01,2.44,0.59
42,"Duncan Robinson, SG",MIA,46,28.2,1.04,1.37,2.41,2.63
43,"George Hill, PG",MIL,43,21.1,2.43,-0.04,2.39,1.93
44,"Lonnie Walker IV, SG",SA,38,12.6,0.50,1.87,2.37,0.98
45,"Kris Dunn, PG",CHI,49,25.6,-1.31,3.58,2.27,2.49
46,"Enes Kanter, C",BOS,36,18.5,1.41,0.82,2.23,1.32
47,"Paul George, SG",LAC,26,30.7,2.14,0.08,2.22,1.64
48,"Anthony Davis, PF",LAL,39,34.6,1.31,0.85,2.16,2.61
49,"Devin Booker, SG",PHX,43,36.1,3.85,-1.70,2.15,3.11
50,"Ben McLemore, SG",HOU,46,23.7,2.40,-0.25,2.15,2.14
51,"Doug McDermott, SF",IND,47,21.1,1.70,0.41,2.11,1.90
52,"Zion Williamson, SF",NO,3,22.3,2.53,-0.46,2.07,0.13
53,"Ricky Rubio, PG",PHX,39,32.3,1.22,0.85,2.06,2.45
54,"Shaquille Harrison, PG",CHI,28,7.2,-0.17,2.22,2.05,0.37
55,"Robert Covington, PF",MIN,46,29.3,1.18,0.84,2.02,2.53
56,"Trey Burke, PG",PHI,23,13.6,0.62,1.37,1.99,0.54
57,"Steven Adams, C",OKC,42,26.8,0.66,1.33,1.99,1.99
58,"Patty Mills, PG",SA,46,23.4,2.37,-0.40,1.97,1.97
59,"Norman Powell, SG",TOR,35,28.4,1.84,0.13,1.96,1.85
60,"Kyle Lowry, PG",TOR,35,37.0,1.25,0.69,1.94,2.30
61,"Montrezl Harrell, PF",LAC,46,28.7,2.20,-0.26,1.94,2.47
62,"Dion Waiters, SG",MIA,2,12.0,2.11,-0.18,1.93,0.03
63,"E'Twaun Moore, SG",NO,35,20.6,0.94,0.98,1.92,1.31
64,"Reggie Jackson, PG",DET,5,20.6,1.47,0.42,1.89,0.14
65,"Al Horford, PF",PHI,43,31.1,-0.38,2.27,1.89,2.36
66,"Jakob Poeltl, C",SA,46,17.5,1.68,0.20,1.88,1.38
67,"Kristaps Porzingis, PF",DAL,35,30.6,0.23,1.63,1.87,1.84
68,"Karl-Anthony Towns, C",MIN,30,33.5,4.88,-3.03,1.85,1.74
69,"Richaun Holmes, C",SAC,37,29.4,-0.70,2.54,1.83,1.83
70,"Marcus Morris Sr., SF",NY,39,32.2,0.46,1.35,1.80,2.01
71,"Jamal Murray, PG",DEN,40,32.0,-0.09,1.89,1.80,2.08
72,"Isaac Bonga, SF",WSH,40,17.2,-0.33,2.11,1.78,1.18
73,"Fred VanVleet, SG",TOR,36,36.1,-0.03,1.80,1.77,2.21
74,"Rondae Hollis-Jefferson, SF",TOR,38,19.7,-0.21,1.96,1.75,1.21
75,"D.J. Augustin, PG",ORL,39,26.0,-1.49,3.22,1.73,1.63
