RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Giannis Antetokounmpo, PF",MIL,55,30.9,5.32,2.29,7.60,10.33
2,"LeBron James, SF",LAL,57,34.9,4.75,1.97,6.72,10.30
3,"James Harden, SG",HOU,57,36.8,5.86,0.42,6.29,10.65
4,"Luka Doncic, SG",DAL,49,33.0,4.38,-0.24,4.14,5.66
5,"Kawhi Leonard, SF",LAC,48,32.3,2.01,1.70,3.71,4.99
6,"Nikola Jokic, C",DEN,61,32.4,1.71,1.80,3.51,5.77
7,"Russell Westbrook, PG",HOU,50,36.1,3.55,-0.24,3.31,5.61
8,"Stephen Curry, PG",GS,4,28.0,3.96,-0.87,3.09,0.33
9,"Anthony Davis, PF",LAL,52,34.4,1.88,1.18,3.06,4.97
10,"Dennis Schroder, PG",OKC,60,31.0,1.92,1.12,3.04,5.13
11,"Chris Paul, PG",OKC,60,31.7,1.52,1.36,2.88,4.97
12,"Kyle Lowry, PG",TOR,49,36.5,2.02,0.83,2.85,4.68
13,"Kyrie Irving, PG",BKN,20,32.9,3.72,-0.99,2.74,1.74
14,"Pascal Siakam, PF",TOR,50,35.3,1.71,0.93,2.63,4.46
15,"Jimmy Butler, SF",MIA,51,34.4,1.05,1.51,2.57,4.17
16,"Donte DiVincenzo, SG",MIL,56,22.9,1.39,1.17,2.56,3.23
17,"Zion Williamson, SF",NO,16,29.1,3.28,-0.88,2.40,1.14
18,"Damian Lillard, PG",POR,54,37.0,3.17,-0.79,2.39,4.56
19,"Terence Davis, SG",TOR,61,17.4,2.35,-0.05,2.29,2.30
20,"Ben Simmons, PG",PHI,54,35.8,1.41,0.87,2.28,4.37
21,"Khris Middleton, SF",MIL,52,29.9,2.42,-0.17,2.25,3.59
22,"Kristaps Porzingis, PF",DAL,47,30.8,1.01,1.24,2.25,3.22
23,"Karl-Anthony Towns, C",MIN,35,33.9,3.64,-1.40,2.24,2.72
24,"Rudy Gobert, C",UTAH,58,34.6,-0.86,3.08,2.23,4.38
25,"Jayson Tatum, PF",BOS,55,34.5,0.76,1.41,2.17,4.09
26,"Mychal Mulder, G",GS,4,30.5,2.06,0.01,2.07,0.14
27,"Lou Williams, SG",LAC,58,29.5,2.68,-0.62,2.06,3.70
28,"Christian Wood, PF",DET,58,20.3,1.25,0.79,2.04,2.40
29,"Joel Embiid, C",PHI,43,30.3,1.15,0.88,2.03,2.68
30,"Davis Bertans, SF",WSH,50,29.4,2.42,-0.44,1.99,3.16
31,"Norman Powell, SG",TOR,41,29.0,1.14,0.83,1.97,2.48
32,"Zach LaVine, PG",CHI,60,34.8,2.12,-0.16,1.96,4.25
33,"Jaylen Brown, SG",BOS,50,34.0,0.98,0.95,1.92,3.37
34,"Patrick Beverley, PG",LAC,45,27.3,-0.48,2.36,1.88,2.44
35,"George Hill, PG",MIL,51,21.3,1.75,0.08,1.83,2.14
36,"Paul George, SG",LAC,39,29.1,2.75,-0.94,1.81,2.21
37,"Montrezl Harrell, PF",LAC,60,27.9,1.32,0.46,1.78,3.30
38,"Eric Bledsoe, PG",MIL,53,27.0,2.11,-0.33,1.78,2.91
39,"Chris Clemons, PG",HOU,28,8.8,2.53,-0.85,1.68,0.47
40,"Doug McDermott, SF",IND,61,20.0,1.12,0.51,1.63,2.20
41,"De'Aaron Fox, PG",SAC,42,31.7,1.96,-0.37,1.59,2.40
42,"Patty Mills, PG",SA,60,22.9,1.88,-0.30,1.58,2.49
43,"Ivica Zubac, C",LAC,61,18.1,-0.35,1.93,1.58,1.95
44,"Robert Covington, PF",HOU/MIN,58,29.9,0.84,0.70,1.54,3.10
45,"Brandon Clarke, SF",MEM,50,21.7,2.16,-0.64,1.51,1.97
46,"Trae Young, PG",ATL,57,35.3,4.22,-2.75,1.47,3.57
47,"Danilo Gallinari, PF",OKC,52,30.7,1.25,0.17,1.42,2.60
48,"De'Anthony Melton, SG",MEM,48,19.1,1.44,-0.05,1.39,1.58
49,"CJ McCollum, SG",POR,58,36.0,0.77,0.59,1.35,3.30
50,"Jordan Clarkson, PG",CLE/UTAH,59,24.3,1.31,0.03,1.35,2.29
51,"Devin Booker, SG",PHX,59,36.1,2.76,-1.43,1.33,3.48
52,"D'Angelo Russell, SG",GS/MIN,41,32.4,3.05,-1.75,1.30,2.18
53,"Kemba Walker, PG",BOS,47,32.0,2.17,-0.89,1.29,2.36
54,"Jrue Holiday, SG",NO,52,34.8,1.33,-0.05,1.28,2.94
55,"Goran Dragic, PG",MIA,50,28.5,1.36,-0.15,1.21,2.16
56,"Spencer Dinwiddie, PG",BKN,60,31.2,2.15,-0.97,1.18,2.85
57,"Josh Hart, SG",NO,54,27.7,0.74,0.38,1.12,2.26
58,"Shaquille Harrison, PG",CHI,39,9.1,0.27,0.84,1.11,0.52
59,"Tim Hardaway Jr., SG",DAL,59,28.1,0.92,0.19,1.11,2.43
60,"Buddy Hield, SG",SAC,61,32.3,1.31,-0.23,1.09,2.82
61,"Fred VanVleet, SG",TOR,48,35.8,0.50,0.57,1.07,2.46
62,"Nerlens Noel, C",OKC,52,18.4,0.29,0.77,1.06,1.34
63,"Bam Adebayo, PF",MIA,61,34.4,-0.88,1.90,1.02,2.87
64,"Brandon Ingram, SF",NO,53,34.1,1.31,-0.33,0.99,2.59
65,"Chris Chiozza, PG",BKN/WSH,17,10.2,0.92,0.03,0.95,0.24
66,"Ricky Rubio, PG",PHX,54,31.4,0.26,0.68,0.94,2.32
67,"Rondae Hollis-Jefferson, SF",TOR,49,19.7,-0.19,1.12,0.94,1.27
68,"David Nwaba, SG",BKN,20,13.4,0.75,0.18,0.93,0.37
69,"Bojan Bogdanovic, SF",UTAH,59,33.3,1.40,-0.50,0.90,2.56
70,"Devonte' Graham, PG",CHA,59,35.0,0.15,0.75,0.90,2.52
71,"Ben McLemore, SG",HOU,60,23.2,2.20,-1.31,0.89,1.88
72,"Victor Oladipo, SG",IND,10,25.5,1.28,-0.41,0.87,0.32
73,"Derrick Rose, PG",DET,50,26.0,1.71,-0.87,0.85,1.63
74,"Enes Kanter, C",BOS,47,18.1,0.68,0.11,0.80,1.04
75,"Serge Ibaka, C",TOR,47,27.1,-0.11,0.90,0.79,1.55
76,"Donovan Mitchell, SG",UTAH,59,34.4,0.78,0.01,0.79,2.49
77,"Gary Payton II, PG",WSH,26,15.8,0.66,0.13,0.79,0.52
78,"Reggie Jackson, PG",DET/LAC,20,25.3,1.01,-0.23,0.78,0.60
79,"Kris Dunn, SF",CHI,51,24.9,-1.13,1.91,0.77,1.57
80,"John Collins, PF",ATL,37,32.6,0.37,0.38,0.75,1.51
81,"Andrew Wiggins, SG",GS/MIN,51,34.4,0.56,0.17,0.73,2.14
82,"Alex Caruso, SG",LAL,55,18.1,-0.84,1.55,0.72,1.18
83,"Steven Adams, C",OKC,55,26.9,-0.02,0.73,0.72,1.74
84,"Tyus Jones, PG",MEM,61,18.9,1.23,-0.52,0.71,1.44
85,"Evan Fournier, SG",ORL,60,31.7,0.43,0.28,0.70,2.22
86,"Marcus Smart, PG",BOS,49,32.2,-0.49,1.16,0.67,1.84
87,"Josh Jackson, SG",MEM,14,19.8,1.20,-0.53,0.67,0.34
88,"Dion Waiters, SG",MIA,3,14.0,1.07,-0.41,0.67,0.05
89,"John Konchar, SG",MEM,11,9.6,0.38,0.28,0.66,0.12
90,"Reggie Bullock, SG",NY,25,24.5,0.78,-0.13,0.65,0.64
91,"Aaron Holiday, PG",IND,54,23.0,0.09,0.55,0.64,1.39
92,"Derrick Favors, C",NO,42,24.1,0.07,0.57,0.64,1.19
93,"Eric Gordon, SG",HOU,32,28.7,0.99,-0.36,0.63,1.10
94,"Nikola Vucevic, C",ORL,50,32.4,0.03,0.58,0.61,1.80
95,"Duncan Robinson, SG",MIA,61,29.5,0.39,0.22,0.61,1.97
96,"Lonzo Ball, PG",NO,53,32.2,0.69,-0.08,0.60,1.98
97,"Kyle Kuzma, PF",LAL,51,24.7,0.38,0.21,0.59,1.42
98,"Ersan Ilyasova, PF",MIL,54,16.0,0.60,-0.04,0.56,0.98
99,"Daniel Theis, C",BOS,54,23.6,-1.35,1.92,0.56,1.37
100,"Ryan Broekhoff, SG",DAL,17,10.6,0.64,-0.09,0.55,0.20
101,"Chris Boucher, PF",TOR,53,13.4,0.08,0.46,0.53,0.74
102,"Garrison Mathews, SG",WSH,16,12.6,1.23,-0.71,0.52,0.22
103,"Matt Thomas, SG",TOR,30,9.9,0.82,-0.31,0.52,0.31
104,"Richaun Holmes, C",SAC,37,29.4,-1.27,1.78,0.50,1.11
105,"Boban Marjanovic, C",DAL,33,8.7,0.54,-0.04,0.50,0.29
106,"Terrence Ross, SG",ORL,59,27.0,-0.22,0.71,0.49,1.62
107,"Gordon Hayward, SF",BOS,43,33.2,0.71,-0.23,0.48,1.48
108,"Jalen Brunson, PG",DAL,57,17.9,0.70,-0.22,0.48,1.04
109,"Blake Griffin, PF",DET,18,28.4,1.00,-0.54,0.47,0.48
110,"Justin Holiday, SF",IND,61,25.1,-0.16,0.61,0.46,1.56
111,"Wesley Matthews, SG",MIL,58,24.6,-0.90,1.35,0.45,1.50
112,"Jonathan Isaac, PF",ORL,32,29.7,-1.22,1.67,0.45,0.95
113,"Paul Millsap, PF",DEN,40,24.4,-0.83,1.27,0.44,0.93
114,"Mike Muscala, PF",OKC,40,12.2,-0.44,0.88,0.44,0.48
115,"Furkan Korkmaz, SG",PHI,61,21.8,0.09,0.34,0.43,1.33
116,"Danny Green, SG",LAL,58,24.9,-0.34,0.77,0.43,1.44
117,"Tobias Harris, SF",PHI,62,34.6,-0.76,1.18,0.43,2.11
118,"Jordan McLaughlin, PG",MIN,26,19.2,0.89,-0.48,0.41,0.52
119,"Daniel Gafford, PF",CHI,39,13.9,-0.23,0.63,0.40,0.53
120,"Malcolm Brogdon, PG",IND,47,31.1,0.02,0.37,0.39,1.40
121,"Luke Kennard, SG",DET,28,32.9,0.08,0.31,0.39,0.85
122,"Jamal Murray, PG",DEN,51,32.6,-0.35,0.73,0.38,1.53
123,"Jarrett Allen, C",BKN,60,26.0,-0.62,0.99,0.37,1.51
124,"Kyle Anderson, SF",MEM,55,18.9,-0.55,0.92,0.37,1.03
125,"Isaiah Hartenstein, C",HOU,23,11.6,0.76,-0.40,0.36,0.26
126,"Patrick Patterson, PF",LAC,49,12.1,-0.02,0.34,0.32,0.57
127,"Mikal Bridges, SF",PHX,62,26.6,-0.27,0.59,0.31,1.54
128,"Ja Morant, PG",MEM,55,29.9,0.64,-0.32,0.31,1.55
129,"Shai Gilgeous-Alexander, SG",OKC,61,35.4,-0.05,0.34,0.29,1.94
130,"Deandre Ayton, C",PHX,30,33.2,0.47,-0.19,0.29,0.91
131,"Dwight Howard, C",LAL,60,19.6,-0.29,0.55,0.26,1.02
132,"Bradley Beal, SG",WSH,53,35.9,3.21,-2.95,0.26,1.74
133,"Damyean Dotson, SG",NY,47,17.5,0.89,-0.64,0.25,0.69
134,"Brook Lopez, C",MIL,58,26.6,-1.53,1.78,0.25,1.40
135,"Trey Lyles, C",SA,60,19.6,-0.79,1.03,0.24,1.02
136,"Jonas Valanciunas, C",MEM,58,26.0,-0.45,0.69,0.23,1.34
137,"Bogdan Bogdanovic, SG",SAC,50,28.3,-0.18,0.41,0.23,1.19
138,"Kendrick Nunn, SG",MIA,58,30.1,-0.43,0.66,0.23,1.48
139,"Jaylen Nowell, SG",MIN,12,10.4,0.34,-0.12,0.23,0.12
140,"Mason Plumlee, PF",DEN,49,17.1,0.28,-0.05,0.22,0.70
141,"Aaron Gordon, PF",ORL,54,32.9,-1.02,1.25,0.22,1.50
142,"Dillon Brooks, SG",MEM,61,28.5,-0.04,0.26,0.22,1.53
143,"Naz Reid, C",MIN,26,15.2,0.07,0.15,0.22,0.35
144,"Shabazz Napier, PG",MIN/WSH,47,23.5,0.48,-0.26,0.22,0.98
145,"Marc Gasol, C",TOR,35,27.8,-0.76,0.95,0.19,0.83
146,"Trey Burke, PG",PHI,25,13.2,0.15,0.04,0.19,0.26
147,"Shake Milton, SG",PHI,29,18.2,1.25,-1.07,0.18,0.43
148,"Will Barton, SF",DEN,54,32.9,-0.24,0.41,0.18,1.41
149,"Jordan McRae, G",DEN/WSH,33,20.8,1.41,-1.24,0.17,0.60
150,"Kyle Korver, SG",MIL,47,16.7,0.81,-0.64,0.17,0.67
151,"Jeremy Lamb, SG",IND,46,28.1,-0.23,0.39,0.16,1.03
152,"Justin James, SG",SAC,33,6.6,0.43,-0.30,0.13,0.18
153,"Jakob Poeltl, C",SA,58,16.6,0.26,-0.14,0.11,0.78
154,"J.J. Barea, PG",DAL,23,15.4,0.98,-0.87,0.11,0.27
155,"Brandon Goodwin, PG",ATL,32,12.9,0.54,-0.44,0.10,0.32
156,"Joe Ingles, SG",UTAH,60,30.0,-0.74,0.83,0.10,1.38
157,"Mitchell Robinson, C",NY,57,23.0,0.26,-0.18,0.09,0.96
158,"Denzel Valentine, SG",CHI,32,12.4,0.89,-0.81,0.09,0.30
159,"Abdel Nader, SF",OKC,45,15.6,-0.29,0.37,0.08,0.53
160,"Clint Capela, C",HOU,39,32.8,-0.14,0.21,0.07,1.01
161,"Naz Mitrou-Long, SG",IND,3,14.3,0.06,-0.00,0.06,0.03
162,"Malik Beasley, SG",DEN/MIN,51,21.2,0.90,-0.85,0.06,0.82
163,"Joe Harris, SF",BKN,59,31.1,-0.28,0.32,0.04,1.37
164,"Hassan Whiteside, C",POR,57,31.0,-0.48,0.52,0.03,1.25
165,"Grayson Allen, SG",MEM,30,16.6,1.12,-1.10,0.03,0.38
166,"Dwight Powell, C",DAL,40,26.5,-0.44,0.46,0.02,0.75
167,"Sterling Brown, SG",MIL,43,14.3,0.02,-0.01,0.01,0.46
