RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"James Harden, PG",HOU,32,36.8,7.67,-0.11,7.56,7.58
2,"Anthony Davis, PF",NO,33,37.1,3.81,3.23,7.04,8.16
3,"Paul George, SF",OKC,34,35.4,3.99,2.87,6.86,7.82
4,"Nikola Jokic, C",DEN,34,31.0,4.13,2.39,6.52,6.25
5,"Kyrie Irving, PG",BOS,33,32.5,5.33,1.04,6.37,6.08
6,"LeBron James, SF",LAL,34,34.6,3.86,1.44,5.30,6.68
7,"Nikola Vucevic, C",ORL,34,31.4,2.13,3.15,5.28,5.62
8,"Kyle Lowry, PG",TOR,30,34.1,3.67,1.48,5.15,5.59
9,"Stephen Curry, PG",GS,26,34.6,4.77,0.19,4.96,4.99
10,"Giannis Antetokounmpo, PF",MIL,33,33.9,2.19,2.29,4.48,5.52
11,"Kevin Durant, SF",GS,37,35.9,4.04,0.35,4.39,6.53
12,"Mike Conley, PG",MEM,34,34.1,4.25,0.13,4.38,5.34
13,"Marc Gasol, C",MEM,35,34.6,1.22,2.87,4.09,5.28
14,"Damian Lillard, PG",POR,37,35.3,5.13,-1.23,3.90,5.64
15,"Rudy Gobert, C",UTAH,37,31.0,0.10,3.76,3.86,5.26
16,"Joe Ingles, SF",UTAH,37,31.0,1.08,2.75,3.83,5.16
17,"Jimmy Butler, SG",MIN/PHI,30,33.2,2.94,0.73,3.67,4.28
18,"Jusuf Nurkic, C",POR,37,26.8,0.60,2.99,3.59,4.19
19,"Kemba Walker, PG",CHA,35,34.9,4.63,-1.12,3.51,5.15
20,"Robert Covington, SF",MIN/PHI,34,34.3,0.56,2.92,3.48,4.76
21,"Danilo Gallinari, SF",LAC,35,31.3,4.00,-0.55,3.45,4.57
22,"Marcus Smart, PG",BOS,35,26.0,1.08,2.32,3.40,3.55
23,"Chris Paul, PG",HOU,26,33.2,2.05,1.34,3.39,3.40
24,"Eric Bledsoe, PG",MIL,35,29.7,2.67,0.65,3.32,4.34
25,"Jrue Holiday, PG",NO,37,36.8,3.21,0.10,3.31,5.79
26,"Russell Westbrook, PG",OKC,27,34.6,1.94,1.30,3.24,3.89
27,"Joel Embiid, C",PHI,35,33.8,1.42,1.76,3.18,4.55
28,"Danny Green, SG",TOR,37,29.5,0.89,2.25,3.14,4.48
29,"Pascal Siakam, PF",TOR,37,30.6,1.64,1.46,3.10,4.59
30,"Paul Millsap, PF",DEN,26,26.3,0.24,2.85,3.09,2.65
31,"Nemanja Bjelica, PF",SAC,36,24.5,1.22,1.81,3.03,3.59
32,"Rudy Gay, SF",SA,33,26.9,1.18,1.75,2.93,3.33
33,"Victor Oladipo, SG",IND,25,32.6,1.73,1.10,2.83,2.95
34,"Brook Lopez, C",MIL,35,27.6,0.54,2.26,2.80,3.73
35,"Kawhi Leonard, SF",TOR,29,34.8,2.86,-0.17,2.69,3.81
36,"Noah Vonleh, PF",NY,37,26.9,0.17,2.50,2.67,3.74
37,"Boban Marjanovic, C",LAC,28,11.1,-0.16,2.82,2.66,1.19
38,"Kelly Olynyk, PF",MIA,34,20.9,1.35,1.13,2.48,2.54
39,"Ben Simmons, PG",PHI,36,33.0,0.78,1.65,2.43,4.13
40,"Davis Bertans, SF",SA,33,18.2,1.77,0.62,2.39,2.11
41,"Larry Nance Jr., PF",CLE,35,26.1,0.73,1.65,2.38,3.22
42,"De'Aaron Fox, PG",SAC,36,31.9,2.62,-0.28,2.34,4.25
43,"Blake Griffin, PF",DET,33,35.8,1.69,0.53,2.22,4.01
44,"Karl-Anthony Towns, C",MIN,36,33.7,1.40,0.78,2.18,4.09
45,"Khris Middleton, SF",MIL,33,31.4,1.78,0.36,2.14,3.53
46,"Luka Doncic, SF",DAL,34,32.5,2.56,-0.42,2.14,3.74
47,"Josh Richardson, SG",MIA,34,35.1,1.88,0.24,2.12,3.89
48,"Dwight Powell, PF",DAL,31,16.3,0.73,1.35,2.08,1.65
49,"Monte Morris, PG",DEN,34,25.0,1.77,0.31,2.08,2.75
50,"Juan Hernangomez, PF",DEN,33,28.0,1.33,0.63,1.96,2.84
51,"Thaddeus Young, PF",IND,36,29.7,-0.14,2.04,1.90,3.30
52,"Nerlens Noel, PF",OKC,34,13.9,-1.49,3.36,1.87,1.52
53,"Devin Booker, SG",PHX,27,36.1,3.54,-1.67,1.87,2.96
54,"Marvin Williams, PF",CHA,34,27.3,0.93,0.93,1.86,2.93
55,"Kevon Looney, SF",GS,37,20.8,0.47,1.32,1.79,2.46
56,"Al Horford, C",BOS,26,29.1,-0.47,2.25,1.78,2.29
57,"Maximilian Kleber, PF",DAL,31,18.2,-0.35,2.11,1.76,1.75
58,"Domantas Sabonis, PF",IND,34,24.7,0.65,1.09,1.74,2.55
59,"Jonas Valanciunas, C",TOR,30,18.8,-0.25,1.98,1.73,1.84
60,"DeAndre Jordan, C",DAL,35,31.6,-2.14,3.83,1.69,3.40
61,"Montrezl Harrell, PF",LAC,36,25.3,1.01,0.62,1.63,2.83
62,"DeMar DeRozan, SG",SA,37,35.1,1.83,-0.27,1.56,3.78
63,"Nene Hilario, C",HOU,13,14.5,-0.90,2.45,1.55,0.51
64,"Jonas Jerebko, PF",GS,37,20.5,1.20,0.28,1.48,2.26
65,"Jarrett Allen, C",BKN,36,26.6,-0.37,1.85,1.48,2.65
66,"Derrick Favors, PF",UTAH,36,23.0,-0.22,1.69,1.47,2.46
67,"Ed Davis, PF",BKN,37,17.9,-0.71,2.18,1.47,1.85
68,"Marcus Morris, PF",BOS,32,27.5,2.02,-0.62,1.40,2.45
69,"Jakob Poeltl, C",SA,33,15.2,0.32,1.06,1.38,1.41
70,"Hassan Whiteside, C",MIA,30,26.4,-2.41,3.77,1.36,2.21
71,"Jerami Grant, SF",OKC,35,31.1,-0.35,1.67,1.32,3.15
72,"Josh Hart, SG",LAL,37,26.3,-0.02,1.32,1.30,2.89
73,"Darren Collison, PG",IND,36,27.8,0.43,0.86,1.29,2.71
74,"Zaza Pachulia, C",DET,32,13.1,-1.36,2.64,1.28,1.17
75,"Draymond Green, PF",GS,23,31.3,-2.21,3.49,1.28,2.09
76,"Steven Adams, C",OKC,34,33.8,-0.09,1.35,1.26,3.29
77,"JJ Redick, SG",PHI,37,30.6,2.36,-1.12,1.24,3.04
78,"Nikola Mirotic, PF",NO,25,30.0,0.62,0.62,1.24,2.20
79,"Mason Plumlee, PF",DEN,34,20.0,-0.86,2.10,1.24,1.84
80,"Thomas Bryant, C",WSH,27,16.8,0.05,1.18,1.23,1.27
81,"Tobias Harris, SF",LAC,36,34.4,1.73,-0.53,1.20,3.43
82,"Cory Joseph, PG",IND,36,25.8,-0.54,1.71,1.17,2.54
83,"Donovan Mitchell, SG",UTAH,33,32.3,0.49,0.68,1.17,3.00
84,"Aron Baynes, C",BOS,25,14.2,-0.90,2.06,1.16,1.01
85,"D.J. Augustin, PG",ORL,35,28.1,2.25,-1.11,1.14,2.64
86,"Ivica Zubac, C",LAL,16,13.1,-1.23,2.33,1.10,0.57
87,"Pau Gasol, C",SA,9,17.4,-1.01,2.09,1.08,0.37
88,"Jayson Tatum, SF",BOS,35,31.2,0.16,0.85,1.01,2.69
89,"Justise Winslow, SF",MIA,30,28.6,-0.57,1.57,1.00,2.20
90,"Meyers Leonard, PF",POR,34,13.8,0.31,0.67,0.98,1.18
91,"Daniel Theis, PF",BOS,25,15.3,0.14,0.83,0.97,0.89
92,"Al-Farouq Aminu, PF",POR,37,29.8,-0.25,1.21,0.96,2.75
93,"Taj Gibson, PF",MIN,35,25.4,-0.13,1.08,0.95,2.31
