RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,49,34.8,5.32,4.83,10.15,12.37
2,"Giannis Antetokounmpo, PF",MIL,48,30.9,5.35,2.21,7.57,8.70
3,"Kawhi Leonard, SF",LAC,40,32.1,3.27,3.63,6.90,6.71
4,"James Harden, SG",HOU,50,37.0,4.64,1.52,6.16,8.75
5,"Jayson Tatum, PF",BOS,48,33.9,1.52,3.84,5.36,6.53
6,"Dennis Schroder, PG",OKC,52,31.2,2.15,2.85,5.00,6.20
7,"Nikola Jokic, C",DEN,53,32.3,1.61,3.02,4.64,5.92
8,"Terence Davis, SG",TOR,53,17.4,3.43,1.11,4.54,3.15
9,"Donte DiVincenzo, SG",MIL,47,22.7,2.17,1.94,4.11,3.61
10,"De'Anthony Melton, SG",MEM,40,18.2,2.93,1.17,4.11,2.42
11,"Pascal Siakam, PF",TOR,42,34.9,2.57,1.50,4.07,4.82
12,"Khris Middleton, SF",MIL,45,29.4,3.54,0.49,4.03,4.42
13,"Damian Lillard, PG",POR,52,37.1,5.75,-1.89,3.86,5.80
14,"Paul Millsap, PF",DEN,33,24.7,0.44,3.30,3.75,2.35
15,"Rudy Gobert, C",UTAH,50,34.5,0.61,3.12,3.73,5.05
16,"Jalen Brunson, PG",DAL,53,18.2,1.17,2.53,3.70,2.84
17,"Jimmy Butler, SF",MIA,44,34.5,0.75,2.84,3.59,4.31
18,"Chris Paul, PG",OKC,52,31.7,2.16,1.41,3.57,4.63
19,"Davis Bertans, SF",WSH,42,29.4,5.00,-1.46,3.54,3.64
20,"Eric Bledsoe, PG",MIL,44,27.0,2.82,0.63,3.45,3.60
21,"Devonte' Graham, PG",CHA,52,35.2,1.37,1.92,3.29,4.61
22,"Shaquille Harrison, PG",CHI,32,7.6,0.49,2.70,3.20,0.62
23,"Ivica Zubac, C",LAC,53,17.8,0.28,2.88,3.16,2.47
24,"Chris Chiozza, PG",BKN/WSH,14,10.4,0.61,2.54,3.15,0.39
25,"CJ McCollum, SG",POR,50,35.7,1.61,1.54,3.15,4.44
26,"Patrick Beverley, PG",LAC,40,28.0,0.32,2.82,3.14,2.97
27,"Marc Gasol, C",TOR,35,27.8,-0.03,3.12,3.09,2.54
28,"Duncan Robinson, SG",MIA,52,29.0,1.38,1.57,2.95,3.55
29,"Joe Ingles, SG",UTAH,52,30.1,-0.12,2.97,2.84,3.65
30,"Luka Doncic, SG",DAL,43,32.8,4.56,-1.72,2.84,3.40
31,"Domantas Sabonis, PF",IND,50,34.6,-0.25,3.07,2.82,4.06
32,"Bojan Bogdanovic, SF",UTAH,51,33.2,2.67,0.13,2.80,3.95
33,"Reggie Jackson, PG",DET,12,26.4,1.53,1.26,2.79,0.72
34,"Kyle Lowry, PG",TOR,41,36.4,1.84,0.90,2.74,3.44
35,"Paul George, SG",LAC,32,29.7,2.45,0.28,2.73,2.22
36,"Kris Dunn, SF",CHI,51,24.9,-1.44,4.17,2.73,2.98
37,"Josh Hart, SG",NO,46,28.2,1.04,1.68,2.73,3.15
38,"Tobias Harris, SF",PHI,54,34.2,-0.82,3.53,2.71,4.17
39,"Alex Caruso, SG",LAL,48,18.4,-0.46,3.17,2.71,2.02
40,"Christian Wood, PF",DET,51,18.7,1.45,1.21,2.67,2.15
41,"Bam Adebayo, PF",MIA,52,34.7,0.03,2.60,2.63,3.91
42,"Will Barton, SF",DEN,48,33.3,0.57,2.02,2.59,3.41
43,"Devin Booker, SG",PHX,50,35.9,4.17,-1.62,2.55,4.07
44,"Doug McDermott, SF",IND,53,20.9,1.88,0.67,2.55,2.44
45,"David Nwaba, G",BKN,20,13.4,0.40,2.14,2.54,0.60
46,"Ben Simmons, PG",PHI,52,36.2,2.60,-0.08,2.52,4.08
47,"George Hill, PG",MIL,44,21.1,2.58,-0.07,2.51,2.05
