RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,50,34.7,5.22,5.07,10.29,12.81
2,"Giannis Antetokounmpo, PF",MIL,48,30.9,5.34,2.27,7.61,8.79
3,"Kawhi Leonard, SF",LAC,41,32.1,3.26,3.75,7.02,6.85
4,"James Harden, SG",HOU,51,37.1,4.73,1.82,6.55,9.48
5,"Jayson Tatum, PF",BOS,49,33.9,1.55,3.82,5.37,6.72
6,"Dennis Schroder, PG",OKC,53,31.2,2.10,2.82,4.91,6.29
7,"Nikola Jokic, C",DEN,54,32.4,1.73,3.11,4.84,6.33
8,"Paul Millsap, PF",DEN,34,24.6,0.71,3.57,4.28,2.72
9,"Terence Davis, SG",TOR,54,17.4,3.10,1.09,4.19,3.02
10,"Pascal Siakam, PF",TOR,43,34.9,2.77,1.37,4.14,5.07
11,"Khris Middleton, SF",MIL,46,29.5,3.70,0.24,3.94,4.49
12,"Donte DiVincenzo, SG",MIL,48,22.8,2.05,1.89,3.94,3.60
13,"Eric Bledsoe, PG",MIL,45,27.1,2.94,0.82,3.76,4.01
14,"Damian Lillard, PG",POR,53,37.0,5.57,-1.83,3.74,5.82
15,"De'Anthony Melton, SG",MEM,40,18.2,2.71,1.01,3.72,2.31
16,"Chris Paul, PG",OKC,53,31.7,2.33,1.33,3.66,4.86
17,"Devonte' Graham, PG",CHA,53,35.2,1.27,2.38,3.64,5.16
18,"Rudy Gobert, C",UTAH,51,34.5,0.54,3.09,3.63,5.20
19,"Jimmy Butler, SF",MIA,45,34.4,0.69,2.93,3.62,4.48
20,"Jalen Brunson, PG",DAL,54,18.3,1.03,2.54,3.57,2.85
21,"Zion Williamson, SF",NO,9,27.0,3.20,0.31,3.51,0.65
22,"Shaquille Harrison, PG",CHI,33,7.7,0.35,3.00,3.35,0.66
23,"Duncan Robinson, SG",MIA,53,29.1,1.44,1.84,3.28,4.12
24,"Ivica Zubac, C",LAC,54,17.9,0.26,2.94,3.20,2.57
25,"Patrick Beverley, PG",LAC,40,28.0,0.32,2.86,3.18,3.04
26,"Chris Chiozza, F",BKN/WSH,14,10.4,0.55,2.59,3.14,0.39
27,"CJ McCollum, SG",POR,51,35.6,1.71,1.38,3.09,4.52
28,"Marc Gasol, C",TOR,35,27.8,-0.21,3.29,3.08,2.57
29,"Domantas Sabonis, PF",IND,51,34.7,-0.08,3.12,3.04,4.45
30,"Isaac Bonga, SF",WSH,47,17.8,-0.25,3.22,2.98,2.08
31,"Davis Bertans, SF",WSH,43,29.3,4.64,-1.70,2.94,3.24
32,"Paul George, SG",LAC,33,29.9,2.50,0.41,2.91,2.42
33,"Josh Hart, SG",NO,47,28.2,1.03,1.85,2.88,3.33
34,"Luka Doncic, SG",DAL,43,32.8,4.53,-1.67,2.86,3.47
35,"Doug McDermott, SF",IND,54,20.8,1.95,0.91,2.85,2.74
36,"Christian Wood, PF",DET,52,18.8,1.36,1.45,2.81,2.32
37,"Bojan Bogdanovic, SF",UTAH,52,33.2,2.65,0.11,2.76,4.10
38,"Tobias Harris, SF",PHI,55,34.3,-0.78,3.52,2.74,4.33
39,"Kyle Lowry, PG",TOR,42,36.5,1.97,0.77,2.74,3.59
40,"Joe Ingles, SG",UTAH,53,30.1,-0.30,2.97,2.67,3.66
41,"Will Barton, SF",DEN,48,33.3,0.49,2.16,2.65,3.51
42,"Kris Dunn, SF",CHI,51,24.9,-1.53,4.14,2.60,2.91
43,"Robert Covington, PF",HOU/MIN,52,29.6,1.29,1.31,2.59,3.49
44,"Devin Booker, SG",PHX,51,35.8,4.09,-1.51,2.58,4.23
45,"Alex Caruso, SG",LAL,49,18.1,-0.63,3.19,2.56,1.97
46,"David Nwaba, G",BKN,20,13.4,0.44,2.10,2.55,0.61
47,"George Hill, PG",MIL,44,21.1,2.55,-0.03,2.52,2.08
48,"Jrue Holiday, SG",NO,45,34.6,1.54,0.91,2.46,3.42
49,"Ben Simmons, PG",PHI,53,36.3,2.49,-0.05,2.44,4.10
50,"Reggie Jackson, PG",DET,13,26.5,0.83,1.53,2.36,0.70
51,"Montrezl Harrell, PF",LAC,53,28.1,2.54,-0.20,2.34,3.18
52,"Deandre Ayton, C",PHX,23,33.0,1.27,1.04,2.31,1.60
53,"Bam Adebayo, PF",MIA,53,34.6,-0.21,2.50,2.29,3.69
54,"Derrick Favors, C",NO,35,24.0,1.43,0.86,2.29,1.73
55,"Jamal Murray, PG",DEN,44,32.1,0.63,1.60,2.23,2.71
56,"Tim Hardaway Jr., SG",DAL,51,27.3,2.01,0.18,2.19,2.79
57,"Jakob Poeltl, C",SA,54,17.1,2.24,-0.09,2.15,1.82
58,"Enes Kanter, C",BOS,41,18.6,1.15,0.92,2.08,1.42
59,"Norman Powell, SG",TOR,38,28.2,1.48,0.60,2.07,2.10
60,"Kemba Walker, PG",BOS,45,31.9,3.64,-1.58,2.06,2.67
61,"D.J. Augustin, PG",ORL,39,26.0,-1.55,3.58,2.03,1.85
62,"Donovan Mitchell, SG",UTAH,52,34.4,1.45,0.57,2.02,3.33
63,"Ricky Rubio, PG",PHX,46,31.5,1.00,0.99,2.00,2.76
64,"Joel Embiid, C",PHI,39,30.5,-0.40,2.32,1.92,2.08
65,"Dwight Powell, C",DAL,40,26.5,0.01,1.89,1.91,1.88
66,"Ben McLemore, SG",HOU,54,23.6,3.03,-1.13,1.91,2.33
67,"Spencer Dinwiddie, PG",BKN,52,31.2,2.49,-0.60,1.89,2.94
68,"Daniel Theis, C",BOS,47,22.9,-1.13,3.00,1.87,1.83
69,"Goran Dragic, PG",MIA,42,28.2,2.62,-0.76,1.86,2.07
70,"Patty Mills, PG",SA,54,23.1,2.91,-1.07,1.84,2.19
71,"Joe Harris, SF",BKN,51,31.4,0.49,1.31,1.80,2.82
72,"Marcus Morris Sr., SF",LAC/NY,45,32.1,0.43,1.36,1.79,2.27
73,"Jonathan Isaac, PF",ORL,32,29.7,-0.41,2.19,1.78,1.61
74,"E'Twaun Moore, SG",NO,41,20.0,1.04,0.74,1.78,1.41
75,"Jarrett Allen, C",BKN,52,26.7,0.44,1.33,1.77,2.41
76,"Russell Westbrook, PG",HOU,45,36.0,3.30,-1.55,1.75,2.85
77,"Richaun Holmes, C",SAC,37,29.4,-0.81,2.54,1.72,1.77
78,"Josh Richardson, SG",PHI,41,30.8,-0.51,2.23,1.72,2.03
79,"Danny Green, SG",LAL,51,25.1,0.67,1.04,1.71,2.11
80,"Kristaps Porzingis, PF",DAL,41,30.5,0.56,1.15,1.71,2.08
81,"Trae Young, PG",ATL,49,35.2,6.31,-4.60,1.71,3.00
82,"Grant Williams, PF",BOS,51,15.6,-0.44,2.13,1.69,1.30
83,"Dion Waiters, G",MIA,3,14.0,1.63,-0.00,1.63,0.07
84,"JaVale McGee, C",LAL,50,16.9,0.29,1.34,1.63,1.35
85,"Brandon Clarke, SF",MEM,46,21.8,2.01,-0.39,1.63,1.70
86,"Karl-Anthony Towns, C",MIN,35,33.9,5.18,-3.57,1.61,1.97
87,"Gordon Hayward, SF",BOS,36,32.8,1.80,-0.21,1.59,1.84
88,"Jonas Valanciunas, C",MEM,50,26.0,0.36,1.23,1.59,2.10
89,"Justise Winslow, SF",MIA,11,32.0,0.01,1.58,1.59,0.57
90,"Fred VanVleet, SG",TOR,44,36.0,0.08,1.50,1.58,2.51
91,"Malcolm Brogdon, PG",IND,40,30.7,0.03,1.54,1.58,1.90
92,"Nemanja Bjelica, PF",SAC,53,28.5,0.25,1.32,1.57,2.32
93,"Anthony Davis, PF",LAL,45,34.5,1.64,-0.10,1.55,2.41
94,"Lonzo Ball, PG",NO,46,31.9,0.96,0.56,1.52,2.30
95,"Naz Reid, C",MIN,18,10.8,1.30,0.22,1.52,0.31
96,"Rondae Hollis-Jefferson, SF",TOR,42,19.6,-0.24,1.76,1.51,1.23
97,"Kyrie Irving, PG",BKN,20,32.9,4.03,-2.52,1.51,1.04
98,"Denzel Valentine, SG",CHI,30,12.2,0.02,1.45,1.48,0.54
99,"Al Horford, PF",PHI,50,30.9,-0.61,2.08,1.47,2.28
100,"Trey Burke, G",PHI,25,13.2,0.52,0.94,1.46,0.46
