RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Vince Carter, SG",SAC,34,16.6,-0.93,0.71,-0.22,1.00
2,"Jamal Crawford, SG",MIN,55,18.9,0.01,-4.33,-4.32,-0.76
3,"Manu Ginobili, SG",SA,42,20.7,0.34,-1.16,-0.82,1.24
4,"Dirk Nowitzki, PF",DAL,55,25.0,1.45,0.16,1.61,3.94
5,"Jason Terry, SG",MIL,22,10.7,-2.09,-0.40,-2.49,0.09
6,"Tyson Chandler, C",PHX,41,25.6,-2.43,2.08,-0.35,1.83
7,"Pau Gasol, C",SA,53,25.0,-0.57,2.48,1.91,4.13
8,"Richard Jefferson, SF",DEN,16,8.6,-2.31,0.05,-2.26,0.08
9,"Joe Johnson, SG",UTAH,32,21.9,-3.16,-0.89,-4.05,-0.38
10,"Tony Parker, PG",SA,30,20.8,-2.13,-0.72,-2.85,0.10
11,"Zach Randolph, PF",SAC,46,25.5,-0.60,-1.05,-1.65,1.05
12,"Nene Hilario, C",HOU,37,14.9,-0.15,2.12,1.97,1.77
13,"LeBron James, SF",CLE,53,37.1,4.42,-0.64,3.78,8.38
14,"Carmelo Anthony, PF",OKC,54,32.2,1.05,-0.67,0.38,3.86
15,"Nick Collison, PF",OKC,9,5.8,-1.46,1.75,0.29,0.10
16,"Dwyane Wade, SG",CLE,46,23.2,-0.99,0.70,-0.29,1.94
17,"Kyle Korver, SG",CLE,53,21.4,2.05,-0.65,1.40,3.19
18,"Zaza Pachulia, C",GS,45,14.9,0.10,2.79,2.89,2.65
19,"David West, PF",GS,51,13.5,-0.46,3.86,3.40,2.72
20,"Udonis Haslem, PF",MIA,8,5.6,-1.89,1.34,-0.55,0.07
21,"Tony Allen, SG",NO,22,12.4,-2.13,0.43,-1.70,0.26
22,"Devin Harris, PG",DAL,44,18.3,0.29,0.33,0.62,1.86
23,"Dwight Howard, C",CHA,54,31.2,-1.59,2.33,0.74,4.02
24,"Andre Iguodala, SF",GS,46,25.5,-1.76,1.04,-0.72,1.77
25,"Al Jefferson, C",IND,26,13.8,-1.70,1.34,-0.36,0.60
26,"Shaun Livingston, PG",GS,47,15.5,-1.27,0.09,-1.18,0.89
27,"Trevor Ariza, SF",HOU,44,35.0,1.39,-0.26,1.13,4.27
28,"Luol Deng, SF",LAL,1,13.0,-1.83,0.43,-1.40,0.02
29,"Jameer Nelson, PG",NO,43,20.9,-1.33,-2.36,-3.69,-0.32
30,"JR Smith, SG",CLE,52,29.8,-0.43,-1.65,-2.08,1.00
31,"Damien Wilkins, SG",IND,19,8.0,-1.79,0.06,-1.73,0.11
32,"Andrew Bogut, C",LAL,24,9.0,-2.18,2.31,0.13,0.47
33,"Raymond Felton, PG",OKC,56,16.9,-0.55,-0.65,-1.20,1.08
34,"Channing Frye, PF",CLE,44,12.4,0.20,1.08,1.28,1.49
35,"Marcin Gortat, C",WSH,55,26.2,-2.19,1.99,-0.20,2.59
36,"Gerald Green, SG",HOU,17,25.0,-0.35,-0.69,-1.04,0.51
37,"Ersan Ilyasova, PF",ATL,43,25.4,0.31,-0.19,0.12,2.18
38,"Jarrett Jack, PG",NY,54,26.4,-0.38,-0.52,-0.90,1.96
39,"Amir Johnson, PF",PHI,48,15.3,-1.78,1.97,0.19,1.59
40,"Ian Mahinmi, C",WSH,53,14.8,-1.11,0.89,-0.22,1.33
41,"CJ Miles, SF",TOR,44,18.5,0.23,-0.70,-0.47,1.33
42,"Chris Paul, PG",HOU,35,32.1,4.94,1.61,6.55,6.48
43,"Marvin Williams, PF",CHA,50,26.0,0.93,0.42,1.35,3.68
44,"Lou Williams, SG",LAC,51,32.5,4.14,-3.41,0.73,4.15
45,"Jose Calderon, PG",CLE,37,15.8,-0.30,0.33,0.03,1.15
46,"LaMarcus Aldridge, PF",SA,53,34.0,1.24,0.26,1.50,5.10
47,"Rudy Gay, SF",SA,34,22.7,-0.64,1.12,0.48,1.75
48,"Kyle Lowry, PG",TOR,51,32.3,3.35,0.60,3.95,7.44
49,"Paul Millsap, PF",DEN,16,29.7,-1.21,1.78,0.57,1.14
50,"JJ Redick, SG",PHI,40,32.2,1.62,-1.97,-0.35,2.27
51,"Rajon Rondo, PG",NO,39,24.4,-1.27,-1.50,-2.77,0.22
52,"Thabo Sefolosha, SF",UTAH,38,21.2,-0.16,2.26,2.10,2.65
53,"PJ Tucker, SF",HOU,53,27.7,-0.41,0.85,0.44,3.18
54,"J.J. Barea, PG",DAL,51,23.0,0.98,-1.70,-0.72,1.69
55,"Arron Afflalo, SG",ORL,40,12.6,-2.36,-1.28,-3.64,-0.15
56,"Marco Belinelli, SG",ATL,52,23.3,0.37,-3.15,-2.78,0.27
57,"Corey Brewer, SF",LAL,50,12.7,-2.75,-0.36,-3.11,0.01
58,"Aaron Brooks, PG",MIN,26,6.0,-1.73,-1.41,-3.14,0.00
59,"Wilson Chandler, SF",DEN,48,30.3,-1.53,-0.30,-1.83,1.18
60,"Mike Conley, PG",MEM,12,31.1,-0.56,-0.14,-0.70,0.55
61,"Jared Dudley, SF",PHX,29,14.4,-0.52,0.51,-0.01,0.82
62,"Kevin Durant, SF",GS,47,34.6,3.77,-0.34,3.43,6.89
63,"Marc Gasol, C",MEM,53,34.0,-0.22,1.45,1.23,4.69
64,"Jeff Green, SF",CLE,53,22.2,-0.05,-1.01,-1.06,1.50
65,"Al Horford, PF",BOS,51,32.4,1.61,2.49,4.10,7.19
66,"Josh McRoberts, PF",DAL,2,3.0,-1.87,1.07,-0.80,0.01
67,"Joakim Noah, C",NY,7,5.7,-2.17,1.35,-0.82,0.06
68,"Ramon Sessions, PG",NY,13,12.8,-2.20,0.01,-2.19,0.10
69,"Jason Smith, PF",WSH,22,9.5,-3.62,0.89,-2.73,0.05
70,"Brandan Wright, PF",MEM,27,13.6,-1.43,1.64,0.21,0.72
71,"Nick Young, SG",GS,53,14.4,0.30,-1.75,-1.45,0.82
72,"Thaddeus Young, PF",IND,55,32.7,0.00,0.79,0.79,4.39
73,"Anthony Tolliver, PF",DET,50,21.2,0.55,0.23,0.78,2.49
74,"Ryan Anderson, PF",HOU,51,28.1,0.72,-1.28,-0.56,2.34
75,"Darrell Arthur, PF",DEN,11,8.9,-2.22,0.06,-2.16,0.05
76,"Omer Asik, C",NO,14,8.6,-2.07,1.22,-0.85,0.17
77,"D.J. Augustin, PG",ORL,47,20.7,0.79,-1.09,-0.30,1.60
78,"Nicolas Batum, SG",CHA,40,31.8,0.02,-0.50,-0.48,2.04
79,"Jerryd Bayless, PG",PHI,38,24.1,-1.76,-1.67,-3.43,-0.18
80,"Michael Beasley, SF",NY,49,19.8,-0.34,-1.29,-1.63,0.86
81,"Mario Chalmers, PG",MEM,48,22.4,-0.83,0.74,-0.09,2.00
82,"Goran Dragic, PG",MIA,50,31.9,0.17,-1.74,-1.57,1.50
83,"Danilo Gallinari, SF",LAC,14,31.4,-1.95,0.82,-1.13,0.52
84,"Eric Gordon, SG",HOU,48,32.1,2.59,-1.12,1.47,4.48
85,"George Hill, PG",SAC,43,26.6,0.03,-1.95,-1.92,0.83
86,"Serge Ibaka, PF",TOR,49,27.9,-0.22,0.62,0.40,3.05
87,"DeAndre Jordan, C",LAC,47,32.1,-0.81,1.34,0.53,3.47
88,"Kosta Koufos, C",SAC,50,18.7,-2.44,0.37,-2.07,0.61
89,"Courtney Lee, SG",NY,56,32.8,1.23,-0.73,0.50,4.06
90,"Robin Lopez, C",CHI,53,27.8,-3.01,0.33,-2.68,0.42
91,"Brook Lopez, C",LAL,46,21.2,-0.75,1.04,0.29,2.13
92,"Kevin Love, PF",CLE,48,28.0,1.89,0.76,2.65,4.95
93,"Luc Mbah a Moute, PF",HOU,36,27.1,-1.47,3.20,1.73,2.76
94,"JaVale McGee, C",GS,39,8.0,-0.69,-0.18,-0.87,0.46
95,"Derrick Rose, PG",CLE,16,19.3,-1.82,-1.77,-3.59,-0.09
96,"Marreese Speights, PF",ORL,44,13.2,-0.10,1.26,1.16,1.48
97,"Russell Westbrook, PG",OKC,55,36.1,4.18,0.48,4.66,9.78
98,"Bobby Brown, PG",HOU,20,5.8,-1.65,-1.29,-2.94,0.01
99,"Omri Casspi, SF",GS,42,15.0,-0.60,1.16,0.56,1.52
100,"Bojan Bogdanovic, SF",IND,54,30.4,-0.68,-1.69,-2.37,0.77
101,"Patrick Beverley, PG",LAC,11,30.4,-0.93,0.18,-0.75,0.50
102,"DeMarre Carroll, SF",BKN,51,29.5,-0.27,0.76,0.49,3.33
103,"Darren Collison, PG",IND,52,30.3,3.06,-0.35,2.71,5.87
104,"Dante Cunningham, SF",NO,51,21.9,-2.03,0.18,-1.85,0.92
105,"Stephen Curry, PG",GS,40,33.0,6.83,-0.83,6.00,7.93
106,"DeMar DeRozan, SG",TOR,54,34.2,3.61,-1.48,2.13,6.14
107,"Wayne Ellington, SG",MIA,54,26.4,2.24,-1.63,0.61,3.23
108,"Tyreke Evans, SG",MEM,46,31.1,3.30,-0.02,3.28,5.65
109,"Taj Gibson, PF",MIN,57,33.6,-0.09,0.94,0.85,4.71
110,"Danny Green, SG",SA,45,26.1,-1.32,2.06,0.74,2.78
111,"Blake Griffin, PF",DET/LAC,37,34.4,2.17,-0.57,1.60,3.73
112,"James Harden, PG",HOU,46,36.0,6.77,-0.64,6.13,9.47
113,"Jrue Holiday, PG",NO,53,36.8,1.60,1.22,2.82,7.38
114,"Jonas Jerebko, PF",UTAH,46,16.1,0.25,0.71,0.96,1.90
115,"James Johnson, PF",MIA,47,26.8,-0.30,1.26,0.96,3.12
116,"Jodie Meeks, SG",WSH,52,14.8,-1.18,-1.17,-2.35,0.36
117,"Patty Mills, PG",SA,56,23.9,1.47,-2.84,-1.37,1.46
118,"Ricky Rubio, PG",UTAH,53,29.5,-0.43,0.59,0.16,3.10
119,"Jeff Teague, PG",MIN,46,33.2,0.58,-1.02,-0.44,2.57
120,"Garrett Temple, SG",SAC,49,24.9,-1.85,-0.96,-2.81,0.24
121,"Wesley Matthews, SG",DAL,55,34.3,0.37,-2.04,-1.67,1.67
122,"Milos Teodosic, PG",LAC,25,25.6,-0.69,0.64,-0.05,1.27
123,"John Wall, PG",WSH,37,34.3,1.27,-0.38,0.89,3.33
124,"Eric Bledsoe, PG",MIL/PHX,45,30.4,0.66,0.26,0.92,3.49
125,"Evan Turner, SG",POR,52,26.5,-2.47,-0.51,-2.98,0.13
126,"Avery Bradley, SG",DET/LAC,42,31.6,-1.87,-1.45,-3.32,-0.16
127,"Lance Stephenson, SG",IND,55,23.3,-0.20,-2.28,-2.48,0.51
128,"Wesley Johnson, SF",LAC,47,24.5,-2.20,1.62,-0.58,1.90
129,"Al-Farouq Aminu, PF",POR,42,30.1,0.02,1.52,1.54,3.56
130,"Gordon Hayward, SF",BOS,1,5.0,-1.59,0.11,-1.48,0.01
131,"Luke Babbitt, SF",ATL,37,15.4,0.47,-0.77,-0.30,1.03
132,"Paul George, SF",OKC,53,36.5,2.34,0.69,3.03,7.34
133,"Quincy Pondexter, SG",CHI,23,8.5,-3.23,-0.47,-3.70,-0.07
134,"Derrick Favors, PF",UTAH,51,28.1,-1.36,1.41,0.05,2.76
135,"DeMarcus Cousins, C",NO,48,36.2,2.75,2.57,5.32,9.34
136,"Ed Davis, PF",POR,55,18.6,-1.19,2.01,0.82,2.42
137,"Greg Monroe, C",BOS/MIL/PHX,26,21.7,-1.18,-0.30,-1.48,0.57
138,"Ekpe Udoh, C",UTAH,46,15.5,-0.48,2.69,2.21,2.35
139,"Hassan Whiteside, C",MIA,36,25.8,-2.84,4.65,1.81,2.76
140,"Patrick Patterson, PF",OKC,56,14.9,-1.59,0.49,-1.10,0.98
141,"Cole Aldrich, C",MIN,12,2.3,-1.92,1.10,-0.82,0.04
142,"Nemanja Bjelica, PF",MIN,42,15.7,0.63,0.31,0.94,1.68
143,"Trevor Booker, PF",BKN/PHI,44,17.7,-1.03,-0.28,-1.31,0.90
144,"Timofey Mozgov, C",BKN,26,12.6,-2.94,1.28,-1.66,0.31
145,"Jeremy Lin, PG",BKN,1,25.0,-1.46,-0.26,-1.72,0.03
146,"Ish Smith, PG",DET,53,24.1,-0.62,-0.44,-1.06,1.59
147,"Boban Marjanovic, C",DET,19,9.0,-1.40,1.26,-0.14,0.33
148,"Mirza Teletovic, PF",MIL,10,15.9,-1.32,0.35,-0.97,0.22
149,"Davis Bertans, SF",SA,52,14.6,0.23,0.31,0.54,1.69
150,"Bismack Biyombo, C",ORL,54,19.2,-4.05,-0.12,-4.17,-0.64
151,"Alec Burks, SG",UTAH,48,18.8,0.25,-1.30,-1.05,1.18
152,"Jimmy Butler, SG",MIN,51,37.1,3.65,2.33,5.98,10.46
153,"Kenneth Faried, PF",DEN,32,14.4,-1.83,0.26,-1.57,0.45
154,"Tobias Harris, SF",DET/LAC,50,32.7,2.60,-1.41,1.19,4.39
155,"Kyrie Irving, PG",BOS,50,32.8,4.07,-0.85,3.22,6.32
156,"Reggie Jackson, PG",DET,33,27.1,0.57,-0.79,-0.22,1.65
157,"Cory Joseph, PG",IND,55,25.9,0.05,-1.74,-1.69,1.27
158,"Enes Kanter, C",NY,52,25.8,-0.42,-0.10,-0.52,2.18
159,"Kawhi Leonard, SF",SA,9,23.3,-0.99,1.78,0.79,0.53
160,"Jon Leuer, PF",DET,8,17.0,-2.33,1.51,-0.82,0.21
161,"DeAndre Liggins, SG",NO/MIL,36,15.1,-2.59,-0.35,-2.94,0.05
162,"Shelvin Mack, PG",ORL,41,17.7,-0.16,-0.01,-0.17,1.22
163,"Nikola Mirotic, PF",NO/CHI,27,25.6,2.05,0.12,2.17,2.29
164,"E'Twaun Moore, SG",NO,53,32.0,0.24,-2.46,-2.22,0.98
165,"Markieff Morris, PF",WSH,47,26.1,-1.21,0.24,-0.97,1.58
166,"Marcus Morris, PF",BOS,32,24.5,-1.08,-0.30,-1.38,0.80
167,"Chandler Parsons, SF",MEM,26,21.0,0.33,-0.61,-0.28,0.98
168,"Iman Shumpert, SG",CLE,14,19.7,-2.26,0.80,-1.46,0.30
169,"Kyle Singler, SF",OKC,10,5.2,-1.93,0.92,-1.01,0.06
170,"Isaiah Thomas, PG",CLE,15,27.1,-2.28,-1.99,-4.27,-0.26
171,"Tristan Thompson, C",CLE,33,20.6,-2.05,-0.47,-2.52,0.25
172,"Klay Thompson, SG",GS,54,34.3,2.35,0.14,2.49,6.66
173,"Jonas Valanciunas, C",TOR,50,21.7,-0.53,1.06,0.53,2.49
174,"Nikola Vucevic, C",ORL,34,29.9,0.64,2.24,2.88,4.01
175,"Kemba Walker, PG",CHA,52,35.1,4.03,-0.19,3.84,7.83
176,"Lance Thomas, SF",NY,53,18.1,-2.85,0.08,-2.77,0.21
177,"Dwight Buycks, PG",DET,15,15.6,-1.33,-0.05,-1.38,0.26
178,"Julyan Stone, PG",CHA,9,4.2,-1.67,0.31,-1.36,0.04
179,"Quincy Acy, SF",BKN,49,20.0,-1.73,-0.09,-1.82,0.82
180,"Harrison Barnes, SF",DAL,53,34.7,-0.34,-1.64,-1.98,1.32
181,"Will Barton, SG",DEN,53,32.0,1.12,-1.29,-0.17,3.11
182,"Bradley Beal, SG",WSH,55,36.3,2.73,-0.51,2.22,6.49
183,"Jae Crowder, PF",CLE,53,25.4,-0.56,-1.51,-2.07,0.88
