RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,37,34.9,5.39,4.82,10.20,9.25
2,"Giannis Antetokounmpo, PF",MIL,38,30.9,5.66,1.94,7.60,6.75
3,"James Harden, SG",HOU,37,37.1,5.59,1.24,6.82,7.21
4,"Kawhi Leonard, SF",LAC,30,32.2,1.80,3.68,5.48,4.06
5,"Dennis Schroder, PG",OKC,38,30.6,1.66,3.13,4.78,4.31
6,"Nikola Jokic, C",DEN,39,31.2,2.03,2.47,4.50,4.00
7,"Pascal Siakam, PF",TOR,28,36.4,2.59,1.72,4.31,3.46
8,"Jimmy Butler, SF",MIA,34,35.1,0.84,3.47,4.30,3.92
9,"Donte DiVincenzo, SG",MIL,37,22.7,1.78,2.42,4.21,2.81
10,"De'Anthony Melton, SG",MEM,29,17.0,2.86,1.11,3.97,1.61
11,"Paul Millsap, PF",DEN,32,24.9,0.31,3.64,3.95,2.36
12,"Jayson Tatum, PF",BOS,37,34.1,0.65,3.28,3.92,3.87
13,"Alex Caruso, SG",LAL,36,19.5,-0.35,4.10,3.75,2.05
14,"Rudy Gobert, C",UTAH,37,34.2,0.16,3.34,3.50,3.53
15,"Luka Doncic, SF",DAL,35,32.9,4.78,-1.34,3.44,3.18
16,"Terence Davis, SG",TOR,39,16.9,1.59,1.82,3.41,1.69
17,"Damian Lillard, PG",POR,38,36.6,3.57,-0.21,3.36,3.68
18,"Domantas Sabonis, PF",IND,36,34.4,-0.06,3.40,3.33,3.26
19,"Davis Bertans, SF",WSH,30,29.5,4.14,-0.94,3.20,2.42
20,"Khris Middleton, SF",MIL,34,28.5,2.84,0.20,3.03,2.45
21,"Ben McLemore, SG",HOU,38,23.8,3.09,-0.19,2.90,2.24
22,"Bojan Bogdanovic, SF",UTAH,38,33.2,2.31,0.57,2.89,3.00
23,"Ben Simmons, PG",PHI,38,35.5,2.25,0.58,2.83,3.19
24,"Jalen Brunson, PG",DAL,39,17.0,0.87,1.96,2.82,1.54
25,"Ivica Zubac, C",LAC,40,17.3,0.28,2.54,2.82,1.64
26,"Joel Embiid, C",PHI,31,31.1,-0.08,2.80,2.73,2.15
27,"Eric Bledsoe, PG",MIL,33,26.3,2.80,-0.09,2.72,2.10
28,"Devonte' Graham, PG",CHA,42,35.1,1.10,1.61,2.71,3.08
29,"Montrezl Harrell, PF",LAC,39,29.2,2.51,0.16,2.67,2.65
30,"E'Twaun Moore, SG",NO,28,20.8,0.76,1.89,2.65,1.30
31,"Nikola Vucevic, C",ORL,28,31.3,0.88,1.74,2.62,1.92
32,"Enes Kanter, C",BOS,30,18.3,1.47,1.08,2.55,1.16
33,"David Nwaba, G",BKN,20,13.4,0.39,2.12,2.51,0.58
34,"Paul George, SF",LAC,26,30.7,2.37,0.13,2.50,1.74
35,"Tobias Harris, SF",PHI,40,34.0,-0.35,2.84,2.49,2.83
36,"Donovan Mitchell, SG",UTAH,38,34.4,1.53,0.91,2.45,2.71
37,"Ricky Rubio, PG",PHX,33,32.2,1.48,0.96,2.44,2.27
38,"Patrick Beverley, PG",LAC,32,29.1,-0.46,2.89,2.43,1.96
39,"Karl-Anthony Towns, C",MIN,23,33.9,5.03,-2.67,2.36,1.64
40,"Kemba Walker, PG",BOS,33,31.8,3.97,-1.61,2.36,2.11
41,"Kris Dunn, PG",CHI,40,24.6,-1.38,3.72,2.35,2.00
42,"CJ McCollum, SG",POR,39,36.1,1.74,0.59,2.33,2.72
43,"Chris Chiozza, PG",WSH,10,12.3,0.18,2.14,2.32,0.25
44,"Lonnie Walker IV, SG",SA,30,11.9,0.48,1.82,2.31,0.72
45,"Will Barton, SG",DEN,36,33.2,0.03,2.27,2.30,2.24
46,"Chris Paul, PG",OKC,39,31.8,1.20,1.09,2.29,2.42
47,"Shaquille Harrison, PG",CHI,23,7.8,-0.06,2.28,2.22,0.34
48,"Jamal Murray, PG",DEN,39,32.4,0.20,2.01,2.21,2.31
49,"Marc Gasol, C",TOR,27,28.2,-0.74,2.92,2.18,1.46
50,"OG Anunoby, SF",TOR,38,30.0,-0.12,2.30,2.18,2.11
51,"Trey Burke, PG",PHI,21,14.6,0.71,1.45,2.15,0.54
52,"Patty Mills, PG",SA,38,23.2,2.60,-0.46,2.14,1.71
53,"Anthony Davis, PF",LAL,35,35.2,1.64,0.49,2.13,2.28
54,"Jakob Poeltl, C",SA,38,17.6,1.40,0.69,2.08,1.25
55,"Bam Adebayo, C",MIA,39,34.3,-0.24,2.31,2.07,2.40
56,"Jarrett Allen, C",BKN,38,26.5,0.71,1.35,2.06,1.86
57,"Dwight Powell, PF",DAL,36,26.8,0.10,1.92,2.02,1.70
58,"Kyle Lowry, PG",TOR,28,38.5,1.20,0.81,2.01,1.86
59,"Richaun Holmes, PF",SAC,37,29.4,-0.49,2.48,1.98,1.86
60,"Joe Ingles, SF",UTAH,39,29.8,-0.20,2.15,1.95,2.01
61,"Malcolm Brogdon, PG",IND,27,30.5,1.12,0.82,1.93,1.41
62,"Al Horford, C",PHI,36,30.8,-0.24,2.09,1.84,1.85
63,"Isaiah Hartenstein, C",HOU,16,14.6,1.93,-0.09,1.84,0.40
64,"Spencer Dinwiddie, PG",BKN,38,30.8,2.79,-0.96,1.83,1.98
65,"George Hill, PG",MIL,38,21.4,2.17,-0.38,1.80,1.34
66,"Robert Covington, PF",MIN,37,28.6,1.10,0.67,1.77,1.78
67,"Steven Adams, C",OKC,36,28.3,1.02,0.73,1.75,1.61
68,"Kyrie Irving, PG",BKN,12,32.7,3.19,-1.46,1.73,0.66
69,"Devin Booker, SG",PHX,36,36.1,3.64,-1.91,1.73,2.12
70,"Denzel Valentine, SG",CHI,22,12.2,0.35,1.34,1.69,0.42
71,"Danny Green, SG",LAL,38,25.3,0.50,1.18,1.67,1.46
72,"Fred VanVleet, SG",TOR,31,36.3,0.24,1.41,1.65,1.75
73,"Aaron Holiday, PG",IND,37,24.0,1.03,0.58,1.61,1.32
74,"Julius Randle, PF",NY,38,32.1,-0.26,1.84,1.58,1.76
75,"Ersan Ilyasova, PF",MIL,37,16.8,1.96,-0.38,1.58,0.95
76,"Kristaps Porzingis, PF",DAL,31,31.2,0.22,1.34,1.56,1.44
77,"Brandon Ingram, SF",NO,36,34.3,2.23,-0.72,1.51,1.85
78,"Kendrick Nunn, SG",MIA,39,30.2,-0.28,1.78,1.50,1.66
79,"Deandre Ayton, C",PHX,9,30.2,0.77,0.72,1.49,0.40
80,"Shabazz Napier, PG",MIN,25,21.4,0.53,0.96,1.49,0.80
81,"Wesley Matthews, SG",MIL,38,24.0,0.24,1.19,1.43,1.30
82,"Jaylen Brown, SG",BOS,33,33.4,0.48,0.95,1.43,1.52
83,"Justise Winslow, SF",MIA,11,32.0,-0.08,1.48,1.41,0.50
84,"Markelle Fultz, PG",ORL,38,26.8,0.02,1.38,1.40,1.39
85,"D.J. Augustin, PG",ORL,38,26.0,-1.52,2.89,1.37,1.29
86,"Brandon Clarke, SF",MEM,34,21.2,1.90,-0.54,1.36,1.02
87,"Tim Hardaway Jr., SG",DAL,36,25.8,1.10,0.25,1.35,1.26
88,"Trae Young, PG",ATL,36,35.1,4.99,-3.64,1.35,1.76
89,"Mason Plumlee, PF",DEN,39,17.4,0.12,1.23,1.35,0.87
90,"Stephen Curry, PG",GS,4,28.0,3.66,-2.33,1.33,0.16
91,"Marcus Morris Sr., SF",NY,33,31.7,0.50,0.81,1.31,1.31
92,"Tomas Satoransky, SG",CHI,40,28.9,0.01,1.29,1.30,1.51
93,"Lou Williams, SG",LAC,37,30.4,3.29,-2.00,1.29,1.52
94,"Hassan Whiteside, C",POR,36,29.9,0.50,0.77,1.28,1.30
95,"Grant Williams, PF",BOS,35,15.3,-0.78,2.03,1.25,0.69
96,"J.J. Barea, PG",DAL,11,16.3,0.95,0.29,1.24,0.22
97,"Zach LaVine, PG",CHI,40,34.0,1.67,-0.45,1.22,1.70
98,"Gorgui Dieng, C",MIN,34,18.0,-1.49,2.70,1.21,0.76
99,"Josh Hart, SG",NO,33,28.1,0.41,0.76,1.17,1.17
100,"Jrue Holiday, SG",NO,34,35.6,1.33,-0.16,1.17,1.51
101,"Damyean Dotson, SG",NY,34,16.5,-0.08,1.24,1.16,0.65
102,"Boban Marjanovic, C",DAL,20,9.4,1.66,-0.50,1.16,0.22
103,"Royce O'Neale, SF",UTAH,39,29.3,-0.37,1.53,1.16,1.36
104,"Jonas Valanciunas, C",MEM,37,25.2,0.88,0.27,1.15,1.15
105,"Naz Mitrou-Long, SG",IND,3,14.3,0.29,0.86,1.15,0.05
