RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,39,34.9,5.39,4.67,10.06,9.73
2,"Giannis Antetokounmpo, PF",MIL,40,30.8,5.65,1.85,7.50,7.09
3,"James Harden, SG",HOU,39,37.2,5.27,1.54,6.80,7.68
4,"Kawhi Leonard, SF",LAC,32,32.0,2.66,3.44,6.11,4.81
5,"Nikola Jokic, C",DEN,41,31.4,2.10,2.62,4.71,4.51
6,"Dennis Schroder, PG",OKC,41,30.9,1.92,2.44,4.36,4.29
7,"Jayson Tatum, PF",BOS,39,34.1,0.67,3.57,4.24,4.47
8,"Jimmy Butler, SF",MIA,36,35.1,0.87,3.25,4.13,3.97
9,"Pascal Siakam, PF",TOR,30,35.8,2.45,1.65,4.10,3.49
10,"Domantas Sabonis, PF",IND,39,34.1,0.15,3.92,4.07,4.17
11,"De'Anthony Melton, SG",MEM,31,17.4,2.83,1.24,4.07,1.77
12,"Alex Caruso, SG",LAL,38,19.2,-0.33,4.18,3.85,2.23
13,"Paul Millsap, PF",DEN,32,24.9,0.25,3.57,3.82,2.35
14,"Donte DiVincenzo, SG",MIL,39,22.7,1.79,2.03,3.82,2.79
15,"Terence Davis, SG",TOR,41,17.1,1.83,1.81,3.65,1.88
16,"Rudy Gobert, C",UTAH,39,34.4,0.30,3.27,3.57,3.88
17,"Khris Middleton, SF",MIL,36,28.4,2.91,0.34,3.24,2.81
18,"Luka Doncic, SF",DAL,38,32.8,4.61,-1.40,3.20,3.25
19,"Ivica Zubac, C",LAC,42,17.5,0.57,2.59,3.16,1.98
20,"Ben Simmons, PG",PHI,41,35.8,2.25,0.79,3.05,3.69
21,"Damian Lillard, PG",POR,41,36.7,3.33,-0.34,3.00,3.63
22,"Davis Bertans, SF",WSH,32,29.3,3.72,-0.76,2.96,2.40
23,"Ricky Rubio, PG",PHX,34,32.3,1.75,1.20,2.95,2.82
24,"Jalen Brunson, PG",DAL,42,16.8,0.79,2.13,2.91,1.68
25,"Eric Bledsoe, PG",MIL,35,25.9,2.72,0.17,2.90,2.39
26,"Tobias Harris, SF",PHI,43,34.2,-0.22,3.08,2.87,3.45
27,"Joel Embiid, C",PHI,31,31.1,0.10,2.74,2.84,2.29
28,"Donovan Mitchell, SG",UTAH,40,34.7,1.67,1.12,2.79,3.29
29,"Patrick Beverley, PG",LAC,34,28.7,-0.03,2.80,2.78,2.35
30,"Kris Dunn, PG",CHI,43,24.7,-1.14,3.89,2.76,2.50
31,"Ben McLemore, SG",HOU,40,24.2,2.81,-0.09,2.73,2.34
32,"David Nwaba, G",BKN,20,13.4,0.44,2.23,2.67,0.63
33,"E'Twaun Moore, SG",NO,30,21.6,0.78,1.88,2.66,1.50
34,"Will Barton, SG",DEN,38,33.4,0.24,2.42,2.66,2.77
35,"CJ McCollum, SG",POR,42,35.6,1.84,0.82,2.66,3.29
36,"Chris Paul, PG",OKC,42,31.9,1.26,1.36,2.63,2.94
37,"Chris Chiozza, PG",WSH,10,12.3,0.31,2.27,2.58,0.28
38,"Devonte' Graham, PG",CHA,44,35.2,1.13,1.45,2.58,3.21
39,"Bojan Bogdanovic, SF",UTAH,40,33.4,2.11,0.46,2.57,2.98
40,"Anthony Davis, PF",LAL,35,35.2,1.62,0.85,2.47,2.65
41,"Montrezl Harrell, PF",LAC,41,28.8,2.34,0.13,2.46,2.65
42,"Marc Gasol, C",TOR,29,28.3,-0.44,2.88,2.44,1.73
43,"Paul George, SF",LAC,26,30.7,2.16,0.18,2.34,1.71
44,"Bam Adebayo, C",MIA,41,34.3,-0.25,2.54,2.30,2.77
45,"Lonnie Walker IV, SG",SA,32,11.9,0.42,1.83,2.25,0.75
46,"Shaquille Harrison, PG",CHI,25,7.3,-0.22,2.44,2.22,0.36
47,"Devin Booker, SG",PHX,38,35.8,3.66,-1.47,2.20,2.77
48,"Kyle Lowry, PG",TOR,30,37.7,1.31,0.88,2.19,2.14
49,"Joe Ingles, SF",UTAH,41,30.0,0.10,2.08,2.18,2.42
50,"Malcolm Brogdon, PG",IND,30,30.7,1.00,1.18,2.18,1.73
51,"Enes Kanter, C",BOS,33,18.4,1.22,0.95,2.17,1.17
52,"Karl-Anthony Towns, C",MIN,24,33.6,4.78,-2.62,2.17,1.59
53,"OG Anunoby, SF",TOR,40,30.1,0.14,1.99,2.14,2.23
54,"George Hill, PG",MIL,40,21.3,2.28,-0.16,2.13,1.65
55,"Richaun Holmes, PF",SAC,37,29.4,-0.61,2.71,2.10,2.02
56,"Deandre Ayton, C",PHX,11,30.9,1.29,0.80,2.09,0.67
57,"Al Horford, C",PHI,39,31.0,-0.22,2.29,2.07,2.23
58,"Kemba Walker, PG",BOS,36,31.9,3.79,-1.73,2.06,2.17
59,"Jamal Murray, PG",DEN,40,32.0,-0.10,2.15,2.05,2.29
60,"Dwight Powell, PF",DAL,39,26.9,0.33,1.71,2.04,1.89
61,"Trey Burke, PG",PHI,22,14.1,0.62,1.41,2.03,0.55
62,"Nikola Vucevic, C",ORL,31,31.5,1.05,0.94,2.00,1.79
63,"Steven Adams, C",OKC,38,27.7,0.91,1.06,1.97,1.89
64,"Denzel Valentine, SG",CHI,23,11.8,0.54,1.41,1.95,0.49
65,"Danny Green, SG",LAL,40,25.1,0.51,1.42,1.92,1.76
66,"Jarrett Allen, C",BKN,40,26.6,0.70,1.22,1.92,1.94
67,"Patty Mills, PG",SA,40,23.3,2.41,-0.56,1.86,1.64
68,"Fred VanVleet, SG",TOR,31,36.3,0.09,1.68,1.77,1.92
69,"D.J. Augustin, PG",ORL,39,26.0,-1.58,3.28,1.71,1.62
70,"Jakob Poeltl, C",SA,40,17.6,1.02,0.68,1.70,1.14
71,"Robert Covington, PF",MIN,40,28.9,0.98,0.70,1.68,1.89
72,"Kristaps Porzingis, PF",DAL,31,31.2,0.09,1.54,1.62,1.55
73,"Tomas Satoransky, SG",CHI,43,28.7,0.16,1.46,1.62,1.93
74,"Aaron Holiday, PG",IND,40,23.6,0.89,0.65,1.54,1.40
75,"Tim Hardaway Jr., SG",DAL,39,26.1,1.16,0.33,1.49,1.50
76,"Hassan Whiteside, C",POR,39,30.1,0.30,1.19,1.49,1.61
77,"Jaylen Brown, SG",BOS,35,33.4,0.61,0.85,1.46,1.71
78,"Jonathan Isaac, PF",ORL,32,29.7,-0.63,2.07,1.44,1.38
79,"Mason Plumlee, PF",DEN,41,17.6,0.67,0.77,1.43,1.01
80,"Derrick Rose, PG",DET,36,25.8,3.28,-1.86,1.42,1.34
81,"Trae Young, PG",ATL,38,35.2,4.92,-3.50,1.42,1.97
82,"Josh Hart, SG",NO,35,28.6,0.39,1.02,1.41,1.50
83,"Brandon Ingram, SF",NO,37,34.5,2.43,-1.02,1.40,1.91
84,"Russell Westbrook, PG",HOU,34,35.4,2.75,-1.35,1.40,1.84
85,"Spencer Dinwiddie, PG",BKN,40,31.1,2.52,-1.12,1.40,1.82
86,"Justise Winslow, SF",MIA,11,32.0,-0.19,1.58,1.39,0.52
87,"Julius Randle, PF",NY,40,32.1,-0.18,1.56,1.39,1.78
88,"J.J. Barea, PG",DAL,12,15.6,1.10,0.28,1.38,0.26
89,"Kendrick Nunn, SG",MIA,41,30.2,-0.08,1.46,1.38,1.69
90,"Lou Williams, SG",LAC,39,29.9,3.04,-1.69,1.35,1.71
91,"Andre Drummond, C",DET,40,33.6,-0.11,1.46,1.34,1.81
92,"Isaiah Hartenstein, C",HOU,18,13.2,1.70,-0.37,1.33,0.34
93,"Kyrie Irving, PG",BKN,14,32.9,3.24,-1.92,1.32,0.66
94,"Maxi Kleber, PF",DAL,41,25.1,-0.12,1.40,1.28,1.35
95,"Jrue Holiday, SG",NO,34,35.6,1.43,-0.17,1.26,1.67
96,"Gordon Hayward, SF",BOS,24,31.6,1.23,0.03,1.25,1.03
97,"Brandon Clarke, SF",MEM,36,21.4,1.80,-0.57,1.23,1.04
98,"Isaac Bonga, SG",WSH,36,17.2,-0.65,1.87,1.22,0.78
99,"Ersan Ilyasova, PF",MIL,39,16.8,1.90,-0.69,1.21,0.88
100,"Naz Mitrou-Long, SG",IND,3,14.3,0.28,0.93,1.20,0.06
