RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Vince Carter, SG",SAC,39,17.4,-1.22,1.05,-0.17,1.21
2,"Jamal Crawford, SG",MIN,59,19.0,0.11,-4.50,-4.39,-0.87
3,"Manu Ginobili, SG",SA,45,20.5,0.49,-1.14,-0.65,1.44
4,"Dirk Nowitzki, PF",DAL,57,25.1,1.72,0.16,1.88,4.51
5,"Jason Terry, SG",MIL,26,11.0,-1.96,-0.30,-2.26,0.15
6,"Tyson Chandler, C",PHX,42,25.4,-2.36,2.33,-0.03,2.13
7,"Pau Gasol, C",SA,56,24.8,-0.75,2.42,1.67,4.20
8,"Richard Jefferson, SF",DEN,16,8.6,-2.44,0.15,-2.29,0.07
9,"Joe Johnson, SG",HOU/UTAH,33,22.2,-3.16,-0.89,-4.05,-0.38
10,"Tony Parker, PG",SA,32,20.7,-1.79,-0.32,-2.11,0.42
11,"Zach Randolph, PF",SAC,50,25.9,-0.42,-0.94,-1.36,1.38
12,"Nene Hilario, C",HOU,39,14.9,-0.35,2.31,1.96,1.96
13,"LeBron James, SF",CLE,57,37.0,4.74,-0.62,4.12,9.65
14,"Carmelo Anthony, PF",OKC,57,32.3,0.99,-0.91,0.08,3.69
15,"Nick Collison, PF",OKC,9,5.8,-1.77,1.81,0.04,0.11
16,"Dwyane Wade, SG",CLE/MIA,49,23.2,-1.46,0.67,-0.79,1.73
17,"Kyle Korver, SG",CLE,57,21.2,2.15,-0.19,1.96,3.91
18,"Zaza Pachulia, C",GS,49,14.6,-0.15,2.67,2.52,2.72
19,"David West, PF",GS,55,13.6,-0.09,4.56,4.47,3.55
20,"Udonis Haslem, PF",MIA,8,5.6,-2.05,1.42,-0.63,0.07
21,"Tony Allen, SG",NO,22,12.4,-2.13,0.43,-1.70,0.26
22,"Devin Harris, PG",DAL/DEN,47,18.5,0.44,0.58,1.02,2.24
23,"Dwight Howard, C",CHA,58,31.0,-1.51,2.06,0.55,4.16
24,"Andre Iguodala, SF",GS,50,25.5,-1.59,1.29,-0.30,2.31
25,"Al Jefferson, C",IND,29,13.4,-1.30,1.11,-0.19,0.71
26,"Shaun Livingston, PG",GS,51,15.5,-1.41,0.57,-0.84,1.16
27,"Emeka Okafor, C",NO,4,15.8,-1.84,1.11,-0.73,0.01
28,"Trevor Ariza, SF",HOU,44,35.0,1.08,-0.10,0.98,4.12
29,"Luol Deng, SF",LAL,1,13.0,-1.97,0.52,-1.45,0.02
30,"Jameer Nelson, PG",NO/DET,46,20.7,-1.67,-2.46,-4.13,-0.60
31,"JR Smith, SG",CLE,56,29.8,0.36,-1.95,-1.59,1.61
32,"Damien Wilkins, SG",IND,19,8.0,-1.79,0.06,-1.73,0.11
33,"Andrew Bogut, C",LAL,24,9.0,-2.18,2.31,0.13,0.47
34,"Raymond Felton, PG",OKC,60,17.3,-0.41,-0.73,-1.14,1.21
35,"Channing Frye, PF",CLE/LAL,45,12.4,-0.07,0.79,0.72,1.40
