RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,46,34.8,5.32,4.85,10.17,11.59
2,"Giannis Antetokounmpo, PF",MIL,45,30.7,5.42,1.99,7.41,7.90
3,"Kawhi Leonard, SF",LAC,38,32.2,3.33,3.91,7.24,6.48
4,"James Harden, SG",HOU,46,37.1,4.57,1.48,6.05,8.11
5,"Jayson Tatum, PF",BOS,45,33.6,1.23,4.13,5.36,6.07
6,"Dennis Schroder, PG",OKC,49,31.1,2.08,2.46,4.54,5.47
7,"Donte DiVincenzo, SG",MIL,44,22.8,2.41,2.09,4.50,3.63
8,"Terence Davis, SG",TOR,50,16.8,2.93,1.47,4.41,2.76
9,"Pascal Siakam, PF",TOR,39,34.8,2.53,1.78,4.31,4.68
10,"Damian Lillard, PG",POR,48,37.1,5.38,-1.20,4.18,5.81
11,"Nikola Jokic, C",DEN,50,32.2,1.43,2.72,4.15,5.04
12,"Paul Millsap, PF",DEN,32,24.9,0.45,3.50,3.95,2.40
13,"Rudy Gobert, C",UTAH,47,34.3,0.70,3.24,3.94,5.04
14,"Chris Paul, PG",OKC,49,31.6,2.08,1.83,3.91,4.78
15,"Khris Middleton, SF",MIL,42,29.1,3.29,0.53,3.81,3.86
16,"Jimmy Butler, SF",MIA,43,34.7,0.69,2.97,3.65,4.20
17,"De'Anthony Melton, SG",MEM,37,17.8,2.94,0.62,3.56,1.94
18,"Davis Bertans, SF",WSH,40,29.3,4.86,-1.44,3.41,3.34
19,"Jalen Brunson, PG",DAL,50,17.4,1.46,1.77,3.23,2.22
20,"Alex Caruso, SG",LAL,45,18.6,-0.25,3.40,3.15,2.16
21,"Eric Bledsoe, PG",MIL,41,26.6,2.65,0.46,3.11,3.01
22,"Patrick Beverley, PG",LAC,39,28.2,0.39,2.65,3.04,2.76
23,"Bojan Bogdanovic, SF",UTAH,48,33.2,2.84,0.17,3.01,4.00
24,"Ivica Zubac, C",LAC,50,17.8,0.12,2.85,2.97,2.18
25,"Luka Doncic, SG",DAL,43,32.8,4.65,-1.69,2.96,3.50
26,"Marc Gasol, C",TOR,35,27.8,0.10,2.82,2.92,2.42
27,"CJ McCollum, SG",POR,46,35.7,1.67,1.22,2.89,3.87
28,"Domantas Sabonis, PF",IND,47,34.5,0.01,2.86,2.87,3.74
29,"Bam Adebayo, PF",MIA,49,34.6,0.06,2.78,2.84,3.87
30,"Duncan Robinson, SG",MIA,49,28.4,1.53,1.30,2.83,3.18
31,"Ben Simmons, PG",PHI,49,36.1,2.45,0.34,2.78,4.12
32,"Chris Chiozza, PG",BKN/WSH,13,10.6,0.28,2.47,2.75,0.32
33,"Donovan Mitchell, SG",UTAH,48,34.3,1.72,1.00,2.71,3.77
34,"Will Barton, SF",DEN,47,33.5,0.42,2.27,2.69,3.44
35,"Kemba Walker, PG",BOS,42,32.1,3.82,-1.15,2.68,3.07
36,"Jakob Poeltl, C",SA,49,17.6,2.28,0.40,2.67,1.96
37,"Paul George, SG",LAC,29,30.2,2.15,0.51,2.67,1.97
38,"Ben McLemore, SG",HOU,49,23.5,3.11,-0.44,2.67,2.71
39,"Lonnie Walker IV, SG",SA,41,13.0,0.54,2.13,2.67,1.18
40,"Devonte' Graham, PG",CHA,50,35.2,1.07,1.58,2.64,3.62
41,"Zion Williamson, SF",NO,6,26.3,2.64,-0.02,2.62,0.37
42,"David Nwaba, G",BKN,20,13.4,0.51,2.11,2.62,0.62
43,"Joe Ingles, SG",UTAH,49,30.0,0.07,2.48,2.55,3.19
44,"Shaquille Harrison, PG",CHI,30,7.2,0.17,2.35,2.52,0.47
45,"Patty Mills, PG",SA,49,23.3,2.85,-0.34,2.51,2.50
46,"Kris Dunn, PG",CHI,51,24.9,-1.47,3.93,2.47,2.74
47,"Tobias Harris, SF",PHI,51,34.3,-0.95,3.41,2.46,3.63
48,"George Hill, PG",MIL,44,21.1,2.53,-0.10,2.42,1.98
49,"Josh Hart, SG",NO,43,28.2,0.69,1.70,2.40,2.64
50,"Montrezl Harrell, PF",LAC,49,28.6,2.50,-0.15,2.35,2.94
51,"Kyle Lowry, PG",TOR,39,36.6,1.40,0.95,2.35,2.90
52,"Devin Booker, SG",PHX,47,35.9,4.10,-1.79,2.31,3.47
53,"Reggie Jackson, PG",DET,9,24.2,1.34,0.95,2.29,0.39
54,"Doug McDermott, SF",IND,50,20.9,1.74,0.54,2.29,2.06
55,"Malcolm Brogdon, PG",IND,36,30.4,0.15,2.07,2.23,2.07
56,"Derrick Favors, C",NO,31,24.2,1.46,0.76,2.22,1.51
57,"Deandre Ayton, C",PHX,20,32.7,0.94,1.25,2.19,1.24
58,"Ricky Rubio, PG",PHX,42,31.7,1.22,0.93,2.15,2.61
59,"Isaac Bonga, SF",WSH,44,17.6,-0.07,2.20,2.13,1.48
60,"Jrue Holiday, SG",NO,41,35.2,1.31,0.76,2.07,2.78
61,"Norman Powell, SG",TOR,38,28.2,1.76,0.31,2.07,2.05
62,"Robert Covington, PF",MIN,48,29.4,1.40,0.66,2.06,2.65
63,"Hassan Whiteside, C",POR,46,30.8,1.01,1.01,2.02,2.49
64,"Enes Kanter, C",BOS,37,18.5,1.45,0.56,2.00,1.20
65,"Jarrett Allen, C",BKN,49,27.2,0.43,1.52,1.95,2.38
66,"Trae Young, PG",ATL,46,34.9,6.25,-4.31,1.94,2.93
67,"E'Twaun Moore, SG",NO,37,20.4,1.07,0.86,1.93,1.36
68,"Spencer Dinwiddie, PG",BKN,49,31.1,2.60,-0.68,1.92,2.68
69,"Kyrie Irving, PG",BKN,20,32.9,4.23,-2.34,1.89,1.19
70,"Jamal Murray, PG",DEN,40,32.0,-0.04,1.91,1.87,2.11
71,"Christian Wood, PF",DET,48,17.7,1.27,0.59,1.86,1.40
72,"Anthony Davis, PF",LAL,41,34.6,1.57,0.29,1.86,2.44
73,"Brandon Clarke, SF",MEM,43,21.7,2.13,-0.27,1.86,1.66
74,"Dwight Powell, C",DAL,40,26.5,0.12,1.73,1.85,1.80
75,"Steven Adams, C",OKC,44,26.7,0.31,1.51,1.82,1.96
76,"Joel Embiid, C",PHI,35,30.9,-0.27,2.03,1.76,1.72
77,"Richaun Holmes, C",SAC,37,29.4,-0.83,2.59,1.76,1.75
78,"Marcus Morris Sr., SF",NY,43,32.3,0.42,1.33,1.75,2.08
79,"D.J. Augustin, PG",ORL,39,26.0,-1.52,3.26,1.74,1.62
80,"Boban Marjanovic, C",DAL,24,9.8,1.86,-0.13,1.74,0.37
81,"Karl-Anthony Towns, C",MIN,32,33.7,5.04,-3.33,1.71,1.75
82,"Tim Hardaway Jr., SG",DAL,47,26.8,1.80,-0.13,1.67,1.99
83,"Danny Green, SG",LAL,47,25.0,0.55,1.12,1.67,1.85
84,"Dion Waiters, SG",MIA,3,14.0,1.63,-0.00,1.63,0.07
85,"Jonathan Isaac, PF",ORL,32,29.7,-0.43,2.03,1.60,1.46
86,"Kristaps Porzingis, PF",DAL,38,30.6,0.52,1.05,1.58,1.74
87,"Jonas Valanciunas, C",MEM,47,25.8,0.43,1.14,1.57,1.85
88,"Gordon Hayward, SF",BOS,33,32.6,1.78,-0.23,1.55,1.61
89,"Damyean Dotson, SG",NY,44,17.6,0.08,1.44,1.52,1.08
90,"Josh Richardson, SG",PHI,38,31.5,-0.48,1.99,1.51,1.76
91,"Trey Burke, PG",PHI,25,13.2,0.50,1.01,1.51,0.44
92,"Al Horford, PF",PHI,46,30.9,-0.39,1.90,1.50,2.07
93,"Aaron Holiday, PG",IND,46,23.4,1.23,0.26,1.49,1.52
94,"Denzel Valentine, SG",CHI,30,12.2,0.10,1.38,1.48,0.53
95,"Rondae Hollis-Jefferson, SF",TOR,38,19.7,-0.40,1.88,1.48,1.06
96,"Russell Westbrook, PG",HOU,42,35.9,2.99,-1.52,1.48,2.35
97,"Trevor Ariza, SF",POR/SAC,37,26.0,-0.78,2.25,1.48,1.40
98,"Stephen Curry, PG",GS,4,28.0,3.67,-2.20,1.47,0.18
99,"Daniel Theis, C",BOS,45,22.6,-1.14,2.60,1.46,1.44
100,"Justise Winslow, SF",MIA,11,32.0,0.01,1.44,1.45,0.52
101,"Naz Reid, C",MIN,15,10.5,1.06,0.38,1.44,0.24
102,"Grant Williams, PF",BOS,47,15.3,-0.65,2.08,1.43,1.01
103,"Chris Boucher, PF",TOR,42,13.2,0.20,1.23,1.43,0.77
104,"Maxi Kleber, PF",DAL,49,24.9,-0.25,1.64,1.39,1.67
