RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"Giannis Antetokounmpo, PF",MIL,52,30.9,5.47,1.96,7.43,9.61
2,"LeBron James, SF",LAL,54,34.9,4.80,1.72,6.52,9.54
3,"James Harden, SG",HOU,55,36.7,6.03,0.28,6.30,10.30
4,"Luka Doncic, SG",DAL,47,32.7,4.49,-0.23,4.26,5.54
5,"Kawhi Leonard, SF",LAC,45,32.5,2.15,1.42,3.56,4.58
6,"Nikola Jokic, C",DEN,58,32.4,1.68,1.73,3.41,5.40
7,"Russell Westbrook, PG",HOU,48,35.9,3.68,-0.28,3.40,5.50
8,"Dennis Schroder, PG",OKC,58,31.2,1.93,1.22,3.15,5.16
9,"Stephen Curry, PG",GS,4,28.0,3.92,-0.85,3.08,0.33
10,"Kyle Lowry, PG",TOR,46,36.4,2.19,0.67,2.85,4.40
11,"Chris Paul, PG",OKC,58,31.8,1.47,1.35,2.82,4.77
12,"Anthony Davis, PF",LAL,50,34.5,1.73,1.08,2.81,4.53
13,"Kyrie Irving, PG",BKN,20,32.9,3.65,-0.91,2.74,1.75
14,"Terence Davis, SG",TOR,58,17.6,2.46,0.25,2.70,2.49
15,"Donte DiVincenzo, SG",MIL,53,22.9,1.56,1.11,2.67,3.17
16,"Pascal Siakam, PF",TOR,47,35.0,1.83,0.81,2.63,4.17
17,"Jimmy Butler, SF",MIA,48,34.4,1.03,1.51,2.54,3.91
18,"Khris Middleton, SF",MIL,51,29.9,2.56,-0.09,2.47,3.79
19,"Damian Lillard, PG",POR,54,37.0,3.00,-0.59,2.42,4.63
20,"Jayson Tatum, PF",BOS,54,34.3,0.83,1.47,2.29,4.17
21,"Ben Simmons, PG",PHI,54,35.8,1.24,0.98,2.22,4.31
22,"Karl-Anthony Towns, C",MIN,35,33.9,3.50,-1.29,2.21,2.71
23,"Patrick Beverley, PG",LAC,42,27.7,-0.23,2.43,2.20,2.59
24,"Rudy Gobert, C",UTAH,56,34.6,-0.84,3.04,2.20,4.21
25,"Norman Powell, SG",TOR,38,28.2,1.38,0.78,2.16,2.39
26,"Zion Williamson, SF",NO,13,28.5,3.10,-0.95,2.15,0.84
27,"Zach LaVine, PG",CHI,59,34.7,2.04,0.05,2.08,4.38
28,"Christian Wood, PF",DET,56,19.7,1.40,0.60,2.00,2.24
29,"Davis Bertans, SF",WSH,47,29.4,2.35,-0.38,1.98,2.98
30,"Eric Bledsoe, PG",MIL,50,27.3,2.32,-0.35,1.97,2.99
31,"Joel Embiid, C",PHI,43,30.3,1.04,0.90,1.94,2.63
32,"Jaylen Brown, SG",BOS,48,33.8,1.12,0.72,1.84,3.14
33,"Lou Williams, SG",LAC,55,29.7,2.40,-0.58,1.83,3.30
34,"Kristaps Porzingis, PF",DAL,45,30.5,0.78,1.03,1.81,2.67
35,"Montrezl Harrell, PF",LAC,57,28.2,1.20,0.58,1.78,3.19
36,"Chris Clemons, PG",HOU,28,8.8,2.53,-0.80,1.72,0.48
37,"George Hill, PG",MIL,48,21.2,1.69,0.02,1.71,1.94
38,"D'Angelo Russell, SG",GS/MIN,38,32.2,3.35,-1.71,1.64,2.30
39,"Devin Booker, SG",PHX,56,35.9,2.95,-1.33,1.63,3.72
40,"Trae Young, PG",ATL,54,35.5,4.30,-2.72,1.58,3.57
41,"Doug McDermott, SF",IND,59,20.3,1.00,0.57,1.58,2.13
42,"Brandon Clarke, SF",MEM,50,21.7,2.00,-0.43,1.57,2.02
43,"Patty Mills, PG",SA,57,23.0,1.83,-0.30,1.53,2.35
44,"Danilo Gallinari, PF",OKC,51,30.7,1.23,0.30,1.53,2.69
45,"De'Aaron Fox, PG",SAC,39,31.6,1.92,-0.43,1.49,2.14
46,"Robert Covington, PF",HOU/MIN,56,29.7,0.82,0.64,1.46,2.90
47,"Paul George, SG",LAC,36,29.2,2.63,-1.17,1.46,1.82
48,"Kemba Walker, PG",BOS,46,32.2,2.03,-0.62,1.41,2.46
49,"Josh Hart, SG",NO,51,28.0,0.67,0.70,1.37,2.43
50,"Jordan Clarkson, PG",CLE/UTAH,57,24.3,1.22,0.14,1.36,2.25
51,"Ivica Zubac, C",LAC,58,17.9,-0.41,1.77,1.36,1.71
52,"Shaquille Harrison, PG",CHI,37,8.8,0.62,0.69,1.31,0.52
53,"CJ McCollum, SG",POR,56,35.9,0.68,0.62,1.30,3.12
54,"Tim Hardaway Jr., SG",DAL,56,27.8,1.11,0.08,1.19,2.38
55,"Spencer Dinwiddie, PG",BKN,57,31.4,2.01,-0.89,1.12,2.67
56,"De'Anthony Melton, SG",MEM,45,18.8,1.57,-0.46,1.12,1.31
57,"Goran Dragic, PG",MIA,47,28.3,1.32,-0.25,1.08,1.91
58,"Jrue Holiday, SG",NO,49,34.7,1.25,-0.18,1.07,2.53
59,"Fred VanVleet, SG",TOR,48,35.8,0.32,0.75,1.07,2.49
60,"Nerlens Noel, C",OKC,50,18.6,0.25,0.80,1.05,1.31
61,"Devonte' Graham, PG",CHA,57,35.0,0.23,0.82,1.04,2.64
62,"Bojan Bogdanovic, SF",UTAH,57,33.3,1.37,-0.33,1.04,2.67
63,"Rondae Hollis-Jefferson, SF",TOR,46,19.6,0.02,1.01,1.03,1.25
64,"Ben McLemore, SG",HOU,58,23.5,2.08,-1.06,1.02,1.98
65,"Justin Holiday, SF",IND,59,25.3,-0.11,1.09,0.98,2.07
66,"Enes Kanter, C",BOS,46,18.2,0.72,0.23,0.95,1.12
67,"Brandon Ingram, SF",NO,50,34.0,1.36,-0.46,0.90,2.35
68,"Andrew Wiggins, SG",GS/MIN,48,34.3,0.84,0.05,0.88,2.22
69,"David Nwaba, SG",BKN,20,13.4,0.70,0.18,0.88,0.36
70,"Evan Fournier, SG",ORL,57,31.8,0.51,0.35,0.87,2.33
71,"Alex Caruso, SG",LAL,54,18.0,-0.79,1.64,0.85,1.26
72,"Paul Millsap, PF",DEN,38,24.4,-0.57,1.41,0.84,1.14
73,"Eric Gordon, SG",HOU,30,29.2,1.09,-0.25,0.84,1.19
74,"Matt Thomas, SG",TOR,27,10.3,1.11,-0.28,0.84,0.35
75,"Buddy Hield, SG",SAC,58,32.7,1.22,-0.39,0.83,2.42
76,"Kris Dunn, SF",CHI,51,24.9,-1.20,2.02,0.81,1.62
77,"Bam Adebayo, PF",MIA,58,34.5,-0.76,1.54,0.77,2.44
78,"Chris Chiozza, PG",BKN/WSH,15,10.0,0.77,-0.00,0.77,0.19
79,"Donovan Mitchell, SG",UTAH,57,34.4,0.65,0.12,0.77,2.41
80,"Serge Ibaka, C",TOR,47,27.1,-0.24,0.99,0.75,1.53
81,"Nikola Vucevic, C",ORL,47,32.3,0.11,0.59,0.70,1.79
82,"John Collins, PF",ATL,34,32.6,0.40,0.28,0.68,1.35
83,"Derrick Rose, PG",DET,48,26.2,1.60,-0.93,0.67,1.46
84,"Dion Waiters, SG",MIA,3,14.0,1.05,-0.38,0.67,0.05
85,"Victor Oladipo, SG",IND,9,25.1,1.22,-0.57,0.66,0.26
86,"Reggie Bullock, SG",NY,25,24.5,0.67,-0.03,0.64,0.65
87,"Danny Green, SG",LAL,56,24.9,-0.34,0.98,0.64,1.61
88,"Gary Payton II, PG",WSH,24,17.0,0.44,0.19,0.64,0.48
89,"Daniel Theis, C",BOS,52,23.2,-1.15,1.77,0.62,1.37
90,"Steven Adams, C",OKC,53,27.1,-0.01,0.62,0.61,1.60
91,"Ricky Rubio, PG",PHX,51,31.4,0.20,0.40,0.60,1.85
92,"Shai Gilgeous-Alexander, SG",OKC,59,35.5,0.12,0.48,0.60,2.34
93,"Tobias Harris, SF",PHI,60,34.5,-0.76,1.35,0.59,2.29
94,"Derrick Favors, C",NO,39,23.9,0.15,0.43,0.58,1.08
95,"Jamal Murray, PG",DEN,48,32.5,-0.18,0.76,0.58,1.65
96,"Mike Muscala, PF",OKC,38,12.3,-0.32,0.89,0.57,0.51
97,"Deandre Ayton, C",PHX,27,32.9,0.81,-0.25,0.56,0.99
98,"Naz Reid, C",MIN,23,13.7,0.44,0.12,0.55,0.36
99,"Jarrett Allen, C",BKN,57,26.2,-0.56,1.11,0.54,1.64
100,"Garrison Mathews, SG",WSH,16,12.6,1.21,-0.68,0.54,0.22
101,"Ryan Broekhoff, SG",DAL,17,10.6,0.54,-0.03,0.52,0.20
102,"Kyle Kuzma, PF",LAL,48,24.5,0.56,-0.05,0.51,1.29
103,"Marcus Smart, PG",BOS,47,31.9,-0.57,1.06,0.49,1.59
104,"Chris Boucher, PF",TOR,50,13.1,0.21,0.28,0.49,0.68
105,"Gordon Hayward, SF",BOS,41,33.4,0.83,-0.34,0.49,1.46
106,"Blake Griffin, PF",DET,18,28.4,0.92,-0.44,0.49,0.50
107,"Ersan Ilyasova, PF",MIL,52,16.1,0.55,-0.07,0.48,0.92
108,"Mikal Bridges, SF",PHX,59,26.0,-0.18,0.66,0.48,1.63
109,"Reggie Jackson, PG",DET/LAC,17,26.0,0.90,-0.43,0.47,0.44
110,"Wesley Matthews, SG",MIL,55,24.5,-0.70,1.15,0.45,1.44
111,"Richaun Holmes, C",SAC,37,29.4,-1.42,1.86,0.45,1.08
112,"Tyus Jones, PG",MEM,58,18.8,1.17,-0.73,0.44,1.18
113,"Will Barton, SF",DEN,51,33.0,-0.28,0.70,0.42,1.62
114,"Kyle Anderson, SF",MEM,52,18.3,-0.15,0.57,0.42,0.99
115,"Aaron Holiday, PG",IND,52,22.9,0.06,0.35,0.41,1.17
116,"Jalen Brunson, PG",DAL,57,17.9,0.54,-0.14,0.40,1.01
117,"Jonathan Isaac, PF",ORL,32,29.7,-1.32,1.72,0.40,0.94
118,"Furkan Korkmaz, SG",PHI,59,21.6,0.07,0.33,0.40,1.27
119,"Patrick Patterson, PF",LAC,47,12.4,0.01,0.38,0.39,0.59
120,"Terrence Ross, SG",ORL,56,26.8,-0.52,0.91,0.39,1.45
121,"Duncan Robinson, SG",MIA,58,29.3,0.39,-0.01,0.38,1.63
122,"Jaylen Nowell, SG",MIN,11,11.1,0.46,-0.09,0.37,0.13
123,"Shabazz Napier, PG",MIN/WSH,44,23.4,0.63,-0.27,0.37,1.03
124,"Lonzo Ball, PG",NO,50,32.0,0.45,-0.09,0.36,1.61
125,"Luke Kennard, SG",DET,28,32.9,-0.02,0.37,0.35,0.84
126,"J.J. Barea, PG",DAL,20,15.7,1.28,-0.95,0.33,0.29
127,"Malcolm Brogdon, PG",IND,45,30.9,0.03,0.29,0.32,1.29
128,"Jordan McLaughlin, PG",MIN,23,19.3,0.73,-0.41,0.32,0.44
129,"Boban Marjanovic, C",DAL,30,8.8,0.43,-0.14,0.29,0.23
130,"Josh Jackson, SG",MEM,11,19.4,1.14,-0.86,0.29,0.20
131,"Aaron Gordon, PF",ORL,52,32.6,-0.97,1.25,0.28,1.52
132,"Isaiah Hartenstein, C",HOU,23,11.6,0.66,-0.38,0.28,0.25
133,"Joe Harris, SF",BKN,56,31.3,-0.33,0.58,0.25,1.59
134,"Jordan McRae, SG",DEN/WSH,32,21.3,1.39,-1.15,0.24,0.64
135,"Mason Plumlee, PF",DEN,46,17.3,0.16,0.07,0.23,0.68
136,"Daniel Gafford, PF",CHI,37,13.5,-0.30,0.53,0.23,0.44
137,"Abdel Nader, SF",OKC,43,15.3,-0.16,0.38,0.22,0.57
138,"Trey Lyles, C",SA,57,18.7,-0.73,0.95,0.22,0.93
139,"Malik Beasley, SG",DEN/MIN,48,20.5,0.98,-0.78,0.20,0.85
140,"Kyle Korver, SG",MIL,47,16.7,0.65,-0.47,0.18,0.69
141,"Gabe Vincent, PG",MIA,4,10.3,0.43,-0.26,0.17,0.03
142,"Brandon Goodwin, PG",ATL,29,12.9,0.66,-0.49,0.17,0.32
143,"Brook Lopez, C",MIL,55,26.7,-1.46,1.61,0.15,1.26
144,"Bogdan Bogdanovic, SG",SAC,47,28.3,-0.10,0.25,0.15,1.06
145,"Damyean Dotson, SG",NY,47,17.5,0.74,-0.59,0.15,0.65
146,"Trey Burke, PG",PHI,25,13.2,0.08,0.06,0.14,0.25
147,"Justin James, SG",SAC,33,6.6,0.39,-0.26,0.12,0.18
148,"Dwight Howard, C",LAL,57,19.7,-0.27,0.38,0.11,0.87
149,"Marc Gasol, C",TOR,35,27.8,-0.94,1.04,0.11,0.79
150,"Hassan Whiteside, C",POR,55,31.1,-0.53,0.63,0.11,1.32
