TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,PLUS_MINUS_ON,PLUS_MINUS_OFF,PLUS_MINUS_DIFF,OFF_RATING_ON,OFF_RATING_OFF,OFF_RATING_DIFF,DEF_RATING_ON,DEF_RATING_OFF,DEF_RATING_DIFF,NET_RATING_ON,NET_RATING_OFF,NET_RATING_DIFF
Orlando Magic,"Hezonja, Mario",23.0,30,-7.0,284.0,1161.0,-877.0,-9.3,-2.9,-6.4,99.8,104.5,-4.7,110.1,106.4,3.7,-10.3,-2.0,-8.3
Orlando Magic,"Isaac, Jonathan",12.0,30,-18.0,239.0,1206.0,-967.0,-3.0,-4.4,1.4,100.0,104.3,-4.3,99.7,108.6,-8.9,0.3,-4.3,4.6
Orlando Magic,"Iwundu, Wes",12.0,30,-18.0,135.0,1310.0,-1175.0,-13.6,-3.2,-10.4,84.4,105.5,-21.1,101.3,107.7,-6.4,-16.9,-2.2,-14.7
Orlando Magic,"Mack, Shelvin",23.0,30,-7.0,407.0,1038.0,-631.0,-3.4,-4.4,1.0,101.0,104.6,-3.6,105.3,107.8,-2.5,-4.3,-3.2,-1.1
Orlando Magic,"Payne, Adreian",1.0,30,-29.0,1.0,1444.0,-1443.0,0.0,-4.2,4.2,82.0,103.6,-21.6,227.3,107.1,120.2,-145.3,-3.5,-141.8
Orlando Magic,"Payton, Elfrid",21.0,30,-9.0,590.0,855.0,-265.0,-4.9,-3.6,-1.3,108.7,100.1,8.6,111.8,103.8,8.0,-3.2,-3.8,0.6
Orlando Magic,"Ross, Terrence",22.0,30,-8.0,576.0,869.0,-293.0,-1.7,-5.7,4.0,104.8,102.7,2.1,105.2,108.4,-3.2,-0.4,-5.7,5.3
Orlando Magic,"Simmons, Jonathon",30.0,30,0.0,852.0,593.0,259.0,-6.4,-0.9,-5.5,102.6,105.0,-2.4,108.0,105.8,2.2,-5.4,-0.8,-4.6
Orlando Magic,"Speights, Marreese",23.0,30,-7.0,272.0,1173.0,-901.0,-1.1,-4.9,3.8,100.0,104.4,-4.4,102.8,108.1,-5.3,-2.8,-3.7,0.9
Orlando Magic,"Vucevic, Nikola",30.0,30,0.0,918.0,527.0,391.0,1.8,-14.5,16.3,109.2,93.3,15.9,107.5,106.4,1.1,1.7,-13.0,14.7
Indiana Pacers,"Anigbogu, Ike",6.0,29,-23.0,17.0,1380.0,-1363.0,-5.6,1.1,-6.7,118.6,107.7,10.9,125.4,105.6,19.8,-6.8,2.1,-8.9
Indiana Pacers,"Bogdanovic, Bojan",29.0,29,0.0,916.0,481.0,435.0,-0.5,3.9,-4.4,106.8,109.8,-3.0,105.9,105.8,0.1,0.9,4.0,-3.1
Indiana Pacers,"Collison, Darren",28.0,29,-1.0,863.0,534.0,329.0,4.2,-4.1,8.3,110.8,102.9,7.9,105.4,106.6,-1.2,5.4,-3.7,9.1
Indiana Pacers,"Jefferson, Al",10.0,29,-19.0,139.0,1258.0,-1119.0,-6.5,1.9,-8.4,103.4,108.3,-4.9,109.9,105.4,4.5,-6.5,2.9,-9.4
Indiana Pacers,"Joseph, Cory",29.0,29,0.0,712.0,685.0,27.0,-2.3,4.5,-6.8,106.4,109.4,-3.0,107.1,104.6,2.5,-0.8,4.8,-5.6
Indiana Pacers,"Leaf, TJ",25.0,29,-4.0,242.0,1155.0,-913.0,-11.9,3.7,-15.6,101.2,109.3,-8.1,113.2,104.3,8.9,-12.0,5.0,-17.0
Indiana Pacers,"Oladipo, Victor",28.0,29,-1.0,959.0,438.0,521.0,4.8,-7.1,11.9,109.3,104.7,4.6,103.8,110.4,-6.6,5.5,-5.8,11.3
Indiana Pacers,"Poythress, Alex",7.0,29,-22.0,20.0,1377.0,-1357.0,14.7,0.8,13.9,128.7,107.6,21.1,107.9,105.8,2.1,20.7,1.7,19.0
Indiana Pacers,"Sabonis, Domantas",27.0,29,-2.0,650.0,747.0,-97.0,-1.4,3.2,-4.6,106.4,109.1,-2.7,106.9,105.0,1.9,-0.5,4.1,-4.6
Indiana Pacers,"Stephenson, Lance",29.0,29,0.0,642.0,755.0,-113.0,-3.4,4.8,-8.2,106.0,109.4,-3.4,108.1,104.0,4.1,-2.1,5.3,-7.4
Indiana Pacers,"Turner, Myles",22.0,29,-7.0,666.0,731.0,-65.0,5.3,-2.8,8.1,109.3,106.5,2.8,103.0,108.5,-5.5,6.2,-1.9,8.1
Indiana Pacers,"Wilkins, Damien",14.0,29,-15.0,89.0,1308.0,-1219.0,3.2,0.9,2.3,105.9,108.0,-2.1,106.6,105.8,0.8,-0.7,2.2,-2.9
Indiana Pacers,"Young, Joe",15.0,29,-14.0,88.0,1309.0,-1221.0,-8.7,1.7,-10.4,100.4,108.4,-8.0,109.1,105.7,3.4,-8.7,2.7,-11.4
Indiana Pacers,"Young, Thaddeus",29.0,29,0.0,982.0,415.0,567.0,4.8,-7.9,12.7,109.7,103.7,6.0,104.0,110.0,-6.0,5.6,-6.4,12.0
Philadelphia 76ers,"Anderson, Justin",10.0,28,-18.0,126.0,1238.0,-1112.0,-19.8,1.6,-21.4,91.8,105.5,-13.7,113.0,103.4,9.6,-21.1,2.1,-23.2
Philadelphia 76ers,"Bayless, Jerryd",22.0,28,-6.0,577.0,787.0,-210.0,-1.1,0.1,-1.2,103.9,104.5,-0.6,105.1,103.6,1.5,-1.3,0.9,-2.2
Philadelphia 76ers,"Booker, Trevor",4.0,5,-1.0,77.0,183.0,-106.0,-3.1,-2.1,-1.0,106.0,103.8,2.2,109.5,105.1,4.4,-3.5,-1.3,-2.2
Philadelphia 76ers,"Covington, Robert",26.0,28,-2.0,852.0,512.0,340.0,7.4,-13.3,20.7,108.0,97.9,10.1,100.9,109.6,-8.7,7.1,-11.7,18.8
Philadelphia 76ers,"Embiid, Joel",23.0,28,-5.0,723.0,641.0,82.0,8.1,-10.0,18.1,107.2,101.0,6.2,99.9,108.9,-9.0,7.3,-7.9,15.2
Philadelphia 76ers,"Fultz, Markelle",4.0,28,-24.0,76.0,1288.0,-1212.0,-27.3,1.2,-28.5,80.4,105.7,-25.3,106.8,104.1,2.7,-26.5,1.6,-28.1
Philadelphia 76ers,"Holmes, Richaun",14.0,28,-14.0,218.0,1146.0,-928.0,-5.5,0.6,-6.1,105.4,104.0,1.4,108.1,103.5,4.6,-2.7,0.5,-3.2
Philadelphia 76ers,"Johnson, Amir",26.0,28,-2.0,397.0,967.0,-570.0,-5.2,1.6,-6.8,100.2,105.9,-5.7,103.7,104.5,-0.8,-3.4,1.4,-4.8
Philadelphia 76ers,"Korkmaz, Furkan",6.0,28,-22.0,32.0,1332.0,-1300.0,-4.5,-0.3,-4.2,102.6,104.3,-1.7,111.9,104.0,7.9,-9.3,0.2,-9.5
Philadelphia 76ers,"Luwawu-Cabarrot, Timothe",26.0,28,-2.0,425.0,939.0,-514.0,-6.2,2.2,-8.4,101.9,105.3,-3.4,106.6,103.1,3.5,-4.7,2.2,-6.9
Philadelphia 76ers,"McAdoo, James Michael",1.0,28,-27.0,7.0,1357.0,-1350.0,-7.0,-0.4,-6.6,111.8,104.2,7.6,123.0,104.1,18.9,-11.1,0.0,-11.1
Philadelphia 76ers,"McConnell, T.J.",23.0,28,-5.0,547.0,817.0,-270.0,-2.2,0.8,-3.0,101.4,106.2,-4.8,102.8,105.2,-2.4,-1.4,1.0,-2.4
Philadelphia 76ers,"Okafor, Jahlil",2.0,28,-26.0,25.0,1339.0,-1314.0,-39.9,0.4,-40.3,90.6,104.5,-13.9,124.3,103.8,20.5,-33.7,0.7,-34.4
Philadelphia 76ers,"Pullen, Jacob",2.0,28,-26.0,2.0,1362.0,-1360.0,0.0,-0.4,0.4,40.0,104.3,-64.3,40.0,104.3,-64.3,0.0,0.0,0.0
Philadelphia 76ers,"Redick, JJ",26.0,28,-2.0,889.0,475.0,414.0,0.3,-1.7,2.0,106.0,100.9,5.1,105.2,102.4,2.8,0.8,-1.5,2.3
Philadelphia 76ers,"Saric, Dario",27.0,28,-1.0,808.0,556.0,252.0,-3.3,3.8,-7.1,105.3,102.6,2.7,107.3,99.8,7.5,-2.0,2.8,-4.8
Philadelphia 76ers,"Simmons, Ben",27.0,28,-1.0,993.0,371.0,622.0,2.1,-7.0,9.1,105.5,100.8,4.7,103.3,106.7,-3.4,2.2,-6.0,8.2
Philadelphia 76ers,"Stauskas, Nik",6.0,28,-22.0,45.0,1319.0,-1274.0,-17.1,0.2,-17.3,78.5,105.1,-26.6,95.4,104.5,-9.1,-16.9,0.6,-17.5
Phoenix Suns,"Bender, Dragan",31.0,31,0.0,637.0,856.0,-219.0,-12.1,-4.0,-8.1,98.9,105.1,-6.2,111.0,107.8,3.2,-12.1,-2.7,-9.4
Phoenix Suns,"Bledsoe, Eric",3.0,31,-28.0,83.0,1410.0,-1327.0,-41.2,-5.5,-35.7,85.1,103.5,-18.4,118.3,108.5,9.8,-33.2,-5.1,-28.1
Phoenix Suns,"Booker, Devin",25.0,31,-6.0,851.0,642.0,209.0,-6.7,-8.5,1.8,103.2,101.3,1.9,110.0,107.9,2.1,-6.8,-6.6,-0.2
Phoenix Suns,"Canaan, Isaiah",1.0,2,-1.0,27.0,69.0,-42.0,34.4,-15.9,50.3,130.0,100.2,29.8,93.9,111.3,-17.4,36.2,-11.2,47.4
Phoenix Suns,"Chandler, Tyson",22.0,31,-9.0,568.0,925.0,-357.0,-3.1,-10.2,7.1,102.0,102.7,-0.7,105.7,111.2,-5.5,-3.7,-8.5,4.8
Phoenix Suns,"Chriss, Marquese",31.0,31,0.0,621.0,872.0,-251.0,-3.1,-10.6,7.5,106.7,99.3,7.4,108.9,109.3,-0.4,-2.1,-10.0,7.9
Phoenix Suns,"Daniels, Troy",31.0,31,0.0,527.0,966.0,-439.0,-6.7,-7.9,1.2,102.7,102.3,0.4,108.0,109.7,-1.7,-5.3,-7.5,2.2
Phoenix Suns,"Dudley, Jared",13.0,31,-18.0,185.0,1308.0,-1123.0,7.5,-9.6,17.1,109.1,101.5,7.6,101.6,110.2,-8.6,7.4,-8.7,16.1
Phoenix Suns,"House, Danuel",3.0,4,-1.0,46.0,146.0,-100.0,21.1,-11.1,32.2,121.0,100.3,20.7,95.0,109.9,-14.9,26.0,-9.7,35.7
Phoenix Suns,"Jackson, Josh",31.0,31,0.0,687.0,806.0,-119.0,-15.3,-0.8,-14.5,97.8,106.4,-8.6,110.4,108.0,2.4,-12.6,-1.6,-11.0
Phoenix Suns,"James, Mike",30.0,31,-1.0,648.0,845.0,-197.0,-3.1,-10.8,7.7,103.4,101.6,1.8,106.2,111.4,-5.2,-2.7,-9.8,7.1
Phoenix Suns,"Jones Jr., Derrick",6.0,31,-25.0,33.0,1460.0,-1427.0,-2.9,-7.6,4.7,102.9,102.4,0.5,103.6,109.3,-5.7,-0.6,-6.9,6.3
Phoenix Suns,"Len, Alex",26.0,31,-5.0,574.0,919.0,-345.0,-8.0,-7.2,-0.8,103.5,101.7,1.8,110.2,108.5,1.7,-6.6,-6.8,0.2
Phoenix Suns,"Monroe, Greg",12.0,21,-9.0,275.0,738.0,-463.0,-13.8,-2.3,-11.5,100.5,104.6,-4.1,113.1,106.9,6.2,-12.5,-2.3,-10.2
Phoenix Suns,"Peters, Alec",2.0,31,-29.0,14.0,1479.0,-1465.0,-33.3,-7.2,-26.1,73.8,102.7,-28.9,106.4,109.2,-2.8,-32.6,-6.5,-26.1
Phoenix Suns,"Ulis, Tyler",30.0,31,-1.0,716.0,777.0,-61.0,-10.6,-4.6,-6.0,101.0,103.6,-2.6,111.5,107.0,4.5,-10.5,-3.4,-7.1
Phoenix Suns,"Warren, TJ",31.0,31,0.0,974.0,519.0,455.0,-6.2,-10.0,3.8,104.0,99.5,4.5,109.4,108.7,0.7,-5.4,-9.1,3.7
Portland Trail Blazers,"Aminu, Al-Farouq",16.0,29,-13.0,473.0,924.0,-451.0,7.7,-0.7,8.4,109.3,99.5,9.8,101.6,101.5,0.1,7.7,-2.0,9.7
Portland Trail Blazers,"Collins, Zach",13.0,29,-16.0,137.0,1260.0,-1123.0,2.5,2.1,0.4,102.7,102.8,-0.1,103.3,101.3,2.0,-0.6,1.4,-2.0
Portland Trail Blazers,"Connaughton, Pat",29.0,29,0.0,571.0,826.0,-255.0,3.7,1.0,2.7,103.7,102.1,1.6,103.6,100.1,3.5,0.1,2.0,-1.9
Portland Trail Blazers,"Davis, Ed",29.0,29,0.0,504.0,893.0,-389.0,5.5,0.2,5.3,103.3,102.5,0.8,99.3,102.7,-3.4,3.9,-0.2,4.1
Portland Trail Blazers,"Harkless, Maurice",25.0,29,-4.0,560.0,837.0,-277.0,-2.7,5.4,-8.1,100.1,104.5,-4.4,102.7,100.7,2.0,-2.6,3.8,-6.4
Portland Trail Blazers,"Layman, Jake",13.0,29,-16.0,83.0,1314.0,-1231.0,1.7,2.2,-0.5,97.1,103.1,-6.0,105.0,101.3,3.7,-7.9,1.8,-9.7
Portland Trail Blazers,"Leonard, Meyers",11.0,29,-18.0,129.0,1268.0,-1139.0,-4.5,2.8,-7.3,105.9,102.4,3.5,112.1,100.4,11.7,-6.2,2.0,-8.2
Portland Trail Blazers,"Lillard, Damian",29.0,29,0.0,1077.0,320.0,757.0,3.3,-2.0,5.3,104.2,97.5,6.7,102.2,99.2,3.0,2.0,-1.7,3.7
Portland Trail Blazers,"McCollum, CJ",28.0,29,-1.0,1027.0,370.0,657.0,1.4,4.3,-2.9,104.0,99.2,4.8,102.5,98.9,3.6,1.6,0.4,1.2
Portland Trail Blazers,"Napier, Shabazz",23.0,29,-6.0,387.0,1010.0,-623.0,7.2,0.2,7.0,101.1,103.4,-2.3,95.5,103.8,-8.3,5.6,-0.4,6.0
Portland Trail Blazers,"Nurkic, Jusuf",26.0,29,-3.0,722.0,675.0,47.0,1.3,3.1,-1.8,101.1,104.6,-3.5,99.1,104.2,-5.1,1.9,0.4,1.5
Portland Trail Blazers,"Swanigan, Caleb",14.0,29,-15.0,129.0,1268.0,-1139.0,-4.8,2.8,-7.6,93.5,103.7,-10.2,102.2,101.5,0.7,-8.7,2.2,-10.9
Portland Trail Blazers,"Turner, Evan",29.0,29,0.0,765.0,632.0,133.0,-0.3,5.0,-5.3,100.8,105.1,-4.3,101.3,101.8,-0.5,-0.5,3.3,-3.8
Portland Trail Blazers,"Vonleh, Noah",22.0,29,-7.0,420.0,977.0,-557.0,0.2,2.9,-2.7,101.0,103.5,-2.5,100.7,101.9,-1.2,0.3,1.6,-1.3
Sacramento Kings,"Bogdanovic, Bogdan",25.0,28,-3.0,616.0,733.0,-117.0,-9.4,-9.1,-0.3,98.3,98.6,-0.3,109.4,108.8,0.6,-11.1,-10.2,-0.9
Sacramento Kings,"Carter, Vince",18.0,28,-10.0,238.0,1111.0,-873.0,-1.8,-10.8,9.0,102.1,97.7,4.4,106.1,109.7,-3.6,-4.0,-12.0,8.0
Sacramento Kings,"Cauley-Stein, Willie",25.0,28,-3.0,614.0,735.0,-121.0,-12.8,-6.3,-6.5,96.0,100.6,-4.6,110.2,108.1,2.1,-14.2,-7.5,-6.7
Sacramento Kings,"Cooley, Jack",1.0,28,-27.0,2.0,1347.0,-1345.0,150.0,-9.4,159.4,173.6,98.4,75.2,0.0,109.2,-109.2,173.6,-10.8,184.4
Sacramento Kings,"Fox, De'Aaron",28.0,28,0.0,718.0,631.0,87.0,-12.0,-6.1,-5.9,98.1,99.0,-0.9,112.5,105.1,7.4,-14.4,-6.2,-8.2
Sacramento Kings,"Hield, Buddy",26.0,28,-2.0,600.0,749.0,-149.0,-5.8,-12.0,6.2,100.3,97.0,3.3,105.6,111.8,-6.2,-5.3,-14.8,9.5
Sacramento Kings,"Hill, George",25.0,28,-3.0,644.0,705.0,-61.0,-11.6,-7.1,-4.5,96.5,100.3,-3.8,110.4,107.8,2.6,-13.9,-7.5,-6.4
Sacramento Kings,"Jackson, Justin",19.0,28,-9.0,356.0,993.0,-637.0,-13.1,-7.9,-5.2,94.5,99.9,-5.4,107.0,109.8,-2.8,-12.5,-9.9,-2.6
Sacramento Kings,"Koufos, Kosta",28.0,28,0.0,512.0,837.0,-325.0,-14.7,-5.9,-8.8,93.4,101.6,-8.2,108.0,109.7,-1.7,-14.6,-8.1,-6.5
Sacramento Kings,"Labissiere, Skal",26.0,28,-2.0,434.0,915.0,-481.0,-6.1,-10.8,4.7,100.5,97.5,3.0,108.3,109.4,-1.1,-7.8,-11.9,4.1
Sacramento Kings,"Mason, Frank",21.0,28,-7.0,398.0,951.0,-553.0,1.9,-13.9,15.8,107.3,94.9,12.4,104.6,110.9,-6.3,2.7,-16.0,18.7
Sacramento Kings,"Papagiannis, Georgios",5.0,28,-23.0,35.0,1314.0,-1279.0,11.1,-9.8,20.9,123.6,97.8,25.8,125.0,108.7,16.3,-1.4,-10.9,9.5
Sacramento Kings,"Randolph, Zach",26.0,28,-2.0,674.0,675.0,-1.0,-12.8,-5.8,-7.0,97.6,99.4,-1.8,112.4,105.8,6.6,-14.8,-6.4,-8.4
Sacramento Kings,"Richardson, Malachi",13.0,28,-15.0,146.0,1203.0,-1057.0,-2.6,-10.1,7.5,104.7,97.7,7.0,109.9,109.0,0.9,-5.2,-11.2,6.0
Sacramento Kings,"Sampson, JaKarr",6.0,28,-22.0,102.0,1247.0,-1145.0,5.2,-10.4,15.6,104.5,98.0,6.5,98.1,109.9,-11.8,6.4,-11.9,18.3
Sacramento Kings,"Temple, Garrett",27.0,28,-1.0,658.0,691.0,-33.0,-10.4,-8.2,-2.2,97.0,100.0,-3.0,109.5,108.6,0.9,-12.5,-8.7,-3.8
San Antonio Spurs,"Aldridge, LaMarcus",29.0,30,-1.0,968.0,472.0,496.0,4.6,-0.7,5.3,107.5,100.4,7.1,102.4,100.9,1.5,5.2,-0.5,5.7
San Antonio Spurs,"Anderson, Kyle",23.0,30,-7.0,631.0,809.0,-178.0,1.3,4.1,-2.8,105.0,105.2,-0.2,101.9,101.9,0.0,3.1,3.3,-0.2
San Antonio Spurs,"Bertans, Davis",26.0,30,-4.0,262.0,1178.0,-916.0,3.3,2.8,0.5,107.4,104.6,2.8,102.6,101.7,0.9,4.8,2.9,1.9
San Antonio Spurs,"Costello, Matt",1.0,30,-29.0,11.0,1429.0,-1418.0,31.8,2.7,29.1,147.6,104.8,42.8,106.6,101.9,4.7,41.0,3.0,38.0
San Antonio Spurs,"Forbes, Bryn",30.0,30,0.0,571.0,869.0,-298.0,1.0,4.1,-3.1,106.7,104.1,2.6,105.1,99.8,5.3,1.6,4.3,-2.7
San Antonio Spurs,"Gasol, Pau",29.0,30,-1.0,713.0,727.0,-14.0,4.4,1.4,3.0,104.5,105.7,-1.2,99.8,103.9,-4.1,4.7,1.8,2.9
San Antonio Spurs,"Gay, Rudy",28.0,30,-2.0,659.0,781.0,-122.0,5.1,1.0,4.1,105.0,105.2,-0.2,101.6,102.1,-0.5,3.4,3.1,0.3
San Antonio Spurs,"Ginobili, Manu",25.0,30,-5.0,519.0,921.0,-402.0,2.9,2.9,0.0,105.4,104.9,0.5,104.9,100.2,4.7,0.6,4.7,-4.1
San Antonio Spurs,"Green, Danny",27.0,30,-3.0,753.0,687.0,66.0,5.1,0.4,4.7,105.4,104.8,0.6,99.8,104.1,-4.3,5.7,0.6,5.1
San Antonio Spurs,"Hilliard, Darrun",5.0,30,-25.0,45.0,1395.0,-1350.0,6.3,2.8,3.5,114.8,104.8,10.0,109.2,101.7,7.5,5.6,3.2,2.4
San Antonio Spurs,"Lauvergne, Joffrey",16.0,30,-14.0,181.0,1259.0,-1078.0,-15.4,5.5,-20.9,95.1,106.6,-11.5,110.5,100.6,9.9,-15.4,6.0,-21.4
San Antonio Spurs,"Leonard, Kawhi",2.0,30,-28.0,33.0,1407.0,-1374.0,-1.5,3.0,-4.5,89.7,105.5,-15.8,87.0,102.3,-15.3,2.7,3.2,-0.5
San Antonio Spurs,"Mills, Patty",30.0,30,0.0,755.0,685.0,70.0,2.0,3.8,-1.8,108.1,101.8,6.3,107.2,96.2,11.0,0.9,5.6,-4.7
San Antonio Spurs,"Murray, Dejounte",30.0,30,0.0,544.0,896.0,-352.0,5.6,1.2,4.4,102.9,106.5,-3.6,95.6,105.9,-10.3,7.3,0.6,6.7
San Antonio Spurs,"Parker, Tony",8.0,30,-22.0,148.0,1292.0,-1144.0,1.6,3.0,-1.4,102.6,105.4,-2.8,97.8,102.3,-4.5,4.8,3.0,1.8
San Antonio Spurs,"Paul, Brandon",30.0,30,0.0,360.0,1080.0,-720.0,-3.5,5.0,-8.5,98.8,107.3,-8.5,100.7,102.3,-1.6,-1.9,5.0,-6.9
San Antonio Spurs,"White, Derrick",7.0,30,-23.0,47.0,1393.0,-1346.0,15.4,2.4,13.0,95.9,105.4,-9.5,71.5,103.0,-31.5,24.4,2.4,22.0
Oklahoma City Thunder,"Abrines, Alex",27.0,29,-2.0,474.0,938.0,-464.0,5.5,-0.3,5.8,105.3,100.5,4.8,103.9,100.1,3.8,1.4,0.4,1.0
Oklahoma City Thunder,"Adams, Steven",25.0,29,-4.0,814.0,598.0,216.0,2.5,0.5,2.0,102.1,102.4,-0.3,100.9,102.1,-1.2,1.2,0.3,0.9
Oklahoma City Thunder,"Anthony, Carmelo",28.0,29,-1.0,934.0,478.0,456.0,2.9,-0.7,3.6,103.1,100.4,2.7,102.1,100.0,2.1,1.0,0.4,0.6
Oklahoma City Thunder,"Collison, Nick",6.0,29,-23.0,33.0,1379.0,-1346.0,18.7,1.3,17.4,110.6,102.0,8.6,94.2,101.6,-7.4,16.4,0.4,16.0
Oklahoma City Thunder,"Felton, Raymond",29.0,29,0.0,486.0,926.0,-440.0,-2.2,3.7,-5.9,99.5,103.5,-4.0,103.4,100.4,3.0,-3.9,3.2,-7.1
Oklahoma City Thunder,"Ferguson, Terrance",19.0,29,-10.0,135.0,1277.0,-1142.0,-3.9,2.3,-6.2,97.4,102.7,-5.3,105.2,101.0,4.2,-7.7,1.7,-9.4
Oklahoma City Thunder,"George, Paul",27.0,29,-2.0,1003.0,409.0,594.0,0.6,4.2,-3.6,101.6,103.6,-2.0,101.6,100.8,0.8,0.0,2.9,-2.9
Oklahoma City Thunder,"Grant, Jerami",28.0,29,-1.0,597.0,815.0,-218.0,-1.9,4.3,-6.2,100.5,103.4,-2.9,103.1,100.0,3.1,-2.6,3.4,-6.0
Oklahoma City Thunder,"Hamilton, Daniel",1.0,29,-28.0,4.0,1408.0,-1404.0,-79.6,1.9,-81.5,40.0,102.3,-62.3,163.9,101.3,62.6,-123.9,1.0,-124.9
Oklahoma City Thunder,"Huestis, Josh",23.0,29,-6.0,271.0,1141.0,-870.0,3.0,1.3,1.7,106.3,101.2,5.1,101.7,101.3,0.4,4.7,-0.1,4.8
Oklahoma City Thunder,"Johnson, Dakari",13.0,29,-16.0,90.0,1322.0,-1232.0,16.4,0.7,15.7,105.5,102.0,3.5,89.0,102.2,-13.2,16.5,-0.3,16.8
Oklahoma City Thunder,"Patterson, Patrick",29.0,29,0.0,412.0,1000.0,-588.0,-3.8,3.9,-7.7,100.8,102.7,-1.9,103.9,100.4,3.5,-3.2,2.4,-5.6
Oklahoma City Thunder,"Roberson, Andre",27.0,29,-2.0,717.0,695.0,22.0,2.9,0.3,2.6,100.2,104.1,-3.9,95.7,107.3,-11.6,4.5,-3.2,7.7
Oklahoma City Thunder,"Singler, Kyle",4.0,29,-25.0,32.0,1380.0,-1348.0,-15.2,2.1,-17.3,89.8,102.5,-12.7,109.6,101.2,8.4,-19.8,1.3,-21.1
Oklahoma City Thunder,"Westbrook, Russell",29.0,29,0.0,1059.0,353.0,706.0,3.6,-4.2,7.8,104.0,96.3,7.7,101.1,102.3,-1.2,3.0,-6.0,9.0
Toronto Raptors,"Anunoby, OG",27.0,27,0.0,548.0,748.0,-200.0,16.0,2.5,13.5,115.6,107.1,8.5,98.1,105.5,-7.4,17.5,1.6,15.9
Toronto Raptors,"Brown, Lorenzo",8.0,27,-19.0,55.0,1241.0,-1186.0,7.9,8.2,-0.3,95.6,111.2,-15.6,83.9,103.2,-19.3,11.7,8.1,3.6
Toronto Raptors,"Caboclo, Bruno",2.0,27,-25.0,7.0,1289.0,-1282.0,71.8,7.9,63.9,120.1,110.6,9.5,43.2,102.7,-59.5,76.9,7.9,69.0
Toronto Raptors,"DeRozan, DeMar",27.0,27,0.0,927.0,369.0,558.0,8.5,7.4,1.1,112.8,104.9,7.9,104.9,95.9,9.0,7.9,9.0,-1.1
Toronto Raptors,"Ibaka, Serge",25.0,27,-2.0,694.0,602.0,92.0,8.4,8.0,0.4,113.2,107.6,5.6,104.6,99.8,4.8,8.5,7.8,0.7
Toronto Raptors,"Lowry, Kyle",27.0,27,0.0,893.0,403.0,490.0,9.0,6.5,2.5,112.1,107.3,4.8,103.4,100.1,3.3,8.6,7.3,1.3
Toronto Raptors,"McKinnie, Alfonzo",9.0,27,-18.0,33.0,1263.0,-1230.0,20.6,7.9,12.7,134.7,110.0,24.7,101.6,102.4,-0.8,33.1,7.6,25.5
Toronto Raptors,"Miles, CJ",23.0,27,-4.0,425.0,871.0,-446.0,5.5,9.5,-4.0,105.9,113.0,-7.1,101.6,102.8,-1.2,4.3,10.2,-5.9
Toronto Raptors,"Nogueira, Lucas",17.0,27,-10.0,204.0,1092.0,-888.0,10.8,7.7,3.1,107.8,111.1,-3.3,96.5,103.5,-7.0,11.3,7.7,3.6
Toronto Raptors,"Poeltl, Jakob",27.0,27,0.0,448.0,848.0,-400.0,4.0,10.5,-6.5,106.7,112.7,-6.0,102.7,102.2,0.5,4.0,10.5,-6.5
Toronto Raptors,"Powell, Norman",23.0,27,-4.0,466.0,830.0,-364.0,1.4,12.0,-10.6,105.8,113.3,-7.5,104.3,101.3,3.0,1.6,12.0,-10.4
Toronto Raptors,"Siakam, Pascal",26.0,27,-1.0,524.0,772.0,-248.0,7.6,8.6,-1.0,108.4,112.1,-3.7,101.6,103.0,-1.4,6.8,9.2,-2.4
Toronto Raptors,"Valanciunas, Jonas",23.0,27,-4.0,484.0,812.0,-328.0,7.6,8.6,-1.0,114.8,108.1,6.7,106.8,99.8,7.0,8.0,8.3,-0.3
Toronto Raptors,"VanVleet, Fred",27.0,27,0.0,466.0,830.0,-364.0,10.8,6.8,4.0,108.5,111.8,-3.3,97.2,105.3,-8.1,11.3,6.5,4.8
Toronto Raptors,"Wright, Delon",15.0,27,-12.0,307.0,989.0,-682.0,4.5,9.4,-4.9,107.0,111.8,-4.8,102.6,102.3,0.3,4.4,9.4,-5.0
Utah Jazz,"Bradley, Tony",7.0,30,-23.0,21.0,1424.0,-1403.0,4.6,2.8,1.8,104.3,105.5,-1.2,96.6,102.5,-5.9,7.7,3.0,4.7
Utah Jazz,"Burks, Alec",29.0,30,-1.0,569.0,876.0,-307.0,5.2,1.3,3.9,111.2,101.8,9.4,104.4,101.0,3.4,6.7,0.8,5.9
Utah Jazz,"Favors, Derrick",29.0,30,-1.0,792.0,653.0,139.0,1.8,4.1,-2.3,105.6,105.3,0.3,103.9,100.5,3.4,1.6,4.8,-3.2
Utah Jazz,"Gobert, Rudy",18.0,30,-12.0,539.0,906.0,-367.0,-3.7,6.7,-10.4,96.5,110.9,-14.4,101.1,103.1,-2.0,-4.6,7.8,-12.4
Utah Jazz,"Hood, Rodney",21.0,30,-9.0,591.0,854.0,-263.0,-0.3,5.0,-5.3,104.5,106.1,-1.6,103.9,101.3,2.6,0.6,4.8,-4.2
Utah Jazz,"Ingles, Joe",30.0,30,0.0,908.0,537.0,371.0,-1.2,9.7,-10.9,103.8,108.3,-4.5,105.7,96.7,9.0,-1.9,11.6,-13.5
