TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,PLUS_MINUS_ON,PLUS_MINUS_OFF,PLUS_MINUS_DIFF,OFF_RATING_ON,OFF_RATING_OFF,OFF_RATING_DIFF,DEF_RATING_ON,DEF_RATING_OFF,DEF_RATING_DIFF,NET_RATING_ON,NET_RATING_OFF,NET_RATING_DIFF
Phoenix Suns,"Bender, Dragan",26.0,26,0.0,546.0,707.0,-161.0,-14.6,-2.9,-11.7,97.6,105.3,-7.7,111.7,107.5,4.2,-14.0,-2.3,-11.7
Phoenix Suns,"Bledsoe, Eric",3.0,26,-23.0,83.0,1170.0,-1087.0,-41.2,-5.7,-35.5,85.1,103.2,-18.1,118.3,108.7,9.6,-33.2,-5.5,-27.7
Phoenix Suns,"Booker, Devin",25.0,26,-1.0,851.0,402.0,449.0,-6.7,-10.8,4.1,103.2,99.1,4.1,110.0,107.9,2.1,-6.8,-8.8,2.0
Phoenix Suns,"Chandler, Tyson",19.0,26,-7.0,492.0,761.0,-269.0,-0.8,-12.7,11.9,104.8,100.1,4.7,106.2,111.3,-5.1,-1.4,-11.2,9.8
Phoenix Suns,"Chriss, Marquese",26.0,26,0.0,514.0,739.0,-225.0,-1.2,-12.7,11.5,107.5,98.0,9.5,108.7,109.8,-1.1,-1.2,-11.7,10.5
Phoenix Suns,"Daniels, Troy",26.0,26,0.0,387.0,866.0,-479.0,-11.2,-6.6,-4.6,99.5,103.0,-3.5,109.5,109.3,0.2,-10.1,-6.3,-3.8
Phoenix Suns,"Dudley, Jared",10.0,26,-16.0,149.0,1104.0,-955.0,7.4,-10.1,17.5,108.9,101.0,7.9,101.5,110.4,-8.9,7.4,-9.4,16.8
Phoenix Suns,"Jackson, Josh",26.0,26,0.0,560.0,693.0,-133.0,-14.3,-2.9,-11.4,98.1,105.1,-7.0,109.7,109.0,0.7,-11.6,-3.9,-7.7
Phoenix Suns,"James, Mike",26.0,26,0.0,566.0,687.0,-121.0,-3.6,-11.7,8.1,102.1,101.7,0.4,105.6,112.4,-6.8,-3.5,-10.7,7.2
Phoenix Suns,"Jones Jr., Derrick",6.0,26,-20.0,33.0,1220.0,-1187.0,-2.9,-8.1,5.2,102.9,101.9,1.0,103.6,109.5,-5.9,-0.6,-7.6,7.0
Phoenix Suns,"Len, Alex",22.0,26,-4.0,489.0,764.0,-275.0,-11.8,-5.6,-6.2,100.2,103.0,-2.8,110.6,108.5,2.1,-10.4,-5.5,-4.9
Phoenix Suns,"Monroe, Greg",9.0,16,-7.0,196.0,577.0,-381.0,-14.7,-2.5,-12.2,98.5,104.6,-6.1,112.9,107.4,5.5,-14.4,-2.8,-11.6
Phoenix Suns,"Peters, Alec",2.0,26,-24.0,14.0,1239.0,-1225.0,-33.3,-7.7,-25.6,73.8,102.3,-28.5,106.4,109.4,-3.0,-32.6,-7.1,-25.5
Phoenix Suns,"Ulis, Tyler",25.0,26,-1.0,580.0,673.0,-93.0,-9.0,-7.1,-1.9,102.6,101.4,1.2,111.6,107.5,4.1,-9.0,-6.1,-2.9
Phoenix Suns,"Warren, TJ",26.0,26,0.0,804.0,449.0,355.0,-5.4,-12.6,7.2,104.3,97.8,6.5,109.2,109.7,-0.5,-4.9,-11.9,7.0
Portland Trail Blazers,"Aminu, Al-Farouq",11.0,24,-13.0,325.0,832.0,-507.0,12.1,-1.3,13.4,110.0,99.6,10.4,97.6,102.1,-4.5,12.3,-2.5,14.8
Portland Trail Blazers,"Collins, Zach",8.0,24,-16.0,37.0,1120.0,-1083.0,-5.2,2.7,-7.9,106.6,102.3,4.3,112.2,100.4,11.8,-5.6,1.9,-7.5
Portland Trail Blazers,"Connaughton, Pat",24.0,24,0.0,475.0,682.0,-207.0,5.1,0.6,4.5,104.9,100.7,4.2,103.0,99.3,3.7,2.0,1.4,0.6
Portland Trail Blazers,"Davis, Ed",24.0,24,0.0,416.0,741.0,-325.0,4.2,1.6,2.6,103.2,102.1,1.1,100.0,101.3,-1.3,3.2,0.8,2.4
Portland Trail Blazers,"Harkless, Maurice",24.0,24,0.0,551.0,606.0,-55.0,-2.2,6.7,-8.9,100.4,104.4,-4.0,102.6,99.2,3.4,-2.2,5.2,-7.4
Portland Trail Blazers,"Layman, Jake",10.0,24,-14.0,48.0,1109.0,-1061.0,-3.0,2.7,-5.7,93.3,102.9,-9.6,109.1,100.5,8.6,-15.8,2.4,-18.2
Portland Trail Blazers,"Leonard, Meyers",9.0,24,-15.0,91.0,1066.0,-975.0,-1.6,2.8,-4.4,99.6,102.7,-3.1,103.6,100.6,3.0,-4.0,2.1,-6.1
Portland Trail Blazers,"Lillard, Damian",24.0,24,0.0,887.0,270.0,617.0,4.5,-4.3,8.8,104.2,96.3,7.9,101.1,99.8,1.3,3.1,-3.4,6.5
Portland Trail Blazers,"McCollum, CJ",23.0,24,-1.0,838.0,319.0,519.0,1.8,4.4,-2.6,103.9,98.8,5.1,101.8,98.2,3.6,2.1,0.6,1.5
Portland Trail Blazers,"Napier, Shabazz",20.0,24,-4.0,325.0,832.0,-507.0,5.0,1.5,3.5,102.1,102.6,-0.5,97.8,102.0,-4.2,4.2,0.7,3.5
Portland Trail Blazers,"Nurkic, Jusuf",24.0,24,0.0,673.0,484.0,189.0,1.8,3.5,-1.7,101.8,103.4,-1.6,99.7,102.4,-2.7,2.1,1.1,1.0
Portland Trail Blazers,"Swanigan, Caleb",13.0,24,-11.0,128.0,1029.0,-901.0,-6.4,3.6,-10.0,92.6,103.7,-11.1,102.6,100.6,2.0,-9.9,3.1,-13.0
Portland Trail Blazers,"Turner, Evan",24.0,24,0.0,623.0,534.0,89.0,1.9,3.2,-1.3,99.5,105.9,-6.4,98.8,103.2,-4.4,0.7,2.7,-2.0
Portland Trail Blazers,"Vonleh, Noah",17.0,24,-7.0,369.0,788.0,-419.0,-2.0,4.6,-6.6,99.0,104.1,-5.1,100.8,100.9,-0.1,-1.7,3.2,-4.9
Sacramento Kings,"Bogdanovic, Bogdan",20.0,23,-3.0,478.0,626.0,-148.0,-9.0,-10.7,1.7,98.0,98.0,0.0,108.8,109.9,-1.1,-10.8,-11.9,1.1
Sacramento Kings,"Carter, Vince",14.0,23,-9.0,164.0,940.0,-776.0,-9.9,-10.0,0.1,96.5,98.3,-1.8,107.8,109.7,-1.9,-11.3,-11.4,0.1
Sacramento Kings,"Cauley-Stein, Willie",23.0,23,0.0,565.0,539.0,26.0,-12.5,-7.4,-5.1,95.7,100.4,-4.7,109.9,108.9,1.0,-14.2,-8.5,-5.7
Sacramento Kings,"Cooley, Jack",1.0,23,-22.0,2.0,1102.0,-1100.0,150.0,-10.2,160.2,173.6,97.9,75.7,0.0,109.6,-109.6,173.6,-11.7,185.3
Sacramento Kings,"Fox, De'Aaron",23.0,23,0.0,600.0,504.0,96.0,-13.2,-6.2,-7.0,98.5,97.4,1.1,113.6,104.5,9.1,-15.0,-7.0,-8.0
Sacramento Kings,"Hield, Buddy",21.0,23,-2.0,466.0,638.0,-172.0,-10.2,-9.9,-0.3,97.7,98.3,-0.6,107.6,110.8,-3.2,-9.9,-12.5,2.6
Sacramento Kings,"Hill, George",21.0,23,-2.0,538.0,566.0,-28.0,-12.1,-8.0,-4.1,95.1,100.7,-5.6,109.5,109.3,0.2,-14.4,-8.6,-5.8
Sacramento Kings,"Jackson, Justin",17.0,23,-6.0,310.0,794.0,-484.0,-12.9,-8.9,-4.0,94.1,99.5,-5.4,107.0,110.4,-3.4,-12.9,-10.8,-2.1
Sacramento Kings,"Koufos, Kosta",23.0,23,0.0,424.0,680.0,-256.0,-16.4,-6.0,-10.4,92.8,101.3,-8.5,109.3,109.5,-0.2,-16.5,-8.2,-8.3
Sacramento Kings,"Labissiere, Skal",23.0,23,0.0,393.0,711.0,-318.0,-3.8,-13.4,9.6,101.8,95.9,5.9,107.3,110.6,-3.3,-5.5,-14.7,9.2
Sacramento Kings,"Mason, Frank",16.0,23,-7.0,280.0,824.0,-544.0,0.0,-13.4,13.4,107.4,94.9,12.5,107.2,110.2,-3.0,0.2,-15.2,15.4
Sacramento Kings,"Papagiannis, Georgios",4.0,23,-19.0,25.0,1079.0,-1054.0,9.5,-10.5,20.0,121.4,97.5,23.9,121.6,109.2,12.4,-0.2,-11.7,11.5
Sacramento Kings,"Randolph, Zach",21.0,23,-2.0,522.0,582.0,-60.0,-13.1,-7.3,-5.8,97.4,98.6,-1.2,112.4,106.8,5.6,-15.0,-8.3,-6.7
Sacramento Kings,"Richardson, Malachi",12.0,23,-11.0,140.0,964.0,-824.0,-1.4,-11.3,9.9,104.5,97.1,7.4,108.5,109.6,-1.1,-4.0,-12.5,8.5
Sacramento Kings,"Sampson, JaKarr",3.0,23,-20.0,38.0,1066.0,-1028.0,14.1,-10.8,24.9,121.6,97.2,24.4,110.5,109.4,1.1,11.1,-12.2,23.3
Sacramento Kings,"Temple, Garrett",22.0,23,-1.0,574.0,530.0,44.0,-7.9,-12.2,4.3,98.3,97.7,0.6,108.3,110.6,-2.3,-10.0,-12.9,2.9
San Antonio Spurs,"Aldridge, LaMarcus",23.0,24,-1.0,766.0,386.0,380.0,6.5,-2.1,8.6,107.4,98.1,9.3,100.3,99.2,1.1,7.1,-1.1,8.2
San Antonio Spurs,"Anderson, Kyle",23.0,24,-1.0,631.0,521.0,110.0,1.3,6.5,-5.2,105.0,103.3,1.7,101.9,97.6,4.3,3.1,5.7,-2.6
San Antonio Spurs,"Bertans, Davis",20.0,24,-4.0,156.0,996.0,-840.0,5.2,3.4,1.8,104.0,104.2,-0.2,94.4,100.8,-6.4,9.6,3.4,6.2
San Antonio Spurs,"Costello, Matt",1.0,24,-23.0,11.0,1141.0,-1130.0,31.8,3.4,28.4,147.6,103.8,43.8,106.6,99.8,6.8,41.0,4.0,37.0
San Antonio Spurs,"Forbes, Bryn",24.0,24,0.0,387.0,765.0,-378.0,-0.6,5.8,-6.4,103.6,104.5,-0.9,102.7,98.4,4.3,0.9,6.1,-5.2
San Antonio Spurs,"Gasol, Pau",24.0,24,0.0,613.0,539.0,74.0,7.4,-0.7,8.1,106.1,102.1,4.0,98.3,101.7,-3.4,7.8,0.4,7.4
San Antonio Spurs,"Gay, Rudy",22.0,24,-2.0,492.0,660.0,-168.0,6.4,1.5,4.9,103.2,105.0,-1.8,98.8,100.7,-1.9,4.4,4.3,0.1
San Antonio Spurs,"Ginobili, Manu",20.0,24,-4.0,413.0,739.0,-326.0,2.6,4.2,-1.6,104.1,104.3,-0.2,103.3,98.0,5.3,0.9,6.2,-5.3
San Antonio Spurs,"Green, Danny",23.0,24,-1.0,661.0,491.0,170.0,5.9,0.6,5.3,105.0,103.2,1.8,98.8,101.4,-2.6,6.3,1.8,4.5
San Antonio Spurs,"Hilliard, Darrun",3.0,24,-21.0,26.0,1126.0,-1100.0,-3.8,3.8,-7.6,109.6,104.1,5.5,110.5,99.7,10.8,-0.9,4.4,-5.3
San Antonio Spurs,"Lauvergne, Joffrey",12.0,24,-12.0,135.0,1017.0,-882.0,-23.8,7.3,-31.1,86.3,106.6,-20.3,108.1,98.8,9.3,-21.8,7.9,-29.7
San Antonio Spurs,"Mills, Patty",24.0,24,0.0,609.0,543.0,66.0,2.4,5.0,-2.6,106.1,102.1,4.0,104.7,94.7,10.0,1.4,7.4,-6.0
San Antonio Spurs,"Murray, Dejounte",24.0,24,0.0,471.0,681.0,-210.0,4.5,3.0,1.5,101.5,106.1,-4.6,94.8,103.6,-8.8,6.7,2.6,4.1
San Antonio Spurs,"Parker, Tony",4.0,24,-20.0,68.0,1084.0,-1016.0,12.0,3.1,8.9,112.0,103.8,8.2,95.2,100.2,-5.0,16.8,3.6,13.2
San Antonio Spurs,"Paul, Brandon",24.0,24,0.0,283.0,869.0,-586.0,-1.4,5.2,-6.6,97.9,106.3,-8.4,96.9,100.9,-4.0,1.0,5.4,-4.4
San Antonio Spurs,"White, Derrick",5.0,24,-19.0,38.0,1114.0,-1076.0,20.2,3.1,17.1,94.7,104.5,-9.8,65.1,101.3,-36.2,29.6,3.3,26.3
Oklahoma City Thunder,"Abrines, Alex",21.0,23,-2.0,322.0,782.0,-460.0,11.8,-0.3,12.1,107.8,100.2,7.6,100.6,99.9,0.7,7.2,0.3,6.9
Oklahoma City Thunder,"Adams, Steven",20.0,23,-3.0,626.0,478.0,148.0,4.9,1.0,3.9,102.7,102.3,0.4,99.5,100.9,-1.4,3.2,1.4,1.8
Oklahoma City Thunder,"Anthony, Carmelo",22.0,23,-1.0,712.0,392.0,320.0,4.8,0.4,4.4,103.7,100.3,3.4,101.4,97.9,3.5,2.3,2.4,-0.1
Oklahoma City Thunder,"Collison, Nick",3.0,23,-20.0,15.0,1089.0,-1074.0,52.8,2.6,50.2,110.9,102.4,8.5,57.1,100.7,-43.6,53.8,1.7,52.1
Oklahoma City Thunder,"Felton, Raymond",23.0,23,0.0,387.0,717.0,-330.0,-2.1,6.1,-8.2,99.3,104.2,-4.9,102.2,99.1,3.1,-2.8,5.1,-7.9
Oklahoma City Thunder,"Ferguson, Terrance",14.0,23,-9.0,89.0,1015.0,-926.0,-20.5,5.3,-25.8,87.3,103.8,-16.5,112.3,99.1,13.2,-25.1,4.6,-29.7
Oklahoma City Thunder,"George, Paul",23.0,23,0.0,854.0,250.0,604.0,2.3,6.3,-4.0,101.4,106.3,-4.9,99.7,101.7,-2.0,1.8,4.6,-2.8
Oklahoma City Thunder,"Grant, Jerami",23.0,23,0.0,513.0,591.0,-78.0,0.4,5.7,-5.3,102.2,102.8,-0.6,102.2,98.2,4.0,0.0,4.6,-4.6
Oklahoma City Thunder,"Hamilton, Daniel",1.0,23,-22.0,4.0,1100.0,-1096.0,-79.6,3.5,-83.1,40.0,102.7,-62.7,163.9,100.0,63.9,-123.9,2.7,-126.6
Oklahoma City Thunder,"Huestis, Josh",18.0,23,-5.0,201.0,903.0,-702.0,5.0,2.8,2.2,107.8,101.4,6.4,100.5,100.0,0.5,7.3,1.3,6.0
Oklahoma City Thunder,"Johnson, Dakari",11.0,23,-12.0,76.0,1028.0,-952.0,20.3,2.0,18.3,103.9,102.4,1.5,83.3,101.4,-18.1,20.6,1.1,19.5
Oklahoma City Thunder,"Patterson, Patrick",23.0,23,0.0,311.0,793.0,-482.0,-6.0,6.8,-12.8,100.0,103.5,-3.5,104.7,98.4,6.3,-4.7,5.1,-9.8
Oklahoma City Thunder,"Roberson, Andre",23.0,23,0.0,589.0,515.0,74.0,4.2,2.1,2.1,100.2,105.1,-4.9,95.1,105.9,-10.8,5.1,-0.8,5.9
Oklahoma City Thunder,"Singler, Kyle",1.0,23,-22.0,2.0,1102.0,-1100.0,-98.6,3.4,-102.0,85.0,102.6,-17.6,170.1,99.9,70.2,-85.0,2.6,-87.6
Oklahoma City Thunder,"Westbrook, Russell",23.0,23,0.0,820.0,284.0,536.0,5.6,-3.7,9.3,104.8,95.6,9.2,100.0,100.4,-0.4,4.8,-4.8,9.6
Toronto Raptors,"Anunoby, OG",22.0,22,0.0,419.0,637.0,-218.0,10.6,5.4,5.2,114.1,108.7,5.4,101.9,104.1,-2.2,12.2,4.6,7.6
Toronto Raptors,"Brown, Lorenzo",5.0,22,-17.0,47.0,1009.0,-962.0,11.4,7.3,4.1,95.9,111.4,-15.5,80.5,104.2,-23.7,15.4,7.2,8.2
Toronto Raptors,"Caboclo, Bruno",2.0,22,-20.0,7.0,1049.0,-1042.0,71.8,7.0,64.8,120.1,110.8,9.3,43.2,103.6,-60.4,76.9,7.2,69.7
Toronto Raptors,"DeRozan, DeMar",22.0,22,0.0,754.0,302.0,452.0,5.4,12.6,-7.2,111.8,108.2,3.6,106.9,94.1,12.8,5.0,14.2,-9.2
Toronto Raptors,"Ibaka, Serge",20.0,22,-2.0,543.0,513.0,30.0,3.8,11.3,-7.5,111.4,110.2,1.2,107.2,99.0,8.2,4.3,11.2,-6.9
Toronto Raptors,"Lowry, Kyle",22.0,22,0.0,721.0,335.0,386.0,5.1,12.5,-7.4,110.7,111.0,-0.3,105.7,98.0,7.7,5.1,13.0,-7.9
Toronto Raptors,"McKinnie, Alfonzo",8.0,22,-14.0,25.0,1031.0,-1006.0,17.0,7.2,9.8,135.6,110.3,25.3,103.1,103.2,-0.1,32.5,7.0,25.5
Toronto Raptors,"Miles, CJ",19.0,22,-3.0,360.0,696.0,-336.0,9.7,6.3,3.4,108.6,112.0,-3.4,99.5,105.2,-5.7,9.1,6.8,2.3
Toronto Raptors,"Nogueira, Lucas",17.0,22,-5.0,204.0,852.0,-648.0,10.8,6.7,4.1,107.8,111.5,-3.7,96.5,104.8,-8.3,11.3,6.7,4.6
Toronto Raptors,"Poeltl, Jakob",22.0,22,0.0,346.0,710.0,-364.0,9.0,6.7,2.3,109.4,111.6,-2.2,100.8,104.5,-3.7,8.6,7.1,1.5
Toronto Raptors,"Powell, Norman",18.0,22,-4.0,398.0,658.0,-260.0,5.9,8.4,-2.5,108.2,112.4,-4.2,102.9,103.4,-0.5,5.3,9.0,-3.7
Toronto Raptors,"Siakam, Pascal",21.0,22,-1.0,438.0,618.0,-180.0,10.4,5.4,5.0,110.9,110.8,0.1,101.2,104.7,-3.5,9.7,6.1,3.6
Toronto Raptors,"Valanciunas, Jonas",18.0,22,-4.0,364.0,692.0,-328.0,0.0,11.4,-11.4,112.2,110.1,2.1,111.8,98.7,13.1,0.4,11.4,-11.0
Toronto Raptors,"VanVleet, Fred",22.0,22,0.0,362.0,694.0,-332.0,17.4,2.3,15.1,114.1,109.2,4.9,95.2,107.3,-12.1,18.9,1.8,17.1
Toronto Raptors,"Wright, Delon",14.0,22,-8.0,292.0,764.0,-472.0,5.4,8.2,-2.8,107.1,112.3,-5.2,102.0,103.7,-1.7,5.2,8.5,-3.3
Utah Jazz,"Bradley, Tony",7.0,25,-18.0,21.0,1184.0,-1163.0,4.6,4.5,0.1,104.3,105.8,-1.5,96.6,101.0,-4.4,7.7,4.8,2.9
Utah Jazz,"Burks, Alec",24.0,25,-1.0,459.0,746.0,-287.0,8.4,2.1,6.3,113.6,101.1,12.5,102.9,99.8,3.1,10.7,1.3,9.4
Utah Jazz,"Favors, Derrick",25.0,25,0.0,695.0,510.0,185.0,5.6,3.0,2.6,107.3,103.8,3.5,101.3,100.5,0.8,5.9,3.4,2.5
Utah Jazz,"Gobert, Rudy",14.0,25,-11.0,454.0,751.0,-297.0,-4.0,9.7,-13.7,96.4,111.6,-15.2,101.0,100.9,0.1,-4.7,10.7,-15.4
Utah Jazz,"Hood, Rodney",18.0,25,-7.0,509.0,696.0,-187.0,1.5,6.7,-5.2,104.0,107.1,-3.1,101.9,100.3,1.6,2.1,6.8,-4.7
Utah Jazz,"Ingles, Joe",25.0,25,0.0,741.0,464.0,277.0,-0.8,13.0,-13.8,103.7,109.2,-5.5,105.2,94.2,11.0,-1.5,15.0,-16.5
Utah Jazz,"Jerebko, Jonas",20.0,25,-5.0,343.0,861.0,-518.0,11.0,1.9,9.1,115.6,101.9,13.7,104.3,99.7,4.6,11.3,2.3,9.0
Utah Jazz,"Johnson, Joe",7.0,25,-18.0,134.0,1070.0,-936.0,-5.7,5.8,-11.5,91.6,107.6,-16.0,99.4,101.2,-1.8,-7.8,6.4,-14.2
Utah Jazz,"Mitchell, Donovan",25.0,25,0.0,729.0,476.0,253.0,4.9,3.8,1.1,107.4,103.2,4.2,102.8,98.1,4.7,4.6,5.1,-0.5
Utah Jazz,"Neto, Raul",15.0,25,-10.0,214.0,990.0,-776.0,18.8,1.4,17.4,107.0,105.5,1.5,90.7,103.2,-12.5,16.3,2.3,14.0
Utah Jazz,"O'Neale, Royce",16.0,25,-9.0,170.0,1035.0,-865.0,22.0,1.6,20.4,114.5,104.4,10.1,89.9,102.8,-12.9,24.6,1.6,23.0
Utah Jazz,"Rubio, Ricky",24.0,25,-1.0,689.0,516.0,173.0,-0.4,11.1,-11.5,101.3,111.7,-10.4,101.7,100.0,1.7,-0.4,11.8,-12.2
Utah Jazz,"Sefolosha, Thabo",24.0,25,-1.0,495.0,710.0,-215.0,7.4,2.5,4.9,106.7,105.1,1.6,96.6,104.1,-7.5,10.1,1.1,9.0
Utah Jazz,"Udoh, Ekpe",25.0,25,0.0,359.0,846.0,-487.0,8.5,2.8,5.7,107.0,105.3,1.7,97.3,102.5,-5.2,9.6,2.7,6.9
Utah Jazz,"Wolters, Nate",4.0,25,-21.0,11.0,1194.0,-1183.0,13.4,4.4,9.0,126.5,105.6,20.9,117.3,100.8,16.5,9.2,4.8,4.4
Memphis Grizzlies,"Brooks, Dillon",23.0,23,0.0,671.0,433.0,238.0,-1.2,-5.5,4.3,100.6,104.4,-3.8,102.4,107.3,-4.9,-1.7,-2.8,1.1
Memphis Grizzlies,"Chalmers, Mario",22.0,23,-1.0,525.0,579.0,-54.0,2.9,-8.2,11.1,103.4,100.9,2.5,101.0,107.4,-6.4,2.4,-6.5,8.9
Memphis Grizzlies,"Conley, Mike",12.0,23,-11.0,373.0,731.0,-358.0,-2.1,-3.3,1.2,103.3,101.5,1.8,103.0,105.0,-2.0,0.3,-3.4,3.7
Memphis Grizzlies,"Davis, Deyonta",10.0,23,-13.0,116.0,988.0,-872.0,4.1,-3.7,7.8,99.2,102.5,-3.3,93.4,105.6,-12.2,5.7,-3.1,8.8
Memphis Grizzlies,"Ennis III, James",22.0,23,-1.0,564.0,540.0,24.0,-6.6,1.0,-7.6,100.4,103.8,-3.4,105.5,103.1,2.4,-5.1,0.8,-5.9
Memphis Grizzlies,"Evans, Tyreke",23.0,23,0.0,671.0,433.0,238.0,-2.3,-3.9,1.6,101.7,102.8,-1.1,104.0,104.7,-0.7,-2.3,-1.9,-0.4
Memphis Grizzlies,"Gasol, Marc",23.0,23,0.0,797.0,307.0,490.0,-6.3,5.9,-12.2,101.3,104.2,-2.9,106.7,98.3,8.4,-5.4,6.0,-11.4
Memphis Grizzlies,"Green, JaMychal",11.0,23,-12.0,287.0,817.0,-530.0,-10.0,-0.4,-9.6,102.9,101.8,1.1,114.3,101.0,13.3,-11.4,0.9,-12.3
Memphis Grizzlies,"Harrison, Andrew",17.0,23,-6.0,266.0,838.0,-572.0,-11.0,-0.3,-10.7,100.8,102.5,-1.7,110.4,102.4,8.0,-9.6,0.1,-9.7
Memphis Grizzlies,"Hunter, Vincent",1.0,23,-22.0,3.0,1101.0,-1098.0,123.7,-3.2,126.9,121.0,102.0,19.0,34.0,104.5,-70.5,87.0,-2.4,89.4
Memphis Grizzlies,"Martin, Jarell",22.0,23,-1.0,392.0,712.0,-320.0,-9.0,0.5,-9.5,97.9,104.4,-6.5,103.6,104.7,-1.1,-5.7,-0.3,-5.4
Memphis Grizzlies,"McLemore, Ben",12.0,23,-11.0,236.0,868.0,-632.0,-8.3,-1.4,-6.9,99.8,102.7,-2.9,106.9,103.6,3.3,-7.1,-0.9,-6.2
Memphis Grizzlies,"Parsons, Chandler",18.0,23,-5.0,362.0,742.0,-380.0,8.0,-8.2,16.2,110.1,98.1,12.0,102.2,105.4,-3.2,7.9,-7.3,15.2
Memphis Grizzlies,"Rabb, Ivan",1.0,23,-22.0,1.0,1103.0,-1102.0,-82.3,-2.8,-79.5,150.0,102.1,47.9,204.9,104.2,100.7,-54.9,-2.1,-52.8
Memphis Grizzlies,"Selden, Wayne",2.0,23,-21.0,19.0,1085.0,-1066.0,0.0,-3.0,3.0,119.3,101.8,17.5,111.7,104.2,7.5,7.6,-2.4,10.0
Memphis Grizzlies,"Simmons, Kobi",1.0,23,-22.0,5.0,1099.0,-1094.0,28.6,-3.1,31.7,126.3,102.0,24.3,121.5,104.2,17.3,4.8,-2.2,7.0
Memphis Grizzlies,"Wright, Brandan",16.0,23,-7.0,229.0,875.0,-646.0,8.2,-5.8,14.0,105.8,101.1,4.7,97.2,106.2,-9.0,8.5,-5.0,13.5
Washington Wizards,"Beal, Bradley",24.0,24,0.0,833.0,329.0,504.0,5.3,-5.5,10.8,107.7,101.1,6.6,102.9,107.0,-4.1,4.8,-5.9,10.7
Washington Wizards,"Frazier, Tim",24.0,24,0.0,429.0,733.0,-304.0,-3.8,5.8,-9.6,100.5,108.9,-8.4,103.7,104.3,-0.6,-3.2,4.5,-7.7
Washington Wizards,"Gortat, Marcin",24.0,24,0.0,703.0,459.0,244.0,3.1,0.9,2.2,106.7,104.6,2.1,104.9,102.9,2.0,1.8,1.7,0.1
Washington Wizards,"Mahinmi, Ian",24.0,24,0.0,343.0,819.0,-476.0,2.5,2.1,0.4,107.3,105.3,2.0,104.2,104.0,0.2,3.1,1.3,1.8
Washington Wizards,"McCullough, Chris",6.0,24,-18.0,45.0,1117.0,-1072.0,-3.2,2.5,-5.7,111.4,105.6,5.8,111.8,103.8,8.0,-0.3,1.9,-2.2
Washington Wizards,"Meeks, Jodie",24.0,24,0.0,403.0,759.0,-356.0,-2.6,4.8,-7.4,103.5,107.1,-3.6,106.8,102.6,4.2,-3.3,4.5,-7.8
Washington Wizards,"Morris, Markieff",17.0,24,-7.0,397.0,765.0,-368.0,-0.5,3.6,-4.1,102.3,107.7,-5.4,104.5,103.9,0.6,-2.2,3.8,-6.0
Washington Wizards,"Oubre Jr., Kelly",24.0,24,0.0,668.0,494.0,174.0,0.4,4.8,-4.4,106.0,105.6,0.4,105.6,102.0,3.6,0.4,3.7,-3.3
Washington Wizards,"Porter Jr., Otto",23.0,24,-1.0,749.0,413.0,336.0,4.8,-2.4,7.2,106.1,105.4,0.7,102.0,107.8,-5.8,4.1,-2.4,6.5
Washington Wizards,"Satoransky, Tomas",15.0,24,-9.0,233.0,929.0,-696.0,1.2,2.5,-1.3,106.4,105.7,0.7,105.4,103.7,1.7,1.0,2.0,-1.0
Washington Wizards,"Scott, Mike",21.0,24,-3.0,376.0,786.0,-410.0,-2.4,4.5,-6.9,103.1,107.2,-4.1,104.5,103.9,0.6,-1.5,3.4,-4.9
Washington Wizards,"Smith, Jason",9.0,24,-15.0,81.0,1081.0,-1000.0,7.1,1.9,5.2,101.8,106.2,-4.4,96.1,104.7,-8.6,5.8,1.5,4.3
Washington Wizards,"Wall, John",16.0,24,-8.0,550.0,612.0,-62.0,8.6,-3.5,12.1,110.6,101.4,9.2,103.3,104.8,-1.5,7.3,-3.4,10.7
Detroit Pistons,"Bradley, Avery",23.0,23,0.0,730.0,374.0,356.0,-0.5,6.4,-6.9,105.1,105.7,-0.6,106.4,100.3,6.1,-1.3,5.4,-6.7
Detroit Pistons,"Bullock, Reggie",11.0,23,-12.0,166.0,938.0,-772.0,1.2,1.9,-0.7,102.0,105.9,-3.9,102.5,104.7,-2.2,-0.5,1.2,-1.7
Detroit Pistons,"Drummond, Andre",23.0,23,0.0,766.0,338.0,428.0,2.7,-0.1,2.8,107.6,100.1,7.5,106.0,100.7,5.3,1.7,-0.5,2.2
Detroit Pistons,"Ellenson, Henry",9.0,23,-14.0,84.0,1020.0,-936.0,9.7,1.2,8.5,92.4,106.4,-14.0,83.0,106.2,-23.2,9.4,0.3,9.1
Detroit Pistons,"Galloway, Langston",22.0,23,-1.0,300.0,804.0,-504.0,13.7,-2.6,16.3,105.9,105.1,0.8,93.0,108.6,-15.6,13.0,-3.6,16.6
Detroit Pistons,"Harris, Tobias",23.0,23,0.0,760.0,344.0,416.0,0.9,3.8,-2.9,108.3,98.9,9.4,108.6,95.1,13.5,-0.4,3.8,-4.2
Detroit Pistons,"Jackson, Reggie",23.0,23,0.0,642.0,462.0,180.0,2.1,1.5,0.6,108.8,100.5,8.3,107.2,100.4,6.8,1.7,0.1,1.6
Detroit Pistons,"Johnson, Stanley",20.0,23,-3.0,593.0,511.0,82.0,-4.8,9.5,-14.3,103.0,108.0,-5.0,107.6,100.6,7.0,-4.6,7.4,-12.0
